GHG emissions per subsector per period (metric ton)
t_periods,emissions_comm,sector,Emisions
2017,N2O,Passenger transportation,102.6320661783619
2017,N2O,Public building,8.329706225502312
2017,N2O,Public transportation,3.7267269621077563
2017,N2O,Residential building,69.5722867772634
2017,N2O,Solid waste,50.98769961691734
2017,N2O,Water waste,102.5363993569297
2018,CH4,Commercial building,46.04862824214522
2018,CH4,District Energy,7.726769002214894
2018,CH4,Freight transportation,85.70360986588048
2018,CH4,Industrial building,16.351279615595686
2018,CH4,Long distance transportation,5.451376480754188
2018,CH4,Passenger transportation,465.6311300504022
2018,CH4,Public building,8.81447668735344
2018,CH4,Public transportation,3.943406673012699
2018,CH4,Residential building,973.5163711289636
2018,CH4,Solid waste,62704.95072637828
2018,CH4,Water waste,2.8116557400920894
2018,CO2,Commercial building,2373627.578908074
2018,CO2,District Energy,374560.3481721615
2018,CO2,Freight transportation,1599934.6144598327
2018,CO2,Industrial building,824272.9365960627
2018,CO2,Long distance transportation,170360.94161107126
2018,CO2,Passenger transportation,4470641.976548628
2018,CO2,Public building,453604.8083733953
2018,CO2,Public transportation,85698.50098874359
2018,CO2,Residential building,3794155.0597945396
2018,CO2,Solid waste,199.63996359690842
2018,CO2,Water waste,117072.87920198929
2018,CO2e,Commercial building,2390694.620144501
2018,CO2e,District Energy,376900.7238534539
2018,CO2e,Freight transportation,1681622.4904592282
2018,CO2e,Industrial building,829206.8619596399
2018,CO2e,Long distance transportation,179237.0941033595
2018,CO2e,Passenger transportation,4511296.903049523
2018,CO2e,Public building,456294.73539968196
2018,CO2e,Public transportation,86928.29462261207
2018,CO2e,Residential building,3838670.7910565375
2018,CO2e,Solid waste,1332812.2761132244
2018,CO2e,Trade energy,1117628.7249092676
2018,CO2e,Water waste,68957.26039299805
2018,N2O,Commercial building,54.02691289712406
2018,N2O,District Energy,7.309105812905983
2018,N2O,Freight transportation,84.72459294126725
2018,N2O,Industrial building,15.404525139763956
2018,N2O,Long distance transportation,29.40158921541062
2018,N2O,Passenger transportation,103.61299587193513
2018,N2O,Public building,8.405446361920704
2018,N2O,Public transportation,3.848933200453692
2018,N2O,Residential building,80.77814586674371
2018,N2O,Solid waste,53.04923119356914
2018,N2O,Water waste,103.21773394643917
2019,CH4,Commercial building,46.34638345489231
2019,CH4,District Energy,7.762434798933903
2019,CH4,Freight transportation,86.14579560093011
2019,CH4,Industrial building,16.370208383980724
2019,CH4,Long distance transportation,5.65361784150719
2019,CH4,Passenger transportation,466.9591633194022
2019,CH4,Public building,8.885564736458527
2019,CH4,Public transportation,4.08662050607522
2019,CH4,Residential building,1029.9288974333317
2019,CH4,Solid waste,60609.723587604174
2019,CH4,Water waste,2.830751873016438
2019,CO2,Commercial building,2387810.049658078
2019,CO2,District Energy,376289.2717666397
2019,CO2,Freight transportation,1607573.4888925687
2019,CO2,Industrial building,825227.1415188434
2019,CO2,Long distance transportation,171655.85586975832
2019,CO2,Passenger transportation,4492877.412186087
2019,CO2,Public building,456165.4891914149
2019,CO2,Public transportation,88655.03592632095
2019,CO2,Residential building,3856189.058418305
2019,CO2,Solid waste,276.60653273923765
2019,CO2,Water waste,117982.4696930841
2019,CO2e,Commercial building,2405048.394010434
2019,CO2e,District Energy,378640.45032857626
2019,CO2e,Freight transportation,1689400.2565692326
2019,CO2e,Industrial building,830166.7785534716
2019,CO2e,Long distance transportation,180724.10395624783
2019,CO2e,Passenger transportation,4533787.002260536
2019,CO2e,Public building,458877.1009295954
2019,CO2e,Public transportation,89927.85837813163
2019,CO2e,Residential building,3902223.9766314453
2019,CO2e,Solid waste,1287868.081553119
2019,CO2e,Trade energy,1123606.421102605
2019,CO2e,Water waste,69425.69614491533
2019,N2O,Commercial building,54.58077281813765
2019,N2O,District Energy,7.342843728721261
2019,N2O,Freight transportation,85.16506532642012
2019,N2O,Industrial building,15.422357914648119
2019,N2O,Long distance transportation,30.03195339536149
2019,N2O,Passenger transportation,104.37398538503015
2019,N2O,Public building,8.473204290987368
2019,N2O,Public transportation,3.9832329569899834
2019,N2O,Residential building,81.90070928536039
2019,N2O,Solid waste,49.6217438949372
2019,N2O,Water waste,103.92623737198905
2020,CH4,Commercial building,46.85296224595579
2020,CH4,District Energy,7.798636426623038
2020,CH4,Freight transportation,85.99637726838021
2020,CH4,Industrial building,16.389137158659192
2020,CH4,Long distance transportation,7.309009474254663
2020,CH4,Passenger transportation,422.584755998415
2020,CH4,Public building,9.154050700457006
2020,CH4,Public transportation,4.192943188907218
2020,CH4,Residential building,1084.96033208697
2020,CH4,Solid waste,58534.433354612636
2020,CH4,Water waste,2.8493060633089513
2020,CO2,Commercial building,2411768.8356573805
2020,CO2,District Energy,378044.1701294293
2020,CO2,Freight transportation,1606374.316180892
2020,CO2,Industrial building,826181.3467588532
2020,CO2,Long distance transportation,155620.05498423259
2020,CO2,Passenger transportation,4316335.201692765
2020,CO2,Public building,466049.07712651935
2020,CO2,Public transportation,91334.34073018323
2020,CO2,Residential building,3864449.6302490965
2020,CO2,Solid waste,328.35433898558813
2020,CO2,Water waste,118870.57681862886
2020,CO2e,Commercial building,2429236.0480250306
2020,CO2e,District Energy,380406.31387086614
2020,CO2e,Freight transportation,1674214.0309316292
2020,CO2e,Industrial building,831126.6954664331
2020,CO2e,Long distance transportation,165570.36079234118
2020,CO2e,Passenger transportation,4357159.368854754
2020,CO2e,Public building,468842.1784466544
2020,CO2e,Public transportation,92630.48576819676
2020,CO2e,Residential building,3911808.2375796908
2020,CO2e,Solid waste,1244861.5387939226
2020,CO2e,Trade energy,1117788.6057829943
2020,CO2e,Water waste,69884.1928324746
2020,N2O,Commercial building,55.31308778685828
2020,N2O,District Energy,7.377088511670443
2020,N2O,Freight transportation,84.11257171331933
2020,N2O,Industrial building,15.440190695461077
2020,N2O,Long distance transportation,32.87522352063497
2020,N2O,Passenger transportation,107.21438686584618
2020,N2O,Public building,8.727739112165114
2020,N2O,Public transportation,4.0540041310282575
2020,N2O,Residential building,82.4645649556016
2020,N2O,Solid waste,51.37612083245231
2020,N2O,Water waste,104.6161380426584
2021,CH4,Commercial building,46.97720711833737
2021,CH4,District Energy,7.839476319958154
2021,CH4,Freight transportation,86.40975168328693
2021,CH4,Industrial building,16.40806593332315
2021,CH4,Long distance transportation,7.522606433213907
2021,CH4,Passenger transportation,419.282645435071
2021,CH4,Public building,9.222559539308099
2021,CH4,Public transportation,4.328124898669522
2021,CH4,Residential building,1128.2883036014866
2021,CH4,Solid waste,56498.075938232934
2021,CH4,Water waste,2.867154139818231
2021,CO2,Commercial building,2417417.38848923
2021,CO2,District Energy,380023.9115533824
2021,CO2,Freight transportation,1613549.5509887254
2021,CO2,Industrial building,827135.5519981681
2021,CO2,Long distance transportation,156932.3283464949
2021,CO2,Passenger transportation,4521860.591065358
2021,CO2,Public building,468428.01684681367
2021,CO2,Public transportation,94234.91725226528
2021,CO2,Residential building,3874709.2089260686
2021,CO2,Solid waste,387.7560146896751
2021,CO2,Water waste,119739.74515722906
2021,CO2e,Commercial building,2434953.582039686
2021,CO2e,District Energy,382398.4253673761
2021,CO2e,Freight transportation,1681601.0891373793
2021,CO2e,Industrial building,832086.6123786938
2021,CO2e,Long distance transportation,167117.51757609926
2021,CO2e,Passenger transportation,4553561.332473854
2021,CO2e,Public building,471241.9746915688
2021,CO2e,Public transportation,95573.89536095299
2021,CO2e,Residential building,3923185.302146677
2021,CO2e,Solid waste,1200520.921023423
2021,CO2e,Trade energy,1004631.9899602607
2021,CO2e,Water waste,70332.20331113902
2021,N2O,Commercial building,55.535812754952005
2021,N2O,District Energy,7.415720843203662
2021,N2O,Freight transportation,84.80320427094304
2021,N2O,Industrial building,15.458023476261037
2021,N2O,Long distance transportation,33.64837078693562
2021,N2O,Passenger transportation,76.83156326966052
2021,N2O,Public building,8.79289964573866
2021,N2O,Public transportation,4.188213039649973
2021,N2O,Residential building,83.16120417778632
2021,N2O,Solid waste,45.88446411356221
2021,N2O,Water waste,105.29238636247331
2022,CH4,Commercial building,46.89018141699438
2022,CH4,District Energy,8.093170647935915
2022,CH4,Freight transportation,86.64255516133959
2022,CH4,Industrial building,16.42712616542241
2022,CH4,Long distance transportation,7.696801150951855
2022,CH4,Passenger transportation,419.457108639596
2022,CH4,Public building,9.275354673749645
2022,CH4,Public transportation,4.454244605228405
2022,CH4,Residential building,1171.2948784523776
2022,CH4,Solid waste,54578.9913434199
2022,CH4,Water waste,2.8801944001256317
2022,CO2,Commercial building,2411049.2997909714
2022,CO2,District Energy,392321.9155171937
2022,CO2,Freight transportation,1618756.2740007534
2022,CO2,Industrial building,828096.3840464243
2022,CO2,Long distance transportation,158299.9634107729
2022,CO2,Passenger transportation,4531350.162575492
2022,CO2,Public building,470633.2213220036
2022,CO2,Public transportation,97055.9784330848
2022,CO2,Residential building,3870369.960909695
2022,CO2,Solid waste,420.92795653636404
2022,CO2,Water waste,120371.69072433455
2022,CO2e,Commercial building,2428406.0390076707
2022,CO2e,District Energy,394773.27128615085
2022,CO2e,Freight transportation,1686781.2838126763
2022,CO2e,Industrial building,833053.1957665883
2022,CO2e,Long distance transportation,168647.446926579
2022,CO2e,Passenger transportation,4561268.813022801
2022,CO2e,Public building,473463.0829112513
2022,CO2e,Public transportation,98432.91555834025
2022,CO2e,Residential building,3919928.6341143507
2022,CO2e,Solid waste,1160399.6740129488
2022,CO2e,Trade energy,1095532.5925600163
2022,CO2e,Water waste,70657.56402035919
2022,N2O,Commercial building,54.93974968772434
2022,N2O,District Energy,7.655701964263708
2022,N2O,Freight transportation,84.83609164941953
2022,N2O,Industrial building,15.475980102986556
2022,N2O,Long distance transportation,34.180707018912805
2022,N2O,Passenger transportation,70.83909787202799
2022,N2O,Public building,8.842547453352156
2022,N2O,Public transportation,4.306704659549424
2022,N2O,Residential building,83.76335824548437
2022,N2O,Solid waste,46.37559679393981
2022,N2O,Water waste,105.78469771323299
2023,CH4,Commercial building,43.460601816435215
2023,CH4,District Energy,4.509000437814108
2023,CH4,Freight transportation,88.8748338679624
2023,CH4,Industrial building,15.14148771598176
2023,CH4,Long distance transportation,7.0456400625785705
2023,CH4,Passenger transportation,427.66837519007527
2023,CH4,Public building,9.297134539682737
2023,CH4,Public transportation,22.44731596220602
2023,CH4,Residential building,1046.697719510402
2023,CH4,Solid waste,52438.5286665217
2023,CH4,Water waste,2.894545318438833
2023,CO2,Commercial building,2251079.5200375076
2023,CO2,District Energy,218572.6808940587
2023,CO2,Freight transportation,1623958.8036611953
2023,CO2,Industrial building,743158.8945502246
2023,CO2,Long distance transportation,160238.58423649875
2023,CO2,Passenger transportation,4601383.761450659
2023,CO2,Public building,484386.672977511
2023,CO2,Public transportation,92635.74465010874
2023,CO2,Residential building,3448869.7597721587
2023,CO2,Solid waste,104.43834667243244
2023,CO2,Water waste,121035.23289293777
2023,CO2e,Commercial building,2267067.745517815
2023,CO2e,District Energy,219938.42056720954
2023,CO2e,Freight transportation,1692073.0792365866
2023,CO2e,Industrial building,747755.870036632
2023,CO2e,Long distance transportation,170745.52339874208
2023,CO2e,Passenger transportation,4637644.914878192
2023,CO2e,Public building,487223.7480602878
2023,CO2e,Public transportation,94419.49170783522
2023,CO2e,Residential building,3493435.060351659
2023,CO2e,Solid waste,1118520.2395132899
2023,CO2e,Trade energy,1464484.9873410221
2023,CO2e,Water waste,70998.50447218351
2023,N2O,Commercial building,50.589103497186834
2023,N2O,District Energy,4.265270684418757
2023,N2O,Freight transportation,84.7522145846858
2023,N2O,Industrial building,14.359074645541815
2023,N2O,Long distance transportation,34.7616802715743
2023,N2O,Passenger transportation,91.54401861926956
2023,N2O,Public building,8.865218984707589
2023,N2O,Public transportation,4.403870545369921
2023,N2O,Residential building,75.7874109724139
2023,N2O,Solid waste,53.3533318957365
2023,N2O,Water waste,106.30295970830973
2024,CH4,Commercial building,42.427032765688324
2024,CH4,District Energy,7.180496008315018
2024,CH4,Freight transportation,89.13023451142705
2024,CH4,Industrial building,15.400113822033108
2024,CH4,Long distance transportation,9.399182249753942
2024,CH4,Passenger transportation,432.40129567295065
2024,CH4,Public building,7.5033882031611085
2024,CH4,Public transportation,28.683854973882966
2024,CH4,Residential building,938.7556147929279
2024,CH4,Solid waste,49940.844316416704
2024,CH4,Water waste,2.9083736179828716
2024,CO2,Commercial building,2194172.9763151407
2024,CO2,District Energy,343890.8550226817
2024,CO2,Freight transportation,1630445.795138387
2024,CO2,Industrial building,755090.8341020372
2024,CO2,Long distance transportation,163948.1187144001
2024,CO2,Passenger transportation,4677506.442610858
2024,CO2,Public building,389388.8971576429
2024,CO2,Public transportation,92754.18203625802
2024,CO2,Residential building,3039122.5496851318
2024,CO2,Solid waste,167.77948264137498
2024,CO2,Water waste,121718.32602280285
2024,CO2e,Commercial building,2209558.773722933
2024,CO2e,District Energy,346065.7690433623
2024,CO2e,Freight transportation,1698706.4732852103
2024,CO2e,Industrial building,759752.6474014723
2024,CO2e,Long distance transportation,174726.57321092626
2024,CO2e,Passenger transportation,4723008.996857814
2024,CO2e,Public building,391683.45794115367
2024,CO2e,Public transportation,94700.45067103022
2024,CO2e,Residential building,3078913.252873243
2024,CO2e,Solid waste,1062879.480709249
2024,CO2e,Trade energy,1332598.7044308037
2024,CO2e,Water waste,71351.22590331017
2024,N2O,Commercial building,48.64036818696083
2024,N2O,District Energy,6.792361088946645
2024,N2O,Freight transportation,85.19247961445592
2024,N2O,Industrial building,14.558425869706156
2024,N2O,Long distance transportation,35.506951910340014
2024,N2O,Passenger transportation,122.22190281148482
2024,N2O,Public building,7.171106145112764
2024,N2O,Public transportation,4.509757316512362
2024,N2O,Residential building,67.37193046127408
2024,N2O,Solid waste,30.685922080314697
2024,N2O,Water waste,106.83335178004853
2025,CH4,Commercial building,40.96047694866375
2025,CH4,District Energy,8.949861587070844
2025,CH4,Freight transportation,71.98414351721122
2025,CH4,Industrial building,27.951057853601284
2025,CH4,Long distance transportation,9.442392707696307
2025,CH4,Passenger transportation,613.7643190056133
2025,CH4,Public building,5.159439794962208
2025,CH4,Public transportation,35.55956189314635
2025,CH4,Residential building,888.5250049775806
2025,CH4,Solid waste,16313.341023520406
2025,CH4,Water waste,2.919535552725789
2025,CO2,Commercial building,2116420.3346575424
2025,CO2,District Energy,421956.063052457
2025,CO2,Freight transportation,1242486.8393846878
2025,CO2,Industrial building,596131.7074393829
2025,CO2,Long distance transportation,49819.34971449754
2025,CO2,Passenger transportation,3811593.0636846796
2025,CO2,Public building,256042.97523775528
2025,CO2,Public transportation,72443.31090399418
2025,CO2,Residential building,2867839.8736937228
2025,CO2,Solid waste,8257.438670669164
2025,CO2,Water waste,122389.82028094538
2025,CO2e,Commercial building,2131087.982951417
2025,CO2e,District Energy,424666.90356073505
2025,CO2e,Freight transportation,1290862.9159702086
2025,CO2e,Industrial building,603497.3187304641
2025,CO2e,Long distance transportation,62767.89164705161
2025,CO2e,Passenger transportation,3860872.106984276
2025,CO2e,Public building,257622.50787429654
2025,CO2e,Public transportation,74343.80732493577
2025,CO2e,Residential building,2905687.8087519845
2025,CO2e,Solid waste,377080.87972499634
2025,CO2e,Trade energy,1539616.74199108
2025,CO2e,Water waste,71694.36947817779
2025,N2O,Commercial building,46.33381972466308
2025,N2O,District Energy,8.466085285067011
2025,N2O,Freight transportation,73.10464047010589
2025,N2O,Industrial building,22.74711099380963
2025,N2O,Long distance transportation,42.78607948218942
2025,N2O,Passenger transportation,122.11406912910626
2025,N2O,Public building,4.936860405526961
2025,N2O,Public transportation,3.8716296012936224
2025,N2O,Residential building,64.39231528099421
2025,N2O,Solid waste,0.009068499627909376
2025,N2O,Water waste,107.3598297639272
2030,CH4,Commercial building,33.347822356349134
2030,CH4,District Energy,7.086081649427574
2030,CH4,Freight transportation,65.58246623526975
2030,CH4,Industrial building,44.6564329614948
2030,CH4,Long distance transportation,11.082895177100125
2030,CH4,Passenger transportation,1081.0151673216642
2030,CH4,Public building,4.485352145007916
2030,CH4,Public transportation,36.304036126796746
2030,CH4,Residential building,781.759405835233
2030,CH4,Solid waste,13064.625390368812
2030,CH4,Water waste,1.6051957282718352
2030,CO2,Commercial building,1350954.4223728005
2030,CO2,District Energy,217470.31992642322
2030,CO2,Freight transportation,1095347.5669416843
2030,CO2,Industrial building,393512.85397306003
2030,CO2,Long distance transportation,359.38219521416664
2030,CO2,Passenger transportation,2167590.4384510503
2030,CO2,Public building,161115.928249819
2030,CO2,Public transportation,47721.85755399977
2030,CO2,Residential building,1761725.885540821
2030,CO2,Solid waste,8247.41771904225
2030,CO2,Water waste,106153.38332743384
2030,CO2e,Commercial building,1362356.628446383
2030,CO2e,District Energy,219616.63660331877
2030,CO2e,Freight transportation,1129305.1680293668
2030,CO2e,Industrial building,404329.1675085653
2030,CO2e,Long distance transportation,16247.674208547838
2030,CO2e,Passenger transportation,2212893.041263488
2030,CO2e,Public building,162486.98859802296
2030,CO2e,Public transportation,49252.12770716601
2030,CO2e,Residential building,1790535.0086945235
2030,CO2e,Solid waste,310160.1020375122
2030,CO2e,Trade energy,888823.1587836238
2030,CO2e,Water waste,53854.29077791841
2030,N2O,Commercial building,35.91242216139551
2030,N2O,District Energy,6.7030502089179755
2030,N2O,Freight transportation,67.23383328055219
2030,N2O,Industrial building,33.14942430642277
2030,N2O,Long distance transportation,52.535406760451565
2030,N2O,Passenger transportation,75.84323590161094
2030,N2O,Public building,4.284791789123436
2030,N2O,Public transportation,2.576796625850714
2030,N2O,Residential building,41.584481983763524
2030,N2O,Solid waste,0.003959906421034534
2030,N2O,Water waste,109.88828219594343
2035,CH4,Commercial building,18.711996263386215
2035,CH4,District Energy,4.877131466829597
2035,CH4,Freight transportation,25.24756649114133
2035,CH4,Industrial building,57.843862153485226
2035,CH4,Long distance transportation,11.727821664228061
2035,CH4,Passenger transportation,849.2349675131476
2035,CH4,Public building,2.5568891954605926
2035,CH4,Public transportation,2.305817580624154
2035,CH4,Residential building,499.9988439480261
2035,CH4,Solid waste,10528.850597590692
2035,CH4,Water waste,1.6422157272156368
2035,CO2,Commercial building,636744.7381663596
2035,CO2,District Energy,644.2180516267491
2035,CO2,Freight transportation,409366.14931772155
2035,CO2,Industrial building,206078.94803191806
2035,CO2,Long distance transportation,168.73372543621966
2035,CO2,Passenger transportation,766498.8300226922
2035,CO2,Public building,132601.4324181892
2035,CO2,Public transportation,13032.50982471213
2035,CO2,Residential building,872121.457648803
2035,CO2,Solid waste,8228.532631322183
2035,CO2,Water waste,108994.44370195763
2035,CO2e,Commercial building,643056.660722507
2035,CO2e,District Energy,2121.461628620244
2035,CO2e,Freight transportation,420835.42805323645
2035,CO2e,Industrial building,219654.8364242939
2035,CO2e,Long distance transportation,17007.601789255037
2035,CO2e,Passenger transportation,798611.6809507522
2035,CO2e,Public building,133383.28608689562
2035,CO2e,Public transportation,13265.623952594011
2035,CO2e,Residential building,889072.3647202194
2035,CO2e,Solid waste,258334.4491461626
2035,CO2e,Trade energy,749347.6747946749
2035,CO2e,Water waste,55109.764849091196
2035,N2O,Commercial building,19.862317565826668
2035,N2O,District Energy,4.613502738892865
2035,N2O,Freight transportation,36.66715655392661
2035,N2O,Industrial building,41.48042713809629
2035,N2O,Long distance transportation,55.67981143916116
2035,N2O,Passenger transportation,47.91582755128756
2035,N2O,Public building,2.4434865624219517
2035,N2O,Public transportation,0.6197716734522929
2035,N2O,Residential building,21.647420632580264
2035,N2O,Water waste,112.43330206352316
2040,CH4,Commercial building,11.10498248305134
2040,CH4,District Energy,9.114772574969306
2040,CH4,Freight transportation,19.02797172529329
2040,CH4,Industrial building,0.9748133850563295
2040,CH4,Long distance transportation,12.353105865652644
2040,CH4,Passenger transportation,742.3592186590708
2040,CH4,Public building,0.13306676264357048
2040,CH4,Public transportation,2.246962999309241
2040,CH4,Residential building,653.3258851769698
2040,CH4,Solid waste,8510.247219696135
2040,CH4,Water waste,1.677555470420358
2040,CO2,Commercial building,487370.3042890761
2040,CO2,Freight transportation,141637.61674922163
2040,CO2,Industrial building,11182.222921992337
2040,CO2,Long distance transportation,138.1295639420234
2040,CO2,Passenger transportation,271810.7099707928
2040,CO2,Public building,4476.5786768173275
2040,CO2,Public transportation,2860.8148801157895
2040,CO2,Residential building,47923.34861354616
2040,CO2,Solid waste,8194.892257548408
2040,CO2,Water waste,111692.60247081188
2040,CO2e,Commercial building,490743.4069092992
2040,CO2e,District Energy,2760.7907093967833
2040,CO2e,Freight transportation,147097.51476548688
2040,CO2e,Industrial building,11424.73442008338
2040,CO2e,Long distance transportation,17910.03047290609
2040,CO2e,Passenger transportation,292207.14578840905
2040,CO2e,Public building,4519.593061937817
2040,CO2e,Public transportation,3071.8829722285964
2040,CO2e,Residential building,64125.674047750166
2040,CO2e,Solid waste,217257.0056171525
2040,CO2e,Trade energy,892382.6960044744
2040,CO2e,Water waste,56302.46180236961
2040,N2O,Commercial building,10.536570429794743
2040,N2O,District Energy,8.62208216551151
2040,N2O,Freight transportation,16.974740204064158
2040,N2O,Industrial building,0.7451020704860929
2040,N2O,Long distance transportation,58.76673048921265
2040,N2O,Passenger transportation,16.130510824748185
2040,N2O,Public building,0.13496638625829743
2040,N2O,Public transportation,0.5499391581453446
2040,N2O,Residential building,8.330475991569068
2040,N2O,Solid waste,0.0023343267830777344
2040,N2O,Water waste,114.84975800640794
2045,CH4,Commercial building,12.649363368454589
2045,CH4,District Energy,12.221153654145493
2045,CH4,Freight transportation,31.552639686900473
2045,CH4,Industrial building,0.8293868659133307
2045,CH4,Long distance transportation,12.694319237411534
2045,CH4,Passenger transportation,185.70739961914813
2045,CH4,Public building,1.668150975996757
2045,CH4,Public transportation,0.8996468842206075
2045,CH4,Residential building,695.2489876498765
2045,CH4,Solid waste,6614.044520385668
2045,CH4,Water waste,1.71525998481844
2045,CO2,Commercial building,644021.0571032864
2045,CO2,Freight transportation,14380.115660104335
2045,CO2,Industrial building,33.1417802045451
2045,CO2,Long distance transportation,198.03911121090215
2045,CO2,Passenger transportation,15496.323207735446
2045,CO2,Public building,84580.11407251525
2045,CO2,Public transportation,452.57373930157416
2045,CO2,Residential building,128109.80745993913
2045,CO2,Solid waste,214.35516832196234
2045,CO2,Water waste,114571.27319312152
2045,CO2e,Commercial building,647863.1739556976
2045,CO2e,District Energy,3701.688351405635
2045,CO2e,Freight transportation,21219.88514574868
2045,CO2e,Industrial building,223.70809770371167
2045,CO2e,Long distance transportation,18683.75113836097
2045,CO2e,Passenger transportation,20410.852388375082
2045,CO2e,Public building,85089.07716333577
2045,CO2e,Public transportation,734.4217544066162
2045,CO2e,Residential building,145605.76556674993
2045,CO2e,Solid waste,170937.04222638847
2045,CO2e,Trade energy,827742.6356160915
2045,CO2e,Water waste,57575.111105983546
2045,N2O,Commercial building,12.001611482126965
2045,N2O,District Energy,11.560550753921403
2045,N2O,Freight transportation,20.722468371749613
2045,N2O,Industrial building,0.5810375614596863
2045,N2O,Long distance transportation,61.13802457437724
2045,N2O,Passenger transportation,3.404945599454815
2045,N2O,Public building,1.590375571559214
2045,N2O,Public transportation,0.8824007736121126
2045,N2O,Residential building,9.717212638131944
2045,N2O,Solid waste,0.0031336543242632495
2045,N2O,Water waste,117.42762092165106
2050,CH4,Commercial building,10.083143936461955
2050,CH4,District Energy,12.900742642591084
2050,CH4,Freight transportation,32.15982970558184
2050,CH4,Industrial building,1.6021215068329804
2050,CH4,Long distance transportation,12.774714322157164
2050,CH4,Passenger transportation,185.024591517737
2050,CH4,Public building,0.15811448435533237
2050,CH4,Public transportation,0.9478941326653643
2050,CH4,Residential building,731.3980180158561
2050,CH4,Solid waste,5343.741110359041
2050,CH4,Water waste,1.7509631742298248
2050,CO2,Commercial building,512413.8528924287
2050,CO2,Freight transportation,14880.810460600725
2050,CO2,Industrial building,39338.175244850434
2050,CO2,Long distance transportation,777.0192209239863
2050,CO2,Passenger transportation,14599.794487327306
2050,CO2,Public building,7307.7110304487705
2050,CO2,Public transportation,772.6998320558191
2050,CO2,Residential building,109884.75267075657
2050,CO2,Solid waste,190.61871357465594
2050,CO2,Water waste,117255.58443192785
2050,CO2e,Commercial building,515500.0040320171
2050,CO2e,District Energy,3907.530345824816
