GHG emissions by building type (metric ton)
t_periods,emissions_comm,Sub,Archetype,NewOld,Emisions
2022,CO2,Industry,,,828096.3840464243
2022,CO2,Public,Hospital,Old,97084.63453517982
2022,CO2,Public,Municipality,Old,79622.92957572882
2022,CO2,Public,Post-Secondary Institution,Old,143886.27676251496
2022,CO2,Public,School board,Old,150039.38044858005
2022,CO2,Residential,Apartments,Old,1494185.6182728994
2022,CO2,Residential,Single Attached,Old,731666.5150017492
2022,CO2,Residential,Single Detached,Old,1644517.8276350477
2022,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,94906.05683123904
2022,CO2e,Commercial,Accommodation and Food Services,Old,110493.79380133325
2022,CO2e,Commercial,Educational Services,Old,280898.0514378447
2022,CO2e,Commercial,Health Care and Social Assistance,Old,178664.6821344524
2022,CO2e,Commercial,Information and Cultural Industries,Old,13778.667880140034
2022,CO2e,Commercial,Offices,Old,992368.0017240365
2022,CO2e,Commercial,Other Services,Old,116221.30780307451
2022,CO2e,Commercial,Retail Trade,Old,357032.9858173843
2022,CO2e,Commercial,Transportation and Warehousing,Old,62629.08023747453
2022,CO2e,Commercial,Wholesale Trade,Old,221413.41134069103
2022,CO2e,Industry,,,833053.1957665883
2022,CO2e,Public,Hospital,Old,97633.40198854794
2022,CO2e,Public,Municipality,Old,80115.12533820771
2022,CO2e,Public,Post-Secondary Institution,Old,144746.41591379736
2022,CO2e,Public,School board,Old,150968.1396706983
2022,CO2e,Residential,Apartments,Old,1517207.4317526296
2022,CO2e,Residential,Single Attached,Old,740240.610809301
2022,CO2e,Residential,Single Detached,Old,1662480.5915524212
2022,N2O,Commercial,"Arts, Entertainment and Recreation",Old,2.025812888599627
2022,N2O,Commercial,Accommodation and Food Services,Old,2.3796836014518434
2022,N2O,Commercial,Educational Services,Old,5.997213118316238
2022,N2O,Commercial,Health Care and Social Assistance,Old,3.9315791454931386
2022,N2O,Commercial,Information and Cultural Industries,Old,0.3060073783547005
2022,N2O,Commercial,Offices,Old,24.23363636844674
2022,N2O,Commercial,Other Services,Old,2.4302480202578574
2022,N2O,Commercial,Retail Trade,Old,7.467698488868727
2022,N2O,Commercial,Transportation and Warehousing,Old,1.376963730396876
2022,N2O,Commercial,Wholesale Trade,Old,4.790906947538646
2022,N2O,Industry,,,15.475980102986556
2022,N2O,Public,Hospital,Old,1.7169397254519372
2022,N2O,Public,Municipality,Old,1.5371649422565303
2022,N2O,Public,Post-Secondary Institution,Old,2.6878654049656125
2022,N2O,Public,School board,Old,2.9005773806780697
2022,N2O,Residential,Apartments,Old,34.29052719568306
2022,N2O,Residential,Single Attached,Old,15.451010818218897
2022,N2O,Residential,Single Detached,Old,34.021820231582446
2023,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.004988783160685227
2023,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.7418540834031468
2023,CH4,Commercial,Accommodation and Food Services,New,0.0031290928936282512
2023,CH4,Commercial,Accommodation and Food Services,Old,1.9729374283817254
2023,CH4,Commercial,Educational Services,New,0.01742218242804308
2023,CH4,Commercial,Educational Services,Old,5.111481230164711
2023,CH4,Commercial,Health Care and Social Assistance,New,0.017869495027567087
2023,CH4,Commercial,Health Care and Social Assistance,Old,3.0967671536874777
2023,CH4,Commercial,Information and Cultural Industries,Old,0.26016003184611575
2023,CH4,Commercial,Offices,New,0.024404112325670087
2023,CH4,Commercial,Offices,Old,17.20182316338346
2023,CH4,Commercial,Other Services,New,0.010427807598596414
2023,CH4,Commercial,Other Services,Old,2.121924713609679
2023,CH4,Commercial,Retail Trade,New,0.02965341449679803
2023,CH4,Commercial,Retail Trade,Old,6.554849815540999
2023,CH4,Commercial,Transportation and Warehousing,New,0.0077454028953939
2023,CH4,Commercial,Transportation and Warehousing,Old,1.1943475743105827
2023,CH4,Commercial,Wholesale Trade,New,0.006149889781753158
2023,CH4,Commercial,Wholesale Trade,Old,4.0826664414991685
2023,CH4,Industry,,,15.14148771598176
2023,CH4,Public,Hospital,Old,1.922155641428413
2023,CH4,Public,Municipality,Old,1.5450792829822702
2023,CH4,Public,Post-Secondary Institution,Old,3.271495261647408
2023,CH4,Public,School board,Old,2.5584043536246526
2023,CH4,Residential,Apartments,New,2.2189563343348278
2023,CH4,Residential,Apartments,Old,530.0915487662824
2023,CH4,Residential,Single Attached,New,0.44859857743918974
2023,CH4,Residential,Single Attached,Old,167.4021210943726
2023,CH4,Residential,Single Detached,New,1.315378616545745
2023,CH4,Residential,Single Detached,Old,345.2211161214278
2023,CO2,Commercial,"Arts, Entertainment and Recreation",New,247.26340135210378
2023,CO2,Commercial,"Arts, Entertainment and Recreation",Old,89508.03475012342
2023,CO2,Commercial,Accommodation and Food Services,New,149.3265399451324
2023,CO2,Commercial,Accommodation and Food Services,Old,101521.143191886
2023,CO2,Commercial,Educational Services,New,886.9300496121141
2023,CO2,Commercial,Educational Services,Old,263654.33866235043
2023,CO2,Commercial,Health Care and Social Assistance,New,908.7867055201372
2023,CO2,Commercial,Health Care and Social Assistance,Old,159893.79099343502
2023,CO2,Commercial,Information and Cultural Industries,Old,13274.49176524926
2023,CO2,Commercial,Offices,New,1246.0549262348898
2023,CO2,Commercial,Offices,Old,898830.6430534096
2023,CO2,Commercial,Other Services,New,528.6081027122156
2023,CO2,Commercial,Other Services,Old,109037.32843709734
2023,CO2,Commercial,Retail Trade,New,1510.8492100662295
2023,CO2,Commercial,Retail Trade,Old,337556.36215725535
2023,CO2,Commercial,Transportation and Warehousing,New,393.0332413647108
2023,CO2,Commercial,Transportation and Warehousing,Old,61361.512853772765
2023,CO2,Commercial,Wholesale Trade,New,307.7398091118062
2023,CO2,Commercial,Wholesale Trade,Old,210263.2821870102
2023,CO2,Industry,,,743158.8945502246
2023,CO2,Public,Hospital,Old,105073.83510628175
2023,CO2,Public,Municipality,Old,78264.2962956547
2023,CO2,Public,Post-Secondary Institution,Old,171129.78139408084
2023,CO2,Public,School board,Old,129918.7601814942
2023,CO2,Residential,Apartments,New,7988.828619878156
2023,CO2,Residential,Apartments,Old,1287530.6219910835
2023,CO2,Residential,Single Attached,New,254.04365531828634
2023,CO2,Residential,Single Attached,Old,666981.2789876985
2023,CO2,Residential,Single Detached,New,3148.703177237656
2023,CO2,Residential,Single Detached,Old,1482966.2833409454
2023,CO2e,Commercial,"Arts, Entertainment and Recreation",New,250.65304592229668
2023,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,90096.0649059078
2023,CO2e,Commercial,Accommodation and Food Services,New,151.42077928404308
2023,CO2e,Commercial,Accommodation and Food Services,Old,102195.59328180319
2023,CO2e,Commercial,Educational Services,New,895.6288993243343
2023,CO2e,Commercial,Educational Services,Old,265406.66825740394
2023,CO2e,Commercial,Health Care and Social Assistance,New,917.6852988176712
2023,CO2e,Commercial,Health Care and Social Assistance,Old,160985.23489286538
2023,CO2e,Commercial,Information and Cultural Industries,Old,13367.349752137763
2023,CO2e,Commercial,Offices,New,1257.1447438121538
2023,CO2e,Commercial,Offices,Old,905833.2875343342
2023,CO2e,Commercial,Other Services,New,534.8043571795527
2023,CO2e,Commercial,Other Services,Old,109743.33968417934
2023,CO2e,Commercial,Retail Trade,New,1523.5486537409515
2023,CO2e,Commercial,Retail Trade,Old,339758.3666748181
2023,CO2e,Commercial,Transportation and Warehousing,New,397.81852754722024
2023,CO2e,Commercial,Transportation and Warehousing,Old,61770.66876689854
2023,CO2e,Commercial,Wholesale Trade,New,311.7845974584566
2023,CO2e,Commercial,Wholesale Trade,Old,211670.68286438083
2023,CO2e,Industry,,,747755.870036632
2023,CO2e,Public,Hospital,Old,105667.06041960647
2023,CO2e,Public,Municipality,Old,78733.34678137001
2023,CO2e,Public,Post-Secondary Institution,Old,172128.39035264007
2023,CO2e,Public,School board,Old,130694.95050667101
2023,CO2e,Residential,Apartments,New,8109.427708638198
2023,CO2e,Residential,Apartments,Old,1307582.4124725007
2023,CO2e,Residential,Single Attached,New,267.9425294309929
2023,CO2e,Residential,Single Attached,Old,674732.9459633697
2023,CO2e,Residential,Single Detached,New,3213.315549678318
2023,CO2e,Residential,Single Detached,Old,1499529.0161280395
2023,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.011023087663821107
2023,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.8505074497751124
2023,N2O,Commercial,Accommodation and Food Services,New,0.006807142242095824
2023,N2O,Commercial,Accommodation and Food Services,Old,2.124222831950314
2023,N2O,Commercial,Educational Services,New,0.027963033158494136
2023,N2O,Commercial,Educational Services,Old,5.520095601409895
2023,N2O,Commercial,Health Care and Social Assistance,New,0.028601791617297423
2023,N2O,Commercial,Health Care and Social Assistance,Old,3.444334863096831
2023,N2O,Commercial,Information and Cultural Industries,Old,0.2932705577843236
2023,N2O,Commercial,Offices,New,0.03549440006182782
2023,N2O,Commercial,Offices,Old,22.286597968097833
2023,N2O,Commercial,Other Services,New,0.02005795472404988
2023,N2O,Commercial,Other Services,Old,2.21963365132957
2023,N2O,Commercial,Retail Trade,New,0.04052591265197775
2023,N2O,Commercial,Retail Trade,Old,6.927357957840525
2023,N2O,Commercial,Transportation and Warehousing,New,0.01551219034129589
2023,N2O,Commercial,Transportation and Warehousing,Old,1.2888409867960993
2023,N2O,Commercial,Wholesale Trade,New,0.013139733762528884
2023,N2O,Commercial,Wholesale Trade,Old,4.43511638288289
2023,N2O,Industry,,,14.359074645541815
2023,N2O,Public,Hospital,Old,1.8552350498479806
2023,N2O,Public,Municipality,Old,1.4651134925257085
2023,N2O,Public,Post-Secondary Institution,Old,3.1204951612910685
2023,N2O,Public,School board,Old,2.42437528104283
2023,N2O,Residential,Apartments,New,0.24832552261413374
2023,N2O,Residential,Apartments,Old,29.932442809818834
2023,N2O,Residential,Single Attached,New,0.015027865726454918
2023,N2O,Residential,Single Attached,Old,14.215511519092244
2023,N2O,Residential,Single Detached,New,0.12412557548054728
2023,N2O,Residential,Single Detached,Old,31.25197767968176
2024,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.008006720021780846
2024,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.69944744800387
2024,CH4,Commercial,Accommodation and Food Services,New,0.005107266741102079
2024,CH4,Commercial,Accommodation and Food Services,Old,1.8978456471192144
2024,CH4,Commercial,Educational Services,New,0.03200024226535008
2024,CH4,Commercial,Educational Services,Old,5.0040929125497335
2024,CH4,Commercial,Health Care and Social Assistance,New,0.03240192146694942
2024,CH4,Commercial,Health Care and Social Assistance,Old,2.953481894404793
2024,CH4,Commercial,Information and Cultural Industries,Old,0.25095734834427674
2024,CH4,Commercial,Offices,New,0.044732851473198845
2024,CH4,Commercial,Offices,Old,16.732823890364166
2024,CH4,Commercial,Other Services,New,0.019671907131926913
2024,CH4,Commercial,Other Services,Old,2.0725231963113573
2024,CH4,Commercial,Retail Trade,New,0.05631675094008507
2024,CH4,Commercial,Retail Trade,Old,6.444619539534027
2024,CH4,Commercial,Transportation and Warehousing,New,0.014483275714591353
2024,CH4,Commercial,Transportation and Warehousing,Old,1.1673911674363857
2024,CH4,Commercial,Wholesale Trade,New,0.010164709207675008
2024,CH4,Commercial,Wholesale Trade,Old,3.98096407665788
2024,CH4,Industry,,,15.400113822033108
2024,CH4,Public,Hospital,New,0.0047787048319087875
2024,CH4,Public,Hospital,Old,1.481145091082333
2024,CH4,Public,Municipality,New,0.00536459444511036
2024,CH4,Public,Municipality,Old,1.3932159306200012
2024,CH4,Public,Post-Secondary Institution,New,0.006037876999832288
2024,CH4,Public,Post-Secondary Institution,Old,2.391439933316436
2024,CH4,Public,School board,New,0.007134874547045162
2024,CH4,Public,School board,Old,2.214271197318446
2024,CH4,Residential,Apartments,New,5.263607571820198
2024,CH4,Residential,Apartments,Old,479.91861634419786
2024,CH4,Residential,Single Attached,New,0.8478466115343862
2024,CH4,Residential,Single Attached,Old,144.37408672612062
2024,CH4,Residential,Single Detached,New,3.0031330762408297
2024,CH4,Residential,Single Detached,Old,305.348324463014
2024,CO2,Commercial,"Arts, Entertainment and Recreation",New,398.82258559036956
2024,CO2,Commercial,"Arts, Entertainment and Recreation",Old,87216.72477170602
2024,CO2,Commercial,Accommodation and Food Services,New,248.10297732542423
2024,CO2,Commercial,Accommodation and Food Services,Old,97557.31908021547
2024,CO2,Commercial,Educational Services,New,1622.5441342090173
2024,CO2,Commercial,Educational Services,Old,257526.12985941008
2024,CO2,Commercial,Health Care and Social Assistance,New,1641.034986711986
2024,CO2,Commercial,Health Care and Social Assistance,Old,152350.15214357217
2024,CO2,Commercial,Information and Cultural Industries,Old,12791.634440807687
2024,CO2,Commercial,Offices,New,2283.453167262709
2024,CO2,Commercial,Offices,Old,873377.4406087189
2024,CO2,Commercial,Other Services,New,994.3946476253411
2024,CO2,Commercial,Other Services,Old,106408.46436759426
2024,CO2,Commercial,Retail Trade,New,2860.04688121964
2024,CO2,Commercial,Retail Trade,Old,331036.4129160015
2024,CO2,Commercial,Transportation and Warehousing,New,733.429236695137
2024,CO2,Commercial,Transportation and Warehousing,Old,59946.66439890147
2024,CO2,Commercial,Wholesale Trade,New,509.8819767175926
2024,CO2,Commercial,Wholesale Trade,Old,204670.32313485455
2024,CO2,Industry,,,755090.8341020372
2024,CO2,Public,Hospital,New,200.02308542987907
2024,CO2,Public,Hospital,Old,81807.96764020063
2024,CO2,Public,Municipality,New,227.28305337523292
2024,CO2,Public,Municipality,Old,70152.42338569359
2024,CO2,Public,Post-Secondary Institution,New,258.1292973690456
2024,CO2,Public,Post-Secondary Institution,Old,124559.89821668665
2024,CO2,Public,School board,New,307.1507954926107
2024,CO2,Public,School board,Old,111876.0216833955
2024,CO2,Residential,Apartments,New,15068.663836091695
2024,CO2,Residential,Apartments,Old,1092164.6683244428
2024,CO2,Residential,Single Attached,New,549.8220504811105
2024,CO2,Residential,Single Attached,Old,589525.9766677851
2024,CO2,Residential,Single Detached,New,6118.663146464131
2024,CO2,Residential,Single Detached,Old,1335694.7556598685
2024,CO2e,Commercial,"Arts, Entertainment and Recreation",New,403.7922671981857
2024,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,87783.1237189845
2024,CO2e,Commercial,Accommodation and Food Services,New,251.3855714052671
2024,CO2e,Commercial,Accommodation and Food Services,Old,98197.40811075138
2024,CO2e,Commercial,Educational Services,New,1636.3490027729483
2024,CO2e,Commercial,Educational Services,Old,259205.74031454025
2024,CO2e,Commercial,Health Care and Social Assistance,New,1655.0295239638679
2024,CO2e,Commercial,Health Care and Social Assistance,Old,153376.12389302254
2024,CO2e,Commercial,Information and Cultural Industries,Old,12880.935267961237
2024,CO2e,Commercial,Offices,New,2301.7179225361197
2024,CO2e,Commercial,Offices,Old,880121.31636643
2024,CO2e,Commercial,Other Services,New,1004.0501638977181
2024,CO2e,Commercial,Other Services,Old,107090.74804886486
2024,CO2e,Commercial,Retail Trade,New,2881.5707443987276
2024,CO2e,Commercial,Retail Trade,Old,333153.1403048587
2024,CO2e,Commercial,Transportation and Warehousing,New,740.9952360405707
2024,CO2e,Commercial,Transportation and Warehousing,Old,60341.304024255165
2024,CO2e,Commercial,Wholesale Trade,New,515.8575616839975
2024,CO2e,Commercial,Wholesale Trade,Old,206018.18567936763
2024,CO2e,Industry,,,759752.6474014723
2024,CO2e,Public,Hospital,New,201.93561216009545
2024,CO2e,Public,Hospital,Old,82267.32679522767
2024,CO2e,Public,Municipality,New,229.36945169569444
2024,CO2e,Public,Municipality,Old,70575.73594366343
2024,CO2e,Public,Post-Secondary Institution,New,260.4596409539481
2024,CO2e,Public,Post-Secondary Institution,Old,125290.55587116562
2024,CO2e,Public,School board,New,309.84075436859104
2024,CO2e,Public,School board,Old,112548.23387191816
2024,CO2e,Residential,Apartments,New,15340.739710474289
2024,CO2e,Residential,Apartments,Old,1109929.0606206497
2024,CO2e,Residential,Single Attached,New,578.0042792759576
2024,CO2e,Residential,Single Attached,Old,596322.8499689745
2024,CO2e,Residential,Single Detached,New,6265.110142257065
2024,CO2e,Residential,Single Detached,Old,1350477.4881516146
2024,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.01611255197100327
2024,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.7809078888267371
2024,N2O,Commercial,Accommodation and Food Services,New,0.010655508316374554
2024,N2O,Commercial,Accommodation and Food Services,Old,2.0142089662628777
2024,N2O,Commercial,Educational Services,New,0.0440700116656317
2024,N2O,Commercial,Educational Services,Old,5.283639275055611
2024,N2O,Commercial,Health Care and Social Assistance,New,0.0446781775203903
2024,N2O,Commercial,Health Care and Social Assistance,Old,3.2347269451940575
2024,N2O,Commercial,Information and Cultural Industries,Old,0.28198229140377573
2024,N2O,Commercial,Offices,New,0.05813881004185903
2024,N2O,Commercial,Offices,Old,21.45129683225856
2024,N2O,Commercial,Other Services,New,0.031014785981901816
2024,N2O,Commercial,Other Services,Old,2.143492262241548
2024,N2O,Commercial,Retail Trade,New,0.06825909868907733
2024,N2O,Commercial,Retail Trade,Old,6.648961001768551
2024,N2O,Commercial,Transportation and Warehousing,New,0.024368626024923803
2024,N2O,Commercial,Transportation and Warehousing,Old,1.2420282242871656
2024,N2O,Commercial,Wholesale Trade,New,0.019335993533705083
2024,N2O,Commercial,Wholesale Trade,Old,4.242490935916961
2024,N2O,Industry,,,14.558425869706156
2024,N2O,Public,Hospital,New,0.006081120566262593
2024,N2O,Public,Hospital,Old,1.437097678235689
2024,N2O,Public,Municipality,New,0.006623294755416324
2024,N2O,Public,Municipality,Old,1.3223322933787023
2024,N2O,Public,Post-Secondary Institution,New,0.00739445693928158
2024,N2O,Public,Post-Secondary Institution,Old,2.2833470331520966
2024,N2O,Public,School board,New,0.00852391446473961
2024,N2O,Public,School board,Old,2.099706353620583
2024,N2O,Residential,Apartments,New,0.5420809240750672
2024,N2O,Residential,Apartments,Old,25.792286419387683
2024,N2O,Residential,Single Attached,New,0.03482365755914404
2024,N2O,Residential,Single Attached,Old,12.634286845437918
2024,N2O,Residential,Single Detached,New,0.2798026885633474
2024,N2O,Residential,Single Detached,Old,28.088649926250913
2025,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.009758912178840758
2025,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.6613226268910375
2025,CH4,Commercial,Accommodation and Food Services,New,0.005507572567708677
2025,CH4,Commercial,Accommodation and Food Services,Old,1.8483621205831466
2025,CH4,Commercial,Educational Services,New,0.03981533701083254
2025,CH4,Commercial,Educational Services,Old,4.8849930515338285
2025,CH4,Commercial,Health Care and Social Assistance,New,0.039936252448825996
2025,CH4,Commercial,Health Care and Social Assistance,Old,2.8638794258466436
2025,CH4,Commercial,Information and Cultural Industries,Old,0.2416947564535195
2025,CH4,Commercial,Offices,New,0.04959269281129897
2025,CH4,Commercial,Offices,Old,15.82049835929849
2025,CH4,Commercial,Other Services,New,0.024470116206543775
2025,CH4,Commercial,Other Services,Old,2.0283272223409043
2025,CH4,Commercial,Retail Trade,New,0.0689394409190491
2025,CH4,Commercial,Retail Trade,Old,6.311995455991765
2025,CH4,Commercial,Transportation and Warehousing,New,0.019761485496289227
2025,CH4,Commercial,Transportation and Warehousing,Old,1.1484156931160794
2025,CH4,Commercial,Wholesale Trade,New,0.01273893584174903
2025,CH4,Commercial,Wholesale Trade,Old,3.8804674911271806
2025,CH4,Industry,,,27.951057853601284
2025,CH4,Public,Hospital,New,0.006694439323397366
2025,CH4,Public,Hospital,Old,1.0602662996424543
2025,CH4,Public,Municipality,New,0.00842729841671463
2025,CH4,Public,Municipality,Old,0.8211091480831955
2025,CH4,Public,Post-Secondary Institution,New,0.009709215651479766
2025,CH4,Public,Post-Secondary Institution,Old,1.803130757757051
2025,CH4,Public,School board,New,0.01174635882269145
2025,CH4,Public,School board,Old,1.4383562772652279
2025,CH4,Residential,Apartments,New,11.165258686430391
2025,CH4,Residential,Apartments,Old,450.6322663389216
2025,CH4,Residential,Single Attached,New,1.5112820782756202
2025,CH4,Residential,Single Attached,Old,135.5259056323942
2025,CH4,Residential,Single Detached,New,6.578739367796185
2025,CH4,Residential,Single Detached,Old,283.11155287376283
2025,CO2,Commercial,"Arts, Entertainment and Recreation",New,512.7597530090039
2025,CO2,Commercial,"Arts, Entertainment and Recreation",Old,85689.51258473741
2025,CO2,Commercial,Accommodation and Food Services,New,278.8054892698639
2025,CO2,Commercial,Accommodation and Food Services,Old,95382.89411213777
2025,CO2,Commercial,Educational Services,New,2063.774124258189
2025,CO2,Commercial,Educational Services,Old,252000.94846427414
2025,CO2,Commercial,Health Care and Social Assistance,New,2068.0402954486353
2025,CO2,Commercial,Health Care and Social Assistance,Old,147973.55313164374
2025,CO2,Commercial,Information and Cultural Industries,Old,12441.85049330535
2025,CO2,Commercial,Offices,New,2566.9666833247193
2025,CO2,Commercial,Offices,Old,819912.8170674458
2025,CO2,Commercial,Other Services,New,1277.8354159890753
2025,CO2,Commercial,Other Services,Old,104505.1581640728
2025,CO2,Commercial,Retail Trade,New,3552.260957545178
2025,CO2,Commercial,Retail Trade,Old,325167.5774538214
2025,CO2,Commercial,Transportation and Warehousing,New,1033.1633988246876
2025,CO2,Commercial,Transportation and Warehousing,Old,59341.71597652779
2025,CO2,Commercial,Wholesale Trade,New,669.4225903145623
2025,CO2,Commercial,Wholesale Trade,Old,199981.27850159715
2025,CO2,Industry,,,596131.7074393829
2025,CO2,Public,Hospital,New,357.9983162192047
2025,CO2,Public,Hospital,Old,60046.424254613674
2025,CO2,Public,Municipality,New,452.3860352694
2025,CO2,Public,Municipality,Old,40761.63915332689
2025,CO2,Public,Post-Secondary Institution,New,520.5660954939034
2025,CO2,Public,Post-Secondary Institution,Old,88906.32924773451
2025,CO2,Public,School board,New,630.6022074479913
2025,CO2,Public,School board,Old,64367.02992764981
2025,CO2,Residential,Apartments,New,25542.55377411737
2025,CO2,Residential,Apartments,Old,992296.3243677294
2025,CO2,Residential,Single Attached,New,918.4091029131007
2025,CO2,Residential,Single Attached,Old,553766.8921909563
2025,CO2,Residential,Single Detached,New,11185.902635753668
2025,CO2,Residential,Single Detached,Old,1284129.7916222527
2025,CO2e,Commercial,"Arts, Entertainment and Recreation",New,519.9217879652316
2025,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,86274.49602533014
2025,CO2e,Commercial,Accommodation and Food Services,New,283.01096258592366
2025,CO2e,Commercial,Accommodation and Food Services,Old,96036.93284505185
2025,CO2e,Commercial,Educational Services,New,2082.1736813864345
2025,CO2e,Commercial,Educational Services,Old,253691.37724615016
2025,CO2e,Commercial,Health Care and Social Assistance,New,2086.388194387244
2025,CO2e,Commercial,Health Care and Social Assistance,Old,148994.94395964386
2025,CO2e,Commercial,Information and Cultural Industries,Old,12535.018821905342
2025,CO2e,Commercial,Offices,New,2588.615621177686
2025,CO2e,Commercial,Offices,Old,825788.4668222999
2025,CO2e,Commercial,Other Services,New,1291.1460218043962
2025,CO2e,Commercial,Other Services,Old,105203.50995414906
2025,CO2e,Commercial,Retail Trade,New,3579.9074826389146
2025,CO2e,Commercial,Retail Trade,Old,327316.45638467
2025,CO2e,Commercial,Transportation and Warehousing,New,1044.3209227997859
2025,CO2e,Commercial,Transportation and Warehousing,Old,59762.534134646965
2025,CO2e,Commercial,Wholesale Trade,New,677.9472190559964
2025,CO2e,Commercial,Wholesale Trade,Old,201330.81486377015
2025,CO2e,Industry,,,603497.3187304641
2025,CO2e,Public,Hospital,New,360.33450148110023
2025,CO2e,Public,Hospital,Old,60376.35752615396
2025,CO2e,Public,Municipality,New,455.259615386514
2025,CO2e,Public,Municipality,Old,41011.20554986674
2025,CO2e,Public,Post-Secondary Institution,New,523.8488506895239
2025,CO2e,Public,Post-Secondary Institution,Old,89457.28007546694
2025,CO2e,Public,School board,New,634.5234179624488
2025,CO2e,Public,School board,Old,64803.698337289454
2025,CO2e,Residential,Apartments,New,26088.220299010285
2025,CO2e,Residential,Apartments,Old,1008805.2344512366
2025,CO2e,Residential,Single Attached,New,969.1012174521145
2025,CO2e,Residential,Single Attached,Old,560200.6832105828
2025,CO2e,Residential,Single Detached,New,11492.101539445188
2025,CO2e,Residential,Single Detached,Old,1298132.468034261
2025,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.02334596577339612
2025,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.8459586088191293
2025,N2O,Commercial,Accommodation and Food Services,New,0.013724209034019493
2025,N2O,Commercial,Accommodation and Food Services,Old,2.0645071422208217
2025,N2O,Commercial,Educational Services,New,0.05893770151348734
2025,N2O,Commercial,Educational Services,Old,5.328335328167402
2025,N2O,Commercial,Health Care and Social Assistance,New,0.058755830997263093
2025,N2O,Commercial,Health Care and Social Assistance,Old,3.2256689934809804
2025,N2O,Commercial,Information and Cultural Industries,Old,0.29561321716266703
2025,N2O,Commercial,Offices,New,0.06915265538231267
2025,N2O,Commercial,Offices,Old,18.602078152042495
2025,N2O,Commercial,Other Services,New,0.042942058305315514
2025,N2O,Commercial,Other Services,Old,2.2005265718361726
2025,N2O,Commercial,Retail Trade,New,0.0879154256189065
2025,N2O,Commercial,Retail Trade,Old,6.76619807474005
2025,N2O,Commercial,Transportation and Warehousing,New,0.036048767717036
2025,N2O,Commercial,Transportation and Warehousing,Old,1.3312128475293168
2025,N2O,Commercial,Wholesale Trade,New,0.027708426472339467
2025,N2O,Commercial,Wholesale Trade,Old,4.255189747850003
2025,N2O,Industry,,,22.74711099380963
2025,N2O,Public,Hospital,New,0.007367792067464456
2025,N2O,Public,Hospital,Old,1.0324418766704755
2025,N2O,Public,Municipality,New,0.00904901627638605
2025,N2O,Public,Municipality,Old,0.7796077329868665
2025,N2O,Public,Post-Secondary Institution,New,0.01033175056019965
2025,N2O,Public,Post-Secondary Institution,Old,1.7217620195284438
2025,N2O,Public,School board,New,0.01233066100396314
2025,N2O,Public,School board,Old,1.3639695564331549
2025,N2O,Residential,Apartments,New,1.0442821895230883
2025,N2O,Residential,Apartments,Old,23.643062048288037
2025,N2O,Residential,Single Attached,New,0.06360802313834242
2025,N2O,Residential,Single Attached,Old,12.039419467606747
2025,N2O,Residential,Single Detached,New,0.5639106609657922
2025,N2O,Residential,Single Detached,Old,27.038032891472227
2030,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.0248684837930697
2030,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.3318639214952728
2030,CH4,Commercial,Accommodation and Food Services,New,0.013615822257481697
2030,CH4,Commercial,Accommodation and Food Services,Old,1.480917946526869
2030,CH4,Commercial,Educational Services,New,0.103552717926073
2030,CH4,Commercial,Educational Services,Old,3.8213875506259787
2030,CH4,Commercial,Health Care and Social Assistance,New,0.10651199540599648
2030,CH4,Commercial,Health Care and Social Assistance,Old,2.2744991158533763
2030,CH4,Commercial,Information and Cultural Industries,Old,0.2155252163540769
2030,CH4,Commercial,Offices,New,0.12284893641094549
2030,CH4,Commercial,Offices,Old,12.964739855235473
2030,CH4,Commercial,Other Services,New,0.065036934172503
2030,CH4,Commercial,Other Services,Old,1.620730808010111
2030,CH4,Commercial,Retail Trade,New,0.1752776377618561
2030,CH4,Commercial,Retail Trade,Old,4.997579142921183
2030,CH4,Commercial,Transportation and Warehousing,New,0.057490273687300975
2030,CH4,Commercial,Transportation and Warehousing,Old,0.9366469622777314
2030,CH4,Commercial,Wholesale Trade,New,0.03251567075858731
2030,CH4,Commercial,Wholesale Trade,Old,3.002213364875287
2030,CH4,Industry,,,44.6564329614948
2030,CH4,Public,Hospital,New,0.009340543245318285
2030,CH4,Public,Hospital,Old,0.9257242088742064
2030,CH4,Public,Municipality,New,0.009573389933942886
2030,CH4,Public,Municipality,Old,0.7067076748214924
2030,CH4,Public,Post-Secondary Institution,New,0.011800869115537033
2030,CH4,Public,Post-Secondary Institution,Old,1.5501205958386708
2030,CH4,Public,School board,New,0.01351116608362917
