"Buildin sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,Sector,EndUse,Tech_type_1,Energy_cat,Efficiency,Emisions
2021,CO2,Public,Building,Space Heating,Furnace,Propane,Standard,0.5213083568088613
2021,CO2,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,100.84560227851534
2021,CO2,Public,Building,Water Heating,___,Kerosene,Standard,92.27351985395516
2021,CO2,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4672.027786162445
2021,CO2,Public,Building,Water Heating,___,Natural Gas,Standard,44460.22100898485
2021,CO2,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4479.634231730497
2021,CO2,Residential,Building,Range,___,Natural Gas,Standard,4558.925349638544
2021,CO2,Residential,Building,Space Heating,Furnace,Kerosene,Standard,65.59596165758887
2021,CO2,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,67860.95988988488
2021,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,High,2078942.2165029692
2021,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,739658.1613751992
2021,CO2,Residential,Building,Space Heating,Furnace,Propane,Standard,71.18732063149646
2021,CO2,Residential,Building,Water Heating,___,Kerosene,Standard,26934.514090859768
2021,CO2,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,31154.59948925895
2021,CO2,Residential,Building,Water Heating,___,Natural Gas,Standard,883162.7167137655
2021,CO2,Residential,Building,Water Heating,___,Propane,Standard,37820.69800047108
2021,CO2e,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,127651.2785686771
2021,CO2e,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,121024.06719378977
2021,CO2e,Commercial,Building,Space Cooling,___,Natural Gas,Standard,13089.168021746947
2021,CO2e,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,716.953026256105
2021,CO2e,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,654.239584167725
2021,CO2e,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,14452.644269074348
2021,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,High,449.41894554041846
2021,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1767176.2493295532
2021,CO2e,Commercial,Building,Space Heating,Furnace,Propane,Standard,70286.13590104574
2021,CO2e,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,3904.538216049624
2021,CO2e,Commercial,Building,Water Heating,___,Kerosene,Standard,3563.387670468714
2021,CO2e,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,18378.122512509013
2021,CO2e,Commercial,Building,Water Heating,___,Natural Gas,Standard,285387.9464394443
2021,CO2e,Commercial,Building,Water Heating,___,Propane,Standard,8219.43236136519
2021,CO2e,Industry,Building,Industrial Processes,Self produced,Mix Energy,,635663.5283451224
2021,CO2e,Industry,Building,Space Cooling,Self produced,Mix Energy,,1478.4038300529369
2021,CO2e,Industry,Building,Space Heating,Self produced,Mix Energy,,40816.92878454133
2021,CO2e,Industry,Building,Water Heating,Self produced,Mix Energy,,154127.75141897713
2021,CO2e,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,17779.064565190558
2021,CO2e,Public,Building,Auxiliary Equipment,___,Propane,Standard,2.4391989460775734
2021,CO2e,Public,Building,Space Cooling,___,Natural Gas,Standard,18871.42431880453
2021,CO2e,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.6180525213413335
2021,CO2e,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.5639631364687786
2021,CO2e,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,24700.541899480104
2021,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,High,0.4090649435322934
2021,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,Standard,360256.94285003946
2021,CO2e,Public,Building,Space Heating,Furnace,Propane,Standard,0.5325562295479386
2021,CO2e,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,101.49326990190953
2021,CO2e,Public,Building,Water Heating,___,Kerosene,Standard,92.62617785898581
2021,CO2e,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4688.631896448688
2021,CO2e,Public,Building,Water Heating,___,Natural Gas,Standard,44746.6868780676
2021,CO2e,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4506.224941918529
2021,CO2e,Residential,Building,Range,___,Natural Gas,Standard,4585.98672484691
2021,CO2e,Residential,Building,Space Heating,Furnace,Biomass,Standard,3760.365812208745
2021,CO2e,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,20.53929167986181
2021,CO2e,Residential,Building,Space Heating,Furnace,Kerosene,Standard,65.65576681635608
2021,CO2e,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,67918.49256536522
2021,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,High,2091306.8367027552
2021,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,744070.1705080317
2021,CO2e,Residential,Building,Space Heating,Furnace,Propane,Standard,72.72623540329468
2021,CO2e,Residential,Building,Water Heating,___,Biomass,Standard,10675.378357264177
2021,CO2e,Residential,Building,Water Heating,___,Wood Pellet,Standard,10984.257432186369
2021,CO2e,Residential,Building,Water Heating,___,Kerosene,Standard,26959.070829579905
2021,CO2e,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,31181.01241287694
2021,CO2e,Residential,Building,Water Heating,___,Natural Gas,Standard,888440.2854768182
2021,CO2e,Residential,Building,Water Heating,___,Propane,Standard,38638.29908892801
2021,N2O,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,2.450993909093768
2021,N2O,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,8.44524160541304
2021,N2O,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.3548333053835578
2021,N2O,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.01444618922275665
2021,N2O,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.007892272810722146
2021,N2O,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.16216684356891992
2021,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,High,0.017646931907335607
2021,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,32.83313330390706
2021,N2O,Commercial,Building,Space Heating,Furnace,Propane,Standard,4.904672395575535
2021,N2O,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.07867418900661517
2021,N2O,Commercial,Building,Water Heating,___,Kerosene,Standard,0.04298612970885741
2021,N2O,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.20621292748298356
2021,N2O,Commercial,Building,Water Heating,___,Natural Gas,Standard,5.443348387840939
2021,N2O,Commercial,Building,Water Heating,___,Propane,Standard,0.5735643640299631
2021,N2O,Industry,Building,Industrial Processes,Self produced,Mix Energy,,11.48958169660292
2021,N2O,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.02724512601936114
2021,N2O,Industry,Building,Space Heating,Self produced,Mix Energy,,0.8117541312141
2021,N2O,Industry,Building,Water Heating,Self produced,Mix Energy,,3.129442522424655
2021,N2O,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.35518067997320046
2021,N2O,Public,Building,Auxiliary Equipment,___,Propane,Standard,0.00017021097253497284
2021,N2O,Public,Building,Space Cooling,___,Natural Gas,Standard,0.49348245138749797
2021,N2O,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,1.2453401193552349e-05
2021,N2O,Public,Building,Space Heating,Furnace,Kerosene,Standard,6.803243086956125e-06
2021,N2O,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.27715405349059447
2021,N2O,Public,Building,Space Heating,Furnace,Natural Gas,High,2.2207050083231032e-05
2021,N2O,Public,Building,Space Heating,Furnace,Natural Gas,Standard,6.7164154414812085
2021,N2O,Public,Building,Space Heating,Furnace,Propane,Standard,3.716257499482784e-05
2021,N2O,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.002045030745592465
2021,N2O,Public,Building,Water Heating,___,Kerosene,Standard,0.0011173751677033589
2021,N2O,Public,Building,Water Heating,___,Light Fuel Oil,Standard,0.05260909855403149
2021,N2O,Public,Building,Water Heating,___,Natural Gas,Standard,0.894646677696929
2021,N2O,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,0.08304406679585141
2021,N2O,Residential,Building,Range,___,Natural Gas,Standard,0.08451397629096878
2021,N2O,Residential,Building,Space Heating,Furnace,Biomass,Standard,1.6461658786441191
2021,N2O,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,0.00899143403153316
2021,N2O,Residential,Building,Space Heating,Furnace,Kerosene,Standard,0.00015374085490846471
2021,N2O,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.1478989027090955
2021,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,High,38.61530333412796
2021,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,13.778916634116726
2021,N2O,Residential,Building,Space Heating,Furnace,Propane,Standard,0.005074739560752564
2021,N2O,Residential,Building,Water Heating,___,Biomass,Standard,4.673333518853047
2021,N2O,Residential,Building,Water Heating,___,Wood Pellet,Standard,4.808550734187055
2021,N2O,Residential,Building,Water Heating,___,Kerosene,Standard,0.06312789870340746
2021,N2O,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.06789953294548488
2021,N2O,Residential,Building,Water Heating,___,Natural Gas,Standard,16.482100887508953
2021,N2O,Residential,Building,Water Heating,___,Propane,Standard,2.6961288984564966
2022,CH4,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,2.6003852085871237
2022,CH4,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,1.8831876613906846
2022,CH4,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.37832303863588546
2022,CH4,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.014328422251122092
2022,CH4,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.007372108240804899
2022,CH4,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.13655239270745972
2022,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,High,0.02092762767920683
2022,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,34.72387375390612
2022,CH4,Commercial,Building,Space Heating,Furnace,Propane,Standard,0.9227464145345436
2022,CH4,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.06531827739510028
2022,CH4,Commercial,Building,Water Heating,___,Kerosene,Standard,0.03366403771819164
2022,CH4,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.16802678441363175
2022,CH4,Commercial,Building,Water Heating,___,Natural Gas,Standard,5.791272953217758
2022,CH4,Commercial,Building,Water Heating,___,Propane,Standard,0.14420273631678937
2022,CH4,Industry,Building,Industrial Processes,Self produced,Mix Energy,,12.68469634593134
2022,CH4,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.028835447848406862
2022,CH4,Industry,Building,Space Heating,Self produced,Mix Energy,,0.7699612315959417
2022,CH4,Industry,Building,Water Heating,Self produced,Mix Energy,,2.9436331400467237
2022,CH4,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.37715462433662666
2022,CH4,Public,Building,Auxiliary Equipment,___,Propane,Standard,4.72730936864909e-05
2022,CH4,Public,Building,Space Cooling,___,Natural Gas,Standard,0.5373842145838443
2022,CH4,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,1.389610131324143e-05
2022,CH4,Public,Building,Space Heating,Furnace,Kerosene,Standard,7.149466930108971e-06
2022,CH4,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.23315479443477435
2022,CH4,Public,Building,Space Heating,Furnace,Natural Gas,High,2.689563260876222e-05
2022,CH4,Public,Building,Space Heating,Furnace,Natural Gas,Standard,7.134773586845681
2022,CH4,Public,Building,Space Heating,Furnace,Propane,Standard,1.0336049768806542e-05
2022,CH4,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.0020613475352567147
2022,CH4,Public,Building,Water Heating,___,Kerosene,Standard,0.001060675931581052
2022,CH4,Public,Building,Water Heating,___,Light Fuel Oil,Standard,0.04176380135649805
2022,CH4,Public,Building,Water Heating,___,Natural Gas,Standard,0.9478960783810841
2022,CH4,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,0.08777553254081259
2022,CH4,Residential,Building,Range,___,Natural Gas,Standard,0.04461052255229747
2022,CH4,Residential,Building,Space Heating,Furnace,Biomass,Standard,155.88478461230034
2022,CH4,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,0.923671237673397
2022,CH4,Residential,Building,Space Heating,Furnace,Kerosene,Standard,0.0007219702515781061
2022,CH4,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.5360521232569371
2022,CH4,Residential,Building,Space Heating,Furnace,Natural Gas,High,40.823578078759
2022,CH4,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,14.568123732952255
2022,CH4,Residential,Building,Space Heating,Furnace,Propane,Standard,0.0013908660960340342
2022,CH4,Residential,Building,Water Heating,___,Biomass,Standard,463.3993886417281
2022,CH4,Residential,Building,Water Heating,___,Wood Pellet,Standard,476.22014094042305
2022,CH4,Residential,Building,Water Heating,___,Kerosene,Standard,0.2876748121833699
2022,CH4,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.3078919933154632
2022,CH4,Residential,Building,Water Heating,___,Natural Gas,Standard,17.502762304994828
2022,CH4,Residential,Building,Water Heating,___,Propane,Standard,0.7063110833502791
2022,CO2,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,127337.93807035654
2022,CO2,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,118876.20823078122
2022,CO2,Commercial,Building,Space Cooling,___,Natural Gas,Standard,13151.616649465708
2022,CO2,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,793.3423945920601
2022,CO2,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,725.8693625722633
2022,CO2,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,14458.798163690415
2022,CO2,Commercial,Building,Space Heating,Furnace,Natural Gas,High,496.8512713534067
2022,CO2,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1757909.768958072
2022,CO2,Commercial,Building,Space Heating,Furnace,Propane,Standard,58248.36218818163
2022,CO2,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,3616.5711542454837
2022,CO2,Commercial,Building,Water Heating,___,Kerosene,Standard,3314.614056378054
2022,CO2,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,17791.45245521546
2022,CO2,Commercial,Building,Water Heating,___,Natural Gas,Standard,285225.1102165507
2022,CO2,Commercial,Building,Water Heating,___,Propane,Standard,9102.796619516794
2022,CO2,Industry,Building,Industrial Processes,Self produced,Mix Energy,,632707.687928421
2022,CO2,Industry,Building,Space Cooling,Self produced,Mix Energy,,1471.3871766970851
2022,CO2,Industry,Building,Space Heating,Self produced,Mix Energy,,40605.990357709095
2022,CO2,Industry,Building,Water Heating,Self produced,Mix Energy,,153311.31858359708
2022,CO2,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,17770.401439409634
2022,CO2,Public,Building,Auxiliary Equipment,___,Propane,Standard,2.984113414795091
2022,CO2,Public,Building,Space Cooling,___,Natural Gas,Standard,19280.35168743816
2022,CO2,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.7694054584745008
2022,CO2,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.7039477492429046
2022,CO2,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,24687.506454574133
2022,CO2,Public,Building,Space Heating,Furnace,Natural Gas,High,0.4602946055218756
2022,CO2,Public,Building,Space Heating,Furnace,Natural Gas,Standard,359616.27718086564
2022,CO2,Public,Building,Space Heating,Furnace,Propane,Standard,0.6524630051851142
2022,CO2,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,114.13359831567884
2022,CO2,Public,Building,Water Heating,___,Kerosene,Standard,104.4358190633972
2022,CO2,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4422.144654377141
2022,CO2,Public,Building,Water Heating,___,Natural Gas,Standard,44632.400263726566
2022,CO2,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4478.9244712717355
2022,CO2,Residential,Building,Range,___,Natural Gas,Standard,2276.3423399658823
2022,CO2,Residential,Building,Space Heating,Furnace,Kerosene,Standard,71.08632553825872
2022,CO2,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,56759.674550800315
2022,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,High,2079244.6149462229
2022,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,739939.2748044787
2022,CO2,Residential,Building,Space Heating,Furnace,Propane,Standard,78.0430440210961
2022,CO2,Residential,Building,Water Heating,___,Kerosene,Standard,28324.914085206052
2022,CO2,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,32601.029214249127
2022,CO2,Residential,Building,Water Heating,___,Natural Gas,Standard,886964.1564527636
2022,CO2,Residential,Building,Water Heating,___,Propane,Standard,39631.90067517834
2022,CO2e,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,128125.57351672617
2022,CO2e,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,121441.10951868138
2022,CO2e,Commercial,Building,Space Cooling,___,Natural Gas,Standard,13266.20759706352
2022,CO2e,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,798.4375318279326
2022,CO2e,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,728.6435456935183
2022,CO2e,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,14510.183880148086
2022,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,High,503.1900777825737
2022,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1768427.3478956325
2022,CO2e,Commercial,Building,Space Heating,Furnace,Propane,Standard,59505.14268031002
2022,CO2e,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,3639.79810704643
2022,CO2e,Commercial,Building,Water Heating,___,Kerosene,Standard,3327.2821022315006
2022,CO2e,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,17854.682227885838
2022,CO2e,Commercial,Building,Water Heating,___,Natural Gas,Standard,286979.2396066923
2022,CO2e,Commercial,Building,Water Heating,___,Propane,Standard,9299.200719948692
2022,CO2e,Industry,Building,Industrial Processes,Self produced,Mix Energy,,636401.939224049
2022,CO2e,Industry,Building,Space Cooling,Self produced,Mix Energy,,1480.1212000494384
2022,CO2e,Industry,Building,Space Heating,Self produced,Mix Energy,,40864.343278067354
2022,CO2e,Industry,Building,Water Heating,Self produced,Mix Energy,,154306.79206442265
2022,CO2e,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,17884.638495478775
2022,CO2e,Public,Building,Auxiliary Equipment,___,Propane,Standard,3.048499353539776
2022,CO2e,Public,Building,Space Cooling,___,Natural Gas,Standard,19443.120959545595
2022,CO2e,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.7743468638849261
2022,CO2e,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.7066381506634501
2022,CO2e,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,24775.244398059014
2022,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,High,0.46844107159582643
2022,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,Standard,361777.3420698397
2022,CO2e,Public,Building,Space Heating,Furnace,Propane,Standard,0.6665407017219622
2022,CO2e,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,114.86660634677166
2022,CO2e,Public,Building,Water Heating,___,Kerosene,Standard,104.83495987500743
2022,CO2e,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4437.860694799934
2022,CO2e,Public,Building,Water Heating,___,Natural Gas,Standard,44919.51026116527
2022,CO2e,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4505.51096838484
2022,CO2e,Residential,Building,Range,___,Natural Gas,Standard,2289.854505540033
2022,CO2e,Residential,Building,Space Heating,Furnace,Biomass,Standard,3764.703822579507
2022,CO2e,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,22.307171594227526
2022,CO2e,Residential,Building,Space Heating,Furnace,Kerosene,Standard,71.1511363723034
2022,CO2e,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,56807.79552984249
2022,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,High,2091609.7447749765
2022,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,744351.8410061757
2022,CO2e,Residential,Building,Space Heating,Furnace,Propane,Standard,79.73016459558539
2022,CO2e,Residential,Building,Water Heating,___,Biomass,Standard,11191.3517033712
2022,CO2e,Residential,Building,Water Heating,___,Wood Pellet,Standard,11500.979967010167
2022,CO2e,Residential,Building,Water Heating,___,Kerosene,Standard,28350.73847959144
2022,CO2e,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,32628.66842335133
2022,CO2e,Residential,Building,Water Heating,___,Natural Gas,Standard,892265.6004416833
2022,CO2e,Residential,Building,Water Heating,___,Propane,Standard,40488.65601928223
2022,N2O,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,2.4598233456017335
2022,N2O,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,8.474343446345486
2022,N2O,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.35787303284043903
2022,N2O,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.016088054928185585
2022,N2O,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.008789828349656784
2022,N2O,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.16281247050605893
2022,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,High,0.019796396805045226
2022,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,32.84690466016241
2022,N2O,Commercial,Building,Space Heating,Furnace,Propane,Standard,4.152358447728811
2022,N2O,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.07333982877734795
2022,N2O,Commercial,Building,Water Heating,___,Kerosene,Standard,0.04013792302471256
2022,N2O,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.20033963153590903
2022,N2O,Commercial,Building,Water Heating,___,Natural Gas,Standard,5.478230396389583
2022,N2O,Commercial,Building,Water Heating,___,Propane,Standard,0.6489122247290234
2022,N2O,Industry,Building,Industrial Processes,Self produced,Mix Energy,,11.502928430748907
2022,N2O,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.02727677499173622
2022,N2O,Industry,Building,Space Heating,Self produced,Mix Energy,,0.81269709561992
2022,N2O,Industry,Building,Water Heating,Self produced,Mix Energy,,3.1330778016259924
2022,N2O,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.35676781529553714
2022,N2O,Public,Building,Auxiliary Equipment,___,Propane,Standard,0.00021272887173580268
2022,N2O,Public,Building,Space Cooling,___,Natural Gas,Standard,0.5083362536952236
2022,N2O,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,1.5602641888750347e-05
2022,N2O,Public,Building,Space Heating,Furnace,Kerosene,Standard,8.524371191319384e-06
2022,N2O,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.2779922577240138
2022,N2O,Public,Building,Space Heating,Furnace,Natural Gas,High,2.5441804661633304e-05
2022,N2O,Public,Building,Space Heating,Furnace,Natural Gas,Standard,6.749109542449881
2022,N2O,Public,Building,Space Heating,Furnace,Propane,Standard,4.651221305940589e-05
2022,N2O,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.002314495747826872
2022,N2O,Public,Building,Water Heating,___,Kerosene,Standard,0.00126465307733895
2022,N2O,Public,Building,Water Heating,___,Light Fuel Oil,Standard,0.049795304007753935
2022,N2O,Public,Building,Water Heating,___,Natural Gas,Standard,0.8966583214520383
2022,N2O,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,0.08303090916022818
2022,N2O,Residential,Building,Range,___,Natural Gas,Standard,0.04219914295487601
2022,N2O,Residential,Building,Space Heating,Furnace,Biomass,Standard,1.6480649185275162
2022,N2O,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,0.009765354372772442
2022,N2O,Residential,Building,Space Heating,Furnace,Kerosene,Standard,0.00016660892201873754
2022,N2O,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.12370431024763551
2022,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,High,38.616894929862895
2022,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,13.780656386929435
2022,N2O,Residential,Building,Space Heating,Furnace,Propane,Standard,0.005563464384136137
2022,N2O,Residential,Building,Water Heating,___,Biomass,Standard,4.899209872130579
2022,N2O,Residential,Building,Water Heating,___,Wood Pellet,Standard,5.034755057923797
2022,N2O,Residential,Building,Water Heating,___,Kerosene,Standard,0.06638665546821196
2022,N2O,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.07105193705563384
2022,N2O,Residential,Building,Water Heating,___,Natural Gas,Standard,16.55666436414357
2022,N2O,Residential,Building,Water Heating,___,Propane,Standard,2.8252443334011166
2023,CH4,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.6884573294106974
2023,CH4,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,1.8865271291798558
2023,CH4,Commercial,Building,Space Cooling,Central,Natural Gas,Energy Star,0.0091663997243543
2023,CH4,Commercial,Building,Space Cooling,Central,Natural Gas,High,0.00851806973318971
2023,CH4,Commercial,Building,Space Cooling,Central,Natural Gas,Standard,0.010105546616333613
2023,CH4,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.12172397973138256
2023,CH4,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,High,0.0027897594854975455
2023,CH4,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.009839183195699135
2023,CH4,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.005411965943013926
2023,CH4,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,High,0.003990466366291698
2023,CH4,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.039424949688503734
2023,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,Energy Star,0.26043457759058075
2023,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,High,7.674006678053407
2023,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,27.944379314104435
2023,CH4,Commercial,Building,Space Heating,Furnace,Propane,Energy Star,0.011953725100740201
2023,CH4,Commercial,Building,Space Heating,Furnace,Propane,High,0.021882946115161724
2023,CH4,Commercial,Building,Space Heating,Furnace,Propane,Standard,0.6295865137212802
2023,CH4,Commercial,Building,Space Heating,Heat Pump,Natural Gas,Standard,0.003439850317690817
2023,CH4,Commercial,Building,Water Heating,Solar Thermal,Natural Gas,Standard,0.007983310170678434
2023,CH4,Commercial,Building,Water Heating,System,Heavy Fuel Oil,Standard,0.002263939239072071
2023,CH4,Commercial,Building,Water Heating,System,Kerosene,Standard,0.0012795869685507284
2023,CH4,Commercial,Building,Water Heating,System,Light Fuel Oil,Standard,0.0025658887797958083
2023,CH4,Commercial,Building,Water Heating,System,Propane,Energy Star,0.016663286944926425
2023,CH4,Commercial,Building,Water Heating,With Tank,Natural Gas,Energy Star,0.05192610836087466
2023,CH4,Commercial,Building,Water Heating,With Tank,Natural Gas,High,0.03969425963440832
2023,CH4,Commercial,Building,Water Heating,With Tank,Natural Gas,Standard,0.014142902311161637
2023,CH4,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.016894153668129654
2023,CH4,Commercial,Building,Water Heating,___,Kerosene,Standard,0.009806230537270302
2023,CH4,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.05997628486149145
