"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2030,Public,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.2476905341050258
2030,Public,New,Space Heating,Furnace,___,Propane,High,TJ,0.2616169943720236
2030,Public,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.23849741817607345
2030,Public,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.7953888625471706
2030,Public,New,Space Heating,Heat Pump,___,Electricity,High,TJ,0.917058820718133
2030,Public,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.5619873656608504
2030,Public,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.12820967716109247
2030,Public,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.09950161556008774
2030,Public,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.13351707395232315
2030,Public,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.1808422830541112
2030,Public,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,0.526712594126048
2030,Public,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,0.5431148435482834
2030,Public,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,0.47706555651222504
2030,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,46.315077148661835
2030,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,61.41156280031538
2030,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,88.22737999206024
2030,Public,New,Space Heating,___,___,District Heating,___,TJ,3.0082762236979343
2030,Public,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.23598299179989202
2030,Public,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.22084784556270495
2030,Public,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.23286166396905222
2030,Public,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.2243705191847099
2030,Public,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,26.19354115988423
2030,Public,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.0834744362467935
2030,Public,New,Water Heating,System,___,Kerosene,Standard,TJ,0.08942950033118566
2030,Public,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.406591697623095
2030,Public,New,Water Heating,System,___,Propane,Energy Star,TJ,0.20590824987793654
2030,Public,New,Water Heating,With Tank,___,Electricity,High,TJ,0.29426218818534766
2030,Public,New,Water Heating,With Tank,___,Electricity,Standard,TJ,0.30377411647447544
2030,Public,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1.3844750136946133
2030,Public,New,Water Heating,With Tank,___,Natural Gas,High,TJ,1.4372462245884041
2030,Public,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,1.1125139306056735
2030,Public,New,Water Heating,___,___,District Heating,___,TJ,1.298377955658123
2030,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2342.092288251285
2030,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,2.499660325039861
2030,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.3221420804465003
2030,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,528.0841804262088
2030,Public,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,1.0037668956751635
2030,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.7295629733186085
2030,Public,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,801.4731362010701
2030,Public,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,609.2422294991369
2030,Public,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,3.453865715428109
2030,Public,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,4.081862655586269
2030,Public,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.07444411649451604
2030,Public,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.054706324991327306
2030,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,1.0466131047544256
2030,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,125.64606521025512
2030,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,8.227028865392686
2030,Public,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,9.752851675221597
2030,Public,Old,Space Cooling,Central,___,Electricity,High,TJ,10.186649100789847
2030,Public,Old,Space Cooling,Central,___,Electricity,Standard,TJ,8.073826712515569
2030,Public,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,1.5944575347496934
2030,Public,Old,Space Cooling,Central,___,Natural Gas,High,TJ,1.6996625968023493
2030,Public,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,1.3506007372392086
2030,Public,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,84.8512304211361
2030,Public,Old,Space Cooling,Wall,___,Electricity,High,TJ,175.51816592527095
2030,Public,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,1545.956251782606
2030,Public,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,24.44286349755268
2030,Public,Old,Space Cooling,Window,___,Electricity,High,TJ,10.343779292238372
2030,Public,Old,Space Cooling,Window,___,Electricity,Standard,TJ,1195.8870457608832
2030,Public,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.5559110610741166
2030,Public,Old,Space Cooling,___,___,District Cooling,___,TJ,3.6684011236678318
2030,Public,Old,Space Cooling,___,___,Electricity,Standard,TJ,1785.3981613183537
2030,Public,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,187.60172867576588
2030,Public,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.17001013816403396
2030,Public,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.16966291082669155
2030,Public,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.1687498634928887
2030,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,3.44150509798577
2030,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.10856356355478092
2030,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.1103675111519702
2030,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.11933799872619291
2030,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,26.345118087288682
2030,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,120.30306089540416
2030,Public,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,431.0550895063606
2030,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,4432.3559651884225
2030,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,32.82645915399784
2030,Public,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.6026197962532532
2030,Public,Old,Space Heating,Furnace,___,Propane,High,TJ,0.6403819678660794
2030,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.5838704447890395
2030,Public,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,24.898662479321978
2030,Public,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,902.0859447658323
2030,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,6.174137081948545
2030,Public,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.7444481369309501
2030,Public,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.5578111059950043
2030,Public,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.847418493658113
2030,Public,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,7.392250450415433
2030,Public,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,1.5712283747049731
2030,Public,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,1.7236554844785656
2030,Public,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.2827956512907897
2030,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,2.573795179532233
2030,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.3785493803291237
2030,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.38361780569847614
2030,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,779.1222694041999
2030,Public,Old,Space Heating,___,___,District Heating,___,TJ,1967.216627470122
2030,Public,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.6647195144590545
2030,Public,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.591631827857151
2030,Public,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.6395595469473133
2030,Public,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.6296255505287259
2030,Public,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,563.7511055417509
2030,Public,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.10505714643192238
2030,Public,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.11348853238798003
2030,Public,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,2.353572053409325
2030,Public,Old,Water Heating,System,___,Propane,Energy Star,TJ,0.47126125340281894
2030,Public,Old,Water Heating,With Tank,___,Electricity,High,TJ,0.854840216233301
2030,Public,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,0.958367994539868
2030,Public,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,277.4161073907873
2030,Public,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,283.74135384418105
2030,Public,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,5.703066862291257
2030,Public,Old,Water Heating,___,___,District Heating,___,TJ,79.33131545758857
2030,Public,Old,Water Heating,___,___,Electricity,Standard,TJ,1.1323474650038834
2030,Public,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.14901181127664043
2030,Public,Old,Water Heating,___,___,Kerosene,Standard,TJ,0.16277427268067493
2030,Public,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,8.277502863940123
2030,Public,Old,Water Heating,___,___,Natural Gas,Standard,TJ,10.761328658143597
2030,Residential,New,Other Appliances,Other,___,Electricity,Standard,TJ,315.42057044892357
2030,Residential,New,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.48752065584820875
2030,Residential,New,Clothe Dryer,___,___,Electricity,High,TJ,0.2799235265234355
2030,Residential,New,Clothe Dryer,___,___,Electricity,Standard,TJ,160.7079627656137
2030,Residential,New,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,14.338370868830033
2030,Residential,New,Clothe Washer,___,Combined,Electricity,High,TJ,0.07476319134471694
2030,Residential,New,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.40236065858744463
2030,Residential,New,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0033937423938336423
2030,Residential,New,Clothe Washer,___,Front,Electricity,High,TJ,0.0025312493357089157
2030,Residential,New,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0033183043553702764
2030,Residential,New,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0036674086985306843
2030,Residential,New,Clothe Washer,___,Top,Electricity,High,TJ,0.002940067665600806
2030,Residential,New,Clothe Washer,___,Top,Electricity,Standard,TJ,0.005087757160937396
2030,Residential,New,Dish Washer,___,___,Electricity,Energy Star,TJ,0.09632417253801565
2030,Residential,New,Dish Washer,___,___,Electricity,High,TJ,0.07163896715064384
2030,Residential,New,Dish Washer,___,___,Electricity,Standard,TJ,10.834148589325972
2030,Residential,New,Freezer,___,Chest,Electricity,Energy Star,TJ,0.25975005818963653
2030,Residential,New,Freezer,___,Chest,Electricity,High,TJ,0.27806726873988247
2030,Residential,New,Freezer,___,Chest,Electricity,Standard,TJ,0.3920915769349384
2030,Residential,New,Freezer,___,Standing,Electricity,Energy Star,TJ,0.10519840448897583
2030,Residential,New,Freezer,___,Standing,Electricity,High,TJ,0.10044530814995263
2030,Residential,New,Freezer,___,Standing,Electricity,Standard,TJ,0.116293815506598
2030,Residential,New,Freezer,___,___,Electricity,Standard,TJ,0.0018579811838001586
2030,Residential,New,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.09020572046641594
2030,Residential,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.1481300512083319
2030,Residential,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.3591616461430943
2030,Residential,New,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,0.839626851756662
2030,Residential,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,8.234368181301098
2030,Residential,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,107.39267557712796
2030,Residential,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.1214969913996795
2030,Residential,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.4901445668770568
2030,Residential,New,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.03341772520518673
2030,Residential,New,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.031127696641631303
2030,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.5054444368109327
2030,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.8217488068952763
2030,Residential,New,Range,___,___,Electricity,High,TJ,0.03493911374971746
2030,Residential,New,Range,___,___,Electricity,Standard,TJ,0.11252814451933645
2030,Residential,New,Range,___,___,Natural Gas,High,TJ,0.5607121729719355
2030,Residential,New,Range,___,___,Natural Gas,Standard,TJ,129.37980978645896
2030,Residential,New,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.1560759346973749
2030,Residential,New,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.15607593469613515
2030,Residential,New,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.16825072489836773
2030,Residential,New,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.5590939211870084
2030,Residential,New,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.4514114928795075
2030,Residential,New,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,93.48368225862151
2030,Residential,New,Refrigerator,___,___,Electricity,Standard,TJ,27.035176142007465
2030,Residential,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.3160351981217382
2030,Residential,New,Space Cooling,Central,___,Electricity,High,TJ,1.1011802257872974
2030,Residential,New,Space Cooling,Central,___,Electricity,Standard,TJ,1.417357340666622
2030,Residential,New,Space Cooling,Room,___,Electricity,Standard,TJ,0.003621992539293329
2030,Residential,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,2.8083879926498314
2030,Residential,New,Space Cooling,Wall,___,Electricity,High,TJ,2.324754426277119
2030,Residential,New,Space Cooling,Wall,___,Electricity,Standard,TJ,3.495830691539452
2030,Residential,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.888795485979256
2030,Residential,New,Space Cooling,Window,___,Electricity,High,TJ,2.386876356091348
2030,Residential,New,Space Cooling,Window,___,Electricity,Standard,TJ,697.8994364479395
2030,Residential,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,92.20876154779417
2030,Residential,New,Space Cooling,___,___,District Cooling,___,TJ,3.6678027247637663
2030,Residential,New,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.07270163001088964
2030,Residential,New,Space Heating,Fireplace,___,Propane,High,TJ,0.8582520647908372
2030,Residential,New,Space Heating,Fireplace,___,Propane,Standard,TJ,0.6944048380138511
2030,Residential,New,Space Heating,Furnace,___,Biomass,Standard,TJ,0.027885562487411246
2030,Residential,New,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.02796257843185757
2030,Residential,New,Space Heating,Furnace,___,Electricity,Standard,TJ,1.4250264989934394
2030,Residential,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,5.575111727055645
2030,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.5714934647402898
2030,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,2.742511996518531
2030,Residential,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,7.98281792368629
2030,Residential,New,Space Heating,Furnace,___,Natural Gas,High,TJ,279.0778977159951
2030,Residential,New,Space Heating,Furnace,___,Natural Gas,Medium,TJ,0.08672792085876709
2030,Residential,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,4.331790555312243
2030,Residential,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,4.782690050894536
2030,Residential,New,Space Heating,Furnace,___,Propane,High,TJ,81.85043106851072
2030,Residential,New,Space Heating,Furnace,___,Propane,Standard,TJ,1.8087871822388013
2030,Residential,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,7.65870919540682
2030,Residential,New,Space Heating,Heat Pump,___,Electricity,High,TJ,17.5770599028712
2030,Residential,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.445979819580665
2030,Residential,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,1.5388623765163154
2030,Residential,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.9269393137215027
2030,Residential,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,111.10707117246818
2030,Residential,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,3.046515447745873
2030,Residential,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,2.483748633818741
2030,Residential,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,2.916467541182446
2030,Residential,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.924721269630981
2030,Residential,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.03507599600877469
2030,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,8.667947485546753
2030,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,79.19753990943514
2030,Residential,New,Space Heating,Stove,___,Biomass,High,TJ,1.781446299857212
2030,Residential,New,Space Heating,Stove,___,Biomass,Standard,TJ,1.6239202718995003
2030,Residential,New,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,106.45182663469986
2030,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.2946525351968717
2030,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.2970223118466434
2030,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,532.9483992721571
2030,Residential,New,Space Heating,___,___,District Heating,___,TJ,602.128903502867
2030,Residential,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.5367445684402411
2030,Residential,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.47987339527265405
2030,Residential,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.5060726583864107
2030,Residential,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.3474035670262476
2030,Residential,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,1463.2271926705787
2030,Residential,New,Water Heating,System,___,Biomass,Standard,TJ,14.620510679375817
2030,Residential,New,Water Heating,System,___,Wood Pellet,Standard,TJ,8.900103616123054
2030,Residential,New,Water Heating,System,___,Kerosene,Standard,TJ,1.0557161934620418
2030,Residential,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.2483714058069995
2030,Residential,New,Water Heating,System,___,Propane,Standard,TJ,0.4027039772675211
2030,Residential,New,Water Heating,With Tank,___,Electricity,High,TJ,0.5463514888586495
2030,Residential,New,Water Heating,With Tank,___,Electricity,Standard,TJ,0.5578090097090532
2030,Residential,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1.573695653235029
2030,Residential,New,Water Heating,With Tank,___,Natural Gas,High,TJ,2.300429672492767
2030,Residential,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,1.3799403082017672
2030,Residential,New,Water Heating,___,___,Biomass,Standard,TJ,0.04149877867811532
2030,Residential,New,Water Heating,___,___,Wood Pellet,Standard,TJ,0.04150333478026857
2030,Residential,New,Water Heating,___,___,District Heating,___,TJ,4.6259498197894064
2030,Residential,New,Water Heating,___,___,Electricity,Standard,TJ,0.031900911124932665
2030,Residential,New,Water Heating,___,___,Kerosene,Standard,TJ,0.03767278996559888
2030,Residential,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.03752065189217543
2030,Residential,New,Water Heating,___,___,Natural Gas,Standard,TJ,0.09605898752930683
2030,Residential,New,Water Heating,___,___,Propane,Standard,TJ,0.029602092273912122
2030,Residential,Old,Other Appliances,Other,___,Electricity,Standard,TJ,3750.209185270816
2030,Residential,Old,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.7728780711371023
2030,Residential,Old,Clothe Dryer,___,___,Electricity,High,TJ,0.4204208714206945
2030,Residential,Old,Clothe Dryer,___,___,Electricity,Standard,TJ,1939.7623815001202
2030,Residential,Old,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,95.12719161785401
2030,Residential,Old,Clothe Washer,___,Combined,Electricity,High,TJ,0.1431264661989184
2030,Residential,Old,Clothe Washer,___,Combined,Electricity,Standard,TJ,34.02367203071954
2030,Residential,Old,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.004516778983206627
2030,Residential,Old,Clothe Washer,___,Front,Electricity,High,TJ,0.0034465794595175576
2030,Residential,Old,Clothe Washer,___,Front,Electricity,Standard,TJ,0.004462345480111853
2030,Residential,Old,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.004871884806293879
2030,Residential,Old,Clothe Washer,___,Top,Electricity,High,TJ,0.00395325467568707
2030,Residential,Old,Clothe Washer,___,Top,Electricity,Standard,TJ,0.006730587516691582
2030,Residential,Old,Clothe Washer,___,___,Electricity,Standard,TJ,26.004408227892267
2030,Residential,Old,Dish Washer,___,___,Electricity,Energy Star,TJ,0.17662095276047515
2030,Residential,Old,Dish Washer,___,___,Electricity,High,TJ,0.12752690944295686
2030,Residential,Old,Dish Washer,___,___,Electricity,Standard,TJ,130.51079209432604
2030,Residential,Old,Freezer,___,Chest,Electricity,Energy Star,TJ,0.8620211291858665
2030,Residential,Old,Freezer,___,Chest,Electricity,High,TJ,1.0493719241918922
2030,Residential,Old,Freezer,___,Chest,Electricity,Standard,TJ,100.47928904965397
2030,Residential,Old,Freezer,___,Standing,Electricity,Energy Star,TJ,0.16629234571456958
2030,Residential,Old,Freezer,___,Standing,Electricity,High,TJ,0.15664743050504856
2030,Residential,Old,Freezer,___,Standing,Electricity,Standard,TJ,0.19090212618900093
2030,Residential,Old,Freezer,___,___,Electricity,Standard,TJ,241.08144546886135
2030,Residential,Old,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.13698896023027488
2030,Residential,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.2318853978418218
2030,Residential,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.5610875406853043
2030,Residential,Old,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,1.1664400724280135
2030,Residential,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,321.3502695199442
2030,Residential,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1568.7500767314104
2030,Residential,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.9399911286060636
2030,Residential,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.8138761486549404
2030,Residential,Old,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.04464094995910943
2030,Residential,Old,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.0414602557647449
2030,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.6825744200345274
2030,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.360160354163177
2030,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,5.8681871509694625
2030,Residential,Old,Range,___,___,Electricity,High,TJ,0.06960647621594343
2030,Residential,Old,Range,___,___,Electricity,Standard,TJ,1061.1729681429142
2030,Residential,Old,Range,___,___,Natural Gas,High,TJ,242.72203192617602
2030,Residential,Old,Range,___,___,Natural Gas,Standard,TJ,242.72326843655915
2030,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.20879559830519748
2030,Residential,Old,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.2094211082119836
2030,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.2251635759607222
2030,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.6898541734086915
2030,Residential,Old,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.5638173132354127
2030,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,30.37496510759006
2030,Residential,Old,Refrigerator,___,___,Electricity,Standard,TJ,1089.28942474979
2030,Residential,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.1825014938227145
2030,Residential,Old,Space Cooling,Central,___,Electricity,High,TJ,1.8094872678241538
2030,Residential,Old,Space Cooling,Central,___,Electricity,Standard,TJ,4553.800358991194
2030,Residential,Old,Space Cooling,Room,___,Electricity,Standard,TJ,34.915072662966715
2030,Residential,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,7.498159806275984
2030,Residential,Old,Space Cooling,Wall,___,Electricity,High,TJ,5.496684727224852
2030,Residential,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,11.428452255513012
2030,Residential,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,1952.4198304804804
2030,Residential,Old,Space Cooling,Window,___,Electricity,High,TJ,5.731823722120436
2030,Residential,Old,Space Cooling,Window,___,Electricity,Standard,TJ,3979.673250371477
2030,Residential,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,393.12222208212944
2030,Residential,Old,Space Cooling,___,___,District Cooling,___,TJ,125.08519230177384
2030,Residential,Old,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.07739882593631779
2030,Residential,Old,Space Heating,Fireplace,___,Propane,High,TJ,0.8116683204926012
2030,Residential,Old,Space Heating,Fireplace,___,Propane,Standard,TJ,0.5976073944773599
2030,Residential,Old,Space Heating,Furnace,___,Biomass,Standard,TJ,160.89353025372145
2030,Residential,Old,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.9169191422594138
2030,Residential,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,0.7975753135578935
2030,Residential,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,3.0969201762760896
2030,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.8418478520734447
2030,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,130.79129922143963
2030,Residential,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,15.856454031001991
2030,Residential,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,29961.46897810292
2030,Residential,Old,Space Heating,Furnace,___,Natural Gas,Medium,TJ,4599.955103592833
2030,Residential,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,6.0362520047918755
2030,Residential,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,7.20481569308098
2030,Residential,Old,Space Heating,Furnace,___,Propane,High,TJ,231.6787312666761
2030,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,1.7039276873627658
2030,Residential,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,31.458152849855953
2030,Residential,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,10181.399313284694
2030,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1111.1405249334582
