regions,periods,tech,output_comm,to_split,to_split_notes
TO,2024,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2025,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2026,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2027,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2028,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2029,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2030,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2031,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2032,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2033,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2034,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2035,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2036,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2037,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2038,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2039,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2040,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2041,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2042,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2043,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2044,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2045,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2046,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2047,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2048,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2049,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2050,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSC,0.1,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2016,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2017,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2018,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2019,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2020,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2021,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2022,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2023,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2024,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2025,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2026,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2027,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2028,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2029,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2030,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2031,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2032,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2033,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2034,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2035,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2036,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2037,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2038,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2039,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2040,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2041,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2042,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2043,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2044,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2045,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2046,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2047,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2048,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2049,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2050,PUBBDGMUNNewSHHEP___STDNGA_23,EUEPUBBDGMUNNewSH,0.5,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,2016,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2017,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2018,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2019,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2020,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2021,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2022,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2023,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2024,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2025,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2026,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2027,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2028,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2029,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2030,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2031,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2032,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2033,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2034,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2035,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2036,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2037,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2038,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2039,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2040,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2041,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2042,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2043,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2044,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2045,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2046,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2047,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2048,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2049,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2050,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2016,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2017,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2018,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2019,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2020,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2021,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2022,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2023,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2024,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2025,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2026,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2027,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2028,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2029,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2030,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2031,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2032,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2033,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2034,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2035,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2036,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2037,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2038,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2039,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2040,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2041,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2042,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2043,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2044,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2045,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2046,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2047,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2048,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2049,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2050,PUBBDGHSPNewSHHEP___HIGELC_23,EUEPUBBDGHSPNewSH,0.5,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2016,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2017,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2018,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2019,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2020,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2021,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2022,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2023,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2024,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2025,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2026,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2027,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2028,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2029,PUBBDGHSPNewSHHEP___ESRELC_23,EUEPUBBDGHSPNewSC,0.1,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
