regions,periods,tech,maxact,maxact_unites,max_act_notes
TO,2047,PUBBDGHSPNewWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGHSPNewWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGHSPNewWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGHSPNewWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGHSPNewWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGHSPNewWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGHSPNewWHSYS___STDKER_23,0,,
TO,2047,PUBBDGHSPNewWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGHSPNewWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGHSPNewWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGHSPNewWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGHSPNewWHWTK___STDELC_23,0,,
TO,2047,PUBBDGHSPNewWHWTK___STDNGA_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___ESRNGA_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___ESRPRO_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___HIGHFO_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___HIGLFO_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___HIGNGA_16,0,,
TO,2047,PUBBDGHSPOldSHFUR___HIGNGA_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___HIGPRO_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDELC_16,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDELC_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDHFO_16,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDHFO_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDKER_16,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDKER_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDLFO_16,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDLFO_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDNGA_16,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDNGA_23,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDPRO_16,0,,
TO,2047,PUBBDGHSPOldSHFUR___STDPRO_23,0,,
TO,2047,PUBBDGHSPOldSHFURLARSTDHH2_23,0,,
TO,2047,PUBBDGHSPOldSHFURMEDSTDHH2_23,0,,
TO,2047,PUBBDGHSPOldSHFURSMASTDHH2_23,0,,
TO,2047,PUBBDGHSPOldSHHEP___STDNGA_23,0,,
TO,2047,PUBBDGHSPOldSHPLT___STDELC_16,0,,
TO,2047,PUBBDGHSPOldSHPLT1000WSTDELC_23,0,,
TO,2047,PUBBDGHSPOldSHPLT1500WSTDELC_23,0,,
TO,2047,PUBBDGHSPOldSHPLT500WSTDELC_23,0,,
TO,2047,PUBBDGHSPOldWH______STDELC_16,0,,
TO,2047,PUBBDGHSPOldWH______STDHFO_16,0,,
TO,2047,PUBBDGHSPOldWH______STDKER_16,0,,
TO,2047,PUBBDGHSPOldWH______STDLFO_16,0,,
TO,2047,PUBBDGHSPOldWH______STDNGA_16,0,,
TO,2047,PUBBDGHSPOldWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGHSPOldWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGHSPOldWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGHSPOldWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGHSPOldWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGHSPOldWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGHSPOldWHSYS___STDKER_23,0,,
TO,2047,PUBBDGHSPOldWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGHSPOldWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGHSPOldWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGHSPOldWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGHSPOldWHWTK___STDELC_23,0,,
TO,2047,PUBBDGHSPOldWHWTK___STDNGA_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___ESRNGA_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___ESRPRO_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___HIGHFO_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___HIGLFO_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___HIGNGA_16,0,,
TO,2047,PUBBDGMUNNewSHFUR___HIGNGA_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___HIGPRO_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDELC_16,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDELC_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDHFO_16,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDHFO_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDKER_16,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDKER_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDLFO_16,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDLFO_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDNGA_16,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDNGA_23,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDPRO_16,0,,
TO,2047,PUBBDGMUNNewSHFUR___STDPRO_23,0,,
TO,2047,PUBBDGMUNNewSHFURLARSTDHH2_23,0,,
TO,2047,PUBBDGMUNNewSHFURMEDSTDHH2_23,0,,
TO,2047,PUBBDGMUNNewSHFURSMASTDHH2_23,0,,
TO,2047,PUBBDGMUNNewSHHEP___STDNGA_23,0,,
TO,2047,PUBBDGMUNNewSHPLT___STDELC_16,0,,
TO,2047,PUBBDGMUNNewSHPLT1000WSTDELC_23,0,,
TO,2047,PUBBDGMUNNewSHPLT1500WSTDELC_23,0,,
TO,2047,PUBBDGMUNNewSHPLT500WSTDELC_23,0,,
TO,2047,PUBBDGMUNNewWH______STDELC_16,0,,
TO,2047,PUBBDGMUNNewWH______STDHFO_16,0,,
TO,2047,PUBBDGMUNNewWH______STDKER_16,0,,
TO,2047,PUBBDGMUNNewWH______STDLFO_16,0,,
TO,2047,PUBBDGMUNNewWH______STDNGA_16,0,,
TO,2047,PUBBDGMUNNewWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGMUNNewWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGMUNNewWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGMUNNewWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGMUNNewWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGMUNNewWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGMUNNewWHSYS___STDKER_23,0,,
TO,2047,PUBBDGMUNNewWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGMUNNewWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGMUNNewWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGMUNNewWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGMUNNewWHWTK___STDELC_23,0,,
TO,2047,PUBBDGMUNNewWHWTK___STDNGA_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___ESRNGA_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___ESRPRO_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___HIGHFO_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___HIGLFO_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___HIGNGA_16,0,,
TO,2047,PUBBDGMUNOldSHFUR___HIGNGA_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___HIGPRO_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDELC_16,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDELC_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDHFO_16,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDHFO_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDKER_16,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDKER_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDLFO_16,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDLFO_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDNGA_16,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDNGA_23,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDPRO_16,0,,
TO,2047,PUBBDGMUNOldSHFUR___STDPRO_23,0,,
TO,2047,PUBBDGMUNOldSHFURLARSTDHH2_23,0,,
TO,2047,PUBBDGMUNOldSHFURMEDSTDHH2_23,0,,
TO,2047,PUBBDGMUNOldSHFURSMASTDHH2_23,0,,
TO,2047,PUBBDGMUNOldSHHEP___STDNGA_23,0,,
TO,2047,PUBBDGMUNOldSHPLT___STDELC_16,0,,
TO,2047,PUBBDGMUNOldSHPLT1000WSTDELC_23,0,,
TO,2047,PUBBDGMUNOldSHPLT1500WSTDELC_23,0,,
TO,2047,PUBBDGMUNOldSHPLT500WSTDELC_23,0,,
TO,2047,PUBBDGMUNOldWH______STDELC_16,0,,
TO,2047,PUBBDGMUNOldWH______STDHFO_16,0,,
TO,2047,PUBBDGMUNOldWH______STDKER_16,0,,
TO,2047,PUBBDGMUNOldWH______STDLFO_16,0,,
TO,2047,PUBBDGMUNOldWH______STDNGA_16,0,,
TO,2047,PUBBDGMUNOldWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGMUNOldWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGMUNOldWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGMUNOldWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGMUNOldWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGMUNOldWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGMUNOldWHSYS___STDKER_23,0,,
TO,2047,PUBBDGMUNOldWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGMUNOldWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGMUNOldWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGMUNOldWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGMUNOldWHWTK___STDELC_23,0,,
TO,2047,PUBBDGMUNOldWHWTK___STDNGA_23,0,,
TO,2047,PUBBDGPSINewSHFUR___ESRNGA_23,0,,
TO,2047,PUBBDGPSINewSHFUR___ESRPRO_23,0,,
TO,2047,PUBBDGPSINewSHFUR___HIGHFO_23,0,,
TO,2047,PUBBDGPSINewSHFUR___HIGLFO_23,0,,
TO,2047,PUBBDGPSINewSHFUR___HIGNGA_16,0,,
TO,2047,PUBBDGPSINewSHFUR___HIGNGA_23,0,,
TO,2047,PUBBDGPSINewSHFUR___HIGPRO_23,0,,
TO,2047,PUBBDGPSINewSHFUR___STDELC_16,0,,
TO,2047,PUBBDGPSINewSHFUR___STDELC_23,0,,
TO,2047,PUBBDGPSINewSHFUR___STDHFO_16,0,,
TO,2047,PUBBDGPSINewSHFUR___STDHFO_23,0,,
TO,2047,PUBBDGPSINewSHFUR___STDKER_16,0,,
TO,2047,PUBBDGPSINewSHFUR___STDKER_23,0,,
TO,2047,PUBBDGPSINewSHFUR___STDLFO_16,0,,
TO,2047,PUBBDGPSINewSHFUR___STDLFO_23,0,,
TO,2047,PUBBDGPSINewSHFUR___STDNGA_16,0,,
TO,2047,PUBBDGPSINewSHFUR___STDNGA_23,0,,
TO,2047,PUBBDGPSINewSHFUR___STDPRO_16,0,,
TO,2047,PUBBDGPSINewSHFUR___STDPRO_23,0,,
TO,2047,PUBBDGPSINewSHFURLARSTDHH2_23,0,,
TO,2047,PUBBDGPSINewSHFURMEDSTDHH2_23,0,,
TO,2047,PUBBDGPSINewSHFURSMASTDHH2_23,0,,
TO,2047,PUBBDGPSINewSHHEP___STDNGA_23,0,,
TO,2047,PUBBDGPSINewSHPLT___STDELC_16,0,,
TO,2047,PUBBDGPSINewSHPLT1000WSTDELC_23,0,,
TO,2047,PUBBDGPSINewSHPLT1500WSTDELC_23,0,,
TO,2047,PUBBDGPSINewSHPLT500WSTDELC_23,0,,
TO,2047,PUBBDGPSINewWH______STDELC_16,0,,
TO,2047,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2047,PUBBDGPSINewWH______STDKER_16,0,,
TO,2047,PUBBDGPSINewWH______STDLFO_16,0,,
TO,2047,PUBBDGPSINewWH______STDNGA_16,0,,
TO,2047,PUBBDGPSINewWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGPSINewWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGPSINewWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGPSINewWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGPSINewWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGPSINewWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGPSINewWHSYS___STDKER_23,0,,
TO,2047,PUBBDGPSINewWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGPSINewWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGPSINewWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGPSINewWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGPSINewWHWTK___STDELC_23,0,,
TO,2047,PUBBDGPSINewWHWTK___STDNGA_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___ESRNGA_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___ESRPRO_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___HIGHFO_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___HIGLFO_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___HIGNGA_16,0,,
TO,2047,PUBBDGPSIOldSHFUR___HIGNGA_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___HIGPRO_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDELC_16,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDELC_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDHFO_16,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDHFO_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDKER_16,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDKER_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDLFO_16,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDLFO_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDNGA_16,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDNGA_23,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDPRO_16,0,,
TO,2047,PUBBDGPSIOldSHFUR___STDPRO_23,0,,
TO,2047,PUBBDGPSIOldSHFURLARSTDHH2_23,0,,
TO,2047,PUBBDGPSIOldSHFURMEDSTDHH2_23,0,,
TO,2047,PUBBDGPSIOldSHFURSMASTDHH2_23,0,,
TO,2047,PUBBDGPSIOldSHHEP___STDNGA_23,0,,
TO,2047,PUBBDGPSIOldSHPLT___STDELC_16,0,,
TO,2047,PUBBDGPSIOldSHPLT1000WSTDELC_23,0,,
TO,2047,PUBBDGPSIOldSHPLT1500WSTDELC_23,0,,
TO,2047,PUBBDGPSIOldSHPLT500WSTDELC_23,0,,
TO,2047,PUBBDGPSIOldWH______STDELC_16,0,,
TO,2047,PUBBDGPSIOldWH______STDHFO_16,0,,
TO,2047,PUBBDGPSIOldWH______STDKER_16,0,,
TO,2047,PUBBDGPSIOldWH______STDLFO_16,0,,
TO,2047,PUBBDGPSIOldWH______STDNGA_16,0,,
TO,2047,PUBBDGPSIOldWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGPSIOldWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGPSIOldWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGPSIOldWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGPSIOldWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGPSIOldWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGPSIOldWHSYS___STDKER_23,0,,
TO,2047,PUBBDGPSIOldWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGPSIOldWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGPSIOldWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGPSIOldWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGPSIOldWHWTK___STDELC_23,0,,
TO,2047,PUBBDGPSIOldWHWTK___STDNGA_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___ESRNGA_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___ESRPRO_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___HIGHFO_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___HIGLFO_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___HIGNGA_16,0,,
TO,2047,PUBBDGSBDNewSHFUR___HIGNGA_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___HIGPRO_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDELC_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDHFO_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDKER_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDLFO_16,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDLFO_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDNGA_16,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDNGA_23,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDPRO_16,0,,
TO,2047,PUBBDGSBDNewSHFUR___STDPRO_23,0,,
TO,2047,PUBBDGSBDNewSHFURLARSTDHH2_23,0,,
TO,2047,PUBBDGSBDNewSHFURMEDSTDHH2_23,0,,
TO,2047,PUBBDGSBDNewSHFURSMASTDHH2_23,0,,
TO,2047,PUBBDGSBDNewSHHEP___STDNGA_23,0,,
TO,2047,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2047,PUBBDGSBDNewSHPLT1000WSTDELC_23,0,,
TO,2047,PUBBDGSBDNewSHPLT1500WSTDELC_23,0,,
TO,2047,PUBBDGSBDNewSHPLT500WSTDELC_23,0,,
TO,2047,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2047,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2047,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2047,PUBBDGSBDNewWH______STDLFO_16,0,,
TO,2047,PUBBDGSBDNewWH______STDNGA_16,0,,
TO,2047,PUBBDGSBDNewWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGSBDNewWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGSBDNewWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGSBDNewWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGSBDNewWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGSBDNewWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGSBDNewWHSYS___STDKER_23,0,,
TO,2047,PUBBDGSBDNewWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGSBDNewWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGSBDNewWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGSBDNewWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGSBDNewWHWTK___STDELC_23,0,,
TO,2047,PUBBDGSBDNewWHWTK___STDNGA_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___ESRNGA_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___ESRPRO_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___HIGHFO_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___HIGLFO_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___HIGNGA_16,0,,
TO,2047,PUBBDGSBDOldSHFUR___HIGNGA_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___HIGPRO_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDELC_16,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDELC_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDHFO_16,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDHFO_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDKER_16,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDKER_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDLFO_16,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDLFO_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDNGA_16,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDNGA_23,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDPRO_16,0,,
TO,2047,PUBBDGSBDOldSHFUR___STDPRO_23,0,,
TO,2047,PUBBDGSBDOldSHFURLARSTDHH2_23,0,,
TO,2047,PUBBDGSBDOldSHFURMEDSTDHH2_23,0,,
TO,2047,PUBBDGSBDOldSHFURSMASTDHH2_23,0,,
TO,2047,PUBBDGSBDOldSHHEP___STDNGA_23,0,,
TO,2047,PUBBDGSBDOldSHPLT___STDELC_16,0,,
TO,2047,PUBBDGSBDOldSHPLT1000WSTDELC_23,0,,
TO,2047,PUBBDGSBDOldSHPLT1500WSTDELC_23,0,,
TO,2047,PUBBDGSBDOldSHPLT500WSTDELC_23,0,,
TO,2047,PUBBDGSBDOldWH______STDELC_16,0,,
TO,2047,PUBBDGSBDOldWH______STDHFO_16,0,,
TO,2047,PUBBDGSBDOldWH______STDKER_16,0,,
TO,2047,PUBBDGSBDOldWH______STDLFO_16,0,,
TO,2047,PUBBDGSBDOldWH______STDNGA_16,0,,
TO,2047,PUBBDGSBDOldWHHEP___STDELC_23,0,,
TO,2047,PUBBDGSBDOldWHSTHBCKSTDELC_23,0,,
TO,2047,PUBBDGSBDOldWHSTHBCKSTDNGA_23,0,,
TO,2047,PUBBDGSBDOldWHSYS___ESRPRO_23,0,,
TO,2047,PUBBDGSBDOldWHSYS___STDBMA_23,0,,
TO,2047,PUBBDGSBDOldWHSYS___STDBWP_23,0,,
TO,2047,PUBBDGSBDOldWHSYS___STDHFO_23,0,,
TO,2047,PUBBDGSBDOldWHSYS___STDKER_23,0,,
TO,2047,PUBBDGSBDOldWHSYS___STDLFO_23,0,,
TO,2047,PUBBDGSBDOldWHWTK___ESRNGA_23,0,,
TO,2047,PUBBDGSBDOldWHWTK___HIGELC_23,0,,
TO,2047,PUBBDGSBDOldWHWTK___HIGNGA_23,0,,
TO,2047,PUBBDGSBDOldWHWTK___STDELC_23,0,,
TO,2047,PUBBDGSBDOldWHWTK___STDNGA_23,0,,
TO,2048,COMBDGAERNewSHFUR___ESRNGA_23,0,,
TO,2048,COMBDGAERNewSHFUR___ESRPRO_23,0,,
TO,2048,COMBDGAERNewSHFUR___HIGHFO_23,0,,
TO,2048,COMBDGAERNewSHFUR___HIGLFO_23,0,,
TO,2048,COMBDGAERNewSHFUR___HIGNGA_16,0,,
TO,2048,COMBDGAERNewSHFUR___HIGNGA_23,0,,
TO,2048,COMBDGAERNewSHFUR___HIGPRO_23,0,,
TO,2048,COMBDGAERNewSHFUR___STDELC_16,0,,
TO,2048,COMBDGAERNewSHFUR___STDELC_23,0,,
TO,2048,COMBDGAERNewSHFUR___STDHFO_16,0,,
TO,2048,COMBDGAERNewSHFUR___STDHFO_23,0,,
TO,2048,COMBDGAERNewSHFUR___STDKER_16,0,,
TO,2048,COMBDGAERNewSHFUR___STDKER_23,0,,
TO,2048,COMBDGAERNewSHFUR___STDLFO_16,0,,
TO,2048,COMBDGAERNewSHFUR___STDLFO_23,0,,
TO,2048,COMBDGAERNewSHFUR___STDNGA_16,0,,
TO,2048,COMBDGAERNewSHFUR___STDNGA_23,0,,
TO,2048,COMBDGAERNewSHFUR___STDPRO_16,0,,
TO,2048,COMBDGAERNewSHFUR___STDPRO_23,0,,
TO,2048,COMBDGAERNewSHFURLARSTDHH2_23,0,,
TO,2048,COMBDGAERNewSHFURMEDSTDHH2_23,0,,
TO,2048,COMBDGAERNewSHFURSMASTDHH2_23,0,,
TO,2048,COMBDGAERNewSHHEP___STDNGA_23,0,,
TO,2048,COMBDGAERNewSHPLT___STDELC_16,0,,
TO,2048,COMBDGAERNewSHPLT1000WSTDELC_23,0,,
TO,2048,COMBDGAERNewSHPLT1500WSTDELC_23,0,,
TO,2048,COMBDGAERNewSHPLT500WSTDELC_23,0,,
TO,2048,COMBDGAERNewWH______STDELC_16,0,,
TO,2048,COMBDGAERNewWH______STDHFO_16,0,,
TO,2048,COMBDGAERNewWH______STDKER_16,0,,
TO,2048,COMBDGAERNewWH______STDLFO_16,0,,
TO,2048,COMBDGAERNewWH______STDNGA_16,0,,
TO,2048,COMBDGAERNewWH______STDPRO_16,0,,
TO,2048,COMBDGAERNewWHSTHBCKSTDELC_23,0,,
TO,2048,COMBDGAERNewWHSTHBCKSTDNGA_23,0,,
TO,2048,COMBDGAERNewWHSYS___ESRPRO_23,0,,
TO,2048,COMBDGAERNewWHSYS___STDBMA_23,0,,
TO,2048,COMBDGAERNewWHSYS___STDBWP_23,0,,
TO,2048,COMBDGAERNewWHSYS___STDHFO_23,0,,
TO,2048,COMBDGAERNewWHSYS___STDKER_23,0,,
TO,2048,COMBDGAERNewWHSYS___STDLFO_23,0,,
TO,2048,COMBDGAERNewWHWTK___ESRNGA_23,0,,
TO,2048,COMBDGAERNewWHWTK___HIGELC_23,0,,
TO,2048,COMBDGAERNewWHWTK___HIGNGA_23,0,,
TO,2048,COMBDGAERNewWHWTK___STDELC_23,0,,
TO,2048,COMBDGAERNewWHWTK___STDNGA_23,0,,
TO,2048,COMBDGAEROldSHFUR___ESRNGA_23,0,,
TO,2048,COMBDGAEROldSHFUR___ESRPRO_23,0,,
TO,2048,COMBDGAEROldSHFUR___HIGHFO_23,0,,
TO,2048,COMBDGAEROldSHFUR___HIGLFO_23,0,,
TO,2048,COMBDGAEROldSHFUR___HIGNGA_16,0,,
TO,2048,COMBDGAEROldSHFUR___HIGNGA_23,0,,
TO,2048,COMBDGAEROldSHFUR___HIGPRO_23,0,,
TO,2048,COMBDGAEROldSHFUR___STDELC_16,0,,
TO,2048,COMBDGAEROldSHFUR___STDELC_23,0,,
TO,2048,COMBDGAEROldSHFUR___STDHFO_16,0,,
TO,2048,COMBDGAEROldSHFUR___STDHFO_23,0,,
TO,2048,COMBDGAEROldSHFUR___STDKER_16,0,,
TO,2048,COMBDGAEROldSHFUR___STDKER_23,0,,
TO,2048,COMBDGAEROldSHFUR___STDLFO_16,0,,
TO,2048,COMBDGAEROldSHFUR___STDLFO_23,0,,
TO,2048,COMBDGAEROldSHFUR___STDNGA_16,0,,
TO,2048,COMBDGAEROldSHFUR___STDNGA_23,0,,
TO,2048,COMBDGAEROldSHFUR___STDPRO_16,0,,
TO,2048,COMBDGAEROldSHFUR___STDPRO_23,0,,
TO,2048,COMBDGAEROldSHFURLARSTDHH2_23,0,,
TO,2048,COMBDGAEROldSHFURMEDSTDHH2_23,0,,
TO,2048,COMBDGAEROldSHFURSMASTDHH2_23,0,,
TO,2048,COMBDGAEROldSHHEP___STDNGA_23,0,,
TO,2048,COMBDGAEROldSHPLT___STDELC_16,0,,
TO,2048,COMBDGAEROldSHPLT1000WSTDELC_23,0,,
TO,2048,COMBDGAEROldSHPLT1500WSTDELC_23,0,,
TO,2048,COMBDGAEROldSHPLT500WSTDELC_23,0,,
TO,2048,COMBDGAEROldWH______STDELC_16,0,,
TO,2048,COMBDGAEROldWH______STDHFO_16,0,,
