regions,tech,vintage,cost_invest,cost_invest_units,cost_invest_notes
TO,LDITRAINTROATRULGTCONVGAS____23,2041,40651.57268,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2042,40578.86033,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2043,40506.14798,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2044,40433.43563,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2045,40360.72328,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2046,40288.01093,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2047,40215.29858,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2048,40142.58624,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2049,40069.87389,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTCONVGAS____23,2050,39997.16154,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2023,39390.95694,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2024,40103.22026,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2025,40815.48358,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2026,40970.91795,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2027,41126.35231,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2028,41281.78668,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2029,41437.22105,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2030,41592.65541,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2031,41839.75295,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2032,42086.85048,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2033,42333.94802,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2034,42581.04555,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2035,42828.14309,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2036,42739.01304,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2037,42649.88298,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2038,42560.75293,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2039,42471.62287,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2040,42382.49282,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2041,42293.36277,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2042,42204.23271,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2043,42115.10266,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2044,42025.9726,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2045,41936.84255,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2046,41847.7125,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2047,41758.58245,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2048,41669.45239,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2049,41580.32234,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTHYBGAS____23,2050,41491.19229,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksHybridGasoline2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2023,60608.0663,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2024,59515.017,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2025,58421.96769,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2026,57083.65855,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2027,55745.3494,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2028,54407.04025,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2029,53068.73111,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2030,51730.42196,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2031,51377.1749,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2032,51023.92785,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2033,50670.68079,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2034,50317.43373,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2035,49964.18668,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2036,49773.27646,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2037,49582.36624,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2038,49391.45602,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2039,49200.5458,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2040,49009.63558,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2041,48818.72536,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2042,48627.81514,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2043,48436.90493,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2044,48245.99471,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2045,48055.08449,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2046,47864.17427,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2047,47673.26405,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2048,47482.35383,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2049,47291.44361,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTPHEVGASELC_23,2050,47100.53339,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineElectricity2023
TO,LDITRAINTROATRULGTCELLHH2____23,2023,95905.65654,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2024,93313.60228,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2025,97017.04076,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2026,95355.3918,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2027,93773.86475,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2028,92268.63044,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2029,90835.70837,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2030,89471.90964,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2031,88174.88188,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2032,86940.77553,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2033,85766.94387,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2034,84566.87804,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2035,83405.5263,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2036,82394.58445,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2037,81383.6426,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2038,80372.70075,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2039,79361.7589,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2040,78350.81705,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2041,77554.27219,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2042,76757.72733,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2043,75961.18246,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2044,75164.6376,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2045,74368.09274,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2046,73735.40118,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2047,73102.70962,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2048,72470.01805,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2049,71837.32649,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCELLHH2____23,2050,71204.63493,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2023,38959.81461,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2024,39377.54245,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2025,39626.853,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2026,39705.94036,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2027,39784.52021,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2028,39863.83522,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2029,39942.68406,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2030,40019.79577,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2031,40098.60457,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2032,40177.24535,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2033,40254.69744,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2034,40276.13796,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2035,40286.74484,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2036,40297.97806,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2037,40309.21127,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2038,40320.44449,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2039,40331.6777,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2040,40342.91092,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2041,40356.3066,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2042,40369.70228,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2043,40383.09796,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2044,40396.49364,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2045,40409.88932,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2046,40430.19155,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2047,40450.49378,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2048,40470.796,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2049,40491.09823,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGABIF_23,2050,40511.40046,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural GasBi Fuel2023
TO,LDITRAINTROATRULGTCONVNGA____23,2023,39826.30396,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2024,40244.80657,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2025,40590.45997,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2026,40669.73188,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2027,40748.55199,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2028,40828.17952,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2029,40907.42967,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2030,40984.84389,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2031,41064.12886,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2032,41143.31285,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2033,41221.37474,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2034,41243.69014,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2035,41255.24457,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2036,41267.04328,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2037,41278.84199,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2038,41290.64069,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2039,41302.4394,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2040,41314.23811,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2041,41337.1681,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2042,41360.09808,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2043,41383.02807,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2044,41405.95805,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2045,41428.88804,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2046,41453.01447,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2047,41477.1409,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2048,41501.26734,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2049,41525.39377,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVNGA____23,2050,41549.5202,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalNatural Gas2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2023,37599.97473,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2024,38006.50461,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2025,38262.35365,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2026,38341.84799,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2027,38420.86092,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2028,38500.75874,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2029,38580.22173,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
TO,LDITRAINTROATRULGTCONVPROBIF_23,2030,38657.79003,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropaneBi Fuel2023
