comm_name,flag,comm_desc
SQMRESBDGSAT2045SC,p,Square metersResidentialBuildingSingle Attached2045Space Cooling
EUERESBDGAPA1960LI,p,Square metersResidentialBuildingApartments1960Lighting
EUERESBDGAPA1977LI,p,Square metersResidentialBuildingApartments1977Lighting
EUERESBDGAPA1983LI,p,Square metersResidentialBuildingApartments1983Lighting
EUERESBDGAPA1995LI,p,Square metersResidentialBuildingApartments1995Lighting
EUERESBDGAPA2000LI,p,Square metersResidentialBuildingApartments2000Lighting
EUERESBDGAPA2005LI,p,Square metersResidentialBuildingApartments2005Lighting
EUERESBDGAPA2010LI,p,Square metersResidentialBuildingApartments2010Lighting
EUERESBDGAPA2015LI,p,Square metersResidentialBuildingApartments2015Lighting
EUERESBDGAPA2020LI,p,Square metersResidentialBuildingApartments2020Lighting
EUERESBDGAPA2025LI,p,Square metersResidentialBuildingApartments2025Lighting
EUERESBDGAPA2030LI,p,Square metersResidentialBuildingApartments2030Lighting
EUERESBDGAPA2035LI,p,Square metersResidentialBuildingApartments2035Lighting
EUERESBDGAPA2040LI,p,Square metersResidentialBuildingApartments2040Lighting
EUERESBDGAPA2045LI,p,Square metersResidentialBuildingApartments2045Lighting
EUERESBDGSDE1960LI,p,Square metersResidentialBuildingSingle Detached1960Lighting
EUERESBDGSDE1977LI,p,Square metersResidentialBuildingSingle Detached1977Lighting
EUERESBDGSDE1983LI,p,Square metersResidentialBuildingSingle Detached1983Lighting
EUERESBDGSDE1995LI,p,Square metersResidentialBuildingSingle Detached1995Lighting
EUERESBDGSDE2000LI,p,Square metersResidentialBuildingSingle Detached2000Lighting
EUERESBDGSDE2005LI,p,Square metersResidentialBuildingSingle Detached2005Lighting
EUERESBDGSDE2010LI,p,Square metersResidentialBuildingSingle Detached2010Lighting
EUERESBDGSDE2015LI,p,Square metersResidentialBuildingSingle Detached2015Lighting
EUERESBDGSDE2020LI,p,Square metersResidentialBuildingSingle Detached2020Lighting
EUERESBDGSDE2025LI,p,Square metersResidentialBuildingSingle Detached2025Lighting
EUERESBDGSDE2030LI,p,Square metersResidentialBuildingSingle Detached2030Lighting
EUERESBDGSDE2035LI,p,Square metersResidentialBuildingSingle Detached2035Lighting
EUERESBDGSDE2040LI,p,Square metersResidentialBuildingSingle Detached2040Lighting
EUERESBDGSDE2045LI,p,Square metersResidentialBuildingSingle Detached2045Lighting
EUERESBDGSAT1960LI,p,Square metersResidentialBuildingSingle Attached1960Lighting
EUERESBDGSAT1977LI,p,Square metersResidentialBuildingSingle Attached1977Lighting
EUERESBDGSAT1983LI,p,Square metersResidentialBuildingSingle Attached1983Lighting
EUERESBDGSAT1995LI,p,Square metersResidentialBuildingSingle Attached1995Lighting
EUERESBDGSAT2000LI,p,Square metersResidentialBuildingSingle Attached2000Lighting
EUERESBDGSAT2005LI,p,Square metersResidentialBuildingSingle Attached2005Lighting
EUERESBDGSAT2010LI,p,Square metersResidentialBuildingSingle Attached2010Lighting
EUERESBDGSAT2015LI,p,Square metersResidentialBuildingSingle Attached2015Lighting
EUERESBDGSAT2020LI,p,Square metersResidentialBuildingSingle Attached2020Lighting
EUERESBDGSAT2025LI,p,Square metersResidentialBuildingSingle Attached2025Lighting
EUERESBDGSAT2030LI,p,Square metersResidentialBuildingSingle Attached2030Lighting
EUERESBDGSAT2035LI,p,Square metersResidentialBuildingSingle Attached2035Lighting
EUERESBDGSAT2040LI,p,Square metersResidentialBuildingSingle Attached2040Lighting
EUERESBDGSAT2045LI,p,Square metersResidentialBuildingSingle Attached2045Lighting
EUERESBDGAPA1960SC,p,Square metersResidentialBuildingApartments1960Space Cooling
EUERESBDGAPA1977SC,p,Square metersResidentialBuildingApartments1977Space Cooling
EUERESBDGAPA1983SC,p,Square metersResidentialBuildingApartments1983Space Cooling
EUERESBDGAPA1995SC,p,Square metersResidentialBuildingApartments1995Space Cooling
EUERESBDGAPA2000SC,p,Square metersResidentialBuildingApartments2000Space Cooling
EUERESBDGAPA2005SC,p,Square metersResidentialBuildingApartments2005Space Cooling
EUERESBDGAPA2010SC,p,Square metersResidentialBuildingApartments2010Space Cooling
EUERESBDGAPA2015SC,p,Square metersResidentialBuildingApartments2015Space Cooling
EUERESBDGAPA2020SC,p,Square metersResidentialBuildingApartments2020Space Cooling
EUERESBDGAPA2025SC,p,Square metersResidentialBuildingApartments2025Space Cooling
EUERESBDGAPA2030SC,p,Square metersResidentialBuildingApartments2030Space Cooling
EUERESBDGAPA2035SC,p,Square metersResidentialBuildingApartments2035Space Cooling
EUERESBDGAPA2040SC,p,Square metersResidentialBuildingApartments2040Space Cooling
EUERESBDGAPA2045SC,p,Square metersResidentialBuildingApartments2045Space Cooling
EUERESBDGSDE1960SC,p,Square metersResidentialBuildingSingle Detached1960Space Cooling
EUERESBDGSDE1977SC,p,Square metersResidentialBuildingSingle Detached1977Space Cooling
EUERESBDGSDE1983SC,p,Square metersResidentialBuildingSingle Detached1983Space Cooling
EUERESBDGSDE1995SC,p,Square metersResidentialBuildingSingle Detached1995Space Cooling
EUERESBDGSDE2000SC,p,Square metersResidentialBuildingSingle Detached2000Space Cooling
EUERESBDGSDE2005SC,p,Square metersResidentialBuildingSingle Detached2005Space Cooling
EUERESBDGSDE2010SC,p,Square metersResidentialBuildingSingle Detached2010Space Cooling
EUERESBDGSDE2015SC,p,Square metersResidentialBuildingSingle Detached2015Space Cooling
EUERESBDGSDE2020SC,p,Square metersResidentialBuildingSingle Detached2020Space Cooling
EUERESBDGSDE2025SC,p,Square metersResidentialBuildingSingle Detached2025Space Cooling
EUERESBDGSDE2030SC,p,Square metersResidentialBuildingSingle Detached2030Space Cooling
EUERESBDGSDE2035SC,p,Square metersResidentialBuildingSingle Detached2035Space Cooling
EUERESBDGSDE2040SC,p,Square metersResidentialBuildingSingle Detached2040Space Cooling
EUERESBDGSDE2045SC,p,Square metersResidentialBuildingSingle Detached2045Space Cooling
EUERESBDGSAT1960SC,p,Square metersResidentialBuildingSingle Attached1960Space Cooling
EUERESBDGSAT1977SC,p,Square metersResidentialBuildingSingle Attached1977Space Cooling
EUERESBDGSAT1983SC,p,Square metersResidentialBuildingSingle Attached1983Space Cooling
EUERESBDGSAT1995SC,p,Square metersResidentialBuildingSingle Attached1995Space Cooling
EUERESBDGSAT2000SC,p,Square metersResidentialBuildingSingle Attached2000Space Cooling
EUERESBDGSAT2005SC,p,Square metersResidentialBuildingSingle Attached2005Space Cooling
EUERESBDGSAT2010SC,p,Square metersResidentialBuildingSingle Attached2010Space Cooling
EUERESBDGSAT2015SC,p,Square metersResidentialBuildingSingle Attached2015Space Cooling
EUERESBDGSAT2020SC,p,Square metersResidentialBuildingSingle Attached2020Space Cooling
EUERESBDGSAT2025SC,p,Square metersResidentialBuildingSingle Attached2025Space Cooling
EUERESBDGSAT2030SC,p,Square metersResidentialBuildingSingle Attached2030Space Cooling
EUERESBDGSAT2035SC,p,Square metersResidentialBuildingSingle Attached2035Space Cooling
EUERESBDGSAT2040SC,p,Square metersResidentialBuildingSingle Attached2040Space Cooling
EUERESBDGSAT2045SC,p,Square metersResidentialBuildingSingle Attached2045Space Cooling
EUERESBDGAPA1960SH,p,Square metersResidentialBuildingApartments1960Space Heating
EUERESBDGAPA1977SH,p,Square metersResidentialBuildingApartments1977Space Heating
EUERESBDGAPA1983SH,p,Square metersResidentialBuildingApartments1983Space Heating
EUERESBDGAPA1995SH,p,Square metersResidentialBuildingApartments1995Space Heating
EUERESBDGAPA2000SH,p,Square metersResidentialBuildingApartments2000Space Heating
EUERESBDGAPA2005SH,p,Square metersResidentialBuildingApartments2005Space Heating
EUERESBDGAPA2010SH,p,Square metersResidentialBuildingApartments2010Space Heating
EUERESBDGAPA2015SH,p,Square metersResidentialBuildingApartments2015Space Heating
EUERESBDGAPA2020SH,p,Square metersResidentialBuildingApartments2020Space Heating
EUERESBDGAPA2025SH,p,Square metersResidentialBuildingApartments2025Space Heating
EUERESBDGAPA2030SH,p,Square metersResidentialBuildingApartments2030Space Heating
EUERESBDGAPA2035SH,p,Square metersResidentialBuildingApartments2035Space Heating
EUERESBDGAPA2040SH,p,Square metersResidentialBuildingApartments2040Space Heating
EUERESBDGAPA2045SH,p,Square metersResidentialBuildingApartments2045Space Heating
EUERESBDGSDE1960SH,p,Square metersResidentialBuildingSingle Detached1960Space Heating
EUERESBDGSDE1977SH,p,Square metersResidentialBuildingSingle Detached1977Space Heating
EUERESBDGSDE1983SH,p,Square metersResidentialBuildingSingle Detached1983Space Heating
EUERESBDGSDE1995SH,p,Square metersResidentialBuildingSingle Detached1995Space Heating
EUERESBDGSDE2000SH,p,Square metersResidentialBuildingSingle Detached2000Space Heating
EUERESBDGSDE2005SH,p,Square metersResidentialBuildingSingle Detached2005Space Heating
EUERESBDGSDE2010SH,p,Square metersResidentialBuildingSingle Detached2010Space Heating
EUERESBDGSDE2015SH,p,Square metersResidentialBuildingSingle Detached2015Space Heating
EUERESBDGSDE2020SH,p,Square metersResidentialBuildingSingle Detached2020Space Heating
EUERESBDGSDE2025SH,p,Square metersResidentialBuildingSingle Detached2025Space Heating
EUERESBDGSDE2030SH,p,Square metersResidentialBuildingSingle Detached2030Space Heating
EUERESBDGSDE2035SH,p,Square metersResidentialBuildingSingle Detached2035Space Heating
EUERESBDGSDE2040SH,p,Square metersResidentialBuildingSingle Detached2040Space Heating
EUERESBDGSDE2045SH,p,Square metersResidentialBuildingSingle Detached2045Space Heating
EUERESBDGSAT1960SH,p,Square metersResidentialBuildingSingle Attached1960Space Heating
EUERESBDGSAT1977SH,p,Square metersResidentialBuildingSingle Attached1977Space Heating
EUERESBDGSAT1983SH,p,Square metersResidentialBuildingSingle Attached1983Space Heating
EUERESBDGSAT1995SH,p,Square metersResidentialBuildingSingle Attached1995Space Heating
EUERESBDGSAT2000SH,p,Square metersResidentialBuildingSingle Attached2000Space Heating
EUERESBDGSAT2005SH,p,Square metersResidentialBuildingSingle Attached2005Space Heating
EUERESBDGSAT2010SH,p,Square metersResidentialBuildingSingle Attached2010Space Heating
EUERESBDGSAT2015SH,p,Square metersResidentialBuildingSingle Attached2015Space Heating
EUERESBDGSAT2020SH,p,Square metersResidentialBuildingSingle Attached2020Space Heating
EUERESBDGSAT2025SH,p,Square metersResidentialBuildingSingle Attached2025Space Heating
EUERESBDGSAT2030SH,p,Square metersResidentialBuildingSingle Attached2030Space Heating
EUERESBDGSAT2035SH,p,Square metersResidentialBuildingSingle Attached2035Space Heating
EUERESBDGSAT2040SH,p,Square metersResidentialBuildingSingle Attached2040Space Heating
EUERESBDGSAT2045SH,p,Square metersResidentialBuildingSingle Attached2045Space Heating
EUERESBDGAPA1960APL,p,End Use EnergyResidentialBuildingApartments1960Appliances
EUERESBDGAPA1977APL,p,End Use EnergyResidentialBuildingApartments1977Appliances
EUERESBDGAPA1983APL,p,End Use EnergyResidentialBuildingApartments1983Appliances
EUERESBDGAPA1995APL,p,End Use EnergyResidentialBuildingApartments1995Appliances
EUERESBDGAPA2000APL,p,End Use EnergyResidentialBuildingApartments2000Appliances
EUERESBDGAPA2005APL,p,End Use EnergyResidentialBuildingApartments2005Appliances
EUERESBDGAPA2010APL,p,End Use EnergyResidentialBuildingApartments2010Appliances
EUERESBDGAPA2015APL,p,End Use EnergyResidentialBuildingApartments2015Appliances
EUERESBDGAPA2020APL,p,End Use EnergyResidentialBuildingApartments2020Appliances
EUERESBDGAPA2025APL,p,End Use EnergyResidentialBuildingApartments2025Appliances
EUERESBDGAPA2030APL,p,End Use EnergyResidentialBuildingApartments2030Appliances
EUERESBDGAPA2035APL,p,End Use EnergyResidentialBuildingApartments2035Appliances
EUERESBDGAPA2040APL,p,End Use EnergyResidentialBuildingApartments2040Appliances
EUERESBDGAPA2045APL,p,End Use EnergyResidentialBuildingApartments2045Appliances
EUERESBDGSDE1960APL,p,End Use EnergyResidentialBuildingSingle Detached1960Appliances
EUERESBDGSDE1977APL,p,End Use EnergyResidentialBuildingSingle Detached1977Appliances
EUERESBDGSDE1983APL,p,End Use EnergyResidentialBuildingSingle Detached1983Appliances
EUERESBDGSDE1995APL,p,End Use EnergyResidentialBuildingSingle Detached1995Appliances
EUERESBDGSDE2000APL,p,End Use EnergyResidentialBuildingSingle Detached2000Appliances
EUERESBDGSDE2005APL,p,End Use EnergyResidentialBuildingSingle Detached2005Appliances
EUERESBDGSDE2010APL,p,End Use EnergyResidentialBuildingSingle Detached2010Appliances
EUERESBDGSDE2015APL,p,End Use EnergyResidentialBuildingSingle Detached2015Appliances
EUERESBDGSDE2020APL,p,End Use EnergyResidentialBuildingSingle Detached2020Appliances
EUERESBDGSDE2025APL,p,End Use EnergyResidentialBuildingSingle Detached2025Appliances
EUERESBDGSDE2030APL,p,End Use EnergyResidentialBuildingSingle Detached2030Appliances
EUERESBDGSDE2035APL,p,End Use EnergyResidentialBuildingSingle Detached2035Appliances
EUERESBDGSDE2040APL,p,End Use EnergyResidentialBuildingSingle Detached2040Appliances
EUERESBDGSDE2045APL,p,End Use EnergyResidentialBuildingSingle Detached2045Appliances
EUERESBDGSAT1960APL,p,End Use EnergyResidentialBuildingSingle Attached1960Appliances
EUERESBDGSAT1977APL,p,End Use EnergyResidentialBuildingSingle Attached1977Appliances
EUERESBDGSAT1983APL,p,End Use EnergyResidentialBuildingSingle Attached1983Appliances
EUERESBDGSAT1995APL,p,End Use EnergyResidentialBuildingSingle Attached1995Appliances
EUERESBDGSAT2000APL,p,End Use EnergyResidentialBuildingSingle Attached2000Appliances
EUERESBDGSAT2005APL,p,End Use EnergyResidentialBuildingSingle Attached2005Appliances
EUERESBDGSAT2010APL,p,End Use EnergyResidentialBuildingSingle Attached2010Appliances
EUERESBDGSAT2015APL,p,End Use EnergyResidentialBuildingSingle Attached2015Appliances
EUERESBDGSAT2020APL,p,End Use EnergyResidentialBuildingSingle Attached2020Appliances
EUERESBDGSAT2025APL,p,End Use EnergyResidentialBuildingSingle Attached2025Appliances
EUERESBDGSAT2030APL,p,End Use EnergyResidentialBuildingSingle Attached2030Appliances
EUERESBDGSAT2035APL,p,End Use EnergyResidentialBuildingSingle Attached2035Appliances
EUERESBDGSAT2040APL,p,End Use EnergyResidentialBuildingSingle Attached2040Appliances
EUERESBDGSAT2045APL,p,End Use EnergyResidentialBuildingSingle Attached2045Appliances
EUERESBDGAPA1960REF,p,End Use EnergyResidentialBuildingApartments1960Refrigerator
EUERESBDGAPA1977REF,p,End Use EnergyResidentialBuildingApartments1977Refrigerator
EUERESBDGAPA1983REF,p,End Use EnergyResidentialBuildingApartments1983Refrigerator
EUERESBDGAPA1995REF,p,End Use EnergyResidentialBuildingApartments1995Refrigerator
EUERESBDGAPA2000REF,p,End Use EnergyResidentialBuildingApartments2000Refrigerator
EUERESBDGAPA2005REF,p,End Use EnergyResidentialBuildingApartments2005Refrigerator
EUERESBDGAPA2010REF,p,End Use EnergyResidentialBuildingApartments2010Refrigerator
EUERESBDGAPA2015REF,p,End Use EnergyResidentialBuildingApartments2015Refrigerator
EUERESBDGAPA2020REF,p,End Use EnergyResidentialBuildingApartments2020Refrigerator
EUERESBDGAPA2025REF,p,End Use EnergyResidentialBuildingApartments2025Refrigerator
EUERESBDGAPA2030REF,p,End Use EnergyResidentialBuildingApartments2030Refrigerator
EUERESBDGAPA2035REF,p,End Use EnergyResidentialBuildingApartments2035Refrigerator
EUERESBDGAPA2040REF,p,End Use EnergyResidentialBuildingApartments2040Refrigerator
EUERESBDGAPA2045REF,p,End Use EnergyResidentialBuildingApartments2045Refrigerator
EUERESBDGSDE1960REF,p,End Use EnergyResidentialBuildingSingle Detached1960Refrigerator
EUERESBDGSDE1977REF,p,End Use EnergyResidentialBuildingSingle Detached1977Refrigerator
EUERESBDGSDE1983REF,p,End Use EnergyResidentialBuildingSingle Detached1983Refrigerator
EUERESBDGSDE1995REF,p,End Use EnergyResidentialBuildingSingle Detached1995Refrigerator
EUERESBDGSDE2000REF,p,End Use EnergyResidentialBuildingSingle Detached2000Refrigerator
EUERESBDGSDE2005REF,p,End Use EnergyResidentialBuildingSingle Detached2005Refrigerator
EUERESBDGSDE2010REF,p,End Use EnergyResidentialBuildingSingle Detached2010Refrigerator
EUERESBDGSDE2015REF,p,End Use EnergyResidentialBuildingSingle Detached2015Refrigerator
EUERESBDGSDE2020REF,p,End Use EnergyResidentialBuildingSingle Detached2020Refrigerator
EUERESBDGSDE2025REF,p,End Use EnergyResidentialBuildingSingle Detached2025Refrigerator
EUERESBDGSDE2030REF,p,End Use EnergyResidentialBuildingSingle Detached2030Refrigerator
EUERESBDGSDE2035REF,p,End Use EnergyResidentialBuildingSingle Detached2035Refrigerator
EUERESBDGSDE2040REF,p,End Use EnergyResidentialBuildingSingle Detached2040Refrigerator
EUERESBDGSDE2045REF,p,End Use EnergyResidentialBuildingSingle Detached2045Refrigerator
EUERESBDGSAT1960REF,p,End Use EnergyResidentialBuildingSingle Attached1960Refrigerator
EUERESBDGSAT1977REF,p,End Use EnergyResidentialBuildingSingle Attached1977Refrigerator
EUERESBDGSAT1983REF,p,End Use EnergyResidentialBuildingSingle Attached1983Refrigerator
EUERESBDGSAT1995REF,p,End Use EnergyResidentialBuildingSingle Attached1995Refrigerator
EUERESBDGSAT2000REF,p,End Use EnergyResidentialBuildingSingle Attached2000Refrigerator
EUERESBDGSAT2005REF,p,End Use EnergyResidentialBuildingSingle Attached2005Refrigerator
EUERESBDGSAT2010REF,p,End Use EnergyResidentialBuildingSingle Attached2010Refrigerator
EUERESBDGSAT2015REF,p,End Use EnergyResidentialBuildingSingle Attached2015Refrigerator
EUERESBDGSAT2020REF,p,End Use EnergyResidentialBuildingSingle Attached2020Refrigerator
EUERESBDGSAT2025REF,p,End Use EnergyResidentialBuildingSingle Attached2025Refrigerator
EUERESBDGSAT2030REF,p,End Use EnergyResidentialBuildingSingle Attached2030Refrigerator
EUERESBDGSAT2035REF,p,End Use EnergyResidentialBuildingSingle Attached2035Refrigerator
EUERESBDGSAT2040REF,p,End Use EnergyResidentialBuildingSingle Attached2040Refrigerator
EUERESBDGSAT2045REF,p,End Use EnergyResidentialBuildingSingle Attached2045Refrigerator
EUERESBDGAPA1960FRZ,p,End Use EnergyResidentialBuildingApartments1960Freezer
EUERESBDGAPA1977FRZ,p,End Use EnergyResidentialBuildingApartments1977Freezer
EUERESBDGAPA1983FRZ,p,End Use EnergyResidentialBuildingApartments1983Freezer
EUERESBDGAPA1995FRZ,p,End Use EnergyResidentialBuildingApartments1995Freezer
EUERESBDGAPA2000FRZ,p,End Use EnergyResidentialBuildingApartments2000Freezer
EUERESBDGAPA2005FRZ,p,End Use EnergyResidentialBuildingApartments2005Freezer
EUERESBDGAPA2010FRZ,p,End Use EnergyResidentialBuildingApartments2010Freezer
EUERESBDGAPA2015FRZ,p,End Use EnergyResidentialBuildingApartments2015Freezer
EUERESBDGAPA2020FRZ,p,End Use EnergyResidentialBuildingApartments2020Freezer
EUERESBDGAPA2025FRZ,p,End Use EnergyResidentialBuildingApartments2025Freezer
EUERESBDGAPA2030FRZ,p,End Use EnergyResidentialBuildingApartments2030Freezer
EUERESBDGAPA2035FRZ,p,End Use EnergyResidentialBuildingApartments2035Freezer
EUERESBDGAPA2040FRZ,p,End Use EnergyResidentialBuildingApartments2040Freezer
EUERESBDGAPA2045FRZ,p,End Use EnergyResidentialBuildingApartments2045Freezer
EUERESBDGSDE1960FRZ,p,End Use EnergyResidentialBuildingSingle Detached1960Freezer
EUERESBDGSDE1977FRZ,p,End Use EnergyResidentialBuildingSingle Detached1977Freezer
EUERESBDGSDE1983FRZ,p,End Use EnergyResidentialBuildingSingle Detached1983Freezer
EUERESBDGSDE1995FRZ,p,End Use EnergyResidentialBuildingSingle Detached1995Freezer
EUERESBDGSDE2000FRZ,p,End Use EnergyResidentialBuildingSingle Detached2000Freezer
EUERESBDGSDE2005FRZ,p,End Use EnergyResidentialBuildingSingle Detached2005Freezer
EUERESBDGSDE2010FRZ,p,End Use EnergyResidentialBuildingSingle Detached2010Freezer
EUERESBDGSDE2015FRZ,p,End Use EnergyResidentialBuildingSingle Detached2015Freezer
EUERESBDGSDE2020FRZ,p,End Use EnergyResidentialBuildingSingle Detached2020Freezer
EUERESBDGSDE2025FRZ,p,End Use EnergyResidentialBuildingSingle Detached2025Freezer
EUERESBDGSDE2030FRZ,p,End Use EnergyResidentialBuildingSingle Detached2030Freezer
EUERESBDGSDE2035FRZ,p,End Use EnergyResidentialBuildingSingle Detached2035Freezer
EUERESBDGSDE2040FRZ,p,End Use EnergyResidentialBuildingSingle Detached2040Freezer
EUERESBDGSDE2045FRZ,p,End Use EnergyResidentialBuildingSingle Detached2045Freezer
EUERESBDGSAT1960FRZ,p,End Use EnergyResidentialBuildingSingle Attached1960Freezer
EUERESBDGSAT1977FRZ,p,End Use EnergyResidentialBuildingSingle Attached1977Freezer
EUERESBDGSAT1983FRZ,p,End Use EnergyResidentialBuildingSingle Attached1983Freezer
EUERESBDGSAT1995FRZ,p,End Use EnergyResidentialBuildingSingle Attached1995Freezer
EUERESBDGSAT2000FRZ,p,End Use EnergyResidentialBuildingSingle Attached2000Freezer
EUERESBDGSAT2005FRZ,p,End Use EnergyResidentialBuildingSingle Attached2005Freezer
EUERESBDGSAT2010FRZ,p,End Use EnergyResidentialBuildingSingle Attached2010Freezer
EUERESBDGSAT2015FRZ,p,End Use EnergyResidentialBuildingSingle Attached2015Freezer
EUERESBDGSAT2020FRZ,p,End Use EnergyResidentialBuildingSingle Attached2020Freezer
EUERESBDGSAT2025FRZ,p,End Use EnergyResidentialBuildingSingle Attached2025Freezer
EUERESBDGSAT2030FRZ,p,End Use EnergyResidentialBuildingSingle Attached2030Freezer
EUERESBDGSAT2035FRZ,p,End Use EnergyResidentialBuildingSingle Attached2035Freezer
EUERESBDGSAT2040FRZ,p,End Use EnergyResidentialBuildingSingle Attached2040Freezer
EUERESBDGSAT2045FRZ,p,End Use EnergyResidentialBuildingSingle Attached2045Freezer
EUERESBDGAPA1960CDY,p,End Use EnergyResidentialBuildingApartments1960Clothe Dryer
EUERESBDGAPA1977CDY,p,End Use EnergyResidentialBuildingApartments1977Clothe Dryer
EUERESBDGAPA1983CDY,p,End Use EnergyResidentialBuildingApartments1983Clothe Dryer
EUERESBDGAPA1995CDY,p,End Use EnergyResidentialBuildingApartments1995Clothe Dryer
EUERESBDGAPA2000CDY,p,End Use EnergyResidentialBuildingApartments2000Clothe Dryer
EUERESBDGAPA2005CDY,p,End Use EnergyResidentialBuildingApartments2005Clothe Dryer
EUERESBDGAPA2010CDY,p,End Use EnergyResidentialBuildingApartments2010Clothe Dryer
EUERESBDGAPA2015CDY,p,End Use EnergyResidentialBuildingApartments2015Clothe Dryer
EUERESBDGAPA2020CDY,p,End Use EnergyResidentialBuildingApartments2020Clothe Dryer
EUERESBDGAPA2025CDY,p,End Use EnergyResidentialBuildingApartments2025Clothe Dryer
EUERESBDGAPA2030CDY,p,End Use EnergyResidentialBuildingApartments2030Clothe Dryer
EUERESBDGAPA2035CDY,p,End Use EnergyResidentialBuildingApartments2035Clothe Dryer
EUERESBDGAPA2040CDY,p,End Use EnergyResidentialBuildingApartments2040Clothe Dryer
EUERESBDGAPA2045CDY,p,End Use EnergyResidentialBuildingApartments2045Clothe Dryer
EUERESBDGSDE1960CDY,p,End Use EnergyResidentialBuildingSingle Detached1960Clothe Dryer
EUERESBDGSDE1977CDY,p,End Use EnergyResidentialBuildingSingle Detached1977Clothe Dryer
EUERESBDGSDE1983CDY,p,End Use EnergyResidentialBuildingSingle Detached1983Clothe Dryer
EUERESBDGSDE1995CDY,p,End Use EnergyResidentialBuildingSingle Detached1995Clothe Dryer
EUERESBDGSDE2000CDY,p,End Use EnergyResidentialBuildingSingle Detached2000Clothe Dryer
EUERESBDGSDE2005CDY,p,End Use EnergyResidentialBuildingSingle Detached2005Clothe Dryer
EUERESBDGSDE2010CDY,p,End Use EnergyResidentialBuildingSingle Detached2010Clothe Dryer
EUERESBDGSDE2015CDY,p,End Use EnergyResidentialBuildingSingle Detached2015Clothe Dryer
EUERESBDGSDE2020CDY,p,End Use EnergyResidentialBuildingSingle Detached2020Clothe Dryer
EUERESBDGSDE2025CDY,p,End Use EnergyResidentialBuildingSingle Detached2025Clothe Dryer
EUERESBDGSDE2030CDY,p,End Use EnergyResidentialBuildingSingle Detached2030Clothe Dryer
EUERESBDGSDE2035CDY,p,End Use EnergyResidentialBuildingSingle Detached2035Clothe Dryer
EUERESBDGSDE2040CDY,p,End Use EnergyResidentialBuildingSingle Detached2040Clothe Dryer
EUERESBDGSDE2045CDY,p,End Use EnergyResidentialBuildingSingle Detached2045Clothe Dryer
EUERESBDGSAT1960CDY,p,End Use EnergyResidentialBuildingSingle Attached1960Clothe Dryer
EUERESBDGSAT1977CDY,p,End Use EnergyResidentialBuildingSingle Attached1977Clothe Dryer
EUERESBDGSAT1983CDY,p,End Use EnergyResidentialBuildingSingle Attached1983Clothe Dryer
EUERESBDGSAT1995CDY,p,End Use EnergyResidentialBuildingSingle Attached1995Clothe Dryer
EUERESBDGSAT2000CDY,p,End Use EnergyResidentialBuildingSingle Attached2000Clothe Dryer
EUERESBDGSAT2005CDY,p,End Use EnergyResidentialBuildingSingle Attached2005Clothe Dryer
EUERESBDGSAT2010CDY,p,End Use EnergyResidentialBuildingSingle Attached2010Clothe Dryer
EUERESBDGSAT2015CDY,p,End Use EnergyResidentialBuildingSingle Attached2015Clothe Dryer
EUERESBDGSAT2020CDY,p,End Use EnergyResidentialBuildingSingle Attached2020Clothe Dryer
EUERESBDGSAT2025CDY,p,End Use EnergyResidentialBuildingSingle Attached2025Clothe Dryer
EUERESBDGSAT2030CDY,p,End Use EnergyResidentialBuildingSingle Attached2030Clothe Dryer
EUERESBDGSAT2035CDY,p,End Use EnergyResidentialBuildingSingle Attached2035Clothe Dryer
EUERESBDGSAT2040CDY,p,End Use EnergyResidentialBuildingSingle Attached2040Clothe Dryer
EUERESBDGSAT2045CDY,p,End Use EnergyResidentialBuildingSingle Attached2045Clothe Dryer
EUERESBDGAPA1960CWA,p,End Use EnergyResidentialBuildingApartments1960Clothe Washer
EUERESBDGAPA1977CWA,p,End Use EnergyResidentialBuildingApartments1977Clothe Washer
EUERESBDGAPA1983CWA,p,End Use EnergyResidentialBuildingApartments1983Clothe Washer
EUERESBDGAPA1995CWA,p,End Use EnergyResidentialBuildingApartments1995Clothe Washer
EUERESBDGAPA2000CWA,p,End Use EnergyResidentialBuildingApartments2000Clothe Washer
EUERESBDGAPA2005CWA,p,End Use EnergyResidentialBuildingApartments2005Clothe Washer
EUERESBDGAPA2010CWA,p,End Use EnergyResidentialBuildingApartments2010Clothe Washer
EUERESBDGAPA2015CWA,p,End Use EnergyResidentialBuildingApartments2015Clothe Washer
EUERESBDGAPA2020CWA,p,End Use EnergyResidentialBuildingApartments2020Clothe Washer
EUERESBDGAPA2025CWA,p,End Use EnergyResidentialBuildingApartments2025Clothe Washer
EUERESBDGAPA2030CWA,p,End Use EnergyResidentialBuildingApartments2030Clothe Washer
EUERESBDGAPA2035CWA,p,End Use EnergyResidentialBuildingApartments2035Clothe Washer
EUERESBDGAPA2040CWA,p,End Use EnergyResidentialBuildingApartments2040Clothe Washer
EUERESBDGAPA2045CWA,p,End Use EnergyResidentialBuildingApartments2045Clothe Washer
EUERESBDGSDE1960CWA,p,End Use EnergyResidentialBuildingSingle Detached1960Clothe Washer
EUERESBDGSDE1977CWA,p,End Use EnergyResidentialBuildingSingle Detached1977Clothe Washer
EUERESBDGSDE1983CWA,p,End Use EnergyResidentialBuildingSingle Detached1983Clothe Washer
EUERESBDGSDE1995CWA,p,End Use EnergyResidentialBuildingSingle Detached1995Clothe Washer
