regions,tech,vintage,exist_cap,exist_cap_units,exist_cap_notes
TO,RESBDGSAT2015SH,2015,10000000000,,ResidentialBuildingSingle Attached2015Space Heating
TO,RESBDGSAT2020SH,2015,10000000000,,ResidentialBuildingSingle Attached2020Space Heating
TO,RESBDGSAT2025SH,2015,10000000000,,ResidentialBuildingSingle Attached2025Space Heating
TO,RESBDGSAT2030SH,2015,10000000000,,ResidentialBuildingSingle Attached2030Space Heating
TO,RESBDGSAT2035SH,2015,10000000000,,ResidentialBuildingSingle Attached2035Space Heating
TO,RESBDGSAT2040SH,2015,10000000000,,ResidentialBuildingSingle Attached2040Space Heating
TO,RESBDGSAT2045SH,2015,10000000000,,ResidentialBuildingSingle Attached2045Space Heating
TO,RESBDGAPA1960APL,2015,10000000000,,ResidentialBuildingApartments1960Appliances
TO,RESBDGAPA1977APL,2015,10000000000,,ResidentialBuildingApartments1977Appliances
TO,RESBDGAPA1983APL,2015,10000000000,,ResidentialBuildingApartments1983Appliances
TO,RESBDGAPA1995APL,2015,10000000000,,ResidentialBuildingApartments1995Appliances
TO,RESBDGAPA2000APL,2015,10000000000,,ResidentialBuildingApartments2000Appliances
TO,RESBDGAPA2005APL,2015,10000000000,,ResidentialBuildingApartments2005Appliances
TO,RESBDGAPA2010APL,2015,10000000000,,ResidentialBuildingApartments2010Appliances
TO,RESBDGAPA2015APL,2015,10000000000,,ResidentialBuildingApartments2015Appliances
TO,RESBDGAPA2020APL,2015,10000000000,,ResidentialBuildingApartments2020Appliances
TO,RESBDGAPA2025APL,2015,10000000000,,ResidentialBuildingApartments2025Appliances
TO,RESBDGAPA2030APL,2015,10000000000,,ResidentialBuildingApartments2030Appliances
TO,RESBDGAPA2035APL,2015,10000000000,,ResidentialBuildingApartments2035Appliances
TO,RESBDGAPA2040APL,2015,10000000000,,ResidentialBuildingApartments2040Appliances
TO,RESBDGAPA2045APL,2015,10000000000,,ResidentialBuildingApartments2045Appliances
TO,RESBDGSDE1960APL,2015,10000000000,,ResidentialBuildingSingle Detached1960Appliances
TO,RESBDGSDE1977APL,2015,10000000000,,ResidentialBuildingSingle Detached1977Appliances
TO,RESBDGSDE1983APL,2015,10000000000,,ResidentialBuildingSingle Detached1983Appliances
TO,RESBDGSDE1995APL,2015,10000000000,,ResidentialBuildingSingle Detached1995Appliances
TO,RESBDGSDE2000APL,2015,10000000000,,ResidentialBuildingSingle Detached2000Appliances
TO,RESBDGSDE2005APL,2015,10000000000,,ResidentialBuildingSingle Detached2005Appliances
TO,RESBDGSDE2010APL,2015,10000000000,,ResidentialBuildingSingle Detached2010Appliances
