regions,tech,group_name,act_fraction,tech_desc
TO,COMBDGAFSNewSHPLT1500WSTDELC_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHPLT500WSTDELC_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGEDSNewSHFUR___ESRNGA_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___ESRPRO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___HIGHFO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___HIGLFO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___HIGNGA_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___HIGNGA_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___HIGPRO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDELC_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDELC_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDHFO_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDHFO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDKER_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDKER_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDLFO_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDLFO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDNGA_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDNGA_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDPRO_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFUR___STDPRO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFURLARSTDHH2_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFURMEDSTDHH2_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHFURSMASTDHH2_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___ESRELC_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___ESRGEO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___HIGELC_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___HIGGEO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___STDELC_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___STDELC_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___STDGEO_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHHEP___STDNGA_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHPLT___STDELC_16,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHPLT1000WSTDELC_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHPLT1500WSTDELC_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGEDSNewSHPLT500WSTDELC_23,BAP-BDG-3-COMBDGEDS-TEDI,1,
TO,COMBDGHLCNewSHFUR___ESRNGA_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___ESRPRO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___HIGHFO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___HIGLFO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___HIGNGA_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___HIGNGA_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___HIGPRO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDELC_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDELC_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDHFO_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDHFO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDKER_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDKER_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDLFO_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDLFO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDNGA_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDNGA_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDPRO_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFUR___STDPRO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFURLARSTDHH2_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFURMEDSTDHH2_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHFURSMASTDHH2_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___ESRELC_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___ESRGEO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___HIGELC_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___HIGGEO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___STDELC_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___STDELC_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___STDGEO_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHHEP___STDNGA_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHPLT___STDELC_16,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHPLT1000WSTDELC_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHPLT1500WSTDELC_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGHLCNewSHPLT500WSTDELC_23,BAP-BDG-3-COMBDGHLC-TEDI,1,
TO,COMBDGICINewSHFUR___ESRNGA_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___ESRPRO_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___HIGHFO_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___HIGLFO_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___HIGNGA_16,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___HIGNGA_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___HIGPRO_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDELC_16,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDELC_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDHFO_16,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDHFO_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDKER_16,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDKER_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDLFO_16,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDLFO_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDNGA_16,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDNGA_23,BAP-BDG-3-COMBDGICI-TEDI,1,
TO,COMBDGICINewSHFUR___STDPRO_16,BAP-BDG-3-COMBDGICI-TEDI,1,
