"Discounted and undiscounted Energy Cost breakdown, per periods. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Tech_cat,Tech_type_1,Tech_type_2,Costs
2050,Distric Thermal Energy,Discounted,Investment,Production,Internal Combustion Engine,Large,0.0
2050,Distric Thermal Energy,Discounted,Investment,Production,Internal Combustion Engine,Medium,0.0
2050,Distric Thermal Energy,Discounted,Investment,Production,Internal Combustion Engine,Small,0.0
2050,Distric Thermal Energy,Undiscounted,Investment,Production,Gas Turbine,Large,0.0
2050,Distric Thermal Energy,Undiscounted,Investment,Production,Gas Turbine,Medium,0.0
2050,Distric Thermal Energy,Undiscounted,Investment,Production,Gas Turbine,Small,0.0
2050,Distric Thermal Energy,Undiscounted,Investment,Production,Internal Combustion Engine,Large,0.0
2050,Distric Thermal Energy,Undiscounted,Investment,Production,Internal Combustion Engine,Medium,0.0
2050,Distric Thermal Energy,Undiscounted,Investment,Production,Internal Combustion Engine,Small,0.0
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,120V,7.6112728038299196
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,5.915026936609246
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,8.225713240006485
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,17.344290204959268
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,4.786300273832914
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,2.744790795445515
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,4.786300273832914
2050,Charging Station Energy,Discounted,FixedSubsidies,Charging Station,Commercial,120V,0.0
2050,Charging Station Energy,Discounted,FixedSubsidies,Charging Station,Commercial,240V,0.0
2050,Charging Station Energy,Discounted,FixedSubsidies,Charging Station,Freight,Fast,0.0
2050,Charging Station Energy,Discounted,FixedSubsidies,Charging Station,Freight,Slow,0.0
2050,Charging Station Energy,Discounted,FixedSubsidies,Charging Station,Public,240V,0.0
2050,Charging Station Energy,Discounted,FixedSubsidies,Charging Station,Residential,120V,0.0
2050,Charging Station Energy,Discounted,FixedSubsidies,Charging Station,Residential,240V,0.0
2050,Charging Station Energy,Discounted,Investment,Charging Station,Commercial,120V,14.673978036093763
2050,Charging Station Energy,Discounted,Investment,Charging Station,Commercial,240V,11.403739898408542
2050,Charging Station Energy,Discounted,Investment,Charging Station,Freight,Fast,7.611825460790009
2050,Charging Station Energy,Discounted,Investment,Charging Station,Freight,Slow,16.049879922793863
2050,Charging Station Energy,Discounted,Investment,Charging Station,Public,240V,9.227637335115972
2050,Charging Station Energy,Discounted,Investment,Charging Station,Residential,120V,7.482403001931689
2050,Charging Station Energy,Discounted,Investment,Charging Station,Residential,240V,9.227637335115972
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,120V,20.793276478326327
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,16.15929341118543
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,22.471869559690308
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,47.382958257726926
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,13.075719063967572
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,7.498508509134655
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,13.075719063967572
2050,Charging Station Energy,Undiscounted,FixedSubsidies,Charging Station,Commercial,120V,0.0
2050,Charging Station Energy,Undiscounted,FixedSubsidies,Charging Station,Commercial,240V,0.0
2050,Charging Station Energy,Undiscounted,FixedSubsidies,Charging Station,Freight,Fast,0.0
2050,Charging Station Energy,Undiscounted,FixedSubsidies,Charging Station,Freight,Slow,0.0
2050,Charging Station Energy,Undiscounted,FixedSubsidies,Charging Station,Public,240V,0.0
2050,Charging Station Energy,Undiscounted,FixedSubsidies,Charging Station,Residential,120V,0.0
2050,Charging Station Energy,Undiscounted,FixedSubsidies,Charging Station,Residential,240V,0.0
2050,Charging Station Energy,Undiscounted,Investment,Charging Station,Commercial,120V,35.231554918167184
2050,Charging Station Energy,Undiscounted,Investment,Charging Station,Commercial,240V,27.37986165135539
2050,Charging Station Energy,Undiscounted,Investment,Charging Station,Freight,Fast,18.275647277765415
2050,Charging Station Energy,Undiscounted,Investment,Charging Station,Freight,Slow,38.5350328683215
2050,Charging Station Energy,Undiscounted,Investment,Charging Station,Public,240V,22.155138213878065
2050,Charging Station Energy,Undiscounted,Investment,Charging Station,Residential,120V,17.9649098311306
2050,Charging Station Energy,Undiscounted,Investment,Charging Station,Residential,240V,22.155138213878065
