"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2025,Residential Building,FixedCosts,Discounted,Refrigerator,___,Freezer Top,Standard,Electricity,17700.38095763596
2025,Residential Building,FixedCosts,Discounted,Refrigerator,___,___,Standard,Electricity,8013.4592766945025
2025,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,9.051669113769524
2025,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,7.533977360794015
2025,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,9.940400112521706
2025,Residential Building,FixedCosts,Discounted,Space Heating,Boiler,___,Standard,Hydrogen,1.3746108185606731
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,19.00380351435557
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,11.601553937368106
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,22.050316454428632
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,25728.356416949275
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,38.78102935138842
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,16.790306576229863
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,9.027837071207774
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,10.712875227088029
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,11.901253438525924
2025,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,8.303549519080338
2025,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,9.391966786307462
2025,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,2.747812750122223
2025,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,7.582215712379272
2025,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,2.6691444626867113
2025,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,5.773112157623148
2025,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,2.8304460407188174
2025,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,12.261748307209334
2025,Residential Building,FixedCosts,Discounted,Space Heating,Pellet stove,___,High,Wood Pellet,25.858141654418112
2025,Residential Building,FixedCosts,Discounted,Space Heating,Pellet stove,___,Standard,Wood Pellet,26.023356530308995
2025,Residential Building,FixedCosts,Discounted,Space Heating,Stove,___,High,Biomass,12.80696610960132
2025,Residential Building,FixedCosts,Discounted,Space Heating,Stove,___,Standard,Biomass,12.484042976098317
2025,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,2.3702121584827767
2025,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,1.642136338016278
2025,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,2.205835653661228
2025,Residential Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,1.8824410438593058
2025,Residential Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,6.46272550887246
2025,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Biomass,7.596837549140266
2025,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,7.505163281748697
2025,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,8.958652072242458
2025,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,20.539099171159187
2025,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Propane,10.32944161578774
2025,Residential Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,320.4011557718402
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,Energy Star,Electricity,4533.8615705392585
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,High,Electricity,3.914705433319183
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,Standard,Electricity,19.702113120344546
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,Energy Star,Electricity,3.791084856808851
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,High,Electricity,3.07080829053325
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,Standard,Electricity,3.728420647247031
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,Energy Star,Electricity,4.064736580689835
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,High,Electricity,3.4181881701317023
2025,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,Standard,Electricity,5.450139827843542
2025,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,Energy Star,Electricity,19.28412005916133
2025,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,High,Electricity,20.355839316131764
2025,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,Standard,Electricity,26.720428988435458
2025,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,Energy Star,Electricity,9.276884543399882
2025,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,High,Electricity,8.925689759785621
2025,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,Standard,Electricity,10.081309801779412
2025,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,Energy Star,Electricity,37.70329899549084
2025,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,High,Electricity,37.703299285646054
2025,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,Standard,Electricity,40.537204115873244
2025,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,Energy Star,Electricity,52.029969703479935
2025,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,High,Electricity,42.23445533538924
2025,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,Standard,Electricity,28951.533609718346
2025,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,13107.171881475486
2025,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,15.006704393749661
2025,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,12.490532932832176
2025,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,16.480125838590993
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Boiler,___,Standard,Hydrogen,2.099234671349941
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,34.56217415621601
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,20.287677894011132
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,40.62516709602018
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,46792.10319997633
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,67.81652148726256
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,29.750011261048364
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,16.63274947964753
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,19.737238106252093
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,21.644782514662097
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,14.520446047961851
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,15.361920329620693
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,4.373679730801271
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,12.401810647944462
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,4.24846381345092
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,9.442760077544863
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,4.505206723736164
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,19.516963094753393
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Pellet stove,___,High,Wood Pellet,43.450070706555685
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Pellet stove,___,Standard,Wood Pellet,43.72768532152579
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Stove,___,High,Biomass,21.5198597964043
2025,Residential Building,FixedCosts,Undiscounted,Space Heating,Stove,___,Standard,Biomass,20.97724412158103
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,3.670225103119839
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,2.5428145699795266
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,3.415691443675053
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,3.3354151098323155
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,11.45102120637943
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Biomass,11.763547738707885
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Wood Pellet,11.621592008590444
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,13.872289705368908
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,31.804375445323288
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Propane,15.994929307823142
2025,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,496.13464380132325
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,25505.07706821293
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,62.44478053001307
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,51.35072082353231
2030,Commercial Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,2314.566832734641
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,23.998055229392968
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,30.650511851356953
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,20.82432218634157
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,29.34152959514312
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,25.749065144089858
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,31.83545263135057
2030,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,1279.1047152800293
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.5381276608196304
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,1.2217811976692126
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.4990168772155525
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,140.78727796908188
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,31.625547296146774
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,49.4974619652572
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,66.44835538664316
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,14703.92841942434
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,32.23431075427061
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,86.82460014460604
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,49.89951472860298
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,47.52590598488486
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,59.71187059485829
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,140.53926025240534
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,30.024591171571306
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,63.840863587482396
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,15.869152786898994
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,53.17277810994521
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,15.358952474556045
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,53.218704069551194
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,16.194372345782536
2030,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,35.3574454139765
2030,Commercial Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,123.3840494285628
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,1.5494947613134953
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,1.1577968439947657
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,1.4901181938437078
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,5.35755575110583
2030,Commercial Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,13.809728204069671
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,3409.1843196019977
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,31.620883996086533
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,28.55631471213172
2030,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,41.00764235816881
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,141.04409437116732
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,9.381991003412773
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,713.4059510244896
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,61.82393353305805
2030,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,58.52801933863015
2030,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,2288.377223644794
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,43908.76308048964
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,107.50303034068159
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,88.40383538628647
2030,Commercial Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,3984.6876925992983
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,46.12313619397704
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,56.55665279767408
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,40.02337019257645
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,54.141304716636284
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,49.488495094962104
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,58.74311821805293
2030,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,2458.379248871798
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,2.7230758520479035
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,2.1630212891993117
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,2.653834765563454
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,281.65821267407307
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,63.26988670260567
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,99.02433565125747
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,132.93619482751603
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,29416.59401080313
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,64.48777535014456
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,173.70079204344947
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,99.82868008037215
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,95.08005217885096
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,119.45922237992825
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,281.162029866945
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,60.06702315468935
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,121.05252063985951
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,29.281930713406805
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,100.82411887822413
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,28.34050363178476
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,100.9112018664655
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,29.882029327224082
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,65.2419370282866
2030,Commercial Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,246.84141447901533
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,2.781516980341337
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,2.0783752625450083
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,2.674929378514537
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,10.718294997432643
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,27.627662240385057
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,6119.868431209128
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,56.76303525799619
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,51.261789488357735
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,73.61331989681618
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,253.18997731731858
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,16.841726695016874
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,1280.6437402660586
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,110.98089855297239
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,105.0643627075863
2030,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,4107.89391736869
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,2638.4672547310056
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,10.416979550698768
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,8.787740871274995
2030,Public Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,557.5626856379798
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,11.048228300917371
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,38.949069935663374
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,9.690189154661892
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,2094.8796434413807
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,11.634731844608034
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,20.25916335156304
2030,Public Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,42.045572332192656
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,0.6462791619837713
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.5133538632590491
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,0.6298227788440577
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,44.25776985735699
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,8.213550972761345
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,18.92694316629878
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,277.9238265001289
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,7134.25873373154
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,7.575188473511643
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,26.837170567735114
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,19.243432232275996
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,19.418038622429226
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,33.83656665038736
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,40.42815408532693
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,8.277901082195466
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,62.02521462171988
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,7.896598627068638
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,50.19526537851208
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,7.682345366447509
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,26.270715191158757
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,8.205052689211612
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,17.208851819195125
2030,Public Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,62.61372911627298
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.6131736508616652
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,0.4613282210424388
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,0.5905981797311206
2030,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,2.213936723100138
2030,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,10.008119102381784
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,11.876773778316185
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,11.771968188588207
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,11.832756667985045
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,16.334546899744883
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,25.319175342582007
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,2.90721587174776
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,58.61324284903483
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,4.629088403079022
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,11.92887593800859
2030,Public Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,394.4844396496659
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,4542.304784014954
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,17.933554401056597
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,15.128706762876112
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,959.8829205935413
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,21.234176426147563
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,71.86924106933358
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,18.624088904439745
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,3865.494358515391
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,22.361408719152788
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,37.38242523329958
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,84.11612842280077
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.1441619733579027
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.9088332159967208
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.1150278639589966
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,88.54183797559594
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,16.43198249207859
