"Discounted Investment and fixed Costs for waste sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Treatment_Plant,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,107.40662309905343
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,57.0117245337787
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,35.669839748329544
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,105.35741289870968
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,56.21707523455106
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,35.66911522995583
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,100.80423883364692
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,54.63754819887077
2024,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,35.551847892537985
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,39.3031876518417
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,13.636185599174672
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,3.1921239966268193
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,24.56649195319696
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,20.88375051952996
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,24.956548090634623
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,24.734661431802294
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,20.966388070269012
2025,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,25.083589059215218
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,38.74894648635058
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,10.50377377502153
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,7.459513187775645
2025,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,39.6619476766862
2025,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas capture,___,___,___,10.691533746418918
2025,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,7.559896124545362
2025,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,40.20287049679929
2025,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas capture,___,___,___,13.125780139249589
2025,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,7.816816362432913
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,41.234899770750644
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,11.041769594928322
2025,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,7.727782328552423
2025,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,62.695207559837314
2025,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas capture,___,___,___,11.614690671539147
2025,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,3.2067275971589835
2025,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,61.6132013412454
2025,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas capture,___,___,___,11.466107759557278
2025,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,3.2066189795350635
2025,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,34.22879960519638
2025,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,10.724762625119798
2025,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,6.999203091700807
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,72.4115941402565
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,25.123100598746923
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,5.881120618934925
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,45.26093050066942
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,37.80358506465433
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,45.9795639857254
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,45.57076338596663
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,37.953174846239634
2025,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,45.61946627540415
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,71.39046866089646
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,19.351992776654303
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,13.743293450443328
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,73.07256814427144
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas capture,___,___,___,19.697918887407727
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,13.928237443799937
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,74.06915610701387
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas capture,___,___,___,24.18273735547868
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,14.401583375868622
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,75.9705511182332
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,20.343188078809888
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,14.23754842829302
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,115.50869523809091
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas capture,___,___,___,21.39872914182588
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,5.908026070067511
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,113.51522346547148
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas capture,___,___,___,21.12498224847168
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,5.907825954612006
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,63.06261891212048
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,19.75913926727967
2025,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,12.895225142322984
2025,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,54.729271383774304
2025,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,27.502757316264116
2025,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,17.148818775853695
2025,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,53.48235432209963
2025,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,27.090102176715128
2025,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,17.14456388620962
2025,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,51.10824722098257
2025,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,26.352471035452368
2025,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,17.08490922329373
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,100.83237578945118
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,49.78525407807523
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,31.59472244800836
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,98.53507479197556
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,49.038269303682426
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,31.586883304151957
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,94.16105603872732
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,47.70301577395905
2025,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,31.476976462042757
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,29.848038802673898
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,10.425422621896972
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,2.655054180269359
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,20.4362345774289
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,17.410729008254467
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,20.629140604783174
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,20.57445408462939
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,17.477468823996
2030,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,20.76088061119935
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,31.669029462766506
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,8.624784289234128
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,6.149837794106696
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,32.45977135523073
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas capture,___,___,___,8.792342244212083
2030,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,6.238154737321635
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,33.06992525790941
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas capture,___,___,___,10.914639681624408
2030,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,6.463923623390881
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,33.84002091948082
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,9.109652025137276
2030,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,6.385118612664755
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,40.56565354625501
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Biogas capture,___,___,___,9.667106235322182
2030,Solid Waste,FixedCosts,Discounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,2.66386745773219
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,39.550607048821426
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Biogas capture,___,___,___,9.49234846123676
2030,Solid Waste,FixedCosts,Discounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,2.6637679687025964
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,27.957723037058198
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,8.766903849406766
2030,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,5.746131456740557
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,59.496433894211144
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,20.857040099178633
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,5.311686011371858
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,40.8846125012147
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,34.34592554463333
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,41.270539181966306
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,41.16113364656514
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,34.477582337478395
2030,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,41.5340974755857
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,63.35687687323743
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,17.254693482592888
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,12.30332986268796
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,64.93883052225179
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas capture,___,___,___,17.589908956598833
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,12.480016227632245
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,66.15950088511177
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas capture,___,___,___,21.83576491466058
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,12.931688153142764
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,67.70014980421293
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,18.224717066029143
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,12.774031305229586
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,81.15541147335081
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas capture,___,___,___,19.339956729394167
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,5.329317803205543
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,79.12471533111128
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas capture,___,___,___,18.990337338992937
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,5.329118766029312
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,55.93205873888606
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,17.539017051325004
2030,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,11.49567730296794
2030,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,361515.3374099491
2030,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,27.47254396089288
2030,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,14.290850654316742
2030,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,162636.30421855306
2030,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,26.890518512458097
2030,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,14.272777977386752
2030,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,76565.25284645939
2030,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,26.158117435547847
2030,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,14.234908243662868
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,723245.4896351653
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,54.19474101027846
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,28.590193027035554
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,325369.24800956994
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,53.046586748182634
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,28.554036934270876
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,153176.00127483218
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,51.60178838020833
2030,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,28.47827496437573
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,24.590208361172373
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,8.54745430324206
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,2.1241341972542926
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,16.51747516048085
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,13.85948298746106
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,16.449636324837474
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,16.62240553749925
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,17.144538027210743
2035,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,16.54996964366247
2035,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,24.857879541261127
2035,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,6.798937652759204
