"Discounted and Undiscounted  Costs for building sector by building types, per vintage. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Archetype,NewOld,EndUse,Tech_type_1,Costs
2023,Residential Building,Undiscounted,FixedCosts,Apartments,Old,Water Heating,Solar Thermal,4.220293832168177
2023,Residential Building,Undiscounted,FixedCosts,Apartments,Old,Water Heating,System,21.549623725138105
2023,Residential Building,Undiscounted,FixedCosts,Apartments,Old,Water Heating,___,49.76146747038501
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Clothe Washer,___,9.568578053365332
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Freezer,___,10.848177607396414
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Refrigerator,___,85.47232659273286
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Space Cooling,Central,6.996177899029483
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Space Heating,Boiler,0.39835406972433257
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Space Heating,Furnace,60.862503397062966
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Space Heating,Heat Pump,10.280836077996533
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Space Heating,Pellet stove,15.589687311341276
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Space Heating,Stove,8.010588346712503
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Water Heating,Heat Pump,1.8988288578805501
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Water Heating,Solar Thermal,2.167566627681192
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Water Heating,System,16.902785606354744
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,New,Water Heating,___,24.706995471652274
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Clothe Washer,___,10.16022235131375
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Freezer,___,17.045477113269513
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Refrigerator,___,53.62875138369587
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Space Cooling,Central,10.526530107827181
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Space Heating,Boiler,0.455590481087795
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Space Heating,Furnace,830.9627874042632
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Space Heating,Heat Pump,17.193802146449748
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Space Heating,Pellet stove,21.337930062331026
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Space Heating,Stove,10.45371685254366
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Water Heating,Heat Pump,2.73676816869222
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Water Heating,Solar Thermal,4.102047155491906
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Water Heating,System,21.55624631213372
2023,Residential Building,Undiscounted,FixedCosts,Single Attached,Old,Water Heating,___,49.267753349098555
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Clothe Washer,___,27.70559806057779
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Freezer,___,14.047783322936224
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Refrigerator,___,394.0610410088685
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Space Cooling,Central,10.505075849073215
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Space Heating,Boiler,0.4286467793553156
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Space Heating,Furnace,242.97236035018665
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Space Heating,Heat Pump,14.506100692696497
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Space Heating,Pellet stove,19.401553393634522
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Space Heating,Stove,9.573580423185483
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Water Heating,Heat Pump,2.215287307821254
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Water Heating,Solar Thermal,2.8562644764521328
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Water Heating,System,19.18549646030224
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,New,Water Heating,___,38.56008334468482
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Clothe Washer,___,10.389011902787763
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Freezer,___,17.98068034642408
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Refrigerator,___,55.024916644014766
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Space Cooling,Central,12.080064798559308
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Space Heating,Boiler,0.457723058999315
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Space Heating,Furnace,899.0621106826183
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Space Heating,Heat Pump,17.76882003303992
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Space Heating,Pellet stove,21.45954700608622
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Space Heating,Stove,10.516557579033229
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Water Heating,Heat Pump,2.7597627925411876
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Water Heating,Solar Thermal,4.183618380750315
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Water Heating,System,21.560028313761585
2023,Residential Building,Undiscounted,FixedCosts,Single Detached,Old,Water Heating,___,49.54135822797491
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Clothe Washer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Freezer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Refrigerator,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Space Cooling,Central,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Space Heating,Boiler,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Space Heating,Furnace,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Space Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Space Heating,Pellet stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Space Heating,Stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Water Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Water Heating,Solar Thermal,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Water Heating,System,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,New,Water Heating,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Clothe Washer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Freezer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Refrigerator,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Space Cooling,Central,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Space Heating,Boiler,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Space Heating,Furnace,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Space Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Space Heating,Pellet stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Space Heating,Stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Water Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Water Heating,Solar Thermal,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Water Heating,System,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Apartments,Old,Water Heating,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Clothe Washer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Freezer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Refrigerator,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Space Cooling,Central,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Space Heating,Boiler,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Space Heating,Furnace,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Space Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Space Heating,Pellet stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Space Heating,Stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Water Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Water Heating,Solar Thermal,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Water Heating,System,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,New,Water Heating,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Clothe Washer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Freezer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Refrigerator,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Space Cooling,Central,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Space Heating,Boiler,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Space Heating,Furnace,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Space Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Space Heating,Pellet stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Space Heating,Stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Water Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Water Heating,Solar Thermal,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Water Heating,System,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Attached,Old,Water Heating,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Clothe Washer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Freezer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Refrigerator,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Space Cooling,Central,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Space Heating,Boiler,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Space Heating,Furnace,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Space Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Space Heating,Pellet stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Space Heating,Stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Water Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Water Heating,Solar Thermal,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Water Heating,System,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,New,Water Heating,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Clothe Washer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Freezer,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Refrigerator,___,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Space Cooling,Central,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Space Heating,Boiler,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Space Heating,Furnace,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Space Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Space Heating,Pellet stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Space Heating,Stove,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Water Heating,Heat Pump,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Water Heating,Solar Thermal,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Water Heating,System,0.0
2023,Residential Building,Undiscounted,FixedSubsidies,Single Detached,Old,Water Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,New,Other Appliances,Other,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,New,Clothe Dryer,___,22444.880075996894
2023,Residential Building,Undiscounted,Investment,Apartments,New,Clothe Washer,___,5607.57934904012
2023,Residential Building,Undiscounted,Investment,Apartments,New,Dish Washer,___,12850.979058127716
2023,Residential Building,Undiscounted,Investment,Apartments,New,Freezer,___,314.687188729288
2023,Residential Building,Undiscounted,Investment,Apartments,New,Lighting,Fluocompact,42.84875251981588
2023,Residential Building,Undiscounted,Investment,Apartments,New,Lighting,Fluorescent,519.9949970257865
2023,Residential Building,Undiscounted,Investment,Apartments,New,Lighting,Halogen,3.773455150755213
2023,Residential Building,Undiscounted,Investment,Apartments,New,Lighting,Incandescent,3.6008532726578637
2023,Residential Building,Undiscounted,Investment,Apartments,New,Lighting,Light Emitting Diode,43.901830602714554
2023,Residential Building,Undiscounted,Investment,Apartments,New,Range,___,20442.767110627366
2023,Residential Building,Undiscounted,Investment,Apartments,New,Refrigerator,___,41376.233623905544
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Cooling,Central,97.03191603860077
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Cooling,Wall,106.98252161380734
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Cooling,Window,3180.4478883214215
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Cooling,Zero Thermal Measure,33.6782222794806
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Cooling,___,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Boiler,15.785808857582577
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Fireplace,53.27940401988595
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Furnace,3481.7788841554975
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Heat Pump,421.1498009731387
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Plinthe,102.4099284986728
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Pellet stove,62.891762575471525
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Stove,59.67312134714832
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Zero Programmable Thermostat,1128.0565085999217
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,Zero Thermal Measure,114.14146028578034
2023,Residential Building,Undiscounted,Investment,Apartments,New,Space Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,New,Water Heating,Heat Pump,79.60120587165655
2023,Residential Building,Undiscounted,Investment,Apartments,New,Water Heating,Solar Thermal,171.44269287156038
2023,Residential Building,Undiscounted,Investment,Apartments,New,Water Heating,System,105.41112728727298
2023,Residential Building,Undiscounted,Investment,Apartments,New,Water Heating,With Tank,4777.935899210232
2023,Residential Building,Undiscounted,Investment,Apartments,New,Water Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Other Appliances,Other,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Clothe Dryer,___,399491.599030842
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Clothe Washer,___,328.66312224427156
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Dish Washer,___,281.2197251044352
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Freezer,___,315.1290841085661
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Lighting,Fluocompact,73.8819374630926
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Lighting,Fluorescent,25783.658164454726
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Lighting,Halogen,4.9111077913430625
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Lighting,Incandescent,4.733305115755478
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Lighting,Light Emitting Diode,64.08914447467302
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Range,___,8119.9338730985455
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Refrigerator,___,722.6323349004278
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Cooling,Central,109.02212272925738
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Cooling,Wall,137.9216701995777
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Cooling,Window,45947.26636288507
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Cooling,Zero Thermal Measure,50.47414685900012
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Cooling,___,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Boiler,16.580308049587806
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Fireplace,55.89923770395504
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Furnace,8656.967516425288
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Heat Pump,485.5101577000355
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Plinthe,97.60652220286391
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Pellet stove,66.97990527655448
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Stove,63.42580195837243
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Zero Programmable Thermostat,17840.792419979054
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,Zero Thermal Measure,118.95377811151444
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Space Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Water Heating,Heat Pump,86.30079689614973
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Water Heating,Solar Thermal,199.27126533830665
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Water Heating,System,109.25685852128643
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Water Heating,With Tank,191564.967811598
2023,Residential Building,Undiscounted,Investment,Apartments,Old,Water Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Other Appliances,Other,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Clothe Dryer,___,680.4936939753493
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Clothe Washer,___,293.052611510394
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Dish Washer,___,420.36675610858254
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Freezer,___,181.4518587876805
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Lighting,Fluocompact,33.347365607486566
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Lighting,Fluorescent,91.43293783612383
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Lighting,Halogen,3.359580357038598
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Lighting,Incandescent,3.26289745143636
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Lighting,Light Emitting Diode,32.16409675150233
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Range,___,637.1750794218347
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Refrigerator,___,1265.7792646200935
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Cooling,Central,65.5106333745491
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Cooling,Wall,48.827271137253256
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Cooling,Window,52.46654797675721
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Cooling,Zero Thermal Measure,20.209144195928616
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Cooling,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Boiler,14.454166766039153
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Fireplace,45.39292830062481
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Furnace,479.769134945143
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Heat Pump,287.5714558450509
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Plinthe,80.82714076227089
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Pellet stove,48.70614256049649
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Stove,48.40848646450939
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Zero Programmable Thermostat,50.61053638446931
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,Zero Thermal Measure,101.75388458673362
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Space Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Water Heating,Heat Pump,59.33834045867687
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Water Heating,Solar Thermal,102.34684166055763
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Water Heating,System,81.62357245140747
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Water Heating,With Tank,151.48747522596966
2023,Residential Building,Undiscounted,Investment,Single Attached,New,Water Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Other Appliances,Other,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Clothe Dryer,___,144312.29359310475
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Clothe Washer,___,308.7314866202175
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Dish Washer,___,256.3072176235432
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Freezer,___,283.5039061837737
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Lighting,Fluocompact,73.89374390296504
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Lighting,Fluorescent,21042.233846717438
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Lighting,Halogen,4.997141418681723
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Lighting,Incandescent,4.859802764090874
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Lighting,Light Emitting Diode,63.298471515931666
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Range,___,293.5710393647038
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Refrigerator,___,664.3812803101551
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Cooling,Central,98.38238953033496
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Cooling,Wall,113.4481990576106
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Cooling,Window,5444.76249893017
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Cooling,Zero Thermal Measure,35.8589439605906
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Cooling,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Boiler,16.53097405335923
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Fireplace,55.69781858275552
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Furnace,8290.65543526215
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Heat Pump,474.62425543010005
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Plinthe,97.09836163361146
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Pellet stove,66.73431084663729
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Stove,63.18043284751117
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Zero Programmable Thermostat,10257.527936121956
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,Zero Thermal Measure,118.53769884517399
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Space Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Water Heating,Heat Pump,85.32953988579632
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Water Heating,Solar Thermal,193.6879657339473
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Water Heating,System,109.23857118872198
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Water Heating,With Tank,55514.6777741456
2023,Residential Building,Undiscounted,Investment,Single Attached,Old,Water Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Other Appliances,Other,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Clothe Dryer,___,3120.3790323712437
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Clothe Washer,___,896.5063911947636
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Dish Washer,___,1820.5898325335563
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Freezer,___,232.6170494198994
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Lighting,Fluocompact,43.14336791403661
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Lighting,Fluorescent,553.5784135076526
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Lighting,Halogen,3.786191984595306
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Lighting,Incandescent,3.611408334759632
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Lighting,Light Emitting Diode,44.25344229047025
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Range,___,2863.408661068474
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Refrigerator,___,5766.954232664885
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Cooling,Central,98.18290715759163
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Cooling,Wall,109.8650256018206
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Cooling,Window,3849.691281209692
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Cooling,Zero Thermal Measure,34.47226383141815
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Cooling,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Boiler,15.553329320357808
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Fireplace,52.00895572115497
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Furnace,2280.3200811311053
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Heat Pump,401.41599275392696
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Plinthe,96.48707619763371
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Pellet stove,60.659867639458675
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Stove,57.858643227541094
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Zero Programmable Thermostat,552.6304512142291
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,Zero Thermal Measure,111.89341335163164
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Space Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Water Heating,Heat Pump,69.17031629210813
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Water Heating,Solar Thermal,134.86535748393368
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Water Heating,System,94.45256562081772
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Water Heating,With Tank,598.4320367094818
