"Buildin sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,Sector,EndUse,Tech_type_1,Energy_cat,Efficiency,Emisions
2024,CO2,Industry,Building,Space Heating,Self produced,Mix Energy,,33837.43550809411
2024,CO2,Industry,Building,Water Heating,Self produced,Mix Energy,,95413.83767389372
2024,CO2,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,562.5912231531361
2024,CO2,Public,Building,Auxiliary Equipment,___,Propane,Standard,118.69193046863627
2024,CO2,Public,Building,Space Cooling,Central,Natural Gas,Energy Star,501.2935167695906
2024,CO2,Public,Building,Space Cooling,Central,Natural Gas,High,481.775797983861
2024,CO2,Public,Building,Space Cooling,Central,Natural Gas,Standard,528.0321041760324
2024,CO2,Public,Building,Space Cooling,___,Natural Gas,Standard,15160.300409734267
2024,CO2,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,High,11.339809909039657
2024,CO2,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,12.137897478050645
2024,CO2,Public,Building,Space Heating,Furnace,Kerosene,Standard,12.876274974462747
2024,CO2,Public,Building,Space Heating,Furnace,Light Fuel Oil,High,1711.062812705326
2024,CO2,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,15046.980034962213
2024,CO2,Public,Building,Space Heating,Furnace,Natural Gas,Energy Star,14951.316133912567
2024,CO2,Public,Building,Space Heating,Furnace,Natural Gas,High,152835.90134977942
2024,CO2,Public,Building,Space Heating,Furnace,Natural Gas,Standard,102821.12613080922
2024,CO2,Public,Building,Space Heating,Furnace,Propane,Energy Star,87.42729975579948
2024,CO2,Public,Building,Space Heating,Furnace,Propane,High,88.94179808268805
2024,CO2,Public,Building,Space Heating,Furnace,Propane,Standard,88.12253739385037
2024,CO2,Public,Building,Space Heating,Heat Pump,Natural Gas,Standard,69.7627362249755
2024,CO2,Public,Building,Water Heating,Solar Thermal,Natural Gas,Standard,228.14216033389692
2024,CO2,Public,Building,Water Heating,System,Heavy Fuel Oil,Standard,13.02897640272083
2024,CO2,Public,Building,Water Heating,System,Kerosene,Standard,13.965970481410043
2024,CO2,Public,Building,Water Heating,System,Light Fuel Oil,Standard,227.0104254243989
2024,CO2,Public,Building,Water Heating,System,Propane,Energy Star,96.27809645836386
2024,CO2,Public,Building,Water Heating,With Tank,Natural Gas,Energy Star,7091.380654383493
2024,CO2,Public,Building,Water Heating,With Tank,Natural Gas,High,7067.374337958616
2024,CO2,Public,Building,Water Heating,With Tank,Natural Gas,Standard,221.98561055286575
2024,CO2,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,30.827082123978176
2024,CO2,Public,Building,Water Heating,___,Kerosene,Standard,34.73368667079825
2024,CO2,Public,Building,Water Heating,___,Light Fuel Oil,Standard,3293.7259872289596
2024,CO2,Public,Building,Water Heating,___,Natural Gas,Standard,15150.210100989296
2024,CO2,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,2137.510301181057
2024,CO2,Residential,Building,Range,___,Natural Gas,High,6233.462244745113
2024,CO2,Residential,Building,Range,___,Natural Gas,Standard,7794.096985371046
2024,CO2,Residential,Building,Space Heating,Fireplace,Propane,High,129.2787468069441
2024,CO2,Residential,Building,Space Heating,Fireplace,Propane,Standard,149.13089130399055
2024,CO2,Residential,Building,Space Heating,Furnace,Kerosene,Standard,237.16889306403223
2024,CO2,Residential,Building,Space Heating,Furnace,Light Fuel Oil,High,122.66961142593055
2024,CO2,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,2176.909033629814
2024,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,Energy Star,584.2440061386968
2024,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,High,2374406.8264418026
2024,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,205585.55339488934
2024,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,Standard,318.8345749091352
2024,CO2,Residential,Building,Space Heating,Furnace,Propane,Energy Star,785.5542518560708
2024,CO2,Residential,Building,Space Heating,Furnace,Propane,High,18359.768381795802
2024,CO2,Residential,Building,Space Heating,Furnace,Propane,Standard,546.6673906592019
2024,CO2,Residential,Building,Space Heating,Heat Pump,Natural Gas,Standard,73.49294752144569
2024,CO2,Residential,Building,Water Heating,Solar Thermal,Natural Gas,Standard,188473.9361457227
2024,CO2,Residential,Building,Water Heating,System,Kerosene,Standard,332.74449998485795
2024,CO2,Residential,Building,Water Heating,System,Light Fuel Oil,Standard,478.70632814859425
2024,CO2,Residential,Building,Water Heating,System,Propane,Standard,553.5919193306873
2024,CO2,Residential,Building,Water Heating,With Tank,Natural Gas,Energy Star,294.08074148055863
2024,CO2,Residential,Building,Water Heating,With Tank,Natural Gas,High,433.5890625006227
2024,CO2,Residential,Building,Water Heating,With Tank,Natural Gas,Standard,280.099580038495
2024,CO2,Residential,Building,Water Heating,___,Kerosene,Standard,3910.573704317102
2024,CO2,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,17802.400683547123
2024,CO2,Residential,Building,Water Heating,___,Natural Gas,Standard,262859.7790259663
2024,CO2,Residential,Building,Water Heating,___,Propane,Standard,12151.945551942215
2024,CO2e,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,4389.034026990984
2024,CO2e,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,30334.859249472556
2024,CO2e,Commercial,Building,Space Cooling,Central,Natural Gas,Energy Star,854.5568810035986
2024,CO2e,Commercial,Building,Space Cooling,Central,Natural Gas,High,809.8539886757623
2024,CO2e,Commercial,Building,Space Cooling,Central,Natural Gas,Standard,935.4416144226776
2024,CO2e,Commercial,Building,Space Cooling,___,Natural Gas,Standard,2238.367528332401
2024,CO2e,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,High,158.01126515275232
2024,CO2e,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,478.39159795653376
2024,CO2e,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,480.23714548315513
2024,CO2e,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,High,614.2228059428118
2024,CO2e,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,3274.7109278285748
2024,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,Energy Star,289932.15002631926
2024,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,High,53407.13834939302
2024,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1417483.0856880127
2024,CO2e,Commercial,Building,Space Heating,Furnace,Propane,Energy Star,1740.4104335356315
2024,CO2e,Commercial,Building,Space Heating,Furnace,Propane,High,32991.1405054797
2024,CO2e,Commercial,Building,Space Heating,Furnace,Propane,Standard,56692.351326543096
2024,CO2e,Commercial,Building,Space Heating,Heat Pump,Natural Gas,Standard,233.4296609792272
2024,CO2e,Commercial,Building,Water Heating,Solar Thermal,Natural Gas,Standard,741.5086879668936
2024,CO2e,Commercial,Building,Water Heating,System,Heavy Fuel Oil,Standard,169.23662198833745
2024,CO2e,Commercial,Building,Water Heating,System,Kerosene,Standard,174.55723651575246
2024,CO2e,Commercial,Building,Water Heating,System,Light Fuel Oil,Standard,438.7731782103924
2024,CO2e,Commercial,Building,Water Heating,System,Propane,Energy Star,9073.257425769936
2024,CO2e,Commercial,Building,Water Heating,With Tank,Natural Gas,Energy Star,30539.75959104133
2024,CO2e,Commercial,Building,Water Heating,With Tank,Natural Gas,High,10353.12742109784
2024,CO2e,Commercial,Building,Water Heating,With Tank,Natural Gas,Standard,1102.0183546972391
2024,CO2e,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,626.114835156605
2024,CO2e,Commercial,Building,Water Heating,___,Kerosene,Standard,659.8768122182553
2024,CO2e,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,4662.784658187824
2024,CO2e,Commercial,Building,Water Heating,___,Natural Gas,Standard,189671.19374355685
2024,CO2e,Commercial,Building,Water Heating,___,Propane,Standard,5858.381359728675
2024,CO2e,Industry,Building,Industrial Processes,Self produced,Mix Energy,,544781.5331562231
2024,CO2e,Industry,Building,Space Cooling,Self produced,Mix Energy,,10050.72822631756
2024,CO2e,Industry,Building,Space Heating,Self produced,Mix Energy,,34148.85264440791
2024,CO2e,Industry,Building,Water Heating,Self produced,Mix Energy,,96222.5233934334
2024,CO2e,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,567.556847515598
2024,CO2e,Public,Building,Auxiliary Equipment,___,Propane,Standard,121.25285570919615
2024,CO2e,Public,Building,Space Cooling,Central,Natural Gas,Energy Star,504.26915025185673
2024,CO2e,Public,Building,Space Cooling,Central,Natural Gas,High,484.6355760329862
2024,CO2e,Public,Building,Space Cooling,Central,Natural Gas,Standard,531.1664555217727
2024,CO2e,Public,Building,Space Cooling,___,Natural Gas,Standard,15310.463377163154
2024,CO2e,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,High,11.412638347440424
2024,CO2e,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,12.215851528946185
2024,CO2e,Public,Building,Space Heating,Furnace,Kerosene,Standard,12.925486508301566
2024,CO2e,Public,Building,Space Heating,Furnace,Light Fuel Oil,High,1717.1438286885564
2024,CO2e,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,15100.456114818371
2024,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,Energy Star,15087.492004094325
2024,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,High,153884.20970423607
2024,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,Standard,103519.27571200409
2024,CO2e,Public,Building,Space Heating,Furnace,Propane,Energy Star,89.31365190943457
2024,CO2e,Public,Building,Space Heating,Furnace,Propane,High,90.86082741139987
2024,CO2e,Public,Building,Space Heating,Furnace,Propane,Standard,90.02389015964542
2024,CO2e,Public,Building,Space Heating,Heat Pump,Natural Gas,Standard,70.65088163399199
2024,CO2e,Public,Building,Water Heating,Solar Thermal,Natural Gas,Standard,230.98395826088108
2024,CO2e,Public,Building,Water Heating,System,Heavy Fuel Oil,Standard,13.11265329086816
2024,CO2e,Public,Building,Water Heating,System,Kerosene,Standard,14.019346696992653
2024,CO2e,Public,Building,Water Heating,System,Light Fuel Oil,Standard,227.81720704288497
2024,CO2e,Public,Building,Water Heating,System,Propane,Energy Star,98.3554155006928
2024,CO2e,Public,Building,Water Heating,With Tank,Natural Gas,Energy Star,7166.97322522831
2024,CO2e,Public,Building,Water Heating,With Tank,Natural Gas,High,7142.73751711958
2024,CO2e,Public,Building,Water Heating,With Tank,Natural Gas,Standard,224.73820074440823
2024,CO2e,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,31.025065006367754
2024,CO2e,Public,Building,Water Heating,___,Kerosene,Standard,34.8664345346282
2024,CO2e,Public,Building,Water Heating,___,Light Fuel Oil,Standard,3305.431694753651
2024,CO2e,Public,Building,Water Heating,___,Natural Gas,Standard,15274.924501476728
2024,CO2e,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,2150.1983721266797
2024,CO2e,Residential,Building,Range,___,Natural Gas,High,6271.783123189989
2024,CO2e,Residential,Building,Range,___,Natural Gas,Standard,7842.465091009243
2024,CO2e,Residential,Building,Space Heating,Fireplace,Propane,High,132.07347164524265
2024,CO2e,Residential,Building,Space Heating,Fireplace,Propane,Standard,152.35477625321008
2024,CO2e,Residential,Building,Space Heating,Furnace,Biomass,Standard,3696.122287879908
2024,CO2e,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,15.432648878207178
2024,CO2e,Residential,Building,Space Heating,Furnace,Kerosene,Standard,237.3851247183279
2024,CO2e,Residential,Building,Space Heating,Furnace,Light Fuel Oil,High,122.77361092291795
2024,CO2e,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,2178.7546207637106
2024,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,Energy Star,588.777228716283
2024,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,High,2388507.576756773
2024,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,206809.35015314963
2024,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,Standard,321.5544231641831
2024,CO2e,Residential,Building,Space Heating,Furnace,Propane,Energy Star,802.5362232451628
2024,CO2e,Residential,Building,Space Heating,Furnace,Propane,High,18756.66657263793
2024,CO2e,Residential,Building,Space Heating,Furnace,Propane,Standard,558.4851485869194
2024,CO2e,Residential,Building,Space Heating,Heat Pump,Natural Gas,Standard,74.31883982361975
2024,CO2e,Residential,Building,Space Heating,Pellet stove,Wood Pellet,High,216.6314171551791
2024,CO2e,Residential,Building,Space Heating,Pellet stove,Wood Pellet,Standard,184.0316206133925
2024,CO2e,Residential,Building,Space Heating,Stove,Biomass,High,46.50931311297016
2024,CO2e,Residential,Building,Space Heating,Stove,Biomass,Standard,44.72982470817418
2024,CO2e,Residential,Building,Water Heating,Solar Thermal,Natural Gas,Standard,189596.02134641024
2024,CO2e,Residential,Building,Water Heating,System,Biomass,Standard,134.6595446056161
2024,CO2e,Residential,Building,Water Heating,System,Wood Pellet,Standard,129.88916590354688
2024,CO2e,Residential,Building,Water Heating,System,Kerosene,Standard,333.047869844033
2024,CO2e,Residential,Building,Water Heating,System,Light Fuel Oil,Standard,479.11217615572
2024,CO2e,Residential,Building,Water Heating,System,Propane,Standard,565.5593704813798
2024,CO2e,Residential,Building,Water Heating,With Tank,Natural Gas,Energy Star,296.8905018062255
2024,CO2e,Residential,Building,Water Heating,With Tank,Natural Gas,High,437.4164472665769
2024,CO2e,Residential,Building,Water Heating,With Tank,Natural Gas,Standard,282.79401238736017
2024,CO2e,Residential,Building,Water Heating,___,Biomass,Standard,8309.578275705227
2024,CO2e,Residential,Building,Water Heating,___,Wood Pellet,Standard,8867.409719427595
2024,CO2e,Residential,Building,Water Heating,___,Kerosene,Standard,3914.139053087785
2024,CO2e,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,17817.493589462338
2024,CO2e,Residential,Building,Water Heating,___,Natural Gas,Standard,264423.36502193596
2024,CO2e,Residential,Building,Water Heating,___,Propane,Standard,12414.64413857363
2024,N2O,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.09032730609117913
2024,N2O,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,2.1168121433953564
2024,N2O,Commercial,Building,Space Cooling,Central,Natural Gas,Energy Star,0.015748408550467354
2024,N2O,Commercial,Building,Space Cooling,Central,Natural Gas,High,0.014924590467182426
2024,N2O,Commercial,Building,Space Cooling,Central,Natural Gas,Standard,0.01723901245957557
2024,N2O,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.06076515074381157
2024,N2O,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,High,0.003183835693732655
2024,N2O,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.009639314283594831
2024,N2O,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.005793233331818472
2024,N2O,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,High,0.006891926864346167
2024,N2O,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.03674410778872979
2024,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,Energy Star,5.349715980477753
2024,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,High,0.9960521723851994
2024,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,26.1425381566593
2024,N2O,Commercial,Building,Space Heating,Furnace,Propane,Energy Star,0.12144845871571325
2024,N2O,Commercial,Building,Space Heating,Furnace,Propane,High,2.302171423739639
2024,N2O,Commercial,Building,Space Heating,Furnace,Propane,Standard,3.9560776327972
2024,N2O,Commercial,Building,Space Heating,Heat Pump,Natural Gas,Standard,0.007704126358057371
2024,N2O,Commercial,Building,Water Heating,Solar Thermal,Natural Gas,Standard,0.0186231240456613
2024,N2O,Commercial,Building,Water Heating,System,Heavy Fuel Oil,Standard,0.003410020147945282
2024,N2O,Commercial,Building,Water Heating,System,Kerosene,Standard,0.0021057321583814238
2024,N2O,Commercial,Building,Water Heating,System,Light Fuel Oil,Standard,0.004923282927635721
2024,N2O,Commercial,Building,Water Heating,System,Propane,Energy Star,0.6331455550126127
2024,N2O,Commercial,Building,Water Heating,With Tank,Natural Gas,Energy Star,0.5685011432469466
2024,N2O,Commercial,Building,Water Heating,With Tank,Natural Gas,High,0.19636312380093326
2024,N2O,Commercial,Building,Water Heating,With Tank,Natural Gas,Standard,0.024831267669014032
2024,N2O,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.012615852158515637
2024,N2O,Commercial,Building,Water Heating,___,Kerosene,Standard,0.007960276249749217
2024,N2O,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.05231907943777165
2024,N2O,Commercial,Building,Water Heating,___,Natural Gas,Standard,3.508465035452999
2024,N2O,Commercial,Building,Water Heating,___,Propane,Standard,0.40880666870690835
2024,N2O,Industry,Building,Industrial Processes,Self produced,Mix Energy,,13.204205216274458
2024,N2O,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.185222299581412
2024,N2O,Industry,Building,Space Heating,Self produced,Mix Energy,,0.98097837786976
2024,N2O,Industry,Building,Water Heating,Self produced,Mix Energy,,2.5347879369254653
2024,N2O,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.015507883361296385
2024,N2O,Public,Building,Auxiliary Equipment,___,Propane,Standard,0.008461206711364593
2024,N2O,Public,Building,Space Cooling,Central,Natural Gas,Energy Star,0.009293046225590925
2024,N2O,Public,Building,Space Cooling,Central,Natural Gas,High,0.008931224145659188
2024,N2O,Public,Building,Space Cooling,Central,Natural Gas,Standard,0.009788729733281843
2024,N2O,Public,Building,Space Cooling,___,Natural Gas,Standard,0.46896615892806476
2024,N2O,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,High,0.00022995806846503176
2024,N2O,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.00024614234997484964
2024,N2O,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.00015592371388624532
2024,N2O,Public,Building,Space Heating,Furnace,Light Fuel Oil,High,0.019267323792576275
2024,N2O,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.1694356579218552
2024,N2O,Public,Building,Space Heating,Furnace,Natural Gas,Energy Star,0.4252837803953663
2024,N2O,Public,Building,Space Heating,Furnace,Natural Gas,High,3.273917320361355
2024,N2O,Public,Building,Space Heating,Furnace,Natural Gas,Standard,2.1803546963169316
2024,N2O,Public,Building,Space Heating,Furnace,Propane,Energy Star,0.006232441013719354
2024,N2O,Public,Building,Space Heating,Furnace,Propane,High,0.006340405248164139
2024,N2O,Public,Building,Space Heating,Furnace,Propane,Standard,0.0062820025074607
2024,N2O,Public,Building,Space Heating,Heat Pump,Natural Gas,Standard,0.0027737207523120646
2024,N2O,Public,Building,Water Heating,Solar Thermal,Natural Gas,Standard,0.008875071360985977
2024,N2O,Public,Building,Water Heating,System,Heavy Fuel Oil,Standard,0.00026421238730446183
2024,N2O,Public,Building,Water Heating,System,Kerosene,Standard,0.00016911925147653092
2024,N2O,Public,Building,Water Heating,System,Light Fuel Oil,Standard,0.0025562377596336904
2024,N2O,Public,Building,Water Heating,System,Propane,Energy Star,0.006863388881573355
2024,N2O,Public,Building,Water Heating,With Tank,Natural Gas,Energy Star,0.23607922795556022
2024,N2O,Public,Building,Water Heating,With Tank,Natural Gas,High,0.2353628267137741
2024,N2O,Public,Building,Water Heating,With Tank,Natural Gas,Standard,0.008596471320329114
2024,N2O,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.0006251371335591706
2024,N2O,Public,Building,Water Heating,___,Kerosene,Standard,0.0004206034302166653
2024,N2O,Public,Building,Water Heating,___,Light Fuel Oil,Standard,0.03708881173291656
2024,N2O,Public,Building,Water Heating,___,Natural Gas,Standard,0.3894890646209418
2024,N2O,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,0.03962545579519969
2024,N2O,Residential,Building,Range,___,Natural Gas,High,0.11967794317271288
2024,N2O,Residential,Building,Range,___,Natural Gas,Standard,0.15105591614100203
2024,N2O,Residential,Building,Space Heating,Fireplace,Propane,High,0.009215910431322577
2024,N2O,Residential,Building,Space Heating,Fireplace,Propane,Standard,0.010631112775662034
2024,N2O,Residential,Building,Space Heating,Furnace,Biomass,Standard,1.6180421526676145
2024,N2O,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,0.006755911863127486
2024,N2O,Residential,Building,Space Heating,Furnace,Kerosene,Standard,0.0005558657492925129
2024,N2O,Residential,Building,Space Heating,Furnace,Light Fuel Oil,High,0.00026735082977678555
2024,N2O,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.004744438894140267
2024,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,Energy Star,0.014157471750290303
2024,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,High,44.03732103482801
2024,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,3.821976099535559
2024,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,Standard,0.00849421668071285
2024,N2O,Residential,Building,Space Heating,Furnace,Propane,Energy Star,0.05599990565240612
2024,N2O,Residential,Building,Space Heating,Furnace,Propane,High,1.308815138803387
2024,N2O,Residential,Building,Space Heating,Furnace,Propane,Standard,0.038970347659414525
2024,N2O,Residential,Building,Space Heating,Heat Pump,Natural Gas,Standard,0.0025793013108651197
2024,N2O,Residential,Building,Space Heating,Pellet stove,Wood Pellet,High,0.09483419033471943
2024,N2O,Residential,Building,Space Heating,Pellet stove,Wood Pellet,Standard,0.08056305944006097
2024,N2O,Residential,Building,Space Heating,Stove,Biomass,High,0.020360264960705067
2024,N2O,Residential,Building,Space Heating,Stove,Biomass,Standard,0.019581262799822904
2024,N2O,Residential,Building,Water Heating,Solar Thermal,Natural Gas,Standard,3.5043259531745963
2024,N2O,Residential,Building,Water Heating,System,Biomass,Standard,0.05894956997104398
2024,N2O,Residential,Building,Water Heating,System,Wood Pellet,Standard,0.056861253291304655
2024,N2O,Residential,Building,Water Heating,System,Kerosene,Standard,0.0007798715439343416
2024,N2O,Residential,Building,Water Heating,System,Light Fuel Oil,Standard,0.001043310829489358
2024,N2O,Residential,Building,Water Heating,System,Propane,Standard,0.03946397741366045
2024,N2O,Residential,Building,Water Heating,With Tank,Natural Gas,Energy Star,0.008775016393943782
2024,N2O,Residential,Building,Water Heating,With Tank,Natural Gas,High,0.011953106377216005
2024,N2O,Residential,Building,Water Heating,With Tank,Natural Gas,Standard,0.008414841585483793
2024,N2O,Residential,Building,Water Heating,___,Biomass,Standard,3.637663170688628
2024,N2O,Residential,Building,Water Heating,___,Wood Pellet,Standard,3.88186363802326
2024,N2O,Residential,Building,Water Heating,___,Kerosene,Standard,0.009165426183133303
2024,N2O,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.03879923598427421
2024,N2O,Residential,Building,Water Heating,___,Natural Gas,Standard,4.8831542651527124
2024,N2O,Residential,Building,Water Heating,___,Propane,Standard,0.8662772848521517
2025,CH4,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.019526556183899917
2025,CH4,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,0.012732899496970642
2025,CH4,Commercial,Building,Space Cooling,Central,Natural Gas,Energy Star,0.006155338941103314
2025,CH4,Commercial,Building,Space Cooling,Central,Natural Gas,High,0.00622852187237762
2025,CH4,Commercial,Building,Space Cooling,Central,Natural Gas,Standard,0.006057607907886811
2025,CH4,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.26979373565415904
2025,CH4,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,High,0.004453937769861213
2025,CH4,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.008541426301607332
2025,CH4,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.005789154148641351
2025,CH4,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,High,0.011714812609869913
2025,CH4,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.04427823727526724
2025,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,Energy Star,6.484276730534185
2025,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,High,14.30461528002106
2025,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,9.04833932022684
2025,CH4,Commercial,Building,Space Heating,Furnace,Propane,Energy Star,0.042373801061508516
2025,CH4,Commercial,Building,Space Heating,Furnace,Propane,High,0.5935399709623256
2025,CH4,Commercial,Building,Space Heating,Furnace,Propane,Standard,0.8457475370883899
2025,CH4,Commercial,Building,Space Heating,Heat Pump,Natural Gas,Standard,0.012883401362116164
2025,CH4,Commercial,Building,Water Heating,Solar Thermal,Natural Gas,Standard,0.007421780272888204
2025,CH4,Commercial,Building,Water Heating,System,Heavy Fuel Oil,Standard,0.0021231048107367167
2025,CH4,Commercial,Building,Water Heating,System,Kerosene,Standard,0.0012979895763456156
2025,CH4,Commercial,Building,Water Heating,System,Light Fuel Oil,Standard,0.0028228058671663342
2025,CH4,Commercial,Building,Water Heating,System,Propane,Energy Star,0.15859542313382385
2025,CH4,Commercial,Building,Water Heating,With Tank,Natural Gas,Energy Star,1.3884925119968818
2025,CH4,Commercial,Building,Water Heating,With Tank,Natural Gas,High,1.417162284076969
2025,CH4,Commercial,Building,Water Heating,With Tank,Natural Gas,Standard,0.026458974564002192
2025,CH4,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.005974934906937864
2025,CH4,Commercial,Building,Water Heating,___,Kerosene,Standard,0.003840672791690834
2025,CH4,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.011113842781469515
2025,CH4,Commercial,Building,Water Heating,___,Natural Gas,Standard,1.3072454081072715
2025,CH4,Commercial,Building,Water Heating,___,Propane,Standard,0.09695921750617664
2025,CH4,Industry,Building,Industrial Processes,Self produced,Mix Energy,,26.21757128763552
2025,CH4,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.19569535059671733
2025,CH4,Industry,Building,Space Heating,Self produced,Mix Energy,,0.765756068721242
2025,CH4,Industry,Building,Water Heating,Self produced,Mix Energy,,2.2996077000011375
2025,CH4,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.004634711417792503
2025,CH4,Public,Building,Auxiliary Equipment,___,Propane,Standard,0.0008147836856521813
2025,CH4,Public,Building,Space Cooling,Central,Natural Gas,Energy Star,0.0048958924469566685
2025,CH4,Public,Building,Space Cooling,Central,Natural Gas,High,0.005062193750555752
2025,CH4,Public,Building,Space Cooling,Central,Natural Gas,Standard,0.004452605355262115
2025,CH4,Public,Building,Space Cooling,___,Natural Gas,Standard,0.39091430765278107
2025,CH4,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,High,0.00024291286297239203
2025,CH4,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.00025074730881705895
2025,CH4,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.00016242945412164606
2025,CH4,Public,Building,Space Heating,Furnace,Light Fuel Oil,High,0.02050252013185919
2025,CH4,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.15882796741580638
2025,CH4,Public,Building,Space Heating,Furnace,Natural Gas,Energy Star,0.4897835153423103
2025,CH4,Public,Building,Space Heating,Furnace,Natural Gas,High,3.8189352117780517
2025,CH4,Public,Building,Space Heating,Furnace,Natural Gas,Standard,1.5797067625718952
2025,CH4,Public,Building,Space Heating,Furnace,Propane,Energy Star,0.000698815862684152
2025,CH4,Public,Building,Space Heating,Furnace,Propane,High,0.0007201403246672639
2025,CH4,Public,Building,Space Heating,Furnace,Propane,Standard,0.000691879373374472
2025,CH4,Public,Building,Space Heating,Heat Pump,Natural Gas,Standard,0.004537039998529955
