regions,periods,tech,output_comm,TOS,to_split_notes
TO,2036,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2036,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2036,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2036,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2036,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2037,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2037,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2037,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2037,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2037,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2037,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2037,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2037,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2037,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2037,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2037,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2037,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2038,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2038,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2038,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2038,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2038,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2038,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2038,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2038,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2038,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2038,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2038,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2038,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2039,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2039,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2039,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2039,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2039,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2039,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2039,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2039,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2039,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2039,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2039,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2039,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2040,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2040,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2040,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2040,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2040,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2040,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2040,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2040,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2040,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2040,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2040,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2040,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2041,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2041,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2041,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2041,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2041,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2041,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2041,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2041,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2041,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2041,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2041,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2041,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2042,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2042,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2042,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2042,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2042,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2042,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2042,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2042,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2042,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2042,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2042,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2042,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2043,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2043,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2043,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2043,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2043,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2043,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2043,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2043,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2043,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2043,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2043,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2043,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2044,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2044,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2044,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2044,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2044,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2044,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2044,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2044,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2044,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2044,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2044,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2044,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2045,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2045,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2045,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2045,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2045,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2045,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2045,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2045,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2045,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2045,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2045,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2045,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2046,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2046,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2046,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2046,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2046,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2046,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2046,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2046,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2046,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2046,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2046,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2046,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2047,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2047,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2047,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2047,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2047,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2047,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2047,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2047,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2047,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2047,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2047,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2047,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2048,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2048,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2048,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2048,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2048,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2048,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2048,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2048,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2048,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2048,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2048,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2048,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2049,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2049,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2049,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2049,SLDWASGRBDRADIPUBSTD____21,BMTNSLDWASGRBDR,0.3828808749640612,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
TO,2049,SLDWASGRBDRGASCENCCSHH2_21,EUESLDWASGRBDRTTE,0.5405405405405406,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2049,SLDWASGRBDRGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDisco RoadGasificationCentralCarbon Capture Storage
TO,2049,SLDWASGRBDFGASERKSTD____21,EUESLDWASGRBDFTTE,0.5932203389830455,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2049,SLDWASGRBDFGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDufferinGasificationEnerkemStandard Efficiency
TO,2049,SLDWASGRBDFADIPUBSTD____21,EUESLDWASGRBDFTTE,0.6171191250359388,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2049,SLDWASGRBDFADIPUBSTD____21,BMTNSLDWASGRBDF,0.3828808749640612,SolidWasteGreen BinDufferinAnaerobic DigesterPublicStandard Efficiency
TO,2049,SLDWASGRBDFGASCENCCSHH2_21,EUESLDWASGRBDFTTE,0.5405405405405406,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2049,SLDWASGRBDFGASCENCCSHH2_21,SLDWASHH2,0.4594594594594595,SolidWasteGreen BinDufferinGasificationCentralCarbon Capture Storage
TO,2050,SLDWASGRBDRGASERKSTD____21,EUESLDWASGRBDRTTE,0.5932203389830455,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2050,SLDWASGRBDRGASERKSTD____21,SLDWASCETH,0.40677966101695456,SolidWasteGreen BinDisco RoadGasificationEnerkemStandard Efficiency
TO,2050,SLDWASGRBDRADIPUBSTD____21,EUESLDWASGRBDRTTE,0.6171191250359388,SolidWasteGreen BinDisco RoadAnaerobic DigesterPublicStandard Efficiency
