GHG emissions per subsector per period (metric ton)
t_periods,emissions_comm,sector,Emisions
2045,N2O,Solid waste,81.73527514805158
2045,N2O,Water waste,117.42760400380092
2050,CH4,Commercial building,50.87711031904395
2050,CH4,Freight transportation,330.44873737472585
2050,CH4,Industrial building,26.253926101187403
2050,CH4,Long distance transportation,12.701302195823104
2050,CH4,Passenger transportation,326.6403545193741
2050,CH4,Public building,18.247687204470317
2050,CH4,Public transportation,6.178468355899803
2050,CH4,Residential building,1089.589285691125
2050,CH4,Solid waste,24932.41508554181
2050,CH4,Water waste,1.7559138485950572
2050,CO2,Commercial building,2617866.8165185344
2050,CO2,Freight transportation,1033427.6009996023
2050,CO2,Industrial building,747058.5436237182
2050,CO2,Long distance transportation,125684.63934467518
2050,CO2,Passenger transportation,4301964.963691336
2050,CO2,Public building,941153.7829094902
2050,CO2,Public transportation,97823.59156708796
2050,CO2,Residential building,3597743.711614361
2050,CO2,Solid waste,200.6499543090523
2050,CO2,Water waste,117338.224389939
2050,CO2e,Commercial building,2635433.1074095163
2050,CO2e,Freight transportation,1058681.5454001573
2050,CO2e,Industrial building,754143.3403347876
2050,CO2e,Long distance transportation,143376.57962336825
2050,CO2e,Passenger transportation,4460927.9628949175
2050,CO2e,Public building,946724.8814835218
2050,CO2e,Public transportation,99364.11187160398
