"Buildin sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,Sector,EndUse,Tech_type_1,Energy_cat,Efficiency,Emisions
2019,N2O,Residential,Building,Water Heating,___,Kerosene,Standard,0.052473931843042956
2019,N2O,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.057648036326018684
2019,N2O,Residential,Building,Water Heating,___,Natural Gas,Standard,16.30316081107607
2019,N2O,Residential,Building,Water Heating,___,Propane,Standard,2.4095138752860517
2020,CH4,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,2.5744330247124108
2020,CH4,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,1.8660159309425859
2020,CH4,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.36948268942203805
2020,CH4,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.011141309606704146
2020,CH4,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.005734691992044484
2020,CH4,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.13522362394896967
2020,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,High,0.015993600815958648
2020,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,34.6870807512891
2020,CH4,Commercial,Building,Space Heating,Furnace,Propane,Standard,1.0808088188082743
2020,CH4,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.060695140127561206
2020,CH4,Commercial,Building,Water Heating,___,Kerosene,Standard,0.031230191764783165
2020,CH4,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.16874036425026337
2020,CH4,Commercial,Building,Water Heating,___,Natural Gas,Standard,5.725045427142028
2020,CH4,Commercial,Building,Water Heating,___,Propane,Standard,0.11797387306721398
2020,CH4,Industry,Building,Industrial Processes,Self produced,Mix Energy,,12.655362009083664
2020,CH4,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.02876876346484039
2020,CH4,Industry,Building,Space Heating,Self produced,Mix Energy,,0.7681806367200275
2020,CH4,Industry,Building,Water Heating,Self produced,Mix Energy,,2.9368257589862528
2020,CH4,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.37305353622908966
2020,CH4,Public,Building,Auxiliary Equipment,___,Propane,Standard,2.6547346545950083e-05
2020,CH4,Public,Building,Space Cooling,___,Natural Gas,Standard,0.5031766245259632
2020,CH4,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,7.789278072072792e-06
2020,CH4,Public,Building,Space Heating,Furnace,Kerosene,Standard,4.006690699297205e-06
2020,CH4,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.23160285091657615
2020,CH4,Public,Building,Space Heating,Furnace,Natural Gas,High,1.9494060596978627e-05
2020,CH4,Public,Building,Space Heating,Furnace,Natural Gas,Standard,7.056942906916865
2020,CH4,Public,Building,Space Heating,Furnace,Propane,Standard,5.825695818893529e-06
2020,CH4,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.0019445654383195023
2020,CH4,Public,Building,Water Heating,___,Kerosene,Standard,0.0010004973863829158
2020,CH4,Public,Building,Water Heating,___,Light Fuel Oil,Standard,0.04386921254289093
2020,CH4,Public,Building,Water Heating,___,Natural Gas,Standard,0.9461237879002857
2020,CH4,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,0.08778328154401123
2020,CH4,Residential,Building,Range,___,Natural Gas,Standard,0.08933958552354379
2020,CH4,Residential,Building,Space Heating,Furnace,Biomass,Standard,155.3551953394171
2020,CH4,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,0.737181674462068
2020,CH4,Residential,Building,Space Heating,Furnace,Kerosene,Standard,0.0005833802849548232
2020,CH4,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.6340036607973499
2020,CH4,Residential,Building,Space Heating,Furnace,Natural Gas,High,40.804915007676186
2020,CH4,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,14.548419331294163
2020,CH4,Residential,Building,Space Heating,Furnace,Propane,Standard,0.0011258170836612874
2020,CH4,Residential,Building,Water Heating,___,Biomass,Standard,420.649299780642
2020,CH4,Residential,Building,Water Heating,___,Wood Pellet,Standard,433.38486015926946
2020,CH4,Residential,Building,Water Heating,___,Kerosene,Standard,0.25890351329776684
2020,CH4,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.27996521713244443
2020,CH4,Residential,Building,Water Heating,___,Natural Gas,Standard,17.34373162905443
2020,CH4,Residential,Building,Water Heating,___,Propane,Standard,0.6431165708147214
2020,CO2,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,126341.03839391879
2020,CO2,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,117792.24297505355
2020,CO2,Commercial,Building,Space Cooling,___,Natural Gas,Standard,12824.49141628062
2020,CO2,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,616.8769378346594
2020,CO2,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,564.6467855386657
2020,CO2,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,14318.101973070208
2020,CO2,Commercial,Building,Space Heating,Furnace,Natural Gas,High,377.9006371185485
2020,CO2,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1755845.7066609908
2020,CO2,Commercial,Building,Space Heating,Furnace,Propane,Standard,68226.05169261638
2020,CO2,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,3360.595253614134
2020,CO2,Commercial,Building,Water Heating,___,Kerosene,Standard,3074.9737590447635
2020,CO2,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,17867.009550748753
2020,CO2,Commercial,Building,Water Heating,___,Natural Gas,Standard,282759.933756396
2020,CO2,Commercial,Building,Water Heating,___,Propane,Standard,7447.099976295567
2020,CO2,Industry,Building,Industrial Processes,Self produced,Mix Energy,,631244.5022953001
2020,CO2,Industry,Building,Space Cooling,Self produced,Mix Energy,,1467.9844708545588
2020,CO2,Industry,Building,Space Heating,Self produced,Mix Energy,,40512.08587431965
2020,CO2,Industry,Building,Water Heating,Self produced,Mix Energy,,152956.77417801553
2020,CO2,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,17596.24487811552
2020,CO2,Public,Building,Auxiliary Equipment,___,Propane,Standard,1.6758009001983796
2020,CO2,Public,Building,Space Cooling,___,Natural Gas,Standard,18218.925925634787
2020,CO2,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.431280179320352
2020,CO2,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.394505062720775
2020,CO2,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,24523.17948902424
2020,CO2,Public,Building,Space Heating,Furnace,Natural Gas,High,0.33339868706076625
2020,CO2,Public,Building,Space Heating,Furnace,Natural Gas,Standard,356411.2253994275
2020,CO2,Public,Building,Space Heating,Furnace,Propane,Standard,0.367746971648775
2020,CO2,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,107.66755573221194
2020,CO2,Public,Building,Water Heating,___,Kerosene,Standard,98.51054493330278
2020,CO2,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4645.075338104207
2020,CO2,Public,Building,Water Heating,___,Natural Gas,Standard,44580.46280965779
2020,CO2,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4479.319879867385
2020,CO2,Residential,Building,Range,___,Natural Gas,Standard,4558.733445093262
2020,CO2,Residential,Building,Space Heating,Furnace,Kerosene,Standard,57.44053963200481
2020,CO2,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,67131.23536858094
2020,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,High,2078226.7333700738
2020,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,738909.8951025597
2020,CO2,Residential,Building,Space Heating,Furnace,Propane,Standard,63.1708490633378
2020,CO2,Residential,Building,Water Heating,___,Kerosene,Standard,25492.046783167018
2020,CO2,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,29644.012849600775
2020,CO2,Residential,Building,Water Heating,___,Natural Gas,Standard,879659.4422015371
2020,CO2,Residential,Building,Water Heating,___,Propane,Standard,36085.986271363894
2020,CO2e,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,127120.8131370829
2020,CO2e,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,120333.75637152951
2020,CO2e,Commercial,Building,Space Cooling,___,Natural Gas,Standard,12936.404694754912
2020,CO2e,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,620.838748872791
2020,CO2e,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,566.8047958676336
2020,CO2e,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,14368.98766359745
2020,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,High,382.74496736141015
2020,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1766352.1413004466
2020,CO2e,Commercial,Building,Space Heating,Furnace,Propane,Standard,69698.11318495087
2020,CO2e,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,3382.178234844064
2020,CO2e,Commercial,Building,Water Heating,___,Kerosene,Standard,3086.725929256788
2020,CO2e,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,17930.50784896457
2020,CO2e,Commercial,Building,Water Heating,___,Natural Gas,Standard,284494.003373192
2020,CO2e,Commercial,Building,Water Heating,___,Propane,Standard,7607.78037329813
2020,CO2e,Industry,Building,Industrial Processes,Self produced,Mix Energy,,634930.210348257
2020,CO2e,Industry,Building,Space Cooling,Self produced,Mix Energy,,1476.698296047814
2020,CO2e,Industry,Building,Space Heating,Self produced,Mix Energy,,40769.84133305465
2020,CO2e,Industry,Building,Water Heating,Self produced,Mix Energy,,153949.9455475559
2020,CO2e,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,17709.23974830195
2020,CO2e,Public,Building,Auxiliary Equipment,___,Propane,Standard,1.7119583778510412
2020,CO2e,Public,Building,Space Cooling,___,Natural Gas,Standard,18371.333999853545
2020,CO2e,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.4340500195756163
2020,CO2e,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.3960128123830161
2020,CO2e,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,24610.333424198336
2020,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,High,0.33930327780257663
2020,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,Standard,358548.7160151058
2020,CO2e,Public,Building,Space Heating,Furnace,Propane,Standard,0.37568156752329135
2020,CO2e,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,108.35903645484326
2020,CO2e,Public,Building,Water Heating,___,Kerosene,Standard,98.88704007845003
2020,CO2e,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4661.583660986937
2020,CO2e,Public,Building,Water Heating,___,Natural Gas,Standard,44867.03599578452
2020,CO2e,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4505.908724090729
2020,CO2e,Residential,Building,Range,___,Natural Gas,Standard,4585.793681173324
2020,CO2e,Residential,Building,Space Heating,Furnace,Biomass,Standard,3751.913948539014
2020,CO2e,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,17.803345430314195
2020,CO2e,Residential,Building,Space Heating,Furnace,Kerosene,Standard,57.49290932833304
2020,CO2e,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,67188.14938208548
2020,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,High,2090586.2103079702
2020,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,743316.4930029735
2020,CO2e,Residential,Building,Space Heating,Furnace,Propane,Standard,64.53646518581894
2020,CO2e,Residential,Building,Water Heating,___,Biomass,Standard,10158.913397405546
2020,CO2e,Residential,Building,Water Heating,___,Wood Pellet,Standard,10466.484229025553
2020,CO2e,Residential,Building,Water Heating,___,Kerosene,Standard,25515.28839540417
2020,CO2e,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,29669.145095398
2020,CO2e,Residential,Building,Water Heating,___,Natural Gas,Standard,884912.7171057169
2020,CO2e,Residential,Building,Water Heating,___,Propane,Standard,36866.086671762154
2020,N2O,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,2.4352739920977866
2020,N2O,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,8.39707067760448
2020,N2O,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.3495105436121752
2020,N2O,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.012509542068425661
2020,N2O,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.0068375228091766115
2020,N2O,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.1612281692091112
2020,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,High,0.015129075925256155
2020,N2O,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,32.8121004821454
2020,N2O,Commercial,Building,Space Heating,Furnace,Propane,Standard,4.863639285703053
2020,N2O,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.06814893720553616
2020,N2O,Commercial,Building,Water Heating,___,Kerosene,Standard,0.037236027466321854
2020,N2O,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.20119043814281254
2020,N2O,Commercial,Building,Water Heating,___,Natural Gas,Standard,5.4155827611614935
2020,N2O,Commercial,Building,Water Heating,___,Propane,Standard,0.5308823680139392
2020,N2O,Industry,Building,Industrial Processes,Self produced,Mix Energy,,11.476327015993377
2020,N2O,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.027213695169443625
2020,N2O,Industry,Building,Space Heating,Self produced,Mix Energy,,0.8108176690062885
2020,N2O,Industry,Building,Water Heating,Self produced,Mix Energy,,3.125832310743419
2020,N2O,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.35288840914639014
2020,N2O,Public,Building,Auxiliary Equipment,___,Propane,Standard,0.00011946303146039201
2020,N2O,Public,Building,Space Cooling,___,Natural Gas,Standard,0.47597773524734777
2020,N2O,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,8.745857099835609e-06
2020,N2O,Public,Building,Space Heating,Furnace,Kerosene,Standard,4.777211938106807e-06
2020,N2O,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.2761418634391145
2020,N2O,Public,Building,Space Heating,Furnace,Natural Gas,High,1.8440320366690122e-05
2020,N2O,Public,Building,Space Heating,Furnace,Natural Gas,Standard,6.675485955144738
2020,N2O,Public,Building,Space Heating,Furnace,Propane,Standard,2.6215625041340448e-05
2020,N2O,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.0021833719745860724
2020,N2O,Public,Building,Water Heating,___,Kerosene,Standard,0.0011929016779636849
2020,N2O,Public,Building,Water Heating,___,Light Fuel Oil,Standard,0.05230560207829268
2020,N2O,Public,Building,Water Heating,___,Natural Gas,Standard,0.8949818341638482
2020,N2O,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,0.08303823929838902
2020,N2O,Residential,Building,Range,___,Natural Gas,Standard,0.08451041873848739
2020,N2O,Residential,Building,Space Heating,Furnace,Biomass,Standard,1.6424659275545486
2020,N2O,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,0.007793725726881757
2020,N2O,Residential,Building,Space Heating,Furnace,Kerosene,Standard,0.00013462654477916793
2020,N2O,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.14630851217376706
2020,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,High,38.5992406803185
2020,N2O,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,13.762017095492407
2020,N2O,Residential,Building,Space Heating,Furnace,Propane,Standard,0.00450326833464515
2020,N2O,Residential,Building,Water Heating,___,Biomass,Standard,4.44724195306062
2020,N2O,Residential,Building,Water Heating,___,Wood Pellet,Standard,4.581886462016429
2020,N2O,Residential,Building,Water Heating,___,Kerosene,Standard,0.059747108919124485
2020,N2O,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.06460730281018133
2020,N2O,Residential,Building,Water Heating,___,Natural Gas,Standard,16.406229999898844
2020,N2O,Residential,Building,Water Heating,___,Propane,Standard,2.572466283258885
2021,CH4,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,2.5906582282719137
2021,CH4,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,1.876205029241047
2021,CH4,Commercial,Building,Space Cooling,___,Natural Gas,Standard,0.37473516727702244
2021,CH4,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.012490477465269182
2021,CH4,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,0.006427940587099341
2021,CH4,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.13567355192820363
2021,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,High,0.018543733885270797
2021,CH4,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,34.70915992635485
2021,CH4,Commercial,Building,Space Heating,Furnace,Propane,Standard,1.0896313453262512
2021,CH4,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.07006117262670256
2021,CH4,Commercial,Building,Water Heating,___,Kerosene,Standard,0.03604866117884543
2021,CH4,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,0.17296239902513216
2021,CH4,Commercial,Building,Water Heating,___,Natural Gas,Standard,5.754187884002704
2021,CH4,Commercial,Building,Water Heating,___,Propane,Standard,0.1271166954590267
2021,CH4,Industry,Building,Industrial Processes,Self produced,Mix Energy,,12.669978428093785
2021,CH4,Industry,Building,Space Cooling,Self produced,Mix Energy,,0.028801990195206347
2021,CH4,Industry,Building,Space Heating,Self produced,Mix Energy,,0.7690678535418165
2021,CH4,Industry,Building,Water Heating,Self produced,Mix Energy,,2.9402176711115415
2021,CH4,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,0.37540708583670956
2021,CH4,Public,Building,Auxiliary Equipment,___,Propane,Standard,3.739371082409677e-05
2021,CH4,Public,Building,Space Cooling,___,Natural Gas,Standard,0.521705361651726
2021,CH4,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,1.1029082223247326e-05
2021,CH4,Public,Building,Space Heating,Furnace,Kerosene,Standard,5.673813169811809e-06
2021,CH4,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.23239073566405122
2021,CH4,Public,Building,Space Heating,Furnace,Natural Gas,High,2.3386164661787446e-05
2021,CH4,Public,Building,Space Heating,Furnace,Natural Gas,Standard,7.100145416195397
2021,CH4,Public,Building,Space Heating,Furnace,Propane,Standard,8.1839911603291e-06
2021,CH4,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,0.002060415514420886
2021,CH4,Public,Building,Water Heating,___,Kerosene,Standard,0.0010601218728799697
2021,CH4,Public,Building,Water Heating,___,Light Fuel Oil,Standard,0.0442032769887803
2021,CH4,Public,Building,Water Heating,___,Natural Gas,Standard,0.952090085068759
2021,CH4,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,0.08778063203148684
2021,CH4,Residential,Building,Range,___,Natural Gas,Standard,0.08933617422987959
2021,CH4,Residential,Building,Space Heating,Furnace,Biomass,Standard,155.6591706928179
2021,CH4,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,0.8225474089175623
2021,CH4,Residential,Building,Space Heating,Furnace,Kerosene,Standard,0.0006349254609809301
2021,CH4,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,0.640688984473493
2021,CH4,Residential,Building,Space Heating,Furnace,Natural Gas,High,40.82180958661228
2021,CH4,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,14.566321309490737
2021,CH4,Residential,Building,Space Heating,Furnace,Propane,Standard,0.0012162918638986002
2021,CH4,Residential,Building,Water Heating,___,Biomass,Standard,441.99360853233907
2021,CH4,Residential,Building,Water Heating,___,Wood Pellet,Standard,454.78298600857397
2021,CH4,Residential,Building,Water Heating,___,Kerosene,Standard,0.27349986086434974
2021,CH4,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,0.2940830936187573
2021,CH4,Residential,Building,Water Heating,___,Natural Gas,Standard,17.424034556891623
2021,CH4,Residential,Building,Water Heating,___,Propane,Standard,0.6738916063771767
2021,CO2,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,126827.29553520169
2021,CO2,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,118435.42966601408
2021,CO2,Commercial,Building,Space Cooling,___,Natural Gas,Standard,12929.70181332666
2021,CO2,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,691.5782581099472
2021,CO2,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,632.9051316398952
2021,CO2,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,14365.742433244812
2021,CO2,Commercial,Building,Space Heating,Furnace,Natural Gas,High,433.77518053145496
2021,CO2,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1756593.384784675
2021,CO2,Commercial,Building,Space Heating,Furnace,Propane,Standard,68782.97356098615
2021,CO2,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,3879.1778665821425
2021,CO2,Commercial,Building,Water Heating,___,Kerosene,Standard,3549.407829722143
2021,CO2,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,18314.058147172116
2021,CO2,Commercial,Building,Water Heating,___,Natural Gas,Standard,283601.1452751429
2021,CO2,Commercial,Building,Water Heating,___,Propane,Standard,8024.24051623002
2021,CO2,Industry,Building,Industrial Processes,Self produced,Mix Energy,,631973.563553031
2021,CO2,Industry,Building,Space Cooling,Self produced,Mix Energy,,1469.679932122962
2021,CO2,Industry,Building,Space Heating,Self produced,Mix Energy,,40558.87565572692
2021,CO2,Industry,Building,Water Heating,Self produced,Mix Energy,,153133.43291760617
2021,CO2,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,17655.578735555304
2021,CO2,Public,Building,Auxiliary Equipment,___,Propane,Standard,2.360477502047713
2021,CO2,Public,Building,Space Cooling,___,Natural Gas,Standard,18683.019594764337
2021,CO2,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.6106630826334377
2021,CO2,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.5586525610312735
2021,CO2,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,24606.60437434309
2021,CO2,Public,Building,Space Heating,Furnace,Natural Gas,High,0.39966873610136544
2021,CO2,Public,Building,Space Heating,Furnace,Natural Gas,Standard,358087.73686925287
2021,CO2,Public,Building,Space Heating,Furnace,Propane,Standard,0.5166143339394246
2021,CO2,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,114.08199377550359
2021,CO2,Public,Building,Water Heating,___,Kerosene,Standard,104.38126557299182
2021,CO2,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4680.447628655906
2021,CO2,Public,Building,Water Heating,___,Natural Gas,Standard,44756.46773877081
2021,CO2,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4479.184683120195
2021,CO2,Residential,Building,Range,___,Natural Gas,Standard,4558.559376919262
2021,CO2,Residential,Building,Space Heating,Furnace,Kerosene,Standard,62.51575866618171
2021,CO2,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,67839.10833265902
2021,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,High,2078905.1261282323
2021,CO2,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,739628.0547824388
2021,CO2,Residential,Building,Space Heating,Furnace,Propane,Standard,68.24748963786423
2021,CO2,Residential,Building,Water Heating,___,Kerosene,Standard,26929.226102563716
2021,CO2,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,31138.87897865579
2021,CO2,Residential,Building,Water Heating,___,Natural Gas,Standard,883141.8315432856
2021,CO2,Residential,Building,Water Heating,___,Propane,Standard,37812.807754754715
2021,CO2e,Commercial,Building,Auxiliary Equipment,___,Natural Gas,Standard,127611.9847591723
2021,CO2e,Commercial,Building,Auxiliary Equipment,___,Propane,Standard,120990.820611061
2021,CO2e,Commercial,Building,Space Cooling,___,Natural Gas,Standard,13043.206024175242
2021,CO2e,Commercial,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,696.0198285572542
2021,CO2e,Commercial,Building,Space Heating,Furnace,Kerosene,Standard,635.3240169436211
2021,CO2e,Commercial,Building,Space Heating,Furnace,Light Fuel Oil,Standard,14416.797435142296
2021,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,High,439.3919251226015
2021,CO2e,Commercial,Building,Space Heating,Furnace,Natural Gas,Standard,1767106.5070247967
2021,CO2e,Commercial,Building,Space Heating,Furnace,Propane,Standard,70267.05133162766
2021,CO2e,Commercial,Building,Water Heating,___,Heavy Fuel Oil,Standard,3904.091376470595
2021,CO2e,Commercial,Building,Water Heating,___,Kerosene,Standard,3562.9732284004563
2021,CO2e,Commercial,Building,Water Heating,___,Light Fuel Oil,Standard,18379.14522963038
2021,CO2e,Commercial,Building,Water Heating,___,Natural Gas,Standard,285344.0419026082
2021,CO2e,Commercial,Building,Water Heating,___,Propane,Standard,8197.373434389536
2021,CO2e,Industry,Building,Industrial Processes,Self produced,Mix Energy,,635663.5284461492
2021,CO2e,Industry,Building,Space Cooling,Self produced,Mix Energy,,1478.4038214234397
2021,CO2e,Industry,Building,Space Heating,Self produced,Mix Energy,,40816.928811342
2021,CO2e,Industry,Building,Water Heating,Self produced,Mix Energy,,154127.75135894693
2021,CO2e,Public,Building,Auxiliary Equipment,___,Natural Gas,Standard,17769.28647657329
2021,CO2e,Public,Building,Auxiliary Equipment,___,Propane,Standard,2.4114077244385697
2021,CO2e,Public,Building,Space Cooling,___,Natural Gas,Standard,18841.039871178837
2021,CO2e,Public,Building,Space Heating,Furnace,Heavy Fuel Oil,Standard,0.6145849860034172
2021,CO2e,Public,Building,Space Heating,Furnace,Kerosene,Standard,0.5607876621739454
2021,CO2e,Public,Building,Space Heating,Furnace,Light Fuel Oil,Standard,24694.054796622153
2021,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,High,0.40675221317693383
2021,CO2e,Public,Building,Space Heating,Furnace,Natural Gas,Standard,360238.31316992955
2021,CO2e,Public,Building,Space Heating,Furnace,Propane,Standard,0.5277609273278447
2021,CO2e,Public,Building,Water Heating,___,Heavy Fuel Oil,Standard,114.81467038322106
2021,CO2e,Public,Building,Water Heating,___,Kerosene,Standard,104.78019788789439
2021,CO2e,Public,Building,Water Heating,___,Light Fuel Oil,Standard,4697.081662565396
2021,CO2e,Public,Building,Water Heating,___,Natural Gas,Standard,45044.848067313476
2021,CO2e,Residential,Building,Clothe Dryer,___,Natural Gas,Standard,4505.772724827677
2021,CO2e,Residential,Building,Range,___,Natural Gas,Standard,4585.618579746132
2021,CO2e,Residential,Building,Space Heating,Furnace,Biomass,Standard,3759.25512155833
2021,CO2e,Residential,Building,Space Heating,Furnace,Wood Pellet,Standard,19.86497516294781
2021,CO2e,Residential,Building,Space Heating,Furnace,Kerosene,Standard,62.57275554187354
2021,CO2e,Residential,Building,Space Heating,Furnace,Light Fuel Oil,Standard,67896.62248235055
2021,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,High,2091269.720295243
2021,CO2e,Residential,Building,Space Heating,Furnace,Natural Gas,Medium,744040.075044877
2021,CO2e,Residential,Building,Space Heating,Furnace,Propane,Standard,69.72285166877325
2021,CO2e,Residential,Building,Water Heating,___,Biomass,Standard,10674.39026673363
2021,CO2e,Residential,Building,Water Heating,___,Wood Pellet,Standard,10983.260811045844
2021,CO2e,Residential,Building,Water Heating,___,Kerosene,Standard,26953.778020118476
2021,CO2e,Residential,Building,Water Heating,___,Light Fuel Oil,Standard,31165.27857439837
2021,CO2e,Residential,Building,Water Heating,___,Natural Gas,Standard,888419.429544333
2021,CO2e,Residential,Building,Water Heating,___,Propane,Standard,38630.23827329023
