"Transportation sector GHG emissions per subsector, per end use (metric ton)"
t_periods,emissions_comm,Sub,Mode,Tech_type_1,Tech_type_2,Name,Emisions
2019,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,240495.1170902161
2019,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,22804.28279450672
2019,CO2e,Passenger,Road,Cars,___,Auto driver,1643387.1177707699
2019,CO2e,Passenger,Road,Cars,___,Auto passenger,207780.09580062344
2019,CO2e,Passenger,Road,Cars,___,Paid Ridershare,13064.126980555375
2019,CO2e,Passenger,Road,Cars,___,Taxi passenger,22191.9939796762
2019,CO2e,Passenger,Road,Motorcycles,___,___,5105.156815184325
2019,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,1930283.0537517094
2019,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,244126.5451299358
2019,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,15238.689398428807
2019,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,8351.386592651268
2019,CO2e,Public,Marine,___,___,Fleet Services,4.8427630006561655
2019,CO2e,Public,Marine,___,___,Police Services,0.917024383416829
2019,CO2e,Public,Road,Inter-city Buses,Urban Bus ,Police Services,44.97519921241177
2019,CO2e,Public,Road,Cars,___,Fleet Services,486.8532600500316
2019,CO2e,Public,Road,Cars,___,Police Services,12575.198411718682
2019,CO2e,Public,Road,Cars,___,Toronto Housing Company,2440.8730930240035
2019,CO2e,Public,Road,Motorcycles,___,Police Services,35.2752900367346
2019,CO2e,Public,Road,Truck,Heavy Trucks,Fleet Services,24665.27822755521
2019,CO2e,Public,Road,Truck,Passenger Light Trucks,Fleet Services,29897.947242949973
2019,CO2e,Public,Road,Truck,Passenger Light Trucks,Police Services,8230.096117978605
2019,CO2e,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,1753.5767285814823
2019,CO2e,Public,Road,Truck,Medium Trucks,Fleet Services,7726.38622988853
2019,CO2e,Public,Road,Truck,Medium Trucks,Police Services,880.9870206164353
2019,CO2e,Public,Road,Truck,Medium Trucks,Toronto Housing Company,1126.234926058344
2019,N2O,Freight Transportation,Air,___,___,,0.12995066599562044
2019,N2O,Freight Transportation,Marine,___,___,,0.2911795811556541
2019,N2O,Freight Transportation,Rail,___,___,,8.606532009581233
2019,N2O,Freight Transportation,Road,Truck,Heavy Trucks,,20.414245539159946
2019,N2O,Freight Transportation,Road,Truck,Passenger Light Trucks,,30.513189442159756
2019,N2O,Freight Transportation,Road,Truck,Medium Trucks,,25.232864997612026
2019,N2O,Long Distance,Air,___,___,,3.4525022114916295
2019,N2O,Long Distance,Rail,___,___,,26.585996963239946
2019,N2O,Passenger,Rail,Regional,___,GO rail,40.8598314321829
2019,N2O,Passenger,Rail,Regional,___,Up Express,2.044962215671328
2019,N2O,Passenger,Rail,Subway,___,Subway,0.29324634719020254
2019,N2O,Passenger,Rail,Tramway,___,Streetcar,0.28362437214058894
2019,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,0.012643773042837236
2019,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,0.15672317661338497
2019,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,0.14196881855272217
2019,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,0.020213355918578473
2019,N2O,Passenger,Road,Inter-city Buses,School Bus,___,0.29809281801513615
2019,N2O,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,13.399418715752283
2019,N2O,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,1.2736711223834327
2019,N2O,Passenger,Road,Cars,___,Auto driver,18.539790790409487
2019,N2O,Passenger,Road,Cars,___,Auto passenger,2.3462621984246357
2019,N2O,Passenger,Road,Cars,___,Paid Ridershare,0.14754524746947884
2019,N2O,Passenger,Road,Cars,___,Taxi passenger,0.2506126711121716
2019,N2O,Passenger,Road,Motorcycles,___,___,0.09528288527557767
2019,N2O,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,21.22332374961147
2019,N2O,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,2.6864626534636287
2019,N2O,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,0.16789542403850508
2019,N2O,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,0.09184496246100056
2019,N2O,Public,Marine,___,___,Fleet Services,0.00012112855089573033
2019,N2O,Public,Marine,___,___,Police Services,6.638415961075715e-06
2019,N2O,Public,Road,Inter-city Buses,Urban Bus ,Police Services,0.0025060034266784215
2019,N2O,Public,Road,Cars,___,Fleet Services,0.0049686909206200554
2019,N2O,Public,Road,Cars,___,Police Services,0.1271391037612297
2019,N2O,Public,Road,Cars,___,Toronto Housing Company,0.02483519321090161
2019,N2O,Public,Road,Motorcycles,___,Police Services,0.0006599927269334031
2019,N2O,Public,Road,Truck,Heavy Trucks,Fleet Services,1.9972209610391278
2019,N2O,Public,Road,Truck,Passenger Light Trucks,Fleet Services,1.0663742507212735
2019,N2O,Public,Road,Truck,Passenger Light Trucks,Police Services,0.11358755861042447
2019,N2O,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,0.03305222580121923
2019,N2O,Public,Road,Truck,Medium Trucks,Fleet Services,0.5075525427308933
2019,N2O,Public,Road,Truck,Medium Trucks,Police Services,0.07114466774053878
2019,N2O,Public,Road,Truck,Medium Trucks,Toronto Housing Company,0.034037952959887666
2020,CH4,Freight Transportation,Air,___,___,,0.15772623724380413
2020,CH4,Freight Transportation,Marine,___,___,,1.0333560457192434
2020,CH4,Freight Transportation,Rail,___,___,,1.3047586546670311
2020,CH4,Freight Transportation,Road,Truck,Heavy Trucks,,6.031225645186124
2020,CH4,Freight Transportation,Road,Truck,Passenger Light Trucks,,68.85103819614734
2020,CH4,Freight Transportation,Road,Truck,Medium Trucks,,8.629949825763736
2020,CH4,Long Distance,Air,___,___,,3.1719218456144618
2020,CH4,Long Distance,Rail,___,___,,4.141123875943578
2020,CH4,Passenger,Rail,Regional,___,GO rail,5.964065309808753
2020,CH4,Passenger,Rail,Regional,___,Up Express,0.3095519849777804
2020,CH4,Passenger,Rail,Subway,___,Subway,125.68401774253016
2020,CH4,Passenger,Rail,Tramway,___,Streetcar,19.13708541314595
2020,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,0.009377137906783663
2020,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,0.11456589530407063
2020,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,0.10516844895001218
2020,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,0.014637421661397348
2020,CH4,Passenger,Road,Inter-city Buses,School Bus,___,1.1167573313582093
2020,CH4,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,9.990361028086596
2020,CH4,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,1.2050808899135435
2020,CH4,Passenger,Road,Cars,___,Auto driver,106.482130231336
2020,CH4,Passenger,Road,Cars,___,Auto passenger,13.470484241163545
2020,CH4,Passenger,Road,Cars,___,Paid Ridershare,0.8576470365241737
2020,CH4,Passenger,Road,Cars,___,Taxi passenger,1.4283720041533174
2020,CH4,Passenger,Road,Motorcycles,___,___,1.7064095593712485
2020,CH4,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,118.55229985457527
2020,CH4,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,14.987651732566896
2020,CH4,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,0.9332911570203855
2020,CH4,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,0.5122356543999693
2020,CH4,Public,Marine,___,___,Fleet Services,0.0004335097052660754
2020,CH4,Public,Marine,___,___,Police Services,2.37583764901974e-05
2020,CH4,Public,Road,Inter-city Buses,Urban Bus ,Police Services,0.0018804132110871318
2020,CH4,Public,Road,Cars,___,Fleet Services,0.03238817466739123
2020,CH4,Public,Road,Cars,___,Police Services,0.8323005849442735
2020,CH4,Public,Road,Cars,___,Toronto Housing Company,0.1621159610732746
2020,CH4,Public,Road,Motorcycles,___,Police Services,0.012838585135659542
2020,CH4,Public,Road,Truck,Heavy Trucks,Fleet Services,0.6190531785276896
2020,CH4,Public,Road,Truck,Passenger Light Trucks,Fleet Services,1.5414918706541418
2020,CH4,Public,Road,Truck,Passenger Light Trucks,Police Services,0.5272876455876276
2020,CH4,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,0.10804179502373996
2020,CH4,Public,Road,Truck,Medium Trucks,Fleet Services,0.2686791116014065
2020,CH4,Public,Road,Truck,Medium Trucks,Police Services,0.024865586648473572
2020,CH4,Public,Road,Truck,Medium Trucks,Toronto Housing Company,0.06159282450402699
2020,CO2,Freight Transportation,Air,___,___,,1674.731329051487
2020,CO2,Freight Transportation,Marine,___,___,,11244.48592686984
2020,CO2,Freight Transportation,Rail,___,___,,25151.365122901534
2020,CO2,Freight Transportation,Road,Truck,Heavy Trucks,,237037.4700442676
2020,CO2,Freight Transportation,Road,Truck,Passenger Light Trucks,,1013954.9526155505
2020,CO2,Freight Transportation,Road,Truck,Medium Trucks,,317449.8170351886
2020,CO2,Long Distance,Air,___,___,,82752.96193707164
2020,CO2,Long Distance,Rail,___,___,,72849.23668454283
2020,CO2,Passenger,Rail,Regional,___,GO rail,107487.9671640428
2020,CO2,Passenger,Rail,Regional,___,Up Express,5591.75568945882
2020,CO2,Passenger,Rail,Subway,___,Subway,41590.97444585689
2020,CO2,Passenger,Rail,Tramway,___,Streetcar,6597.148231675719
2020,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,214.25314672918455
2020,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,2752.0731635447423
2020,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,2509.732482970242
2020,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,345.4682147600301
2020,CO2,Passenger,Road,Inter-city Buses,School Bus,___,5592.237348107042
2020,CO2,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,241735.50781644564
2020,CO2,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,28994.332808297124
2020,CO2,Passenger,Road,Cars,___,Auto driver,1541600.1475059274
2020,CO2,Passenger,Road,Cars,___,Auto passenger,194752.89349150084
2020,CO2,Passenger,Road,Cars,___,Paid Ridershare,12232.310520502157
2020,CO2,Passenger,Road,Cars,___,Taxi passenger,20796.009599924626
2020,CO2,Passenger,Road,Motorcycles,___,___,4856.796161117097
2020,CO2,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,1843083.0159531033
2020,CO2,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,232914.6571593487
2020,CO2,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,14529.842683781106
2020,CO2,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,7958.289742217533
2020,CO2,Public,Marine,___,___,Fleet Services,4.945270419129338
2020,CO2,Public,Marine,___,___,Police Services,0.9426662991273473
2020,CO2,Public,Road,Inter-city Buses,Urban Bus ,Police Services,45.14231899972815
2020,CO2,Public,Road,Cars,___,Fleet Services,503.77803333604965
2020,CO2,Public,Road,Cars,___,Police Services,13132.22231584352
2020,CO2,Public,Road,Cars,___,Toronto Housing Company,2542.4724325857187
2020,CO2,Public,Road,Motorcycles,___,Police Services,36.03023962290798
2020,CO2,Public,Road,Truck,Heavy Trucks,Fleet Services,24142.67278816253
2020,CO2,Public,Road,Truck,Passenger Light Trucks,Fleet Services,30692.837141554086
2020,CO2,Public,Road,Truck,Passenger Light Trucks,Police Services,8519.392910634397
2020,CO2,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,1797.1723887699331
2020,CO2,Public,Road,Truck,Medium Trucks,Fleet Services,7822.577579991042
2020,CO2,Public,Road,Truck,Medium Trucks,Police Services,874.4026394484354
2020,CO2,Public,Road,Truck,Medium Trucks,Toronto Housing Company,1143.8251667697505
2020,CO2e,Freight Transportation,Air,___,___,,1795.9759562879353
2020,CO2e,Freight Transportation,Marine,___,___,,11333.267109152292
2020,CO2e,Freight Transportation,Rail,___,___,,27767.89816633996
2020,CO2e,Freight Transportation,Road,Truck,Heavy Trucks,,246372.59915411816
2020,CO2e,Freight Transportation,Road,Truck,Passenger Light Trucks,,1055692.0789139536
2020,CO2e,Freight Transportation,Road,Truck,Medium Trucks,,331415.34520318307
2020,CO2e,Long Distance,Air,___,___,,84394.47080436847
2020,CO2e,Long Distance,Rail,___,___,,81163.23311171125
2020,CO2e,Passenger,Rail,Regional,___,GO rail,119461.82233147549
2020,CO2e,Passenger,Rail,Regional,___,Up Express,6213.232897330819
2020,CO2e,Passenger,Rail,Subway,___,Subway,45961.37124483339
2020,CO2e,Passenger,Rail,Tramway,___,Streetcar,7313.971287071876
2020,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,218.29391134325587
2020,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,2801.836901395432
2020,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,2554.971389077907
2020,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,352.01185290708014
2020,CO2e,Passenger,Road,Inter-city Buses,School Bus,___,5713.87452724423
2020,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,246023.46739449113
2020,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,29509.326969226564
2020,CO2e,Passenger,Road,Cars,___,Auto driver,1548957.6371368389
2020,CO2e,Passenger,Road,Cars,___,Auto passenger,195683.03916018928
2020,CO2e,Passenger,Road,Cars,___,Paid Ridershare,12291.078657136766
2020,CO2e,Passenger,Road,Cars,___,Taxi passenger,20895.10961597158
2020,CO2e,Passenger,Road,Motorcycles,___,___,4919.707273177895
2020,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,1851514.8971163738
2020,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,233980.79182716607
2020,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,14596.424619288531
2020,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,7994.801731122808
2020,CO2e,Public,Marine,___,___,Fleet Services,4.991579659884683
2020,CO2e,Public,Marine,___,___,Police Services,0.9452042639375362
2020,CO2e,Public,Road,Inter-city Buses,Urban Bus ,Police Services,45.951033423987724
2020,CO2e,Public,Road,Cars,___,Fleet Services,505.9928958878497
2020,CO2e,Public,Road,Cars,___,Police Services,13189.148633384912
2020,CO2e,Public,Road,Cars,___,Toronto Housing Company,2553.5543769682217
2020,CO2e,Public,Road,Motorcycles,___,Police Services,36.503566604255944
2020,CO2e,Public,Road,Truck,Heavy Trucks,Fleet Services,24752.51297911972
2020,CO2e,Public,Road,Truck,Passenger Light Trucks,Fleet Services,31051.125286184677
2020,CO2e,Public,Road,Truck,Passenger Light Trucks,Police Services,8565.146478970832
2020,CO2e,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,1809.6053470360885
2020,CO2e,Public,Road,Truck,Medium Trucks,Fleet Services,7985.759045167093
2020,CO2e,Public,Road,Truck,Medium Trucks,Police Services,897.0160249689184
2020,CO2e,Public,Road,Truck,Medium Trucks,Toronto Housing Company,1156.3025133681206
2020,N2O,Freight Transportation,Air,___,___,,0.2553188597254984
2020,N2O,Freight Transportation,Marine,___,___,,0.2922325391533162
2020,N2O,Freight Transportation,Rail,___,___,,8.691521373567554
2020,N2O,Freight Transportation,Road,Truck,Heavy Trucks,,19.512788399769732
2020,N2O,Freight Transportation,Road,Truck,Passenger Light Trucks,,30.337623542058214
2020,N2O,Freight Transportation,Road,Truck,Medium Trucks,,25.067397379704275
2020,N2O,Long Distance,Air,___,___,,5.2848943239561725
2020,N2O,Long Distance,Rail,___,___,,27.607492703938217
2020,N2O,Passenger,Rail,Regional,___,GO rail,39.76043555680111
2020,N2O,Passenger,Rail,Regional,___,Up Express,2.0636799200921696
2020,N2O,Passenger,Rail,Subway,___,Subway,5.808833645581767
2020,N2O,Passenger,Rail,Tramway,___,Streetcar,1.0568599386580235
2020,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,0.012898807778620302
2020,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,0.158918973319813
2020,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,0.1443972103346151
2020,N2O,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,0.020927021114633394
2020,N2O,Passenger,Road,Inter-city Buses,School Bus,___,0.3294807891901564
2020,N2O,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,13.685107370656567
2020,N2O,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,1.643246517588097
2020,N2O,Passenger,Road,Cars,___,Auto driver,17.18578824179139
2020,N2O,Passenger,Road,Cars,___,Auto passenger,2.1720318779323735
2020,N2O,Passenger,Road,Cars,___,Paid Ridershare,0.1367702982134074
2020,N2O,Passenger,Road,Cars,___,Taxi passenger,0.23189330187831592
2020,N2O,Passenger,Road,Motorcycles,___,___,0.0908607762214804
2020,N2O,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,19.940546531290885
2020,N2O,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,2.5214563135353827
2020,N2O,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,0.15766047385905904
2020,N2O,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,0.08642630927138734
2020,N2O,Public,Marine,___,___,Fleet Services,0.0001248507951166297
2020,N2O,Public,Marine,___,___,Police Services,6.842412429176848e-06
2020,N2O,Public,Road,Inter-city Buses,Urban Bus ,Police Services,0.0025812944524387415
2020,N2O,Public,Road,Cars,___,Fleet Services,0.0051500365227677355
2020,N2O,Public,Road,Cars,___,Police Services,0.13237585656900025
2020,N2O,Public,Road,Cars,___,Toronto Housing Company,0.025763453691158043
2020,N2O,Public,Road,Motorcycles,___,Police Services,0.0006836130654333105
2020,N2O,Public,Road,Truck,Heavy Trucks,Fleet Services,2.0028190409667803
2020,N2O,Public,Road,Truck,Passenger Light Trucks,Fleet Services,1.0936805884122605
2020,N2O,Public,Road,Truck,Passenger Light Trucks,Police Services,0.11637760999696373
2020,N2O,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,0.03410765292166893
2020,N2O,Public,Road,Truck,Medium Trucks,Fleet Services,0.528655046417519
2020,N2O,Public,Road,Truck,Medium Trucks,Police Services,0.07413157114384178
2020,N2O,Public,Road,Truck,Medium Trucks,Toronto Housing Company,0.03752985665699842
2021,CH4,Freight Transportation,Air,___,___,,0.13632327469672634
2021,CH4,Freight Transportation,Marine,___,___,,1.0370793837123178
2021,CH4,Freight Transportation,Rail,___,___,,1.3557862918653496
2021,CH4,Freight Transportation,Road,Truck,Heavy Trucks,,6.055825392188493
2021,CH4,Freight Transportation,Road,Truck,Passenger Light Trucks,,69.16520892857645
2021,CH4,Freight Transportation,Road,Truck,Medium Trucks,,8.67061954272922
2021,CH4,Long Distance,Air,___,___,,3.2947350862983145
2021,CH4,Long Distance,Rail,___,___,,4.229956782144043
2021,CH4,Passenger,Rail,Regional,___,GO rail,1.6054461808447227
2021,CH4,Passenger,Rail,Regional,___,Up Express,0.19332948251500218
2021,CH4,Passenger,Rail,Subway,___,Subway,125.82286808350165
2021,CH4,Passenger,Rail,Tramway,___,Streetcar,19.004277909122766
2021,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,0.009465023664907892
2021,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,0.11496825423577622
2021,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,0.10629448830234277
2021,CH4,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,0.014777923389208568
2021,CH4,Passenger,Road,Inter-city Buses,School Bus,___,1.110943421993419
2021,CH4,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,10.037191676794382
2021,CH4,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,1.209604818424806
2021,CH4,Passenger,Road,Cars,___,Auto driver,106.99739474923926
2021,CH4,Passenger,Road,Cars,___,Auto passenger,13.528665020148829
2021,CH4,Passenger,Road,Cars,___,Paid Ridershare,0.8684931825288412
2021,CH4,Passenger,Road,Cars,___,Taxi passenger,1.4343770824500928
2021,CH4,Passenger,Road,Motorcycles,___,___,1.7149976476934035
2021,CH4,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,119.1432644490744
2021,CH4,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,15.053141810005883
2021,CH4,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,0.9380169189399221
2021,CH4,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,0.5147807820378102
2021,CH4,Public,Marine,___,___,Fleet Services,0.00044816247825968256
2021,CH4,Public,Marine,___,___,Police Services,2.456141737672645e-05
2021,CH4,Public,Road,Inter-city Buses,Urban Bus ,Police Services,0.0019410215280273534
2021,CH4,Public,Road,Cars,___,Fleet Services,0.033466565223346796
2021,CH4,Public,Road,Cars,___,Police Services,0.8595306845006591
2021,CH4,Public,Road,Cars,___,Toronto Housing Company,0.16750852850681724
2021,CH4,Public,Road,Motorcycles,___,Police Services,0.013361252531279923
2021,CH4,Public,Road,Truck,Heavy Trucks,Fleet Services,0.6381574961485534
2021,CH4,Public,Road,Truck,Passenger Light Trucks,Fleet Services,1.590016855089462
2021,CH4,Public,Road,Truck,Passenger Light Trucks,Police Services,0.5445180754002229
2021,CH4,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,0.11103087125118648
2021,CH4,Public,Road,Truck,Medium Trucks,Fleet Services,0.2792783489951168
2021,CH4,Public,Road,Truck,Medium Trucks,Police Services,0.025688173638846172
2021,CH4,Public,Road,Truck,Medium Trucks,Toronto Housing Company,0.06367982066508951
2021,CO2,Freight Transportation,Air,___,___,,1616.9766905041295
2021,CO2,Freight Transportation,Marine,___,___,,11285.001508926583
2021,CO2,Freight Transportation,Rail,___,___,,25174.026314006056
2021,CO2,Freight Transportation,Road,Truck,Heavy Trucks,,237947.38772823146
2021,CO2,Freight Transportation,Road,Truck,Passenger Light Trucks,,1018795.4922511108
2021,CO2,Freight Transportation,Road,Truck,Medium Trucks,,318864.2226001426
2021,CO2,Long Distance,Air,___,___,,82789.86008358475
2021,CO2,Long Distance,Rail,___,___,,74116.81926154468
2021,CO2,Passenger,Rail,Regional,___,GO rail,103624.63050110672
2021,CO2,Passenger,Rail,Regional,___,Up Express,5362.653973392197
2021,CO2,Passenger,Rail,Subway,___,Subway,41719.19376363092
2021,CO2,Passenger,Rail,Tramway,___,Streetcar,6635.81205239566
2021,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,213.05459209055994
2021,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,2767.9554105881352
2021,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,2533.1205664765566
2021,CO2,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,345.2193846034657
2021,CO2,Passenger,Road,Inter-city Buses,School Bus,___,5565.476723502483
2021,CO2,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,243767.8376383785
2021,CO2,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,29124.276199237083
2021,CO2,Passenger,Road,Cars,___,Auto driver,1624392.5738116312
2021,CO2,Passenger,Road,Cars,___,Auto passenger,205087.33957245914
2021,CO2,Passenger,Road,Cars,___,Paid Ridershare,12843.197251793858
2021,CO2,Passenger,Road,Cars,___,Taxi passenger,21855.82754138623
2021,CO2,Passenger,Road,Motorcycles,___,___,5086.855805896974
2021,CO2,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,1941911.5775698521
2021,CO2,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,245257.1384283523
2021,CO2,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,15265.789642911886
2021,CO2,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,8345.553487154135
2021,CO2,Public,Marine,___,___,Fleet Services,5.112422211071978
2021,CO2,Public,Marine,___,___,Police Services,0.9745287315951565
2021,CO2,Public,Road,Inter-city Buses,Urban Bus ,Police Services,46.62003053971309
2021,CO2,Public,Road,Cars,___,Fleet Services,521.059487940592
2021,CO2,Public,Road,Cars,___,Police Services,13582.509087810811
2021,CO2,Public,Road,Cars,___,Toronto Housing Company,2629.8927704869984
2021,CO2,Public,Road,Motorcycles,___,Police Services,37.45714189539771
2021,CO2,Public,Road,Truck,Heavy Trucks,Fleet Services,24845.553612898075
2021,CO2,Public,Road,Truck,Passenger Light Trucks,Fleet Services,31693.191258508832
2021,CO2,Public,Road,Truck,Passenger Light Trucks,Police Services,8800.701003973056
2021,CO2,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,1848.4557673741515
2021,CO2,Public,Road,Truck,Medium Trucks,Fleet Services,8056.244977386815
2021,CO2,Public,Road,Truck,Medium Trucks,Police Services,890.428430352069
2021,CO2,Public,Road,Truck,Medium Trucks,Toronto Housing Company,1181.063223641641
2021,CO2e,Freight Transportation,Air,___,___,,1742.4134931024385
2021,CO2e,Freight Transportation,Marine,___,___,,11374.102583225369
2021,CO2e,Freight Transportation,Rail,___,___,,27889.38356483432
2021,CO2e,Freight Transportation,Road,Truck,Heavy Trucks,,247306.55853323924
2021,CO2e,Freight Transportation,Road,Truck,Passenger Light Trucks,,1060581.159693139
2021,CO2e,Freight Transportation,Road,Truck,Medium Trucks,,332864.69584804925
2021,CO2e,Long Distance,Air,___,___,,84483.99909152144
2021,CO2e,Long Distance,Rail,___,___,,82609.16255973766
2021,CO2e,Passenger,Rail,Regional,___,GO rail,106847.83133267559
2021,CO2e,Passenger,Rail,Regional,___,Up Express,5750.7951374766
2021,CO2e,Passenger,Rail,Subway,___,Subway,46113.12781665622
2021,CO2e,Passenger,Rail,Tramway,___,Streetcar,7364.513975154171
2021,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,217.13408342382
2021,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,2817.9916369661073
2021,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,2578.8444162058945
2021,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,351.86270945150704
2021,CO2e,Passenger,Road,Inter-city Buses,School Bus,___,5687.977375467212
2021,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,248072.54135048192
2021,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,29640.044042737976
2021,CO2e,Passenger,Road,Cars,___,Auto driver,1631784.035108012
2021,CO2e,Passenger,Road,Cars,___,Auto passenger,206021.3321756914
2021,CO2e,Passenger,Road,Cars,___,Paid Ridershare,12902.357194825972
2021,CO2e,Passenger,Road,Cars,___,Taxi passenger,21955.395353809854
2021,CO2e,Passenger,Road,Motorcycles,___,___,5150.0835396343555
2021,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,1950384.1890497147
2021,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,246327.90627495086
2021,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,15332.722457734348
2021,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,8382.2176688193
2021,CO2e,Public,Marine,___,___,Fleet Services,5.160296719649591
