"Waste sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,EndUse,Treatment_Plant,Tech_type_1,Emisions
2024,CH4,Solid,Landfill,Green Lane,Biogas capture,6575.033715759199
2024,CH4,Solid,Landfill,Green Lane,Flaring,185.0039568539339
2024,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.0025899929586063247
2024,CH4,Solid,Landfill,Keele Valley,Biogas capture,18663.132734123377
2024,CH4,Solid,Landfill,Keele Valley,Flaring,132.6343045622807
2024,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.00016765181672412992
2024,CH4,Solid,Landfill,Thackeray,Biogas capture,7.701062249586504
2024,CH4,Solid,Landfill,Thackeray,Leaking,1017.8659941392884
2024,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.8139131885661512
2024,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,2.741608178257997e-05
2024,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.3650723211670839
2024,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,2.7403627502826432e-05
2024,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,0.16977214377051414
2024,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,2.7379876200657087e-05
2024,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.5602907309239271
2024,CO2,Solid,Green Bin,Compost,Biogas upgrade,0.08590352699242707
2024,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,298.2761566618055
2024,CO2,Solid,Green Bin,Dufferin,Gasification,0.21520333303868294
2024,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,257.2362826828968
2024,CO2,Solid,Green Bin,Disco Road,Gasification,0.218173369594342
2024,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.06318951397585053
2024,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,0.06533564344714507
2024,CO2,Solid,Landfill,Brock West,Biogas upgrade,0.0589558849031729
2024,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.06846528529272002
2024,CO2,Solid,Landfill,Green Lane,Biogas upgrade,0.7223409537943198
2024,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,0.7015695192017973
2024,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.04541302093568111
2024,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,31867.533462628948
2024,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,31259.54081507722
2024,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,19191.026333094163
2024,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,13243.89366519984
2024,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,3017.0826805505217
2024,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,2762.5111019158353
2024,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,18564.55866264804
2024,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1857.5401220324095
2024,CO2e,Solid,Green Bin,Compost,Biogas upgrade,0.09256328059167458
2024,CO2e,Solid,Green Bin,Compost,Biogas capture,1449.7259691122754
2024,CO2e,Solid,Green Bin,Compost,Leaking,24993.269319036957
2024,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,3609.015020725441
2024,CO2e,Solid,Green Bin,Dufferin,Gasification,0.2318871785331849
2024,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,3260.8601626479776
2024,CO2e,Solid,Green Bin,Disco Road,Flaring,3.2520215578169624
2024,CO2e,Solid,Green Bin,Disco Road,Gasification,0.2350874700310327
2024,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.06808834185718385
2024,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,28951.41958036417
2024,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,529.8372804420745
2024,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,0.07040085208106571
2024,CO2e,Solid,Landfill,Beare Rd,Biogas capture,40893.12468162069
2024,CO2e,Solid,Landfill,Beare Rd,Flaring,751.1574624440217
2024,CO2e,Solid,Landfill,Brock West,Biogas upgrade,0.06352649661641885
2024,CO2e,Solid,Landfill,Brock West,Biogas capture,206.0185018638383
2024,CO2e,Solid,Landfill,Brock West,Leaking,328390.64446737914
2024,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.07377312242252607
2024,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,88997.80717889009
2024,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,1326.4450637072352
2024,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,0.778341131381204
2024,CO2e,Solid,Landfill,Green Lane,Biogas capture,138075.7080309432
2024,CO2e,Solid,Landfill,Green Lane,Flaring,3885.083093932613
2024,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,0.7559593713325302
2024,CO2e,Solid,Landfill,Keele Valley,Biogas capture,391925.78741659113
2024,CO2e,Solid,Landfill,Keele Valley,Flaring,2785.3203958078957
2024,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.04893370908688784
2024,CO2e,Solid,Landfill,Thackeray,Biogas capture,161.72230724131663
2024,CO2e,Solid,Landfill,Thackeray,Leaking,21375.18587692505
2024,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,588.6854698764566
2024,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,323.8021439977649
2024,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,226.06014381648137
2024,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,772.5781802919823
2024,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,13260.98584215973
2024,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.002184204965515919
2024,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,11881.005203772696
2024,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,3024.749199295031
2024,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.0020776250942677764
2024,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4347.778637455876
2024,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,2766.0763169350166
2024,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.0021813205120610984
2024,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,30193.302271138076
2024,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3537.379133317298
2024,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,474.0458403290722
2024,N2O,Solid,Green Bin,Compost,Leaking,43.24095037895666
2024,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,5.397541100945434e-06
2024,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,39.869144979103
2024,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,5.040768176873896e-06
2024,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,14.589861199516363
2024,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,5.390413127004363e-06
2024,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,38.91267618503571
2024,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,11.870399776232546
2024,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.5907578534532616
2025,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.00044756279587398535
2025,CH4,Solid,Green Bin,Compost,Biogas capture,14.888442258395443
2025,CH4,Solid,Green Bin,Compost,Leaking,553.7325762913891
2025,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,157.7568517523065
2025,CH4,Solid,Green Bin,Dufferin,Gasification,0.001017244173322696
2025,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,143.18096841538824
2025,CH4,Solid,Green Bin,Disco Road,Flaring,0.11158957230096468
2025,CH4,Solid,Green Bin,Disco Road,Gasification,0.001038777878653356
2025,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.0002925512363480454
2025,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,1315.2616393416483
2025,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,23.94533735645715
2025,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.0003017283591103201
2025,CH4,Solid,Landfill,Beare Rd,Biogas capture,1858.7619576366849
2025,CH4,Solid,Landfill,Beare Rd,Flaring,34.00949688875132
2025,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.0002744220901179751
2025,CH4,Solid,Landfill,Brock West,Biogas capture,13.276836524828097
2025,CH4,Solid,Landfill,Brock West,Leaking,14926.623686492563
2025,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.00031474077841927385
2025,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,4047.6195469431427
2025,CH4,Solid,Landfill,MI - Carleton farms,Flaring,60.18700131085292
2025,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.00199707575792357
2025,CH4,Solid,Landfill,Green Lane,Biogas capture,6798.612073158971
2025,CH4,Solid,Landfill,Green Lane,Flaring,191.04560177991215
2025,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.001961953608341482
2025,CH4,Solid,Landfill,Keele Valley,Biogas capture,17834.756666489397
2025,CH4,Solid,Landfill,Keele Valley,Flaring,125.65919554693494
2025,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.0002126365274763156
2025,CH4,Solid,Landfill,Thackeray,Biogas capture,10.062429313511974
2025,CH4,Solid,Landfill,Thackeray,Leaking,957.1936026195526
2025,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.8180170608690996
2025,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,2.349652364912031e-05
2025,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.3669207430062384
2025,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,2.3488309971911775e-05
2025,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,0.17068725988127142
2025,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,2.347360019255386e-05
2025,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.5679866473742194
2025,CO2,Solid,Green Bin,Compost,Biogas upgrade,0.12123446686236768
2025,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,15.87808719080825
2025,CO2,Solid,Green Bin,Dufferin,Gasification,0.2755480485834441
2025,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,15.46947299440971
2025,CO2,Solid,Green Bin,Disco Road,Gasification,0.28138103405364157
2025,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.07924540085893977
2025,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,0.0817312723292041
2025,CO2,Solid,Landfill,Brock West,Biogas upgrade,0.0743346321397022
2025,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.08525603741703942
2025,CO2,Solid,Landfill,Green Lane,Biogas upgrade,0.5409618874214738
2025,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,0.5314481049558648
2025,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.05759834437023795
2025,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,32056.309814165517
2025,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,31444.715550132412
2025,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,19304.709807770018
2025,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,13310.671362329382
2025,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,3032.358671618363
2025,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,2777.401756880564
2025,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,18656.12575945421
2025,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1866.7021791350412
2025,CO2e,Solid,Green Bin,Compost,Biogas upgrade,0.13063328557572138
2025,CO2e,Solid,Green Bin,Compost,Biogas capture,2203.3202673986734
2025,CO2e,Solid,Green Bin,Compost,Leaking,24004.30718223171
2025,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,3328.771973989244
2025,CO2e,Solid,Green Bin,Dufferin,Gasification,0.2969101762232207
2025,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,3022.269809717563
2025,CO2e,Solid,Green Bin,Disco Road,Flaring,2.343381018320258
2025,CO2e,Solid,Green Bin,Disco Road,Gasification,0.303195369505362
2025,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.08538897682224872
2025,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,27620.49442617463
2025,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,502.8520844856002
2025,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,0.08806756787052081
2025,CO2e,Solid,Landfill,Beare Rd,Biogas capture,39034.00111037038
2025,CO2e,Solid,Landfill,Beare Rd,Flaring,714.199434663778
2025,CO2e,Solid,Landfill,Brock West,Biogas upgrade,0.0800974960321797
2025,CO2e,Solid,Landfill,Brock West,Biogas capture,278.81356702139
2025,CO2e,Solid,Landfill,Brock West,Leaking,313459.0974163439
2025,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.09186559376384416
2025,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,85000.01048580604
2025,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,1263.9270275279116
2025,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,0.5829004783378687
2025,CO2e,Solid,Landfill,Green Lane,Biogas capture,142770.8535363384
2025,CO2e,Solid,Landfill,Green Lane,Flaring,4011.9576373781574
2025,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,0.572649130731036
2025,CO2e,Solid,Landfill,Keele Valley,Biogas capture,374529.8899962774
2025,CO2e,Solid,Landfill,Keele Valley,Flaring,2638.8431064856345
2025,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.06206371144724057
2025,CO2e,Solid,Landfill,Thackeray,Biogas capture,211.3110155837515
2025,CO2e,Solid,Landfill,Thackeray,Leaking,20101.0656550106
2025,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,592.1727148278344
2025,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,325.72027761890325
2025,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,227.3992750428444
2025,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,777.154765746628
2025,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,13327.84972060763
2025,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.0018719386684708545
2025,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,11939.606603205706
2025,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,3040.064007221494
2025,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.0017807825702838315
2025,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4369.223448561307
2025,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,2780.98618933807
2025,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.0018701123853405255
2025,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,30342.226524183854
2025,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3554.8267618399777
2025,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,476.3840051992919
2025,N2O,Solid,Green Bin,Compost,Leaking,41.529943221854175
2025,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,4.625878093420563e-06
2025,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,40.06579397048896
2025,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,4.320563962663371e-06
2025,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,14.661823652890288
2025,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,4.6213650379090405e-06
2025,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,39.10460753400936
2025,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,11.928948865234824
2025,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.5986040442929252
2030,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.0004539980997700136
2030,CH4,Solid,Green Bin,Compost,Biogas capture,15.806806801801326
2030,CH4,Solid,Green Bin,Compost,Leaking,582.0661390271397
2030,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,157.51838969963111
2030,CH4,Solid,Green Bin,Dufferin,Gasification,0.0012707576645910779
2030,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,142.8367760216763
2030,CH4,Solid,Green Bin,Disco Road,Flaring,0.22321299403115633
2030,CH4,Solid,Green Bin,Disco Road,Gasification,0.0012986356687786052
2030,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.00034160895164748046
2030,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,1046.1273363896105
2030,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,18.8475873696794
2030,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.00035338391174892096
2030,CH4,Solid,Landfill,Beare Rd,Biogas capture,1479.9016750728333
2030,CH4,Solid,Landfill,Beare Rd,Flaring,26.85960478887054
2030,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.0003262255111264918
2030,CH4,Solid,Landfill,Brock West,Biogas capture,17.015728097214804
2030,CH4,Solid,Landfill,Brock West,Leaking,11881.42193564827
2030,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.00036839361625362274
2030,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,3225.953002268271
2030,CH4,Solid,Landfill,MI - Carleton farms,Flaring,47.74170458107326
2030,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.001717810419560361
2030,CH4,Solid,Landfill,Green Lane,Biogas capture,7823.048140366408
2030,CH4,Solid,Landfill,Green Lane,Flaring,221.68378351439583
2030,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.0016938602370368634
2030,CH4,Solid,Landfill,Keele Valley,Biogas capture,14229.978401781049
2030,CH4,Solid,Landfill,Keele Valley,Flaring,97.87501391731212
2030,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.0002515043904025292
2030,CH4,Solid,Landfill,Thackeray,Biogas capture,12.313153475387958
2030,CH4,Solid,Landfill,Thackeray,Leaking,739.1690840932644
2030,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.000726014483966969
2030,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,1.3540265629938822e-05
2030,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.00016645202774055146
2030,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,1.353314188950926e-05
2030,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,1.3518416966229246e-05
2030,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.604914948267335
2030,CO2,Solid,Green Bin,Compost,Biogas upgrade,0.12297764266724838
2030,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,12.272250179077295
2030,CO2,Solid,Green Bin,Dufferin,Gasification,0.3442190222203889
2030,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,11.83201914785879
2030,CO2,Solid,Green Bin,Disco Road,Gasification,0.3517705323235954
2030,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.09253400754082178
2030,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,0.09572357339255026
2030,CO2,Solid,Landfill,Brock West,Biogas upgrade,0.0883669873432893
2030,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.09978935709969634
2030,CO2,Solid,Landfill,Green Lane,Biogas upgrade,0.4653153307332923
2030,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,0.4588277771737463
2030,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.06812675442437888
2030,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,32962.13958059298
2030,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,32333.263218511725
2030,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,19850.211797154192
2030,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,11.813616931300023
2030,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.375616558475517
2030,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,19095.503879605072
2030,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1910.6656532044228
2030,CO2e,Solid,Green Bin,Compost,Biogas upgrade,0.13251160276241866
2030,CO2e,Solid,Green Bin,Compost,Biogas capture,2339.2277838620225
2030,CO2e,Solid,Green Bin,Compost,Leaking,25232.567126826503
2030,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,3320.1584338713305
2030,CO2e,Solid,Green Bin,Dufferin,Gasification,0.37090493317680157
2030,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,3011.4043156030607
2030,CO2e,Solid,Green Bin,Disco Road,Flaring,4.687472874654283
2030,CO2e,Solid,Green Bin,Disco Road,Gasification,0.3790418813679461
2030,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.09970779552541884
2030,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,21968.674064181832
2030,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,395.7993347632675
2030,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,0.10314463553927757
2030,CO2e,Solid,Landfill,Beare Rd,Biogas capture,31077.935176529514
2030,CO2e,Solid,Landfill,Beare Rd,Flaring,564.0517005662814
2030,CO2e,Solid,Landfill,Brock West,Biogas upgrade,0.0952177230769456
2030,CO2e,Solid,Landfill,Brock West,Biogas capture,357.3302900415109
2030,CO2e,Solid,Landfill,Brock West,Leaking,249509.8606486137
2030,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.10752562304102238
2030,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,67745.01304763372
2030,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,1002.5757962025384
2030,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,0.5013893495440599
2030,CO2e,Solid,Landfill,Green Lane,Biogas capture,164284.0109476946
2030,CO2e,Solid,Landfill,Green Lane,Flaring,4655.359453802314
2030,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,0.49439884215152036
2030,CO2e,Solid,Landfill,Keele Valley,Biogas capture,298829.54643740214
2030,CO2e,Solid,Landfill,Keele Valley,Flaring,2055.3752922635554
2030,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.07340834662283198
2030,CO2e,Solid,Landfill,Thackeray,Biogas capture,258.57622298314726
2030,CO2e,Solid,Landfill,Thackeray,Leaking,15522.550765958547
2030,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,608.9060092999861
2030,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,334.92430405451523
2030,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,233.8250000666192
2030,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,799.1151823962152
2030,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,11.828863235463327
2030,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.001078736037405189
2030,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,12220.801209726797
2030,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.3791120510580686
2030,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.0010260245725143826
2030,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4472.124834831523
2030,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.001076995381678276
2030,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,31056.828828182122
2030,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3638.547955142264
2030,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,487.6035216780006
2030,N2O,Solid,Green Bin,Compost,Leaking,43.65496042703547
2030,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,2.665739795894207e-06
2030,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,41.009400032640265
2030,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,2.4893576940761346e-06
2030,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,15.00713031822659
2030,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,2.6614383402263825e-06
2030,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,40.02557629081693
2030,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,12.209892466920346
2030,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.636253428449666
2035,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.000564312571036307
2035,CH4,Solid,Green Bin,Compost,Biogas capture,20.732866409983185
2035,CH4,Solid,Green Bin,Compost,Leaking,593.398702367776
2035,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,155.77395246218072
2035,CH4,Solid,Green Bin,Dufferin,Gasification,0.0015650865252839798
2035,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,141.16183359976665
2035,CH4,Solid,Green Bin,Disco Road,Flaring,0.6007946421370276
2035,CH4,Solid,Green Bin,Disco Road,Gasification,0.00159799971978292
2035,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.000388542862215998
2035,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,830.6373788436227
2035,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,14.751195270355447
2035,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.0004012411053652223
2035,CH4,Solid,Landfill,Beare Rd,Biogas capture,1176.7268109005056
2035,CH4,Solid,Landfill,Beare Rd,Flaring,21.12599350926053
2035,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.0003757176865030272
2035,CH4,Solid,Landfill,Brock West,Biogas capture,20.90115701951069
2035,CH4,Solid,Landfill,Brock West,Leaking,9444.48563431873
2035,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.00042019585200247226
2035,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,2568.916718785545
2035,CH4,Solid,Landfill,MI - Carleton farms,Flaring,37.76205861895954
2035,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.0015642332244474554
2035,CH4,Solid,Landfill,Green Lane,Biogas capture,8709.270577498837
2035,CH4,Solid,Landfill,Green Lane,Flaring,247.81704030741903
2035,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.001546080733958066
2035,CH4,Solid,Landfill,Keele Valley,Biogas capture,11349.421050512266
2035,CH4,Solid,Landfill,Keele Valley,Flaring,75.32663908452074
