regions,periods,tech,maxact,maxact_units,maxact_notes
TO,2042,RESBDGSDEOldSHPLT1000WSTDELC_23,0,,
TO,2042,RESBDGSDEOldSHPLT1500WSTDELC_23,0,,
TO,2042,RESBDGSDEOldSHPLT500WSTDELC_23,0,,
TO,2042,RESBDGSDEOldSHPST___HIGBWP_23,0,,
TO,2042,RESBDGSDEOldSHPST___STDBWP_23,0,,
TO,2042,RESBDGSDEOldSHSTV___HIGBMA_23,0,,
TO,2042,RESBDGSDEOldSHSTV___STDBMA_23,0,,
TO,2042,RESBDGSDEOldWH______STDBMA_16,0,,
TO,2042,RESBDGSDEOldWH______STDBWP_16,0,,
TO,2042,RESBDGSDEOldWH______STDELC_16,0,,
TO,2042,RESBDGSDEOldWH______STDKER_16,0,,
TO,2042,RESBDGSDEOldWH______STDLFO_16,0,,
TO,2042,RESBDGSDEOldWH______STDNGA_16,0,,
TO,2042,RESBDGSDEOldWH______STDPRO_16,0,,
TO,2042,RESBDGSDEOldWHSTHBCKSTDELC_23,0,,
TO,2042,RESBDGSDEOldWHSTHBCKSTDNGA_23,0,,
TO,2042,RESBDGSDEOldWHSYS___STDBMA_23,0,,
TO,2042,RESBDGSDEOldWHSYS___STDBWP_23,0,,
TO,2042,RESBDGSDEOldWHSYS___STDKER_23,0,,
TO,2042,RESBDGSDEOldWHSYS___STDLFO_23,0,,
TO,2042,RESBDGSDEOldWHSYS___STDPRO_23,0,,
TO,2042,RESBDGSDEOldWHWTK___ESRNGA_23,0,,
TO,2042,RESBDGSDEOldWHWTK___HIGELC_23,0,,
TO,2042,RESBDGSDEOldWHWTK___HIGNGA_23,0,,
TO,2042,RESBDGSDEOldWHWTK___STDELC_23,0,,
TO,2042,RESBDGSDEOldWHWTK___STDNGA_23,0,,
TO,2043,RESBDGAPANewSHBOI___STDHH2_23,0,,
TO,2043,RESBDGAPANewSHFIR___HIGPRO_23,0,,
TO,2043,RESBDGAPANewSHFIR___STDPRO_23,0,,
TO,2043,RESBDGAPANewSHFUR___ESRNGA_23,0,,
TO,2043,RESBDGAPANewSHFUR___ESRPRO_23,0,,
TO,2043,RESBDGAPANewSHFUR___HIGLFO_23,0,,
TO,2043,RESBDGAPANewSHFUR___HIGNGA_16,0,,
TO,2043,RESBDGAPANewSHFUR___HIGNGA_23,0,,
TO,2043,RESBDGAPANewSHFUR___HIGPRO_23,0,,
TO,2043,RESBDGAPANewSHFUR___MEDNGA_16,0,,
TO,2043,RESBDGAPANewSHFUR___STDBMA_16,0,,
TO,2043,RESBDGAPANewSHFUR___STDBWP_16,0,,
TO,2043,RESBDGAPANewSHFUR___STDELC_23,0,,
TO,2043,RESBDGAPANewSHFUR___STDKER_16,0,,
TO,2043,RESBDGAPANewSHFUR___STDKER_23,0,,
TO,2043,RESBDGAPANewSHFUR___STDLFO_16,0,,
TO,2043,RESBDGAPANewSHFUR___STDLFO_23,0,,
TO,2043,RESBDGAPANewSHFUR___STDNGA_23,0,,
TO,2043,RESBDGAPANewSHFUR___STDPRO_16,0,,
TO,2043,RESBDGAPANewSHFUR___STDPRO_23,0,,
TO,2043,RESBDGAPANewSHHEP___STDNGA_23,0,,
TO,2043,RESBDGAPANewSHPLT___STDELC_16,0,,
TO,2043,RESBDGAPANewSHPLT1000WSTDELC_23,0,,
TO,2043,RESBDGAPANewSHPLT1500WSTDELC_23,0,,
TO,2043,RESBDGAPANewSHPLT500WSTDELC_23,0,,
TO,2043,RESBDGAPANewSHPST___HIGBWP_23,0,,
TO,2043,RESBDGAPANewSHPST___STDBWP_23,0,,
TO,2043,RESBDGAPANewSHSTV___HIGBMA_23,0,,
TO,2043,RESBDGAPANewSHSTV___STDBMA_23,0,,
TO,2043,RESBDGAPANewWH______STDBMA_16,0,,
TO,2043,RESBDGAPANewWH______STDBWP_16,0,,
TO,2043,RESBDGAPANewWH______STDELC_16,0,,
TO,2043,RESBDGAPANewWH______STDKER_16,0,,
TO,2043,RESBDGAPANewWH______STDLFO_16,0,,
TO,2043,RESBDGAPANewWH______STDNGA_16,0,,
TO,2043,RESBDGAPANewWH______STDPRO_16,0,,
TO,2043,RESBDGAPANewWHSTHBCKSTDELC_23,0,,
TO,2043,RESBDGAPANewWHSTHBCKSTDNGA_23,0,,
TO,2043,RESBDGAPANewWHSYS___STDBMA_23,0,,
TO,2043,RESBDGAPANewWHSYS___STDBWP_23,0,,
TO,2043,RESBDGAPANewWHSYS___STDKER_23,0,,
TO,2043,RESBDGAPANewWHSYS___STDLFO_23,0,,
TO,2043,RESBDGAPANewWHSYS___STDPRO_23,0,,
TO,2043,RESBDGAPANewWHWTK___ESRNGA_23,0,,
TO,2043,RESBDGAPANewWHWTK___HIGELC_23,0,,
TO,2043,RESBDGAPANewWHWTK___HIGNGA_23,0,,
TO,2043,RESBDGAPANewWHWTK___STDELC_23,0,,
TO,2043,RESBDGAPANewWHWTK___STDNGA_23,0,,
TO,2043,RESBDGAPAOldSHBOI___STDHH2_23,0,,
TO,2043,RESBDGAPAOldSHFIR___HIGPRO_23,0,,
TO,2043,RESBDGAPAOldSHFIR___STDPRO_23,0,,
TO,2043,RESBDGAPAOldSHFUR___ESRNGA_23,0,,
TO,2043,RESBDGAPAOldSHFUR___ESRPRO_23,0,,
TO,2043,RESBDGAPAOldSHFUR___HIGLFO_23,0,,
TO,2043,RESBDGAPAOldSHFUR___HIGNGA_16,0,,
TO,2043,RESBDGAPAOldSHFUR___HIGNGA_23,0,,
TO,2043,RESBDGAPAOldSHFUR___HIGPRO_23,0,,
TO,2043,RESBDGAPAOldSHFUR___MEDNGA_16,0,,
TO,2043,RESBDGAPAOldSHFUR___STDBMA_16,0,,
TO,2043,RESBDGAPAOldSHFUR___STDBWP_16,0,,
TO,2043,RESBDGAPAOldSHFUR___STDELC_23,0,,
TO,2043,RESBDGAPAOldSHFUR___STDKER_16,0,,
TO,2043,RESBDGAPAOldSHFUR___STDKER_23,0,,
TO,2043,RESBDGAPAOldSHFUR___STDLFO_16,0,,
TO,2043,RESBDGAPAOldSHFUR___STDLFO_23,0,,
TO,2043,RESBDGAPAOldSHFUR___STDNGA_23,0,,
TO,2043,RESBDGAPAOldSHFUR___STDPRO_16,0,,
TO,2043,RESBDGAPAOldSHFUR___STDPRO_23,0,,
TO,2043,RESBDGAPAOldSHHEP___STDNGA_23,0,,
TO,2043,RESBDGAPAOldSHPLT___STDELC_16,0,,
TO,2043,RESBDGAPAOldSHPLT1000WSTDELC_23,0,,
TO,2043,RESBDGAPAOldSHPLT1500WSTDELC_23,0,,
TO,2043,RESBDGAPAOldSHPLT500WSTDELC_23,0,,
TO,2043,RESBDGAPAOldSHPST___HIGBWP_23,0,,
TO,2043,RESBDGAPAOldSHPST___STDBWP_23,0,,
TO,2043,RESBDGAPAOldSHSTV___HIGBMA_23,0,,
TO,2043,RESBDGAPAOldSHSTV___STDBMA_23,0,,
TO,2043,RESBDGAPAOldWH______STDBMA_16,0,,
TO,2043,RESBDGAPAOldWH______STDBWP_16,0,,
TO,2043,RESBDGAPAOldWH______STDELC_16,0,,
TO,2043,RESBDGAPAOldWH______STDKER_16,0,,
TO,2043,RESBDGAPAOldWH______STDLFO_16,0,,
TO,2043,RESBDGAPAOldWH______STDNGA_16,0,,
TO,2043,RESBDGAPAOldWH______STDPRO_16,0,,
TO,2043,RESBDGAPAOldWHSTHBCKSTDELC_23,0,,
TO,2043,RESBDGAPAOldWHSTHBCKSTDNGA_23,0,,
TO,2043,RESBDGAPAOldWHSYS___STDBMA_23,0,,
TO,2043,RESBDGAPAOldWHSYS___STDBWP_23,0,,
TO,2043,RESBDGAPAOldWHSYS___STDKER_23,0,,
TO,2043,RESBDGAPAOldWHSYS___STDLFO_23,0,,
TO,2043,RESBDGAPAOldWHSYS___STDPRO_23,0,,
TO,2043,RESBDGAPAOldWHWTK___ESRNGA_23,0,,
TO,2043,RESBDGAPAOldWHWTK___HIGELC_23,0,,
TO,2043,RESBDGAPAOldWHWTK___HIGNGA_23,0,,
TO,2043,RESBDGAPAOldWHWTK___STDELC_23,0,,
TO,2043,RESBDGAPAOldWHWTK___STDNGA_23,0,,
TO,2043,RESBDGSATNewSHBOI___STDHH2_23,0,,
TO,2043,RESBDGSATNewSHFIR___HIGPRO_23,0,,
TO,2043,RESBDGSATNewSHFIR___STDPRO_23,0,,
TO,2043,RESBDGSATNewSHFUR___ESRNGA_23,0,,
TO,2043,RESBDGSATNewSHFUR___ESRPRO_23,0,,
TO,2043,RESBDGSATNewSHFUR___HIGLFO_23,0,,
TO,2043,RESBDGSATNewSHFUR___HIGNGA_16,0,,
TO,2043,RESBDGSATNewSHFUR___HIGNGA_23,0,,
TO,2043,RESBDGSATNewSHFUR___HIGPRO_23,0,,
TO,2043,RESBDGSATNewSHFUR___MEDNGA_16,0,,
TO,2043,RESBDGSATNewSHFUR___STDBMA_16,0,,
TO,2043,RESBDGSATNewSHFUR___STDBWP_16,0,,
TO,2043,RESBDGSATNewSHFUR___STDELC_23,0,,
TO,2043,RESBDGSATNewSHFUR___STDKER_16,0,,
TO,2043,RESBDGSATNewSHFUR___STDKER_23,0,,
TO,2043,RESBDGSATNewSHFUR___STDLFO_16,0,,
TO,2043,RESBDGSATNewSHFUR___STDLFO_23,0,,
TO,2043,RESBDGSATNewSHFUR___STDNGA_23,0,,
TO,2043,RESBDGSATNewSHFUR___STDPRO_16,0,,
TO,2043,RESBDGSATNewSHFUR___STDPRO_23,0,,
TO,2043,RESBDGSATNewSHHEP___STDNGA_23,0,,
TO,2043,RESBDGSATNewSHPLT___STDELC_16,0,,
TO,2043,RESBDGSATNewSHPLT1000WSTDELC_23,0,,
TO,2043,RESBDGSATNewSHPLT1500WSTDELC_23,0,,
TO,2043,RESBDGSATNewSHPLT500WSTDELC_23,0,,
TO,2043,RESBDGSATNewSHPST___HIGBWP_23,0,,
TO,2043,RESBDGSATNewSHPST___STDBWP_23,0,,
TO,2043,RESBDGSATNewSHSTV___HIGBMA_23,0,,
TO,2043,RESBDGSATNewSHSTV___STDBMA_23,0,,
TO,2043,RESBDGSATNewWH______STDBMA_16,0,,
TO,2043,RESBDGSATNewWH______STDBWP_16,0,,
TO,2043,RESBDGSATNewWH______STDELC_16,0,,
TO,2043,RESBDGSATNewWH______STDKER_16,0,,
TO,2043,RESBDGSATNewWH______STDLFO_16,0,,
TO,2043,RESBDGSATNewWH______STDNGA_16,0,,
TO,2043,RESBDGSATNewWH______STDPRO_16,0,,
TO,2043,RESBDGSATNewWHSTHBCKSTDELC_23,0,,
TO,2043,RESBDGSATNewWHSTHBCKSTDNGA_23,0,,
TO,2043,RESBDGSATNewWHSYS___STDBMA_23,0,,
TO,2043,RESBDGSATNewWHSYS___STDBWP_23,0,,
TO,2043,RESBDGSATNewWHSYS___STDKER_23,0,,
TO,2043,RESBDGSATNewWHSYS___STDLFO_23,0,,
TO,2043,RESBDGSATNewWHSYS___STDPRO_23,0,,
TO,2043,RESBDGSATNewWHWTK___ESRNGA_23,0,,
TO,2043,RESBDGSATNewWHWTK___HIGELC_23,0,,
TO,2043,RESBDGSATNewWHWTK___HIGNGA_23,0,,
TO,2043,RESBDGSATNewWHWTK___STDELC_23,0,,
TO,2043,RESBDGSATNewWHWTK___STDNGA_23,0,,
TO,2043,RESBDGSATOldSHBOI___STDHH2_23,0,,
TO,2043,RESBDGSATOldSHFIR___HIGPRO_23,0,,
TO,2043,RESBDGSATOldSHFIR___STDPRO_23,0,,
TO,2043,RESBDGSATOldSHFUR___ESRNGA_23,0,,
TO,2043,RESBDGSATOldSHFUR___ESRPRO_23,0,,
TO,2043,RESBDGSATOldSHFUR___HIGLFO_23,0,,
TO,2043,RESBDGSATOldSHFUR___HIGNGA_16,0,,
TO,2043,RESBDGSATOldSHFUR___HIGNGA_23,0,,
TO,2043,RESBDGSATOldSHFUR___HIGPRO_23,0,,
TO,2043,RESBDGSATOldSHFUR___MEDNGA_16,0,,
TO,2043,RESBDGSATOldSHFUR___STDBMA_16,0,,
TO,2043,RESBDGSATOldSHFUR___STDBWP_16,0,,
TO,2043,RESBDGSATOldSHFUR___STDELC_23,0,,
TO,2043,RESBDGSATOldSHFUR___STDKER_16,0,,
TO,2043,RESBDGSATOldSHFUR___STDKER_23,0,,
TO,2043,RESBDGSATOldSHFUR___STDLFO_16,0,,
TO,2043,RESBDGSATOldSHFUR___STDLFO_23,0,,
TO,2043,RESBDGSATOldSHFUR___STDNGA_23,0,,
TO,2043,RESBDGSATOldSHFUR___STDPRO_16,0,,
TO,2043,RESBDGSATOldSHFUR___STDPRO_23,0,,
TO,2043,RESBDGSATOldSHHEP___STDNGA_23,0,,
TO,2043,RESBDGSATOldSHPLT___STDELC_16,0,,
TO,2043,RESBDGSATOldSHPLT1000WSTDELC_23,0,,
TO,2043,RESBDGSATOldSHPLT1500WSTDELC_23,0,,
TO,2043,RESBDGSATOldSHPLT500WSTDELC_23,0,,
TO,2043,RESBDGSATOldSHPST___HIGBWP_23,0,,
TO,2043,RESBDGSATOldSHPST___STDBWP_23,0,,
TO,2043,RESBDGSATOldSHSTV___HIGBMA_23,0,,
TO,2043,RESBDGSATOldSHSTV___STDBMA_23,0,,
TO,2043,RESBDGSATOldWH______STDBMA_16,0,,
TO,2043,RESBDGSATOldWH______STDBWP_16,0,,
TO,2043,RESBDGSATOldWH______STDELC_16,0,,
TO,2043,RESBDGSATOldWH______STDKER_16,0,,
TO,2043,RESBDGSATOldWH______STDLFO_16,0,,
TO,2043,RESBDGSATOldWH______STDNGA_16,0,,
TO,2043,RESBDGSATOldWH______STDPRO_16,0,,
TO,2043,RESBDGSATOldWHSTHBCKSTDELC_23,0,,
TO,2043,RESBDGSATOldWHSTHBCKSTDNGA_23,0,,
TO,2043,RESBDGSATOldWHSYS___STDBMA_23,0,,
TO,2043,RESBDGSATOldWHSYS___STDBWP_23,0,,
TO,2043,RESBDGSATOldWHSYS___STDKER_23,0,,
TO,2043,RESBDGSATOldWHSYS___STDLFO_23,0,,
TO,2043,RESBDGSATOldWHSYS___STDPRO_23,0,,
TO,2043,RESBDGSATOldWHWTK___ESRNGA_23,0,,
TO,2043,RESBDGSATOldWHWTK___HIGELC_23,0,,
TO,2043,RESBDGSATOldWHWTK___HIGNGA_23,0,,
TO,2043,RESBDGSATOldWHWTK___STDELC_23,0,,
TO,2043,RESBDGSATOldWHWTK___STDNGA_23,0,,
TO,2043,RESBDGSDENewSHBOI___STDHH2_23,0,,
TO,2043,RESBDGSDENewSHFIR___HIGPRO_23,0,,
TO,2043,RESBDGSDENewSHFIR___STDPRO_23,0,,
TO,2043,RESBDGSDENewSHFUR___ESRNGA_23,0,,
TO,2043,RESBDGSDENewSHFUR___ESRPRO_23,0,,
TO,2043,RESBDGSDENewSHFUR___HIGLFO_23,0,,
TO,2043,RESBDGSDENewSHFUR___HIGNGA_16,0,,
TO,2043,RESBDGSDENewSHFUR___HIGNGA_23,0,,
TO,2043,RESBDGSDENewSHFUR___HIGPRO_23,0,,
TO,2043,RESBDGSDENewSHFUR___MEDNGA_16,0,,
TO,2043,RESBDGSDENewSHFUR___STDBMA_16,0,,
TO,2043,RESBDGSDENewSHFUR___STDBWP_16,0,,
TO,2043,RESBDGSDENewSHFUR___STDELC_23,0,,
TO,2043,RESBDGSDENewSHFUR___STDKER_16,0,,
TO,2043,RESBDGSDENewSHFUR___STDKER_23,0,,
TO,2043,RESBDGSDENewSHFUR___STDLFO_16,0,,
TO,2043,RESBDGSDENewSHFUR___STDLFO_23,0,,
TO,2043,RESBDGSDENewSHFUR___STDNGA_23,0,,
TO,2043,RESBDGSDENewSHFUR___STDPRO_16,0,,
TO,2043,RESBDGSDENewSHFUR___STDPRO_23,0,,
TO,2043,RESBDGSDENewSHHEP___STDNGA_23,0,,
TO,2043,RESBDGSDENewSHPLT___STDELC_16,0,,
TO,2043,RESBDGSDENewSHPLT1000WSTDELC_23,0,,
TO,2043,RESBDGSDENewSHPLT1500WSTDELC_23,0,,
TO,2043,RESBDGSDENewSHPLT500WSTDELC_23,0,,
TO,2043,RESBDGSDENewSHPST___HIGBWP_23,0,,
TO,2043,RESBDGSDENewSHPST___STDBWP_23,0,,
TO,2043,RESBDGSDENewSHSTV___HIGBMA_23,0,,
TO,2043,RESBDGSDENewSHSTV___STDBMA_23,0,,
TO,2043,RESBDGSDENewWH______STDBMA_16,0,,
TO,2043,RESBDGSDENewWH______STDBWP_16,0,,
TO,2043,RESBDGSDENewWH______STDELC_16,0,,
TO,2043,RESBDGSDENewWH______STDKER_16,0,,
TO,2043,RESBDGSDENewWH______STDLFO_16,0,,
TO,2043,RESBDGSDENewWH______STDNGA_16,0,,
TO,2043,RESBDGSDENewWH______STDPRO_16,0,,
TO,2043,RESBDGSDENewWHSTHBCKSTDELC_23,0,,
TO,2043,RESBDGSDENewWHSTHBCKSTDNGA_23,0,,
TO,2043,RESBDGSDENewWHSYS___STDBMA_23,0,,
TO,2043,RESBDGSDENewWHSYS___STDBWP_23,0,,
TO,2043,RESBDGSDENewWHSYS___STDKER_23,0,,
TO,2043,RESBDGSDENewWHSYS___STDLFO_23,0,,
TO,2043,RESBDGSDENewWHSYS___STDPRO_23,0,,
TO,2043,RESBDGSDENewWHWTK___ESRNGA_23,0,,
TO,2043,RESBDGSDENewWHWTK___HIGELC_23,0,,
TO,2043,RESBDGSDENewWHWTK___HIGNGA_23,0,,
TO,2043,RESBDGSDENewWHWTK___STDELC_23,0,,
TO,2043,RESBDGSDENewWHWTK___STDNGA_23,0,,
TO,2043,RESBDGSDEOldSHBOI___STDHH2_23,0,,
TO,2043,RESBDGSDEOldSHFIR___HIGPRO_23,0,,
TO,2043,RESBDGSDEOldSHFIR___STDPRO_23,0,,
TO,2043,RESBDGSDEOldSHFUR___ESRNGA_23,0,,
TO,2043,RESBDGSDEOldSHFUR___ESRPRO_23,0,,
TO,2043,RESBDGSDEOldSHFUR___HIGLFO_23,0,,
TO,2043,RESBDGSDEOldSHFUR___HIGNGA_16,0,,
TO,2043,RESBDGSDEOldSHFUR___HIGNGA_23,0,,
TO,2043,RESBDGSDEOldSHFUR___HIGPRO_23,0,,
TO,2043,RESBDGSDEOldSHFUR___MEDNGA_16,0,,
TO,2043,RESBDGSDEOldSHFUR___STDBMA_16,0,,
TO,2043,RESBDGSDEOldSHFUR___STDBWP_16,0,,
TO,2043,RESBDGSDEOldSHFUR___STDELC_23,0,,
TO,2043,RESBDGSDEOldSHFUR___STDKER_16,0,,
TO,2043,RESBDGSDEOldSHFUR___STDKER_23,0,,
TO,2043,RESBDGSDEOldSHFUR___STDLFO_16,0,,
TO,2043,RESBDGSDEOldSHFUR___STDLFO_23,0,,
TO,2043,RESBDGSDEOldSHFUR___STDNGA_23,0,,
TO,2043,RESBDGSDEOldSHFUR___STDPRO_16,0,,
TO,2043,RESBDGSDEOldSHFUR___STDPRO_23,0,,
TO,2043,RESBDGSDEOldSHHEP___STDNGA_23,0,,
TO,2043,RESBDGSDEOldSHPLT___STDELC_16,0,,
TO,2043,RESBDGSDEOldSHPLT1000WSTDELC_23,0,,
TO,2043,RESBDGSDEOldSHPLT1500WSTDELC_23,0,,
TO,2043,RESBDGSDEOldSHPLT500WSTDELC_23,0,,
TO,2043,RESBDGSDEOldSHPST___HIGBWP_23,0,,
TO,2043,RESBDGSDEOldSHPST___STDBWP_23,0,,
TO,2043,RESBDGSDEOldSHSTV___HIGBMA_23,0,,
TO,2043,RESBDGSDEOldSHSTV___STDBMA_23,0,,
TO,2043,RESBDGSDEOldWH______STDBMA_16,0,,
TO,2043,RESBDGSDEOldWH______STDBWP_16,0,,
TO,2043,RESBDGSDEOldWH______STDELC_16,0,,
TO,2043,RESBDGSDEOldWH______STDKER_16,0,,
TO,2043,RESBDGSDEOldWH______STDLFO_16,0,,
TO,2043,RESBDGSDEOldWH______STDNGA_16,0,,
TO,2043,RESBDGSDEOldWH______STDPRO_16,0,,
TO,2043,RESBDGSDEOldWHSTHBCKSTDELC_23,0,,
TO,2043,RESBDGSDEOldWHSTHBCKSTDNGA_23,0,,
TO,2043,RESBDGSDEOldWHSYS___STDBMA_23,0,,
TO,2043,RESBDGSDEOldWHSYS___STDBWP_23,0,,
TO,2043,RESBDGSDEOldWHSYS___STDKER_23,0,,
TO,2043,RESBDGSDEOldWHSYS___STDLFO_23,0,,
TO,2043,RESBDGSDEOldWHSYS___STDPRO_23,0,,
TO,2043,RESBDGSDEOldWHWTK___ESRNGA_23,0,,
TO,2043,RESBDGSDEOldWHWTK___HIGELC_23,0,,
TO,2043,RESBDGSDEOldWHWTK___HIGNGA_23,0,,
TO,2043,RESBDGSDEOldWHWTK___STDELC_23,0,,
TO,2043,RESBDGSDEOldWHWTK___STDNGA_23,0,,
TO,2044,RESBDGAPANewSHBOI___STDHH2_23,0,,
TO,2044,RESBDGAPANewSHFIR___HIGPRO_23,0,,
TO,2044,RESBDGAPANewSHFIR___STDPRO_23,0,,
TO,2044,RESBDGAPANewSHFUR___ESRNGA_23,0,,
TO,2044,RESBDGAPANewSHFUR___ESRPRO_23,0,,
TO,2044,RESBDGAPANewSHFUR___HIGLFO_23,0,,
TO,2044,RESBDGAPANewSHFUR___HIGNGA_16,0,,
TO,2044,RESBDGAPANewSHFUR___HIGNGA_23,0,,
TO,2044,RESBDGAPANewSHFUR___HIGPRO_23,0,,
TO,2044,RESBDGAPANewSHFUR___MEDNGA_16,0,,
TO,2044,RESBDGAPANewSHFUR___STDBMA_16,0,,
TO,2044,RESBDGAPANewSHFUR___STDBWP_16,0,,
TO,2044,RESBDGAPANewSHFUR___STDELC_23,0,,
TO,2044,RESBDGAPANewSHFUR___STDKER_16,0,,
TO,2044,RESBDGAPANewSHFUR___STDKER_23,0,,
TO,2044,RESBDGAPANewSHFUR___STDLFO_16,0,,
TO,2044,RESBDGAPANewSHFUR___STDLFO_23,0,,
TO,2044,RESBDGAPANewSHFUR___STDNGA_23,0,,
TO,2044,RESBDGAPANewSHFUR___STDPRO_16,0,,
TO,2044,RESBDGAPANewSHFUR___STDPRO_23,0,,
TO,2044,RESBDGAPANewSHHEP___STDNGA_23,0,,
TO,2044,RESBDGAPANewSHPLT___STDELC_16,0,,
TO,2044,RESBDGAPANewSHPLT1000WSTDELC_23,0,,
TO,2044,RESBDGAPANewSHPLT1500WSTDELC_23,0,,
TO,2044,RESBDGAPANewSHPLT500WSTDELC_23,0,,
TO,2044,RESBDGAPANewSHPST___HIGBWP_23,0,,
TO,2044,RESBDGAPANewSHPST___STDBWP_23,0,,
TO,2044,RESBDGAPANewSHSTV___HIGBMA_23,0,,
TO,2044,RESBDGAPANewSHSTV___STDBMA_23,0,,
TO,2044,RESBDGAPANewWH______STDBMA_16,0,,
TO,2044,RESBDGAPANewWH______STDBWP_16,0,,
TO,2044,RESBDGAPANewWH______STDELC_16,0,,
TO,2044,RESBDGAPANewWH______STDKER_16,0,,
TO,2044,RESBDGAPANewWH______STDLFO_16,0,,
TO,2044,RESBDGAPANewWH______STDNGA_16,0,,
TO,2044,RESBDGAPANewWH______STDPRO_16,0,,
TO,2044,RESBDGAPANewWHSTHBCKSTDELC_23,0,,
TO,2044,RESBDGAPANewWHSTHBCKSTDNGA_23,0,,
TO,2044,RESBDGAPANewWHSYS___STDBMA_23,0,,
TO,2044,RESBDGAPANewWHSYS___STDBWP_23,0,,
TO,2044,RESBDGAPANewWHSYS___STDKER_23,0,,
TO,2044,RESBDGAPANewWHSYS___STDLFO_23,0,,
TO,2044,RESBDGAPANewWHSYS___STDPRO_23,0,,
TO,2044,RESBDGAPANewWHWTK___ESRNGA_23,0,,
TO,2044,RESBDGAPANewWHWTK___HIGELC_23,0,,
TO,2044,RESBDGAPANewWHWTK___HIGNGA_23,0,,
TO,2044,RESBDGAPANewWHWTK___STDELC_23,0,,
TO,2044,RESBDGAPANewWHWTK___STDNGA_23,0,,
TO,2044,RESBDGAPAOldSHBOI___STDHH2_23,0,,
TO,2044,RESBDGAPAOldSHFIR___HIGPRO_23,0,,
TO,2044,RESBDGAPAOldSHFIR___STDPRO_23,0,,
TO,2044,RESBDGAPAOldSHFUR___ESRNGA_23,0,,
TO,2044,RESBDGAPAOldSHFUR___ESRPRO_23,0,,
TO,2044,RESBDGAPAOldSHFUR___HIGLFO_23,0,,
TO,2044,RESBDGAPAOldSHFUR___HIGNGA_16,0,,
TO,2044,RESBDGAPAOldSHFUR___HIGNGA_23,0,,
TO,2044,RESBDGAPAOldSHFUR___HIGPRO_23,0,,
TO,2044,RESBDGAPAOldSHFUR___MEDNGA_16,0,,
TO,2044,RESBDGAPAOldSHFUR___STDBMA_16,0,,
TO,2044,RESBDGAPAOldSHFUR___STDBWP_16,0,,
TO,2044,RESBDGAPAOldSHFUR___STDELC_23,0,,
TO,2044,RESBDGAPAOldSHFUR___STDKER_16,0,,
TO,2044,RESBDGAPAOldSHFUR___STDKER_23,0,,
TO,2044,RESBDGAPAOldSHFUR___STDLFO_16,0,,
TO,2044,RESBDGAPAOldSHFUR___STDLFO_23,0,,
TO,2044,RESBDGAPAOldSHFUR___STDNGA_23,0,,
TO,2044,RESBDGAPAOldSHFUR___STDPRO_16,0,,
TO,2044,RESBDGAPAOldSHFUR___STDPRO_23,0,,
TO,2044,RESBDGAPAOldSHHEP___STDNGA_23,0,,
TO,2044,RESBDGAPAOldSHPLT___STDELC_16,0,,
TO,2044,RESBDGAPAOldSHPLT1000WSTDELC_23,0,,
TO,2044,RESBDGAPAOldSHPLT1500WSTDELC_23,0,,
TO,2044,RESBDGAPAOldSHPLT500WSTDELC_23,0,,
TO,2044,RESBDGAPAOldSHPST___HIGBWP_23,0,,
TO,2044,RESBDGAPAOldSHPST___STDBWP_23,0,,
TO,2044,RESBDGAPAOldSHSTV___HIGBMA_23,0,,
TO,2044,RESBDGAPAOldSHSTV___STDBMA_23,0,,
TO,2044,RESBDGAPAOldWH______STDBMA_16,0,,
TO,2044,RESBDGAPAOldWH______STDBWP_16,0,,
TO,2044,RESBDGAPAOldWH______STDELC_16,0,,
TO,2044,RESBDGAPAOldWH______STDKER_16,0,,
TO,2044,RESBDGAPAOldWH______STDLFO_16,0,,
TO,2044,RESBDGAPAOldWH______STDNGA_16,0,,
TO,2044,RESBDGAPAOldWH______STDPRO_16,0,,
TO,2044,RESBDGAPAOldWHSTHBCKSTDELC_23,0,,
TO,2044,RESBDGAPAOldWHSTHBCKSTDNGA_23,0,,
TO,2044,RESBDGAPAOldWHSYS___STDBMA_23,0,,
TO,2044,RESBDGAPAOldWHSYS___STDBWP_23,0,,
TO,2044,RESBDGAPAOldWHSYS___STDKER_23,0,,
TO,2044,RESBDGAPAOldWHSYS___STDLFO_23,0,,
TO,2044,RESBDGAPAOldWHSYS___STDPRO_23,0,,
TO,2044,RESBDGAPAOldWHWTK___ESRNGA_23,0,,
TO,2044,RESBDGAPAOldWHWTK___HIGELC_23,0,,
TO,2044,RESBDGAPAOldWHWTK___HIGNGA_23,0,,
TO,2044,RESBDGAPAOldWHWTK___STDELC_23,0,,
TO,2044,RESBDGAPAOldWHWTK___STDNGA_23,0,,
TO,2044,RESBDGSATNewSHBOI___STDHH2_23,0,,
TO,2044,RESBDGSATNewSHFIR___HIGPRO_23,0,,
TO,2044,RESBDGSATNewSHFIR___STDPRO_23,0,,
TO,2044,RESBDGSATNewSHFUR___ESRNGA_23,0,,
TO,2044,RESBDGSATNewSHFUR___ESRPRO_23,0,,
TO,2044,RESBDGSATNewSHFUR___HIGLFO_23,0,,
TO,2044,RESBDGSATNewSHFUR___HIGNGA_16,0,,
TO,2044,RESBDGSATNewSHFUR___HIGNGA_23,0,,
TO,2044,RESBDGSATNewSHFUR___HIGPRO_23,0,,
TO,2044,RESBDGSATNewSHFUR___MEDNGA_16,0,,
