regions,emis_comm,input_comm,tech,vintage,output_comm,emis_act,emis_act_units,emis_act_notes
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2010,EUEPUBBDGPSIOldSH,60.825230591852424,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2010,EUEPUBBDGSBDOldSH,60.825230591852424,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2010,EUEPUBBDGHSPOldSH,91.28945281522601,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2010,EUEPUBBDGPSIOldSH,91.28945281522601,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldWH______STDNGA_EX,2010,EUEPUBBDGHSPOldWH,59.34168838229505,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldWH______STDNGA_EX,2010,EUEPUBBDGMUNOldWH,59.34168838229505,t/TJ,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldWH______STDNGA_EX,2010,EUEPUBBDGPSIOldWH,59.34168838229505,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldWH______STDNGA_EX,2010,EUEPUBBDGSBDOldWH,59.34168838229505,t/TJ,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldWH______STDLFO_EX,2010,EUEPUBBDGHSPOldWH,90.13389012136238,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldWH______STDLFO_EX,2010,EUEPUBBDGPSIOldWH,90.13389012136238,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSC______STDNGA_EX,2005,EUEPUBBDGHSPOldSC,13.720121571067251,t/TJ,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSC______STDNGA_EX,2005,EUEPUBBDGMUNOldSC,13.720121571067251,t/TJ,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSC______STDNGA_EX,2005,EUEPUBBDGPSIOldSC,13.720121571067251,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSC______STDNGA_EX,2005,EUEPUBBDGSBDOldSC,13.720121571067251,t/TJ,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2005,EUEPUBBDGHSPOldSH,60.825230591852424,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2005,EUEPUBBDGMUNOldSH,60.825230591852424,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2005,EUEPUBBDGPSIOldSH,60.825230591852424,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2005,EUEPUBBDGSBDOldSH,60.825230591852424,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2005,EUEPUBBDGHSPOldSH,91.28945281522601,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2005,EUEPUBBDGPSIOldSH,91.28945281522601,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldWH______STDNGA_EX,2005,EUEPUBBDGHSPOldWH,59.34168838229505,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldWH______STDNGA_EX,2005,EUEPUBBDGMUNOldWH,59.34168838229505,t/TJ,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldWH______STDNGA_EX,2005,EUEPUBBDGPSIOldWH,59.34168838229505,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldWH______STDNGA_EX,2005,EUEPUBBDGSBDOldWH,59.34168838229505,t/TJ,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldWH______STDLFO_EX,2005,EUEPUBBDGHSPOldWH,90.13389012136238,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldWH______STDLFO_EX,2005,EUEPUBBDGPSIOldWH,90.13389012136238,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2000,EUEPUBBDGHSPOldSH,60.825230591852424,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2000,EUEPUBBDGMUNOldSH,60.825230591852424,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2000,EUEPUBBDGPSIOldSH,60.825230591852424,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2000,EUEPUBBDGSBDOldSH,60.825230591852424,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2000,EUEPUBBDGHSPOldSH,91.28945281522601,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2000,EUEPUBBDGPSIOldSH,91.28945281522601,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,1995,EUEPUBBDGHSPOldSH,60.825230591852424,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,1995,EUEPUBBDGMUNOldSH,60.825230591852424,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,1995,EUEPUBBDGPSIOldSH,60.825230591852424,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,1995,EUEPUBBDGSBDOldSH,60.825230591852424,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,1995,EUEPUBBDGHSPOldSH,91.28945281522601,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,1995,EUEPUBBDGPSIOldSH,91.28945281522601,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
