regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2016,PUBBDGPSIOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,2016,PUBBDGSBDOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,2016,PUBBDGHSPOldWH______STDLFO_EX,2015,12.5213904328447,k$/MW,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,2016,PUBBDGPSIOldWH______STDLFO_EX,2015,12.5213904328447,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,2016,PUBBDGHSPOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingHospitalOldWater HeatingDistrict Heating
TO,2016,PUBBDGMUNOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingMunicipalityOldWater HeatingDistrict Heating
TO,2016,PUBBDGPSIOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingDistrict Heating
TO,2016,PUBBDGSBDOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingSchool boardOldWater HeatingDistrict Heating
TO,2017,PUBBDGHSPOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2017,PUBBDGMUNOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2017,PUBBDGPSIOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2017,PUBBDGSBDOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingSchool boardOldLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2017,PUBBDGHSPOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingFluocompactStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingFluocompactStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingFluocompactStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingSchool boardOldLightingFluocompactStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingFluorescenteStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingFluorescenteStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingFluorescenteStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingSchool boardOldLightingFluorescenteStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldLILED___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldLILED___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldLILED___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldLILED___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingSchool boardOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldSC______STDELC_EX,2015,8.46640680513312,k$/MW,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldSC______STDELC_EX,2015,8.46640680513312,k$/MW,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldSC______STDELC_EX,2015,8.46640680513312,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldSC______STDELC_EX,2015,8.46640680513312,k$/MW,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas
TO,2017,PUBBDGMUNOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas
TO,2017,PUBBDGPSIOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas
TO,2017,PUBBDGSBDOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas
TO,2017,PUBBDGMUNOldSC_________DCO_EX,2015,0.0,k$/MW,PublicBuildingMunicipalityOldSpace CoolingDistrict Cooling
TO,2017,PUBBDGPSIOldSC_________DCO_EX,2015,0.0,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace CoolingDistrict Cooling
TO,2017,PUBBDGSBDOldSC_________DCO_EX,2015,0.0,k$/MW,PublicBuildingSchool boardOldSpace CoolingDistrict Cooling
TO,2017,PUBBDGHSPOldAM______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingHospitalOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldAM______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingMunicipalityOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldAM______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingPost-Secondary InstitutionOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldAM______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingSchool boardOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2017,PUBBDGMUNOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2017,PUBBDGPSIOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2017,PUBBDGSBDOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2017,PUBBDGHSPOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingHospitalOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingMunicipalityOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingSchool boardOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2017,PUBBDGMUNOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2017,PUBBDGPSIOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2017,PUBBDGSBDOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2017,PUBBDGHSPOldSHFUR___STDLFO_EX,2015,3.26643989726693,k$/MW,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2017,PUBBDGPSIOldSHFUR___STDLFO_EX,2015,3.26643989726693,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2017,PUBBDGHSPOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingHospitalOldSpace HeatingDistrict Heating
TO,2017,PUBBDGMUNOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingMunicipalityOldSpace HeatingDistrict Heating
TO,2017,PUBBDGPSIOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingDistrict Heating
TO,2017,PUBBDGSBDOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingSchool boardOldSpace HeatingDistrict Heating
TO,2017,PUBBDGHSPOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingHospitalOldWater HeatingStandard EfficiencyElectricity
TO,2017,PUBBDGMUNOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyElectricity
TO,2017,PUBBDGPSIOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyElectricity
TO,2017,PUBBDGSBDOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyElectricity
TO,2017,PUBBDGHSPOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,2017,PUBBDGMUNOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,2017,PUBBDGPSIOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,2017,PUBBDGSBDOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,2017,PUBBDGHSPOldWH______STDLFO_EX,2015,12.5213904328447,k$/MW,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,2017,PUBBDGPSIOldWH______STDLFO_EX,2015,12.5213904328447,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,2017,PUBBDGHSPOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingHospitalOldWater HeatingDistrict Heating
TO,2017,PUBBDGMUNOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingMunicipalityOldWater HeatingDistrict Heating
TO,2017,PUBBDGPSIOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingDistrict Heating
TO,2017,PUBBDGSBDOldWH_________DHE_EX,2015,0.0,k$/MW,PublicBuildingSchool boardOldWater HeatingDistrict Heating
TO,2018,PUBBDGHSPOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2018,PUBBDGMUNOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2018,PUBBDGPSIOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingLight Emitting DiodeHigh EfficiencyElectricity
