regions,tech,vintage,exist_cap,exist_cap_units,exist_cap_notes
TO,COMBDGAEROldLILED___STDELC_EX,2015,1.1677060434940438,Mlma,"CommercialBuildingArts, Entertainment and RecreationOldLightingLight Emitting DiodeStandard EfficiencyElectricity"
TO,COMBDGAFSOldLILED___STDELC_EX,2015,1.2855556804838482,Mlma,CommercialBuildingAccommodation and Food ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGOTSOldLILED___STDELC_EX,2015,1.2805419738013888,Mlma,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGWSTOldSC______STDNGA_EX,2015,1.3101568082996262,MW,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGRTTOldSC______STDNGA_EX,2015,2.00029126143062,MW,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGTAWOldSC______STDNGA_EX,2015,0.2546506486485128,MW,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGICIOldSC______STDNGA_EX,2015,0.07889683413431302,MW,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGOFFOldSC______STDNGA_EX,2015,4.416397529269752,MW,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGEDSOldSC______STDNGA_EX,2015,1.6050374164797594,MW,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGHLCOldSC______STDNGA_EX,2015,0.8381716587115463,MW,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGAEROldSC______STDNGA_EX,2015,0.5395175812533565,MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyNatural Gas"
TO,COMBDGAFSOldSC______STDNGA_EX,2015,0.5818460933960363,MW,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGOTSOldSC______STDNGA_EX,2015,0.6241597123365148,MW,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGWSTOldSC______STDELC_EX,2015,42.58009626973785,MW,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGRTTOldSC______STDELC_EX,2015,65.00946599649515,MW,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGTAWOldSC______STDELC_EX,2015,8.276146081076664,MW,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGICIOldSC______STDELC_EX,2015,2.5641471093651735,MW,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGOFFOldSC______STDELC_EX,2015,143.53291970126696,MW,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGEDSOldSC______STDELC_EX,2015,52.163716035592195,MW,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGHLCOldSC______STDELC_EX,2015,27.24057890812525,MW,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGAEROldSC______STDELC_EX,2015,17.53432139073409,MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyElectricity"
TO,COMBDGAFSOldSC______STDELC_EX,2015,18.90999803537118,MW,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGOTSOldSC______STDELC_EX,2015,20.28519065093673,MW,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyElectricity
TO,COMBDGWSTOldSC_________DCO_EX,2015,0.5910544197571905,MW,CommercialBuildingWholesale TradeOldSpace CoolingDistrict Cooling
