regions,input_comm,tech,vintage,output_comm,efficiency,eff_notes
TO,COMBDGELC,COMBDGWSTOldSHPLT___STDELC_EX,2005,EUECOMBDGWSTOldSH,1.0,CommercialBuildingWholesale TradeOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGRTTOldSHPLT___STDELC_EX,2005,EUECOMBDGRTTOldSH,1.0,CommercialBuildingRetail TradeOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGTAWOldSHPLT___STDELC_EX,2005,EUECOMBDGTAWOldSH,1.0,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGICIOldSHPLT___STDELC_EX,2005,EUECOMBDGICIOldSH,1.0,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGOFFOldSHPLT___STDELC_EX,2005,EUECOMBDGOFFOldSH,1.0,CommercialBuildingOfficesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGEDSOldSHPLT___STDELC_EX,2005,EUECOMBDGEDSOldSH,1.0,CommercialBuildingEducational ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGHLCOldSHPLT___STDELC_EX,2005,EUECOMBDGHLCOldSH,1.0,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGAEROldSHPLT___STDELC_EX,2005,EUECOMBDGAEROldSH,1.0,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingPlintheStandard EfficiencyElectricity"
TO,COMBDGELC,COMBDGAFSOldSHPLT___STDELC_EX,2005,EUECOMBDGAFSOldSH,1.0,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGOTSOldSHPLT___STDELC_EX,2005,EUECOMBDGOTSOldSH,1.0,CommercialBuildingOther ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGWSTOldSHHEP___STDELC_EX,2005,EUECOMBDGWSTOldSH,2.49,CommercialBuildingWholesale TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGRTTOldSHHEP___STDELC_EX,2005,EUECOMBDGRTTOldSH,2.49,CommercialBuildingRetail TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGTAWOldSHHEP___STDELC_EX,2005,EUECOMBDGTAWOldSH,2.49,CommercialBuildingTransportation and WarehousingOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGICIOldSHHEP___STDELC_EX,2005,EUECOMBDGICIOldSH,2.49,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGOFFOldSHHEP___STDELC_EX,2005,EUECOMBDGOFFOldSH,2.49,CommercialBuildingOfficesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGEDSOldSHHEP___STDELC_EX,2005,EUECOMBDGEDSOldSH,2.49,CommercialBuildingEducational ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGHLCOldSHHEP___STDELC_EX,2005,EUECOMBDGHLCOldSH,2.49,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGAEROldSHHEP___STDELC_EX,2005,EUECOMBDGAEROldSH,2.49,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingHeat PumpStandard EfficiencyElectricity"
TO,COMBDGELC,COMBDGAFSOldSHHEP___STDELC_EX,2005,EUECOMBDGAFSOldSH,2.49,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGOTSOldSHHEP___STDELC_EX,2005,EUECOMBDGOTSOldSH,2.49,CommercialBuildingOther ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGNGA,COMBDGWSTOldSHFUR___STDNGA_EX,2005,EUECOMBDGWSTOldSH,0.8,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGRTTOldSHFUR___STDNGA_EX,2005,EUECOMBDGRTTOldSH,0.8,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGTAWOldSHFUR___STDNGA_EX,2005,EUECOMBDGTAWOldSH,0.8,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGICIOldSHFUR___STDNGA_EX,2005,EUECOMBDGICIOldSH,0.8,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGOFFOldSHFUR___STDNGA_EX,2005,EUECOMBDGOFFOldSH,0.8,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGEDSOldSHFUR___STDNGA_EX,2005,EUECOMBDGEDSOldSH,0.8,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGHLCOldSHFUR___STDNGA_EX,2005,EUECOMBDGHLCOldSH,0.8,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGAEROldSHFUR___STDNGA_EX,2005,EUECOMBDGAEROldSH,0.8,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyNatural Gas"
TO,COMBDGNGA,COMBDGAFSOldSHFUR___STDNGA_EX,2005,EUECOMBDGAFSOldSH,0.8,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGOTSOldSHFUR___STDNGA_EX,2005,EUECOMBDGOTSOldSH,0.8,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGLFO,COMBDGWSTOldSHFUR___STDLFO_EX,2005,EUECOMBDGWSTOldSH,0.78,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGRTTOldSHFUR___STDLFO_EX,2005,EUECOMBDGRTTOldSH,0.78,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGTAWOldSHFUR___STDLFO_EX,2005,EUECOMBDGTAWOldSH,0.78,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGICIOldSHFUR___STDLFO_EX,2005,EUECOMBDGICIOldSH,0.78,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGOFFOldSHFUR___STDLFO_EX,2005,EUECOMBDGOFFOldSH,0.78,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGEDSOldSHFUR___STDLFO_EX,2005,EUECOMBDGEDSOldSH,0.78,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGHLCOldSHFUR___STDLFO_EX,2005,EUECOMBDGHLCOldSH,0.78,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGAEROldSHFUR___STDLFO_EX,2005,EUECOMBDGAEROldSH,0.78,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil"
TO,COMBDGLFO,COMBDGAFSOldSHFUR___STDLFO_EX,2005,EUECOMBDGAFSOldSH,0.78,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGLFO,COMBDGOTSOldSHFUR___STDLFO_EX,2005,EUECOMBDGOTSOldSH,0.78,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGDHE,COMBDGWSTOldSH_________DHE_EX,2005,EUECOMBDGWSTOldSH,1.0,CommercialBuildingWholesale TradeOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGRTTOldSH_________DHE_EX,2005,EUECOMBDGRTTOldSH,1.0,CommercialBuildingRetail TradeOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGTAWOldSH_________DHE_EX,2005,EUECOMBDGTAWOldSH,1.0,CommercialBuildingTransportation and WarehousingOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGICIOldSH_________DHE_EX,2005,EUECOMBDGICIOldSH,1.0,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGOFFOldSH_________DHE_EX,2005,EUECOMBDGOFFOldSH,1.0,CommercialBuildingOfficesOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGEDSOldSH_________DHE_EX,2005,EUECOMBDGEDSOldSH,1.0,CommercialBuildingEducational ServicesOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGHLCOldSH_________DHE_EX,2005,EUECOMBDGHLCOldSH,1.0,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGAEROldSH_________DHE_EX,2005,EUECOMBDGAEROldSH,1.0,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingDistrict Heating"
TO,COMBDGDHE,COMBDGAFSOldSH_________DHE_EX,2005,EUECOMBDGAFSOldSH,1.0,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingDistrict Heating
TO,COMBDGDHE,COMBDGOTSOldSH_________DHE_EX,2005,EUECOMBDGOTSOldSH,1.0,CommercialBuildingOther ServicesOldSpace HeatingDistrict Heating
TO,COMBDGPRO,COMBDGWSTOldSHFUR___STDPRO_EX,2005,EUECOMBDGWSTOldSH,0.8,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGRTTOldSHFUR___STDPRO_EX,2005,EUECOMBDGRTTOldSH,0.8,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGTAWOldSHFUR___STDPRO_EX,2005,EUECOMBDGTAWOldSH,0.8,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGICIOldSHFUR___STDPRO_EX,2005,EUECOMBDGICIOldSH,0.8,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGOFFOldSHFUR___STDPRO_EX,2005,EUECOMBDGOFFOldSH,0.8,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGEDSOldSHFUR___STDPRO_EX,2005,EUECOMBDGEDSOldSH,0.8,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGHLCOldSHFUR___STDPRO_EX,2005,EUECOMBDGHLCOldSH,0.8,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGAEROldSHFUR___STDPRO_EX,2005,EUECOMBDGAEROldSH,0.8,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyPropane"
TO,COMBDGPRO,COMBDGAFSOldSHFUR___STDPRO_EX,2005,EUECOMBDGAFSOldSH,0.8,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGPRO,COMBDGOTSOldSHFUR___STDPRO_EX,2005,EUECOMBDGOTSOldSH,0.8,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGELC,COMBDGWSTOldWH______STDELC_EX,2005,EUECOMBDGWSTOldWH,0.93,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGRTTOldWH______STDELC_EX,2005,EUECOMBDGRTTOldWH,0.93,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGTAWOldWH______STDELC_EX,2005,EUECOMBDGTAWOldWH,0.93,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGICIOldWH______STDELC_EX,2005,EUECOMBDGICIOldWH,0.93,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGOFFOldWH______STDELC_EX,2005,EUECOMBDGOFFOldWH,0.93,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGEDSOldWH______STDELC_EX,2005,EUECOMBDGEDSOldWH,0.93,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGHLCOldWH______STDELC_EX,2005,EUECOMBDGHLCOldWH,0.93,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGAEROldWH______STDELC_EX,2005,EUECOMBDGAEROldWH,0.93,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyElectricity"
TO,COMBDGELC,COMBDGAFSOldWH______STDELC_EX,2005,EUECOMBDGAFSOldWH,0.93,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGELC,COMBDGOTSOldWH______STDELC_EX,2005,EUECOMBDGOTSOldWH,0.93,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGNGA,COMBDGWSTOldWH______STDNGA_EX,2005,EUECOMBDGWSTOldWH,0.82,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGRTTOldWH______STDNGA_EX,2005,EUECOMBDGRTTOldWH,0.82,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGTAWOldWH______STDNGA_EX,2005,EUECOMBDGTAWOldWH,0.82,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGICIOldWH______STDNGA_EX,2005,EUECOMBDGICIOldWH,0.82,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGOFFOldWH______STDNGA_EX,2005,EUECOMBDGOFFOldWH,0.82,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGEDSOldWH______STDNGA_EX,2005,EUECOMBDGEDSOldWH,0.82,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGHLCOldWH______STDNGA_EX,2005,EUECOMBDGHLCOldWH,0.82,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGAEROldWH______STDNGA_EX,2005,EUECOMBDGAEROldWH,0.82,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyNatural Gas"
