tech,flag,sector,tech_desc,tech_category
COMBDGAEROldSHFUR___STDPRO_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyPropane",
COMBDGAFSOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGOTSOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGWSTOldWH______STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyElectricity,
COMBDGRTTOldWH______STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyElectricity,
COMBDGTAWOldWH______STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyElectricity,
COMBDGICIOldWH______STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyElectricity,
COMBDGOFFOldWH______STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyElectricity,
COMBDGEDSOldWH______STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyElectricity,
COMBDGHLCOldWH______STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyElectricity,
COMBDGAEROldWH______STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyElectricity",
COMBDGAFSOldWH______STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyElectricity,
COMBDGOTSOldWH______STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyElectricity,
COMBDGWSTOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGRTTOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGTAWOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGICIOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGOFFOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGEDSOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGHLCOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGAEROldWH______STDNGA_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyNatural Gas",
COMBDGAFSOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGOTSOldWH______STDNGA_EX,p,COMBDG,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyNatural Gas,
COMBDGWSTOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGRTTOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGTAWOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGICIOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGOFFOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGEDSOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGHLCOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGAEROldWH______STDLFO_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyLight Fuel Oil",
COMBDGAFSOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGOTSOldWH______STDLFO_EX,p,COMBDG,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil,
COMBDGWSTOldWH_________DHE_EX,p,COMBDG,CommercialBuildingWholesale TradeOldWater HeatingDistrict Heating,
COMBDGRTTOldWH_________DHE_EX,p,COMBDG,CommercialBuildingRetail TradeOldWater HeatingDistrict Heating,
COMBDGTAWOldWH_________DHE_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldWater HeatingDistrict Heating,
COMBDGICIOldWH_________DHE_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingDistrict Heating,
COMBDGOFFOldWH_________DHE_EX,p,COMBDG,CommercialBuildingOfficesOldWater HeatingDistrict Heating,
COMBDGEDSOldWH_________DHE_EX,p,COMBDG,CommercialBuildingEducational ServicesOldWater HeatingDistrict Heating,
COMBDGHLCOldWH_________DHE_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingDistrict Heating,
COMBDGAEROldWH_________DHE_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingDistrict Heating",
COMBDGAFSOldWH_________DHE_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldWater HeatingDistrict Heating,
COMBDGOTSOldWH_________DHE_EX,p,COMBDG,CommercialBuildingOther ServicesOldWater HeatingDistrict Heating,
COMBDGWSTOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyPropane,
COMBDGRTTOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyPropane,
COMBDGTAWOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyPropane,
COMBDGICIOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyPropane,
COMBDGOFFOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyPropane,
COMBDGEDSOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyPropane,
COMBDGHLCOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyPropane,
COMBDGAEROldWH______STDPRO_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyPropane",
COMBDGAFSOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyPropane,
COMBDGOTSOldWH______STDPRO_EX,p,COMBDG,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyPropane,
COMBDGWSTOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGRTTOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGTAWOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGICIOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGOFFOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGEDSOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGHLCOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGAEROldSLLED___STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity",
COMBDGAFSOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGOTSOldSLLED___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity,
