"Energy consumed for building sector, and per end use (TJ)"
t_periods,Fuel,Sub,EndUse,VFlow_In
2020,Electricity,Commercial,Space Heating,1950.2706349313735
2020,Electricity,Commercial,Street Lighting,505.2999828471376
2020,Electricity,Commercial,Water Heating,139.4272208219721
2020,Electricity,Industry,Industrial Processes,2677.857287512779
2020,Electricity,Industry,Lighting,652.5425665882159
2020,Electricity,Industry,Space Cooling,368.29677351894827
2020,Electricity,Industry,Space Heating,759.0587362285135
2020,Electricity,Industry,Water Heating,1012.2792845352683
2020,Electricity,Public,Auxiliary Equipment,2056.872424493351
2020,Electricity,Public,Auxiliary Motors,533.5370694238442
2020,Electricity,Public,Lighting,1997.7939385680847
2020,Electricity,Public,Space Cooling,1257.0503191186772
2020,Electricity,Public,Space Heating,791.6179063757133
2020,Electricity,Public,Water Heating,32.57290827582149
2020,Electricity,Residential,Other Appliances,3754.0800598443034
2020,Electricity,Residential,Clothe Dryer,2061.62186403449
2020,Electricity,Residential,Clothe Washer,114.06781922653028
2020,Electricity,Residential,Dish Washer,143.2818999163992
2020,Electricity,Residential,Freezer,524.3789530599352
2020,Electricity,Residential,Lighting,2502.3483171826547
2020,Electricity,Residential,Range,1918.3539169407697
2020,Electricity,Residential,Refrigerator,1614.8243764998576
2020,Electricity,Residential,Space Cooling,3360.5988794370433
2020,Electricity,Residential,Space Heating,4675.221635254746
2020,Electricity,Residential,Water Heating,753.7806458917397
2020,Heavy Fuel Oil,Commercial,Space Heating,8.516784831851034
2020,Heavy Fuel Oil,Commercial,Water Heating,45.496055501754135
2020,Heavy Fuel Oil,Industry,Industrial Processes,42.77243698145087
2020,Heavy Fuel Oil,Industry,Space Heating,25.471852917830034
2020,Heavy Fuel Oil,Industry,Water Heating,60.944326575623776
2020,Heavy Fuel Oil,Public,Space Heating,0.005855109128161743
2020,Heavy Fuel Oil,Public,Water Heating,1.2932759523285244
2020,Hydrogen,Residential,Space Heating,1.0090292681379016
2020,Hydrogen,Residential,Water Heating,0.5953934133082756
2020,Kerosene,Commercial,Space Heating,8.51617076002348
2020,Kerosene,Commercial,Water Heating,45.499336216290736
2020,Kerosene,Public,Space Heating,0.005854147955601562
2020,Kerosene,Public,Water Heating,1.2933708029318194
2020,Kerosene,Residential,Space Heating,0.8868996728483072
2020,Kerosene,Residential,Water Heating,375.19992139178174
2020,Light Fuel Oil,Commercial,Space Heating,202.1791892127712
2020,Light Fuel Oil,Commercial,Water Heating,252.1179954658701
2020,Light Fuel Oil,Industry,Industrial Processes,480.89267873648475
2020,Light Fuel Oil,Industry,Space Heating,24.85990163108744
2020,Light Fuel Oil,Industry,Water Heating,44.47423120478985
2020,Light Fuel Oil,Public,Space Heating,345.6819979143652
2020,Light Fuel Oil,Public,Water Heating,65.3520304667603
2020,Light Fuel Oil,Residential,Space Heating,946.4783753480024
2020,Light Fuel Oil,Residential,Water Heating,418.00768417807365
2020,Mix Energy,Industry,Industrial Processes,15334.750314823079
2020,Natural Gas,Commercial,Auxiliary Equipment,2612.5873197418296
2020,Natural Gas,Commercial,Space Cooling,119.39725447762964
2020,Natural Gas,Commercial,Space Heating,36307.233278171036
2020,Natural Gas,Commercial,Water Heating,5846.158100048788
2020,Natural Gas,Industry,Industrial Processes,11711.045290555267
2020,Natural Gas,Industry,Space Cooling,30.347157961805582
2020,Natural Gas,Industry,Space Heating,734.7496452718407
2020,Natural Gas,Industry,Water Heating,2883.549681520207
2020,Natural Gas,Public,Auxiliary Equipment,363.9804996100881
2020,Natural Gas,Public,Space Cooling,154.4126117126802
2020,Natural Gas,Public,Space Heating,7368.313986216227
2020,Natural Gas,Public,Water Heating,918.3541902059193
2020,Natural Gas,Residential,Clothe Dryer,92.60791955930544
2020,Natural Gas,Residential,Range,94.24789391048427
2020,Natural Gas,Residential,Space Heating,58239.32679376956
2020,Natural Gas,Residential,Water Heating,18185.26948989297
2020,Pet Coke,Industry,Industrial Processes,238.05141940338854
2020,Propane,Commercial,Auxiliary Equipment,1968.338731433574
2020,Propane,Commercial,Space Heating,1140.0680294853864
2020,Propane,Commercial,Water Heating,124.64896273261417
2020,Propane,Industry,Space Heating,21.96202378102388
2020,Propane,Industry,Water Heating,96.71979435759067
2020,Propane,Public,Auxiliary Equipment,0.028551990561675927
2020,Propane,Public,Space Heating,0.006219082786940824
2020,Propane,Residential,Space Heating,1.0981655074374546
2020,Propane,Residential,Water Heating,602.8928192825709
2020,Synthetic Gas,Commercial,Auxiliary Equipment,3.2513646057873755
2020,Synthetic Gas,Commercial,Space Cooling,1.6484552496043074
2020,Synthetic Gas,Commercial,Space Heating,6.943307012944704
2020,Synthetic Gas,Commercial,Water Heating,4.487468236913161
2020,Synthetic Gas,Public,Auxiliary Equipment,0.8587960383656691
2020,Synthetic Gas,Public,Space Cooling,1.2095024427470282
2020,Synthetic Gas,Public,Space Heating,1.6940746224479475
2020,Synthetic Gas,Public,Water Heating,1.8653728625910964
2020,Synthetic Gas,Residential,Space Heating,3.0766437223805605
2020,Synthetic Gas,Residential,Water Heating,1.7948148321913637
2021,Biomass,Industry,Industrial Processes,85.69099103470452
2021,Biomass,Residential,Space Heating,217.56973175722467
2021,Biomass,Residential,Water Heating,617.6631002377358
2021,Bio Methane,Commercial,Auxiliary Equipment,106.53014871735785
2021,Bio Methane,Commercial,Space Cooling,24.60528350352765
2021,Bio Methane,Commercial,Space Heating,300.65145806802155
2021,Bio Methane,Commercial,Water Heating,200.78171079179984
2021,Bio Methane,Public,Auxiliary Equipment,29.815396335074503
2021,Bio Methane,Public,Space Cooling,32.53646482810297
2021,Bio Methane,Public,Space Heating,84.5205632594208
2021,Bio Methane,Public,Water Heating,76.24078854078273
2021,Bio Methane,Residential,Space Heating,155.19368579289852
2021,Bio Methane,Residential,Water Heating,120.2894761398167
2021,Wood Pellet,Residential,Space Heating,1.18837591990714
2021,Wood Pellet,Residential,Water Heating,635.5344300051889
2021,Coal,Industry,Industrial Processes,98.65287454211973
2021,District Cooling,Commercial,Space Cooling,1261.4063145928594
2021,District Cooling,Public,Space Cooling,279.4471244810082
2021,District Cooling,Residential,Space Cooling,92.90644639873912
2021,District Heating,Commercial,Space Heating,3572.5576521763946
2021,District Heating,Commercial,Water Heating,633.9010172007639
2021,District Heating,Public,Space Heating,1518.6994819646413
2021,District Heating,Public,Water Heating,323.6898628457099
2021,District Heating,Residential,Space Heating,101.01269247758796
2021,District Heating,Residential,Water Heating,925.3936958139954
2021,Electricity,Commercial,Auxiliary Equipment,17734.159308252296
2021,Electricity,Commercial,Auxiliary Motors,2276.133633878403
2021,Electricity,Commercial,Lighting,30699.262979943258
2021,Electricity,Commercial,Space Cooling,2984.231959991208
2021,Electricity,Commercial,Space Heating,2115.2803690195005
2021,Electricity,Commercial,Street Lighting,508.28546907747
2021,Electricity,Commercial,Water Heating,122.55683059994483
2021,Electricity,Industry,Industrial Processes,2680.9501017767993
2021,Electricity,Industry,Lighting,653.2962262280834
2021,Electricity,Industry,Space Cooling,368.7221410396388
2021,Electricity,Industry,Space Heating,759.9354176328112
2021,Electricity,Industry,Water Heating,1013.4484251858376
2021,Electricity,Public,Auxiliary Equipment,2067.4140728802504
2021,Electricity,Public,Auxiliary Motors,536.5293320313409
2021,Electricity,Public,Lighting,2008.8590671333718
2021,Electricity,Public,Space Cooling,1262.320149791406
2021,Electricity,Public,Space Heating,795.9788524962664
2021,Electricity,Public,Water Heating,33.175014373187075
2021,Electricity,Residential,Other Appliances,3785.1772573864673
2021,Electricity,Residential,Clothe Dryer,2078.209861330638
2021,Electricity,Residential,Clothe Washer,114.87899211898433
2021,Electricity,Residential,Dish Washer,144.3691238296793
2021,Electricity,Residential,Freezer,527.2198624213812
2021,Electricity,Residential,Lighting,2515.994256452023
2021,Electricity,Residential,Range,1931.134185268748
2021,Electricity,Residential,Refrigerator,1624.0393968099897
2021,Electricity,Residential,Space Cooling,3385.205118402528
2021,Electricity,Residential,Space Heating,4784.777406027102
2021,Electricity,Residential,Water Heating,763.6774461309478
2021,Heavy Fuel Oil,Commercial,Space Heating,9.593174779137179
2021,Heavy Fuel Oil,Commercial,Water Heating,52.24459088203147
2021,Heavy Fuel Oil,Industry,Industrial Processes,42.82183737475052
2021,Heavy Fuel Oil,Industry,Space Heating,25.50127185305111
2021,Heavy Fuel Oil,Industry,Water Heating,61.014714748849414
2021,Heavy Fuel Oil,Public,Space Heating,0.008269838668336794
2021,Heavy Fuel Oil,Public,Water Heating,1.3580285477829381
2021,Hydrogen,Residential,Space Heating,1.1135785815602608
2021,Hydrogen,Residential,Water Heating,0.6666240019346467
2021,Kerosene,Commercial,Space Heating,9.59292590015306
2021,Kerosene,Commercial,Water Heating,52.24892333564763
2021,Kerosene,Public,Space Heating,0.008269228443957865
2021,Kerosene,Public,Water Heating,1.3581508702901357
2021,Kerosene,Residential,Space Heating,0.9654905606047929
2021,Kerosene,Residential,Water Heating,396.4423792572499
2021,Light Fuel Oil,Commercial,Space Heating,202.97011915783506
2021,Light Fuel Oil,Commercial,Water Heating,258.09877050538194
2021,Light Fuel Oil,Industry,Industrial Processes,481.4480898644997
2021,Light Fuel Oil,Industry,Space Heating,24.88861378791541
2021,Light Fuel Oil,Industry,Water Heating,44.52559709996595
2021,Light Fuel Oil,Public,Space Heating,346.88959605903983
2021,Light Fuel Oil,Public,Water Heating,65.84623250873082
2021,Light Fuel Oil,Residential,Space Heating,956.4130925212197
2021,Light Fuel Oil,Residential,Water Heating,439.08407560674686
2021,Mix Energy,Industry,Industrial Processes,15352.461316359964
2021,Natural Gas,Commercial,Auxiliary Equipment,2622.6686103562897
2021,Natural Gas,Commercial,Space Cooling,119.87688006730026
2021,Natural Gas,Commercial,Space Heating,36324.089138583244
2021,Natural Gas,Commercial,Water Heating,5863.699054247923
2021,Natural Gas,Industry,Industrial Processes,11724.571062852086
2021,Natural Gas,Industry,Space Cooling,30.38220767244757
2021,Natural Gas,Industry,Space Heating,735.5982506829762
2021,Natural Gas,Industry,Water Heating,2886.880061982112
2021,Natural Gas,Public,Auxiliary Equipment,365.1896466033722
2021,Natural Gas,Public,Space Cooling,156.44991694015178
2021,Natural Gas,Public,Space Heating,7403.022455956837
2021,Natural Gas,Public,Water Heating,919.1114544665135
2021,Natural Gas,Residential,Clothe Dryer,92.60599791548795
2021,Natural Gas,Residential,Range,94.24515698961461
2021,Natural Gas,Residential,Space Heating,58267.99404174906
2021,Natural Gas,Residential,Water Heating,18257.33095056494
2021,Pet Coke,Industry,Industrial Processes,238.3263589338342
2021,Propane,Commercial,Auxiliary Equipment,1979.1580353339073
2021,Propane,Commercial,Space Heating,1149.4190689215427
2021,Propane,Commercial,Water Heating,134.41587265375298
2021,Propane,Industry,Space Heating,21.98738900895018
2021,Propane,Industry,Water Heating,96.83150171449715
2021,Propane,Public,Auxiliary Equipment,0.039889257623693934
2021,Propane,Public,Space Heating,0.008709118488961994
2021,Propane,Residential,Space Heating,1.1892746436803192
2021,Propane,Residential,Water Heating,631.842816097652
2021,Synthetic Gas,Commercial,Auxiliary Equipment,4.009737826236224
2021,Synthetic Gas,Commercial,Space Cooling,1.946923525145938
2021,Synthetic Gas,Commercial,Space Heating,8.573202226411736
2021,Synthetic Gas,Commercial,Water Heating,5.63053287995782
2021,Synthetic Gas,Public,Auxiliary Equipment,1.072176514665045
2021,Synthetic Gas,Public,Space Cooling,1.5150585600745134
2021,Synthetic Gas,Public,Space Heating,2.2446249842253816
2021,Synthetic Gas,Public,Water Heating,2.306647537660884
2021,Synthetic Gas,Residential,Space Heating,3.8537355195291867
2021,Synthetic Gas,Residential,Water Heating,2.277429360086201
2022,Biomass,Industry,Industrial Processes,85.79053294197475
2022,Biomass,Residential,Space Heating,217.82072322982577
2022,Biomass,Residential,Water Heating,647.5166272913825
2022,Bio Methane,Commercial,Auxiliary Equipment,106.119360372372
2022,Bio Methane,Commercial,Space Cooling,24.370189266800804
2022,Bio Methane,Commercial,Space Heating,290.3913125315652
2022,Bio Methane,Commercial,Water Heating,206.09556643900484
2022,Bio Methane,Public,Auxiliary Equipment,29.260215319469953
2022,Bio Methane,Public,Space Cooling,33.3107099757733
2022,Bio Methane,Public,Space Heating,89.31337571041064
2022,Bio Methane,Public,Water Heating,74.62386464484085
2022,Bio Methane,Residential,Space Heating,146.3535945007095
2022,Bio Methane,Residential,Water Heating,124.47814057015664
2022,Wood Pellet,Residential,Space Heating,1.2906630850278125
2022,Wood Pellet,Residential,Water Heating,665.431304115023
2022,Coal,Industry,Industrial Processes,98.76747346522126
2022,District Cooling,Commercial,Space Cooling,1263.8099734148263
2022,District Cooling,Public,Space Cooling,283.29279088950574
2022,District Cooling,Residential,Space Cooling,23.621318486726206
2022,District Heating,Commercial,Space Heating,3750.5667637382617
2022,District Heating,Commercial,Water Heating,685.7385665226866
2022,District Heating,Public,Space Heating,1526.9532165562168
2022,District Heating,Public,Water Heating,330.54565737430744
2022,District Heating,Residential,Space Heating,110.05294962510155
2022,District Heating,Residential,Water Heating,944.9328931342012
2022,Electricity,Commercial,Auxiliary Equipment,17809.197706890423
2022,Electricity,Commercial,Auxiliary Motors,2285.1879677871
2022,Electricity,Commercial,Lighting,30822.94215865191
2022,Electricity,Commercial,Space Cooling,2997.1883141434373
2022,Electricity,Commercial,Space Heating,2445.823393245146
2022,Electricity,Commercial,Street Lighting,510.32680627273896
2022,Electricity,Commercial,Water Heating,117.04869228622697
2022,Electricity,Industry,Industrial Processes,2684.064395157182
2022,Electricity,Industry,Lighting,654.0551199179838
2022,Electricity,Industry,Space Cooling,369.15046267219606
2022,Electricity,Industry,Space Heating,760.8181874546517
2022,Electricity,Industry,Water Heating,1014.6256853382201
2022,Electricity,Public,Auxiliary Equipment,2076.2736090271987
2022,Electricity,Public,Auxiliary Motors,538.973060978576
2022,Electricity,Public,Lighting,2017.8899010873163
2022,Electricity,Public,Space Cooling,1266.2887828033633
2022,Electricity,Public,Space Heating,796.6575464918449
2022,Electricity,Public,Water Heating,32.437978701853496
2022,Electricity,Residential,Other Appliances,3816.3570358733546
2022,Electricity,Residential,Clothe Dryer,2094.024457401196
2022,Electricity,Residential,Clothe Washer,106.90570293584824
2022,Electricity,Residential,Dish Washer,145.42193755735133
2022,Electricity,Residential,Freezer,486.5686164008906
2022,Electricity,Residential,Lighting,2531.537396125186
2022,Electricity,Residential,Range,1749.3530317623647
2022,Electricity,Residential,Refrigerator,1464.8192659603542
2022,Electricity,Residential,Space Cooling,3434.0358645790193
2022,Electricity,Residential,Space Heating,5008.246018785409
2022,Electricity,Residential,Water Heating,763.2047951533962
2022,Heavy Fuel Oil,Commercial,Space Heating,10.683476479688043
2022,Heavy Fuel Oil,Commercial,Water Heating,48.702241462045464
2022,Heavy Fuel Oil,Industry,Industrial Processes,42.8715808461786
2022,Heavy Fuel Oil,Industry,Space Heating,25.5308950982393
2022,Heavy Fuel Oil,Industry,Water Heating,61.085591757082184
2022,Heavy Fuel Oil,Public,Space Heating,0.010361131807638542
2022,Heavy Fuel Oil,Public,Water Heating,1.5369701927686723
2022,Hydrogen,Residential,Space Heating,1.2087702000769396
2022,Hydrogen,Residential,Water Heating,0.7393567798165745
2022,Kerosene,Commercial,Space Heating,10.683889679886406
2022,Kerosene,Commercial,Water Heating,48.78697564014946
2022,Kerosene,Public,Space Heating,0.01036123093370922
2022,Kerosene,Public,Water Heating,1.5371647117711653
2022,Kerosene,Residential,Space Heating,1.0463018539698148
2022,Kerosene,Residential,Water Heating,416.90732917312636
2022,Light Fuel Oil,Commercial,Space Heating,203.77819424092456
2022,Light Fuel Oil,Commercial,Water Heating,250.747677171104
2022,Light Fuel Oil,Industry,Industrial Processes,482.0073582372043
2022,Light Fuel Oil,Industry,Space Heating,24.917525346240897
2022,Light Fuel Oil,Industry,Water Heating,44.57731972335847
2022,Light Fuel Oil,Public,Space Heating,347.9387033890816
2022,Light Fuel Oil,Public,Water Heating,62.32445062971961
2022,Light Fuel Oil,Residential,Space Heating,799.9547303139213
2022,Light Fuel Oil,Residential,Water Heating,459.469645286217
2022,Mix Energy,Industry,Industrial Processes,15370.295318072624
2022,Natural Gas,Commercial,Auxiliary Equipment,2632.4151075852715
2022,Natural Gas,Commercial,Space Cooling,120.63705062261569
2022,Natural Gas,Commercial,Space Heating,36350.958892481045
2022,Natural Gas,Commercial,Water Heating,5896.364434379689
2022,Natural Gas,Industry,Industrial Processes,11738.190769564413
2022,Natural Gas,Industry,Space Cooling,30.417500797927556
2022,Natural Gas,Industry,Space Heating,736.4527495277861
2022,Natural Gas,Industry,Water Heating,2890.233571423985
2022,Natural Gas,Public,Auxiliary Equipment,367.3616357053312
2022,Natural Gas,Public,Space Cooling,158.8885983386447
2022,Natural Gas,Public,Space Heating,7434.237957606147
2022,Natural Gas,Public,Water Heating,922.6708592935208
2022,Natural Gas,Residential,Clothe Dryer,92.59132527210583
2022,Natural Gas,Residential,Range,47.05807284368028
2022,Natural Gas,Residential,Space Heating,58280.05678983543
2022,Natural Gas,Residential,Water Heating,18335.916857888675
2022,Pet Coke,Industry,Industrial Processes,238.6032078771704
2022,Propane,Commercial,Auxiliary Equipment,1985.9781058182114
2022,Propane,Commercial,Space Heating,973.112902297191
2022,Propane,Commercial,Water Heating,152.07378378839059
2022,Propane,Industry,Space Heating,22.012930394465815
2022,Propane,Industry,Water Heating,96.94398486176368
2022,Propane,Public,Auxiliary Equipment,0.049853406289207716
2022,Propane,Public,Space Heating,0.010900223538723811
2022,Propane,Residential,Space Heating,1.303808213970777
2022,Propane,Residential,Water Heating,662.1012581416454
2022,Synthetic Gas,Commercial,Auxiliary Equipment,4.52011301588363
2022,Synthetic Gas,Commercial,Space Cooling,2.1299284331452886
2022,Synthetic Gas,Commercial,Space Heating,9.717585693672321
2022,Synthetic Gas,Commercial,Water Heating,6.549723806326861
2022,Synthetic Gas,Public,Auxiliary Equipment,1.2252512291962516
2022,Synthetic Gas,Public,Space Cooling,1.749967714233291
2022,Synthetic Gas,Public,Space Heating,2.6985150347847693
2022,Synthetic Gas,Public,Water Heating,2.6074371103121115
2022,Synthetic Gas,Residential,Space Heating,4.346008630692163
2022,Synthetic Gas,Residential,Water Heating,2.6517945791179343
2023,Biomass,Industry,Industrial Processes,2.907228923046645
2023,Biomass,Residential,Space Heating,196.00914233375514
2023,Biomass,Residential,Water Heating,577.3492122535185
2023,Bio Methane,Commercial,Auxiliary Equipment,8.752022004675261
2023,Bio Methane,Commercial,Space Cooling,3.3565604156701783
2023,Bio Methane,Commercial,Space Heating,30.244756395481353
2023,Bio Methane,Commercial,Water Heating,23.43718092484059
2023,Bio Methane,Industry,Industrial Processes,332.6578859691134
2023,Bio Methane,Industry,Space Heating,207.45560704444955
2023,Bio Methane,Industry,Water Heating,292.2029646797763
2023,Bio Methane,Public,Auxiliary Equipment,2.643780942131298
2023,Bio Methane,Public,Space Cooling,3.9016089794825723
2023,Bio Methane,Public,Space Heating,16.227131094493636
2023,Bio Methane,Public,Water Heating,15.22704351324149
2023,Bio Methane,Residential,Range,6.621460629720448
2023,Bio Methane,Residential,Space Heating,29.84061672697645
2023,Bio Methane,Residential,Water Heating,24.812299216517996
2023,Wood Pellet,Residential,Space Heating,6.747864772323975
2023,Wood Pellet,Residential,Water Heating,588.4024906536049
2023,Coal,Industry,Industrial Processes,89.92214940228084
2023,District Cooling,Commercial,Space Cooling,1367.9180575969554
2023,District Cooling,Industry,Space Cooling,3.0483783407117158
2023,District Cooling,Public,Space Cooling,1023.8081806139566
2023,District Cooling,Residential,Space Cooling,307.32430790858706
2023,District Heating,Commercial,Space Heating,1971.2372591639548
2023,District Heating,Commercial,Water Heating,1623.8659034421757
2023,District Heating,Industry,Space Heating,25.356824706355866
2023,District Heating,Industry,Water Heating,27.134342596399893
2023,District Heating,Public,Space Heating,245.3466688242075
2023,District Heating,Public,Water Heating,356.3826671840688
2023,District Heating,Residential,Space Heating,115.15259367513995
2023,District Heating,Residential,Water Heating,147.38719201790414
2023,Electricity,Commercial,Auxiliary Equipment,19190.984220623104
2023,Electricity,Commercial,Auxiliary Motors,2291.732403565955
2023,Electricity,Commercial,Lighting,24782.447691883794
2023,Electricity,Commercial,Space Cooling,3034.406181952838
2023,Electricity,Commercial,Space Heating,3120.78476024237
2023,Electricity,Commercial,Street Lighting,511.70279527551475
2023,Electricity,Commercial,Water Heating,231.9716062374337
2023,Electricity,Industry,Industrial Processes,3448.101600927945
2023,Electricity,Industry,Lighting,626.3345279159164
2023,Electricity,Industry,Space Cooling,194.96284108759335
2023,Electricity,Industry,Space Heating,481.48702154823485
2023,Electricity,Industry,Water Heating,1389.0815383547383
2023,Electricity,Public,Auxiliary Equipment,2335.2617328879437
2023,Electricity,Public,Auxiliary Motors,540.675017288901
2023,Electricity,Public,Lighting,580.4116784346298
2023,Electricity,Public,Space Cooling,1333.2708032764629
2023,Electricity,Public,Space Heating,848.6691461495914
2023,Electricity,Public,Water Heating,92.77445746060565
2023,Electricity,Residential,Other Appliances,3847.5384292383915
2023,Electricity,Residential,Clothe Dryer,2069.2708647508493
2023,Electricity,Residential,Clothe Washer,103.4477056263861
2023,Electricity,Residential,Dish Washer,144.22639205262473
2023,Electricity,Residential,Freezer,475.098971347356
2023,Electricity,Residential,Lighting,722.7720339323294
2023,Electricity,Residential,Range,1563.5730823608715
2023,Electricity,Residential,Refrigerator,1480.2360568735826
2023,Electricity,Residential,Space Cooling,3654.7808352358907
2023,Electricity,Residential,Space Heating,5762.463867218716
2023,Electricity,Residential,Water Heating,1441.601755490149
2023,ETHOS,Commercial,Space Cooling,114.39837558766766
2023,ETHOS,Commercial,Space Heating,3.387439541803404
2023,ETHOS,Public,Space Heating,0.5364858938186139
2023,ETHOS,Residential,Space Cooling,34.86818856813399
2023,ETHOS,Residential,Space Heating,70.46291378884573
2023,Geothermal,Commercial,Space Heating,1.1011191255015569
2023,Geothermal,Public,Space Heating,0.3218007666144113
2023,Geothermal,Residential,Space Heating,0.25890293920846563
2023,Heavy Fuel Oil,Commercial,Space Heating,9.41632021539059
2023,Heavy Fuel Oil,Commercial,Water Heating,14.284547969246166
2023,Heavy Fuel Oil,Industry,Industrial Processes,40.25936700691131
2023,Heavy Fuel Oil,Industry,Space Heating,37.12888735567021
2023,Heavy Fuel Oil,Industry,Water Heating,39.4820540185368
2023,Heavy Fuel Oil,Public,Space Heating,0.19166656751337113
2023,Heavy Fuel Oil,Public,Water Heating,0.8478330218121307
2023,Hydrogen,Commercial,Space Heating,2.877455749878723
2023,Hydrogen,Commercial,Water Heating,1.610225885667676
2023,Hydrogen,Industry,Industrial Processes,15.769398626644175
2023,Hydrogen,Industry,Space Heating,15.247054601188184
2023,Hydrogen,Industry,Water Heating,15.645606423296366
2023,Hydrogen,Public,Space Heating,0.7790325194464074
2023,Hydrogen,Public,Water Heating,0.46848649412396864
2023,Hydrogen,Residential,Range,0.2553899414363098
2023,Hydrogen,Residential,Space Heating,1.6643139120054191
2023,Hydrogen,Residential,Water Heating,1.2968349432518331
2023,Kerosene,Commercial,Space Heating,7.8431901971301246
2023,Kerosene,Commercial,Water Heating,16.06591321977309
2023,Kerosene,Public,Space Heating,0.10855579133597437
2023,Kerosene,Public,Water Heating,0.9192646787660484
2023,Kerosene,Residential,Space Heating,3.314416917980239
2023,Kerosene,Residential,Water Heating,68.6849107508611
2023,Light Fuel Oil,Commercial,Space Heating,64.78916384582024
2023,Light Fuel Oil,Commercial,Water Heating,93.3321751399098
2023,Light Fuel Oil,Industry,Industrial Processes,188.56526677404594
2023,Light Fuel Oil,Industry,Space Heating,136.3928814651114
2023,Light Fuel Oil,Industry,Water Heating,172.779950079676
2023,Light Fuel Oil,Public,Space Heating,243.42764376393487
2023,Light Fuel Oil,Public,Water Heating,114.74562859298679
2023,Light Fuel Oil,Residential,Space Heating,156.67180835542663
2023,Light Fuel Oil,Residential,Water Heating,160.24716672617646
2023,Mix Energy,Industry,Industrial Processes,15388.115415332244
2023,Natural Gas,Commercial,Auxiliary Equipment,713.0105556242398
2023,Natural Gas,Commercial,Space Cooling,30.562286793350257
2023,Natural Gas,Commercial,Space Heating,37809.321979254266
2023,Natural Gas,Commercial,Water Heating,4113.251115680598
2023,Natural Gas,Industry,Industrial Processes,11015.725538226534
2023,Natural Gas,Industry,Space Cooling,204.2070045246118
2023,Natural Gas,Industry,Space Heating,544.867618441708
2023,Natural Gas,Industry,Water Heating,2037.9556124401697
2023,Natural Gas,Public,Auxiliary Equipment,10.746893998420322
2023,Natural Gas,Public,Space Cooling,11.010461296164006
2023,Natural Gas,Public,Space Heating,8778.95407801832
2023,Natural Gas,Public,Water Heating,646.8504151757244
2023,Natural Gas,Residential,Clothe Dryer,24.91491697647634
2023,Natural Gas,Residential,Range,158.17378021579097
2023,Natural Gas,Residential,Space Heating,56447.75288954172
2023,Natural Gas,Residential,Water Heating,13362.39197959139
2023,Pet Coke,Industry,Industrial Processes,217.24761106523843
2023,Propane,Commercial,Auxiliary Equipment,1989.499848301093
2023,Propane,Commercial,Space Heating,699.6349724277092
2023,Propane,Commercial,Water Heating,112.54260981611255
2023,Propane,Industry,Industrial Processes,36.95936904027397
2023,Propane,Industry,Space Heating,34.237294694093826
2023,Propane,Industry,Water Heating,36.283412205032285
2023,Propane,Public,Auxiliary Equipment,0.599589712521395
2023,Propane,Public,Space Heating,1.9184688470204365
2023,Propane,Public,Water Heating,0.7704675367359026
2023,Propane,Residential,Space Heating,112.51786758346127
2023,Propane,Residential,Water Heating,483.9896792470112
2023,Retrofit,Industry,Industrial Processes,0.011123562439138368
2023,Retrofit,Industry,Lighting,28.479485691968062
2023,Retrofit,Industry,Space Cooling,0.007868614278578026
2023,Retrofit,Industry,Space Heating,0.00828621216098657
2023,Retrofit,Industry,Water Heating,0.008734363512830004
2023,Synthetic Gas,Commercial,Auxiliary Equipment,4.466752328833407
2023,Synthetic Gas,Commercial,Space Cooling,2.1071359879672347
2023,Synthetic Gas,Commercial,Space Heating,11.364233253977929
2023,Synthetic Gas,Commercial,Water Heating,8.360058871362847
2023,Synthetic Gas,Public,Auxiliary Equipment,0.9978860221086625
2023,Synthetic Gas,Public,Space Cooling,1.4588414456545244
2023,Synthetic Gas,Public,Space Heating,3.1115841486666915
2023,Synthetic Gas,Public,Water Heating,3.503868959830542
2023,Synthetic Gas,Residential,Range,0.6446359676636214
2023,Synthetic Gas,Residential,Space Heating,3.336794933626012
2023,Synthetic Gas,Residential,Water Heating,2.862812304268029
2023,Solar Energy,Commercial,Water Heating,1190.6338252881146
2023,Solar Energy,Public,Water Heating,153.38714011914973
2023,Solar Energy,Residential,Water Heating,4529.820364683754
2023,Waste Heat,Industry,Space Heating,89.37215865368101
2023,Waste Heat,Industry,Water Heating,101.65779307810557
2024,Biomass,Industry,Industrial Processes,4.598100915470925
2024,Biomass,Residential,Space Heating,218.2622226557433
2024,Biomass,Residential,Water Heating,475.8379320003591
2024,Bio Methane,Commercial,Auxiliary Equipment,7.810306719724032
2024,Bio Methane,Commercial,Space Cooling,3.0675158027057896
2024,Bio Methane,Commercial,Space Heating,35.53592225614326
2024,Bio Methane,Commercial,Water Heating,27.227849339030445
2024,Bio Methane,Industry,Industrial Processes,332.7608188449243
2024,Bio Methane,Industry,Space Heating,192.5196511723269
2024,Bio Methane,Industry,Water Heating,283.0944052475405
2024,Bio Methane,Public,Auxiliary Equipment,3.437334972976285
2024,Bio Methane,Public,Space Cooling,5.492374422432048
2024,Bio Methane,Public,Space Heating,41.120021752354724
2024,Bio Methane,Public,Water Heating,28.902929424855
2024,Bio Methane,Residential,Range,74.21870773204097
2024,Bio Methane,Residential,Space Heating,279.65991761922817
2024,Bio Methane,Residential,Water Heating,141.32866433372834
2024,Wood Pellet,Residential,Space Heating,11.695542475434555
2024,Wood Pellet,Residential,Water Heating,522.4817309094985
