regions,periods,tech,output_comm,TOS,to_split_notes
TO,2023,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2023,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2023,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2023,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2023,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2023,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2024,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2024,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2024,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2024,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2024,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2024,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2024,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2024,WATWASWWHBGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2024,WATWASWWHBADIPUB_______23,EUEWATWASWWHBTTE,0.6171191250359388,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2024,WATWASWWHBADIPUB_______23,BMTNWATWASWWHB,0.3828808749640612,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2024,WATWASWWHBGASCENCCSHH2_23,EUEWATWASWWHBTTE,0.5405405405405406,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2024,WATWASWWHBGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2024,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2024,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2024,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2024,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2024,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2024,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2025,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2025,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2025,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2025,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2025,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2025,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2025,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2025,WATWASWWHBGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2025,WATWASWWHBADIPUB_______23,EUEWATWASWWHBTTE,0.6171191250359388,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2025,WATWASWWHBADIPUB_______23,BMTNWATWASWWHB,0.3828808749640612,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2025,WATWASWWHBGASCENCCSHH2_23,EUEWATWASWWHBTTE,0.5405405405405406,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2025,WATWASWWHBGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2025,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2025,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2025,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2025,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2025,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2025,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2026,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2026,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2026,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2026,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2026,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2026,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2026,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2026,WATWASWWHBGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2026,WATWASWWHBADIPUB_______23,EUEWATWASWWHBTTE,0.6171191250359388,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2026,WATWASWWHBADIPUB_______23,BMTNWATWASWWHB,0.3828808749640612,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2026,WATWASWWHBGASCENCCSHH2_23,EUEWATWASWWHBTTE,0.5405405405405406,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2026,WATWASWWHBGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2026,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2026,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2026,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2026,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2026,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2026,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2027,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2027,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2027,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2027,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2027,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2027,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2027,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2027,WATWASWWHBGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2027,WATWASWWHBADIPUB_______23,EUEWATWASWWHBTTE,0.6171191250359388,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2027,WATWASWWHBADIPUB_______23,BMTNWATWASWWHB,0.3828808749640612,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2027,WATWASWWHBGASCENCCSHH2_23,EUEWATWASWWHBTTE,0.5405405405405406,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2027,WATWASWWHBGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2027,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2027,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2027,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2027,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2027,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2027,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2028,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2028,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2028,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2028,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2028,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2028,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2028,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2028,WATWASWWHBGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2028,WATWASWWHBADIPUB_______23,EUEWATWASWWHBTTE,0.6171191250359388,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2028,WATWASWWHBADIPUB_______23,BMTNWATWASWWHB,0.3828808749640612,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2028,WATWASWWHBGASCENCCSHH2_23,EUEWATWASWWHBTTE,0.5405405405405406,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2028,WATWASWWHBGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2028,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2028,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2028,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2028,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2028,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2028,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2029,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2029,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2029,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2029,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2029,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2029,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2029,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2029,WATWASWWHBGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2029,WATWASWWHBADIPUB_______23,EUEWATWASWWHBTTE,0.6171191250359388,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2029,WATWASWWHBADIPUB_______23,BMTNWATWASWWHB,0.3828808749640612,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2029,WATWASWWHBGASCENCCSHH2_23,EUEWATWASWWHBTTE,0.5405405405405406,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2029,WATWASWWHBGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2029,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2029,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2029,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2029,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2029,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2029,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2030,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2030,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2030,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2030,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2030,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2030,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2030,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2030,WATWASWWHBGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2030,WATWASWWHBADIPUB_______23,EUEWATWASWWHBTTE,0.6171191250359388,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2030,WATWASWWHBADIPUB_______23,BMTNWATWASWWHB,0.3828808749640612,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2030,WATWASWWHBGASCENCCSHH2_23,EUEWATWASWWHBTTE,0.5405405405405406,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2030,WATWASWWHBGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2030,WATWASWWHCGASERKSTD____23,EUEWATWASWWHCTTE,0.5932203389830455,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2030,WATWASWWHCGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2030,WATWASWWHCADIPUB_______23,EUEWATWASWWHCTTE,0.6171191250359388,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2030,WATWASWWHCADIPUB_______23,BMTNWATWASWWHC,0.3828808749640612,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2030,WATWASWWHCGASCENCCSHH2_23,EUEWATWASWWHCTTE,0.5405405405405406,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2030,WATWASWWHCGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2031,WATWASWWABGASERKSTD____23,EUEWATWASWWABTTE,0.5932203389830455,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2031,WATWASWWABGASERKSTD____23,WATWASCETH,0.40677966101695456,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,2031,WATWASWWABADIPUB_______23,EUEWATWASWWABTTE,0.6171191250359388,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2031,WATWASWWABADIPUB_______23,BMTNWATWASWWAB,0.3828808749640612,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,2031,WATWASWWABGASCENCCSHH2_23,EUEWATWASWWABTTE,0.5405405405405406,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2031,WATWASWWABGASCENCCSHH2_23,WATWASHH2,0.4594594594594595,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,2031,WATWASWWHBGASERKSTD____23,EUEWATWASWWHBTTE,0.5932203389830455,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
