"Discounted and undiscounted Cost breakdown, per subsectors, per periods. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Costs
2025,Freight transportation,Undiscounted,FixedCosts,788638.6600312954
2025,Freight transportation,Undiscounted,FixedSubsidies,0.0
2025,Freight transportation,Undiscounted,InvestmentCosts,4774757.669034072
2025,Industrial building,Discounted,InvestmentCosts,115164.46344245838
2025,Industrial building,Undiscounted,InvestmentCosts,132060.15938074485
2025,Long distance transportation,Discounted,FixedCosts,17737.434315986913
2025,Long distance transportation,Discounted,FixedSubsidies,0.0
2025,Long distance transportation,Discounted,InvestmentCosts,56454.44261518284
2025,Long distance transportation,Undiscounted,FixedCosts,32259.27095899619
2025,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2025,Long distance transportation,Undiscounted,InvestmentCosts,64736.833452423656
2025,Passenger transportation,Discounted,FixedCosts,1987489.9995436224
2025,Passenger transportation,Discounted,FixedSubsidies,0.0
2025,Passenger transportation,Discounted,InvestmentCosts,7432327.641502411
2025,Passenger transportation,Discounted,VariableCosts,236.7757524219846
2025,Passenger transportation,Discounted,VariableSubsidies,0.0
2025,Passenger transportation,Undiscounted,FixedCosts,3163359.2417335277
2025,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2025,Passenger transportation,Undiscounted,InvestmentCosts,8522014.956007706
2025,Passenger transportation,Undiscounted,VariableCosts,376.8736821729082
2025,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2025,Public building,Discounted,FixedCosts,3827.087109342031
2025,Public building,Discounted,FixedSubsidies,0.0
2025,Public building,Discounted,InvestmentCosts,128295.96678703939
2025,Public building,Undiscounted,FixedCosts,6395.976518485334
2025,Public building,Undiscounted,FixedSubsidies,0.0
2025,Public building,Undiscounted,InvestmentCosts,147118.17617479354
2025,Public transportation,Discounted,FixedCosts,12382.269402369195
2025,Public transportation,Discounted,FixedSubsidies,0.0
2025,Public transportation,Discounted,InvestmentCosts,135803.03918155757
2025,Public transportation,Undiscounted,FixedCosts,19535.235785373785
2025,Public transportation,Undiscounted,FixedSubsidies,0.0
2025,Public transportation,Undiscounted,InvestmentCosts,155345.8681639663
2025,Residential building,Discounted,FixedCosts,25390.567345724274
2025,Residential building,Discounted,FixedSubsidies,0.0
2025,Residential building,Discounted,InvestmentCosts,2362409.2626611264
2025,Residential building,Undiscounted,FixedCosts,42151.6771719769
2025,Residential building,Undiscounted,FixedSubsidies,0.0
2025,Residential building,Undiscounted,InvestmentCosts,2708996.63337082
2025,Solid waste,Discounted,FixedCosts,31546.66963718623
2025,Solid waste,Discounted,FixedSubsidies,0.0
2025,Solid waste,Discounted,InvestmentCosts,27277.35482094679
2025,Solid waste,Undiscounted,FixedCosts,57992.377022535635
2025,Solid waste,Undiscounted,FixedSubsidies,0.0
2025,Solid waste,Undiscounted,InvestmentCosts,31279.196007709605
2025,Charging Station Energy,Discounted,FixedCosts,50161.1156556917
2025,Charging Station Energy,Discounted,FixedSubsidies,0.0
2025,Charging Station Energy,Discounted,InvestmentCosts,104119.20829372315
2025,Charging Station Energy,Undiscounted,FixedCosts,79107.21132698016
2025,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2025,Charging Station Energy,Undiscounted,InvestmentCosts,119394.46276095582
2025,Water waste,Discounted,FixedCosts,717.1348002392613
2025,Water waste,Discounted,FixedSubsidies,0.0
2025,Water waste,Discounted,InvestmentCosts,164.56781492778293
2025,Water waste,Undiscounted,FixedCosts,1313.538250483402
2025,Water waste,Undiscounted,FixedSubsidies,0.0
2025,Water waste,Undiscounted,InvestmentCosts,188.71144117440969
2030,Commercial building,Discounted,FixedCosts,97360.95215828971
2030,Commercial building,Discounted,FixedSubsidies,0.0
2030,Commercial building,Discounted,InvestmentCosts,7627690.163989873
2030,Commercial building,Undiscounted,FixedCosts,179365.83785322818
2030,Commercial building,Undiscounted,FixedSubsidies,0.0
2030,Commercial building,Undiscounted,InvestmentCosts,10139872.53840594
2030,District Energy,Discounted,FixedCosts,8554.659511922244
2030,District Energy,Discounted,FixedSubsidies,0.0
2030,District Energy,Discounted,InvestmentCosts,38516.325841080674
2030,District Energy,Discounted,VariableCosts,1129.4315052807624
2030,District Energy,Discounted,VariableSubsidies,0.0
2030,District Energy,Undiscounted,FixedCosts,17041.68246171556
2030,District Energy,Undiscounted,FixedSubsidies,0.0
2030,District Energy,Undiscounted,InvestmentCosts,51201.69098111107
2030,District Energy,Undiscounted,VariableCosts,2201.9291231568304
2030,District Energy,Undiscounted,VariableSubsidies,0.0
2030,Electricity energy,Discounted,FixedCosts,843318.7107058131
2030,Electricity energy,Discounted,FixedSubsidies,0.0
2030,Electricity energy,Discounted,InvestmentCosts,1914356.2271913378
2030,Electricity energy,Undiscounted,FixedCosts,1681547.4773214906
2030,Electricity energy,Undiscounted,FixedSubsidies,0.0
2030,Electricity energy,Undiscounted,InvestmentCosts,2544850.107895606
2030,Freight transportation,Discounted,FixedCosts,242940.12522014254
2030,Freight transportation,Discounted,FixedSubsidies,0.0
2030,Freight transportation,Discounted,InvestmentCosts,6198986.8111250885
2030,Freight transportation,Undiscounted,FixedCosts,447215.4384704612
2030,Freight transportation,Undiscounted,FixedSubsidies,0.0
2030,Freight transportation,Undiscounted,InvestmentCosts,6507989.461879224
2030,Industrial building,Discounted,InvestmentCosts,575213.8767461379
2030,Industrial building,Undiscounted,InvestmentCosts,764660.7645475328
2030,Long distance transportation,Discounted,FixedCosts,4545.122088591407
2030,Long distance transportation,Discounted,FixedSubsidies,0.0
2030,Long distance transportation,Discounted,InvestmentCosts,14580.167244822533
2030,Long distance transportation,Undiscounted,FixedCosts,9092.94491892401
2030,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2030,Long distance transportation,Undiscounted,InvestmentCosts,19382.15033288789
2030,Passenger transportation,Discounted,FixedCosts,1544759.1642866866
2030,Passenger transportation,Discounted,FixedSubsidies,0.0
2030,Passenger transportation,Discounted,InvestmentCosts,7757364.972891717
2030,Passenger transportation,Discounted,VariableCosts,307.2678651640423
2030,Passenger transportation,Discounted,VariableSubsidies,0.0
2030,Passenger transportation,Undiscounted,FixedCosts,2850271.355506204
2030,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2030,Passenger transportation,Undiscounted,InvestmentCosts,9373302.39823324
2030,Passenger transportation,Undiscounted,VariableCosts,566.9674608790351
2030,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2030,Public building,Discounted,FixedCosts,15159.56853473674
2030,Public building,Discounted,FixedSubsidies,0.0
2030,Public building,Discounted,InvestmentCosts,598622.994301632
2030,Public building,Undiscounted,FixedCosts,28398.54272133928
2030,Public building,Undiscounted,FixedSubsidies,0.0
2030,Public building,Undiscounted,InvestmentCosts,795779.6830072625
2030,Public transportation,Discounted,FixedCosts,24153.949547238077
2030,Public transportation,Discounted,FixedSubsidies,0.0
2030,Public transportation,Discounted,InvestmentCosts,271440.5416510415
2030,Public transportation,Undiscounted,FixedCosts,44133.70188017942
2030,Public transportation,Undiscounted,FixedSubsidies,0.0
2030,Public transportation,Undiscounted,InvestmentCosts,349277.9309915566
2030,Residential building,Discounted,FixedCosts,85596.05192606171
2030,Residential building,Discounted,FixedSubsidies,0.0
2030,Residential building,Discounted,InvestmentCosts,13501519.838363279
2030,Residential building,Undiscounted,FixedCosts,163088.2745494068
2030,Residential building,Undiscounted,FixedSubsidies,0.0
2030,Residential building,Undiscounted,InvestmentCosts,17948250.03276635
2030,Solid waste,Discounted,FixedCosts,49844.12594474984
2030,Solid waste,Discounted,FixedSubsidies,0.0
2030,Solid waste,Discounted,InvestmentCosts,15717.515956036228
2030,Solid waste,Undiscounted,FixedCosts,98354.3514849083
2030,Solid waste,Undiscounted,FixedSubsidies,0.0
2030,Solid waste,Undiscounted,InvestmentCosts,20894.085232639354
2030,Charging Station Energy,Discounted,FixedCosts,638750.13537199
2030,Charging Station Energy,Discounted,FixedSubsidies,0.0
2030,Charging Station Energy,Discounted,InvestmentCosts,661013.4929858868
2030,Charging Station Energy,Undiscounted,FixedCosts,1164479.6295129526
2030,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2030,Charging Station Energy,Undiscounted,InvestmentCosts,878718.5138544505
2030,Water waste,Discounted,FixedCosts,596198.2247654236
2030,Water waste,Discounted,FixedSubsidies,0.0
2030,Water waste,Discounted,InvestmentCosts,112057.82073898095
2030,Water waste,Undiscounted,FixedCosts,1192738.5498533915
2030,Water waste,Undiscounted,FixedSubsidies,0.0
2030,Water waste,Undiscounted,InvestmentCosts,148964.10247351506
2035,Commercial building,Discounted,FixedCosts,67381.23680105979
2035,Commercial building,Discounted,FixedSubsidies,0.0
2035,Commercial building,Discounted,InvestmentCosts,6480641.452195108
2035,Commercial building,Undiscounted,FixedCosts,141194.3516529967
2035,Commercial building,Undiscounted,FixedSubsidies,0.0
2035,Commercial building,Undiscounted,InvestmentCosts,9987195.9288035
2035,District Energy,Discounted,FixedCosts,14630.554333455595
2035,District Energy,Discounted,FixedSubsidies,0.0
2035,District Energy,Discounted,InvestmentCosts,65457.93894354209
2035,District Energy,Discounted,VariableCosts,1842.8089337326196
2035,District Energy,Discounted,VariableSubsidies,0.0
2035,District Energy,Undiscounted,FixedCosts,31682.641313916763
2035,District Energy,Undiscounted,FixedSubsidies,0.0
2035,District Energy,Undiscounted,InvestmentCosts,100876.01144843106
2035,District Energy,Undiscounted,VariableCosts,3962.1049596154226
2035,District Energy,Undiscounted,VariableSubsidies,0.0
2035,Electricity energy,Discounted,FixedCosts,1362163.2244989942
2035,Electricity energy,Discounted,FixedSubsidies,0.0
2035,Electricity energy,Discounted,InvestmentCosts,2807062.2154526985
2035,Electricity energy,Undiscounted,FixedCosts,2949805.4256981947
2035,Electricity energy,Undiscounted,FixedSubsidies,0.0
2035,Electricity energy,Undiscounted,InvestmentCosts,4325911.337151886
2035,Freight transportation,Discounted,FixedCosts,401138.6909425353
2035,Freight transportation,Discounted,FixedSubsidies,0.0
2035,Freight transportation,Discounted,InvestmentCosts,9050784.27106017
2035,Freight transportation,Undiscounted,FixedCosts,857511.8581285451
2035,Freight transportation,Undiscounted,FixedSubsidies,0.0
2035,Freight transportation,Undiscounted,InvestmentCosts,10821548.534286598
2035,Industrial building,Discounted,InvestmentCosts,651136.4233313644
2035,Industrial building,Undiscounted,InvestmentCosts,1003454.2234994305
2035,Long distance transportation,Discounted,FixedCosts,1219.5440090223437
2035,Long distance transportation,Discounted,FixedSubsidies,0.0
2035,Long distance transportation,Discounted,InvestmentCosts,4004.805177140586
2035,Long distance transportation,Undiscounted,FixedCosts,2644.598585442392
2035,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2035,Long distance transportation,Undiscounted,InvestmentCosts,6171.730723853262
2035,Passenger transportation,Discounted,FixedCosts,1890071.2757328334
2035,Passenger transportation,Discounted,FixedSubsidies,0.0
2035,Passenger transportation,Discounted,InvestmentCosts,16390944.843688749
2035,Passenger transportation,Discounted,VariableCosts,440.1969803134708
2035,Passenger transportation,Discounted,VariableSubsidies,0.0
2035,Passenger transportation,Undiscounted,FixedCosts,4042830.2350168643
2035,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2035,Passenger transportation,Undiscounted,InvestmentCosts,19260915.65039757
2035,Passenger transportation,Undiscounted,VariableCosts,941.6252314732733
2035,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2035,Public building,Discounted,FixedCosts,15307.481200407043
2035,Public building,Discounted,FixedSubsidies,0.0
2035,Public building,Discounted,InvestmentCosts,1028332.1717637046
2035,Public building,Undiscounted,FixedCosts,32769.62523166746
2035,Public building,Undiscounted,FixedSubsidies,0.0
2035,Public building,Undiscounted,InvestmentCosts,1584743.5713045713
2035,Public transportation,Discounted,FixedCosts,19278.50940143202
2035,Public transportation,Discounted,FixedSubsidies,0.0
2035,Public transportation,Discounted,InvestmentCosts,265597.1232364448
2035,Public transportation,Undiscounted,FixedCosts,40824.521470170206
2035,Public transportation,Undiscounted,FixedSubsidies,0.0
2035,Public transportation,Undiscounted,InvestmentCosts,366567.8562736074
2035,Residential building,Discounted,FixedCosts,86565.89796518418
2035,Residential building,Discounted,FixedSubsidies,0.0
2035,Residential building,Discounted,InvestmentCosts,11766977.66804827
2035,Residential building,Undiscounted,FixedCosts,186307.70373266493
2035,Residential building,Undiscounted,FixedSubsidies,0.0
2035,Residential building,Undiscounted,InvestmentCosts,18133870.285455678
2035,Solid waste,Discounted,FixedCosts,52955.359668723526
2035,Solid waste,Discounted,FixedSubsidies,0.0
2035,Solid waste,Discounted,InvestmentCosts,5042.654160067526
2035,Solid waste,Undiscounted,FixedCosts,114069.17982262961
2035,Solid waste,Undiscounted,FixedSubsidies,0.0
2035,Solid waste,Undiscounted,InvestmentCosts,7771.14047572125
2035,Charging Station Energy,Discounted,FixedCosts,1470862.0077328621
2035,Charging Station Energy,Discounted,FixedSubsidies,0.0
2035,Charging Station Energy,Discounted,InvestmentCosts,2237258.4032482277
2035,Charging Station Energy,Undiscounted,FixedCosts,3104762.5849689343
2035,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2035,Charging Station Energy,Undiscounted,InvestmentCosts,3447797.286954333
2035,Water waste,Discounted,FixedCosts,10268.970883953414
2035,Water waste,Discounted,FixedSubsidies,0.0
2035,Water waste,Discounted,InvestmentCosts,1964.783959821421
2035,Water waste,Undiscounted,FixedCosts,22263.639138742994
2035,Water waste,Undiscounted,FixedSubsidies,0.0
2035,Water waste,Undiscounted,InvestmentCosts,3027.8919932934004
2040,Commercial building,Discounted,FixedCosts,88451.86833483654
2040,Commercial building,Discounted,FixedSubsidies,0.0
2040,Commercial building,Discounted,InvestmentCosts,4880376.396785665
2040,Commercial building,Undiscounted,FixedCosts,206926.24680405782
2040,Commercial building,Undiscounted,FixedSubsidies,0.0
2040,Commercial building,Undiscounted,InvestmentCosts,8718966.663778502
2040,District Energy,Discounted,FixedCosts,22531.412160196884
2040,District Energy,Discounted,FixedSubsidies,0.0
2040,District Energy,Discounted,InvestmentCosts,96463.4643278471
2040,District Energy,Discounted,VariableCosts,2939.4442243041467
2040,District Energy,Discounted,VariableSubsidies,0.0
2040,District Energy,Undiscounted,FixedCosts,52863.22035073624
2040,District Energy,Undiscounted,FixedSubsidies,0.0
2040,District Energy,Undiscounted,InvestmentCosts,172335.4227966983
2040,District Energy,Undiscounted,VariableCosts,6805.9820633788295
2040,District Energy,Undiscounted,VariableSubsidies,0.0
2040,Electricity energy,Discounted,FixedCosts,227713.97185135394
2040,Electricity energy,Discounted,FixedSubsidies,0.0
2040,Electricity energy,Discounted,InvestmentCosts,1004962.8218210888
2040,Electricity energy,Undiscounted,FixedCosts,532728.4454339911
2040,Electricity energy,Undiscounted,FixedSubsidies,0.0
2040,Electricity energy,Undiscounted,InvestmentCosts,1795401.9586616026
2040,Freight transportation,Discounted,FixedCosts,144431.0442287459
2040,Freight transportation,Discounted,FixedSubsidies,0.0
2040,Freight transportation,Discounted,InvestmentCosts,3619092.216861614
2040,Freight transportation,Undiscounted,FixedCosts,338615.4704687786
2040,Freight transportation,Undiscounted,FixedSubsidies,0.0
2040,Freight transportation,Undiscounted,InvestmentCosts,5236226.179789951
2040,Industrial building,Discounted,InvestmentCosts,666307.0279770123
2040,Industrial building,Undiscounted,InvestmentCosts,1190381.292844375
2040,Long distance transportation,Discounted,FixedCosts,972.9487575112968
2040,Long distance transportation,Discounted,FixedSubsidies,0.0
2040,Long distance transportation,Discounted,InvestmentCosts,3183.9985724600115
2040,Long distance transportation,Undiscounted,FixedCosts,2282.8317376177197
2040,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2040,Long distance transportation,Undiscounted,InvestmentCosts,5688.327119416718
2040,Passenger transportation,Discounted,FixedCosts,920379.1156820146
2040,Passenger transportation,Discounted,FixedSubsidies,0.0
2040,Passenger transportation,Discounted,InvestmentCosts,8513603.838029908
2040,Passenger transportation,Discounted,VariableCosts,211.10046198912025
2040,Passenger transportation,Discounted,VariableSubsidies,0.0
2040,Passenger transportation,Undiscounted,FixedCosts,2159437.48269157
2040,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2040,Passenger transportation,Undiscounted,InvestmentCosts,11579051.026072336
2040,Passenger transportation,Undiscounted,VariableCosts,495.30494386238365
2040,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2040,Public building,Discounted,FixedCosts,17410.05930828132
2040,Public building,Discounted,FixedSubsidies,0.0
2040,Public building,Discounted,InvestmentCosts,1185467.0278062648
2040,Public building,Undiscounted,FixedCosts,40745.297155495966
2040,Public building,Undiscounted,FixedSubsidies,0.0
2040,Public building,Undiscounted,InvestmentCosts,2117879.1667091423
2040,Public transportation,Discounted,FixedCosts,11475.505281514354
2040,Public transportation,Discounted,FixedSubsidies,0.0
2040,Public transportation,Discounted,InvestmentCosts,152183.19228882223
2040,Public transportation,Undiscounted,FixedCosts,26828.148031391855
2040,Public transportation,Undiscounted,FixedSubsidies,0.0
2040,Public transportation,Undiscounted,InvestmentCosts,270331.9435424387
2040,Residential building,Discounted,FixedCosts,75590.45691986593
2040,Residential building,Discounted,FixedSubsidies,0.0
2040,Residential building,Discounted,InvestmentCosts,7329902.86139678
2040,Residential building,Undiscounted,FixedCosts,177358.0497282165
2040,Residential building,Undiscounted,FixedSubsidies,0.0
2040,Residential building,Undiscounted,InvestmentCosts,13095133.141645642
2040,Solid waste,Discounted,FixedCosts,728.0452903768407
2040,Solid waste,Discounted,FixedSubsidies,0.0
2040,Solid waste,Discounted,InvestmentCosts,551.9228788155995
2040,Solid waste,Undiscounted,FixedCosts,1706.4410764672027
2040,Solid waste,Undiscounted,FixedSubsidies,0.0
2040,Solid waste,Undiscounted,InvestmentCosts,986.0299268186154
2040,Charging Station Energy,Discounted,FixedCosts,729643.9846289844
2040,Charging Station Energy,Discounted,FixedSubsidies,0.0
2040,Charging Station Energy,Discounted,InvestmentCosts,904943.6405239798
2040,Charging Station Energy,Undiscounted,FixedCosts,1695418.4844129235
2040,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2040,Charging Station Energy,Undiscounted,InvestmentCosts,1616714.120559141
2040,Water waste,Discounted,FixedCosts,6509.8595887575375
2040,Water waste,Discounted,FixedSubsidies,0.0
2040,Water waste,Discounted,InvestmentCosts,1305.369465288209
2040,Water waste,Undiscounted,FixedCosts,15270.389244316682
2040,Water waste,Undiscounted,FixedSubsidies,0.0
2040,Water waste,Undiscounted,InvestmentCosts,2332.0891518241024
2045,Commercial building,Discounted,FixedCosts,19913.100464000243
2045,Commercial building,Discounted,FixedSubsidies,0.0
2045,Commercial building,Discounted,InvestmentCosts,1787086.895755276
2045,Commercial building,Undiscounted,FixedCosts,50461.27773033574
2045,Commercial building,Undiscounted,FixedSubsidies,0.0
2045,Commercial building,Undiscounted,InvestmentCosts,3701208.006004199
2045,District Energy,Discounted,FixedCosts,21573.200366112258
2045,District Energy,Discounted,FixedSubsidies,0.0
2045,District Energy,Discounted,InvestmentCosts,57079.09997288544
2045,District Energy,Discounted,VariableCosts,1687.500177519738
2045,District Energy,Discounted,VariableSubsidies,0.0
2045,District Energy,Undiscounted,FixedCosts,54666.791919276824
2045,District Energy,Undiscounted,FixedSubsidies,0.0
2045,District Energy,Undiscounted,InvestmentCosts,118215.64037929566
2045,District Energy,Undiscounted,VariableCosts,4256.768862265008
2045,District Energy,Undiscounted,VariableSubsidies,0.0
2045,Electricity energy,Discounted,FixedCosts,14525.401781800017
2045,Electricity energy,Discounted,FixedSubsidies,0.0
2045,Electricity energy,Discounted,InvestmentCosts,27612.047022040813
2045,Electricity energy,Undiscounted,FixedCosts,36788.4590797392
2045,Electricity energy,Undiscounted,FixedSubsidies,0.0
2045,Electricity energy,Undiscounted,InvestmentCosts,57186.88315765977
2045,Freight transportation,Discounted,FixedCosts,72781.39237651046
2045,Freight transportation,Discounted,FixedSubsidies,0.0
2045,Freight transportation,Discounted,InvestmentCosts,1654658.507542945
2045,Freight transportation,Undiscounted,FixedCosts,184433.46182836755
2045,Freight transportation,Undiscounted,FixedSubsidies,0.0
2045,Freight transportation,Undiscounted,InvestmentCosts,2682820.970933396
2045,Industrial building,Discounted,InvestmentCosts,541944.2356130341
2045,Industrial building,Undiscounted,InvestmentCosts,1122412.3171755767
2045,Long distance transportation,Discounted,FixedCosts,1734.3427173796224
2045,Long distance transportation,Discounted,FixedSubsidies,0.0
2045,Long distance transportation,Discounted,InvestmentCosts,5565.979421350714
2045,Long distance transportation,Undiscounted,FixedCosts,4394.953447831776
2045,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2045,Long distance transportation,Undiscounted,InvestmentCosts,11527.613819165384
2045,Passenger transportation,Discounted,FixedCosts,215996.10924798783
2045,Passenger transportation,Discounted,FixedSubsidies,0.0
2045,Passenger transportation,Discounted,InvestmentCosts,900997.6780998184
2045,Passenger transportation,Discounted,VariableCosts,133.95519275658486
2045,Passenger transportation,Discounted,VariableSubsidies,0.0
2045,Passenger transportation,Undiscounted,FixedCosts,547350.2068218426
2045,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2045,Passenger transportation,Undiscounted,InvestmentCosts,1698798.42723479
2045,Passenger transportation,Undiscounted,VariableCosts,339.4521847243983
2045,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2045,Public building,Discounted,FixedCosts,1822.4469675028658
2045,Public building,Discounted,FixedSubsidies,0.0
2045,Public building,Discounted,InvestmentCosts,531523.0431377784
2045,Public building,Undiscounted,FixedCosts,4618.21617091849
2045,Public building,Undiscounted,FixedSubsidies,0.0
2045,Public building,Undiscounted,InvestmentCosts,1100829.146758324
2045,Public transportation,Discounted,FixedCosts,7974.321929893793
2045,Public transportation,Discounted,FixedSubsidies,0.0
2045,Public transportation,Discounted,InvestmentCosts,98509.72326152143
2045,Public transportation,Undiscounted,FixedCosts,20207.52490768296
2045,Public transportation,Undiscounted,FixedSubsidies,0.0
2045,Public transportation,Undiscounted,InvestmentCosts,201243.46746604386
2045,Residential building,Discounted,FixedCosts,19055.53461241377
2045,Residential building,Discounted,FixedSubsidies,0.0
2045,Residential building,Discounted,InvestmentCosts,3341493.3204289675
2045,Residential building,Undiscounted,FixedCosts,48288.14207588608
2045,Residential building,Undiscounted,FixedSubsidies,0.0
2045,Residential building,Undiscounted,InvestmentCosts,6920515.090204583
2045,Solid waste,Discounted,FixedCosts,26739.83483834712
2045,Solid waste,Discounted,FixedSubsidies,0.0
2045,Solid waste,Discounted,InvestmentCosts,4465.387022558569
2045,Solid waste,Undiscounted,FixedCosts,67727.03641106957
2045,Solid waste,Undiscounted,FixedSubsidies,0.0
2045,Solid waste,Undiscounted,InvestmentCosts,9248.193939006023
2045,Charging Station Energy,Discounted,FixedCosts,191302.32405617455
2045,Charging Station Energy,Discounted,FixedSubsidies,0.0
2045,Charging Station Energy,Discounted,InvestmentCosts,314186.05236362264
2045,Charging Station Energy,Undiscounted,FixedCosts,483847.0665727752
2045,Charging Station Energy,Undiscounted,FixedSubsidies,0.0
2045,Charging Station Energy,Undiscounted,InvestmentCosts,650705.8695048133
2045,Water waste,Discounted,FixedCosts,4225.039150871414
2045,Water waste,Discounted,FixedSubsidies,0.0
2045,Water waste,Discounted,InvestmentCosts,933.9889048079252
2045,Water waste,Undiscounted,FixedCosts,10704.932451672046
2045,Water waste,Undiscounted,FixedSubsidies,0.0
2045,Water waste,Undiscounted,InvestmentCosts,1934.3699627617732
2050,Commercial building,Discounted,FixedCosts,2417.661067691026
2050,Commercial building,Discounted,FixedSubsidies,0.0
2050,Commercial building,Discounted,InvestmentCosts,296730.94715252396
2050,Commercial building,Undiscounted,FixedCosts,6604.821073564617
2050,Commercial building,Undiscounted,FixedSubsidies,0.0
2050,Commercial building,Undiscounted,InvestmentCosts,712437.5295376198
2050,District Energy,Discounted,FixedCosts,4918.724066172699
2050,District Energy,Discounted,FixedSubsidies,0.0
2050,District Energy,Discounted,InvestmentCosts,10508.554724639429
2050,District Energy,Discounted,VariableCosts,310.16483089573296
2050,District Energy,Discounted,VariableSubsidies,0.0
2050,District Energy,Undiscounted,FixedCosts,13437.488323511674
2050,District Energy,Undiscounted,FixedSubsidies,0.0
2050,District Energy,Undiscounted,InvestmentCosts,25230.562699564725
2050,District Energy,Undiscounted,VariableCosts,847.3409440038806
2050,District Energy,Undiscounted,VariableSubsidies,0.0
2050,Electricity energy,Discounted,FixedCosts,3031.3503760891795
2050,Electricity energy,Discounted,FixedSubsidies,0.0
2050,Electricity energy,Discounted,InvestmentCosts,2913.3662896985898
2050,Electricity energy,Undiscounted,FixedCosts,8281.362144973153
2050,Electricity energy,Undiscounted,FixedSubsidies,0.0
2050,Electricity energy,Undiscounted,InvestmentCosts,6994.860165374517
2050,Freight transportation,Discounted,FixedCosts,22073.881788095037
2050,Freight transportation,Discounted,FixedSubsidies,0.0
2050,Freight transportation,Discounted,InvestmentCosts,494196.13997508166
2050,Freight transportation,Undiscounted,FixedCosts,60303.75454927773
2050,Freight transportation,Undiscounted,FixedSubsidies,0.0
2050,Freight transportation,Undiscounted,InvestmentCosts,934749.9772711768
2050,Industrial building,Discounted,InvestmentCosts,134938.71500073955
2050,Industrial building,Undiscounted,InvestmentCosts,323981.7271391402
2050,Long distance transportation,Discounted,FixedCosts,602.7644886806539
2050,Long distance transportation,Discounted,FixedSubsidies,0.0
2050,Long distance transportation,Discounted,InvestmentCosts,1944.049551454976
2050,Long distance transportation,Undiscounted,FixedCosts,1646.6954985698483
2050,Long distance transportation,Undiscounted,FixedSubsidies,0.0
2050,Long distance transportation,Undiscounted,InvestmentCosts,4667.574693600735
2050,Passenger transportation,Discounted,FixedCosts,104373.82820074914
2050,Passenger transportation,Discounted,FixedSubsidies,0.0
2050,Passenger transportation,Discounted,InvestmentCosts,752852.60554764
2050,Passenger transportation,Discounted,VariableCosts,30.242255272514928
2050,Passenger transportation,Discounted,VariableSubsidies,0.0
2050,Passenger transportation,Undiscounted,FixedCosts,285139.41397389537
2050,Passenger transportation,Undiscounted,FixedSubsidies,0.0
2050,Passenger transportation,Undiscounted,InvestmentCosts,1407007.1038048468
2050,Passenger transportation,Undiscounted,VariableCosts,82.618977327038
2050,Passenger transportation,Undiscounted,VariableSubsidies,0.0
2050,Public building,Discounted,FixedCosts,516.7070401346075
2050,Public building,Discounted,FixedSubsidies,0.0
2050,Public building,Discounted,InvestmentCosts,86339.83057025337
2050,Public building,Undiscounted,FixedCosts,1411.5946991691383
2050,Public building,Undiscounted,FixedSubsidies,0.0
2050,Public building,Undiscounted,InvestmentCosts,207298.0125006978
2050,Public transportation,Discounted,FixedCosts,2185.8943291005476
2050,Public transportation,Discounted,FixedSubsidies,0.0
2050,Public transportation,Discounted,InvestmentCosts,30802.32623608994
2050,Public transportation,Undiscounted,FixedCosts,5971.656293087058
2050,Public transportation,Undiscounted,FixedSubsidies,0.0
2050,Public transportation,Undiscounted,InvestmentCosts,64478.59394488268
2050,Residential building,Discounted,FixedCosts,2168.198344101938
2050,Residential building,Discounted,FixedSubsidies,0.0
2050,Residential building,Discounted,InvestmentCosts,468895.46520246053
2050,Residential building,Undiscounted,FixedCosts,5923.312537960159
2050,Residential building,Undiscounted,FixedSubsidies,0.0
2050,Residential building,Undiscounted,InvestmentCosts,1125796.7193712434
2050,Solid waste,Discounted,FixedCosts,153.66617051461424
2050,Solid waste,Discounted,FixedSubsidies,0.0
2050,Solid waste,Discounted,InvestmentCosts,150.96442821021037
2050,Solid waste,Undiscounted,FixedCosts,419.80142496905427
2050,Solid waste,Undiscounted,FixedSubsidies,0.0
2050,Solid waste,Undiscounted,InvestmentCosts,362.4587368261855
2050,Charging Station Energy,Discounted,FixedCosts,50512.86605931245
2050,Charging Station Energy,Discounted,FixedSubsidies,0.0
2050,Charging Station Energy,Discounted,InvestmentCosts,88482.91742544156
