"Discounted and Undiscounted  Costs for building sector by building types, per vintage. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Archetype,NewOld,EndUse,Tech_type_1,Costs
2045,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Auxiliary Motors,___,32.26458757812071
2045,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Cooling,Central,10.605019576860247
2045,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Cooling,___,103.28126537413146
2045,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Heating,Heat Pump,16.461668574516892
2045,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Heating,___,9.73305429220246
2045,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Water Heating,Heat Pump,0.3012448624340439
2045,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Water Heating,___,150.90222061096676
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Auxiliary Equipment,___,173.0044542276496
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Auxiliary Motors,___,9.49862784721523
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Cooling,Central,7.913640975602869
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Cooling,___,12.91664918025158
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Heating,Heat Pump,8.27821836884288
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Heating,___,41.33591092928043
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Water Heating,Heat Pump,0.27174277429962146
2045,Commercial Building,Discounted,FixedCosts,Educational Services,New,Water Heating,___,34.29781322013842
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Auxiliary Equipment,___,1971.9852946027256
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Auxiliary Motors,___,80.84302884772458
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Cooling,Central,13.15415622075865
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Cooling,___,392.80738516558154
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Heating,Heat Pump,17.749703271636484
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Heating,___,9.804962353255856
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Water Heating,Heat Pump,0.31938175129166835
2045,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Water Heating,___,206.5032606627667
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Auxiliary Equipment,___,230.4561193172607
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Auxiliary Motors,___,10.924645739905346
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Cooling,Central,7.892322300490083
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Cooling,___,12.864890040611805
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Heating,Heat Pump,7.735349551110322
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Heating,___,44.310834232193805
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Water Heating,Heat Pump,0.2811919398553679
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Water Heating,___,50.25227276342302
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Auxiliary Equipment,___,1470.70135511861
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Auxiliary Motors,___,52.64796763069125
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Space Cooling,Central,11.770858125726182
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Space Cooling,___,170.75442140641536
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Space Heating,Heat Pump,17.133346872673773
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Space Heating,___,9.762547417736716
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Water Heating,Heat Pump,0.3155427534449924
2045,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Water Heating,___,198.7019094635596
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Auxiliary Equipment,___,86.62674279548133
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Auxiliary Motors,___,5.368743094640469
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Space Cooling,Central,5.680178086651688
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Space Cooling,___,14.872542986256686
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Space Heating,Heat Pump,12.671830842178794
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Space Heating,___,9.48851089339479
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Water Heating,Heat Pump,0.25969238983911314
2045,Commercial Building,Discounted,FixedCosts,Information and Cultural Industries,Old,Water Heating,___,23.200857899694295
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Auxiliary Equipment,___,300.55872428412414
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Auxiliary Motors,___,21.31216950627573
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Space Cooling,Central,7.4705061994067465
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Space Cooling,___,13.48394996544368
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Space Heating,Heat Pump,310.1146206397506
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Space Heating,___,11.418070751274252
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Water Heating,Heat Pump,0.27224319604262537
2045,Commercial Building,Discounted,FixedCosts,Offices,New,Water Heating,___,32.666545247012365
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Auxiliary Equipment,___,3657.8665073709526
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Auxiliary Motors,___,287.24506973317904
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Space Cooling,Central,14.08392225241535
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Space Cooling,___,1186.8967383260372
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Space Heating,Heat Pump,19.6001670144478
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Space Heating,___,9.747254380805368
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Water Heating,Heat Pump,0.32968373506482085
2045,Commercial Building,Discounted,FixedCosts,Offices,Old,Water Heating,___,222.52242081485525
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Auxiliary Equipment,___,90.49098677293787
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Auxiliary Motors,___,7.143072579704834
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Space Cooling,Central,6.459806681919464
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Space Cooling,___,12.694809923263112
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Space Heating,Heat Pump,118.14167841354998
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Space Heating,___,10.35143759255418
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Water Heating,Heat Pump,0.2639500468671227
2045,Commercial Building,Discounted,FixedCosts,Other Services,New,Water Heating,___,25.251030218256595
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Auxiliary Equipment,___,609.3307354569583
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Auxiliary Motors,___,35.86444028602752
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Space Cooling,Central,10.914909821382336
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Space Cooling,___,114.38782627717504
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Space Heating,Heat Pump,16.82107548328451
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Space Heating,___,9.730510016733934
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Water Heating,Heat Pump,0.29952016815914834
2045,Commercial Building,Discounted,FixedCosts,Other Services,Old,Water Heating,___,142.33915702004003
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Auxiliary Equipment,___,182.22952945026475
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Auxiliary Motors,___,15.495757939309478
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Space Cooling,Central,7.987925205103686
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Space Cooling,___,14.059368062286364
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Space Heating,Heat Pump,281.736692857845
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Space Heating,___,11.827908853249914
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Water Heating,Heat Pump,0.28588705473937515
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,New,Water Heating,___,56.05147898902803
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Auxiliary Equipment,___,1528.3590056334401
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Auxiliary Motors,___,101.74535572222572
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Space Cooling,Central,13.50356280098175
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Space Cooling,___,548.2859684270811
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Space Heating,Heat Pump,18.291581971747668
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Space Heating,___,9.782167871673888
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Water Heating,Heat Pump,0.32605767979084166
2045,Commercial Building,Discounted,FixedCosts,Retail Trade,Old,Water Heating,___,216.67895621804567
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Auxiliary Equipment,___,53.32699429628626
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Auxiliary Motors,___,7.640677459106096
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Space Cooling,Central,5.518439051766588
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Space Cooling,___,11.88774245292396
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Space Heating,Heat Pump,122.29191458382533
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Space Heating,___,18.550882782746005
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Water Heating,Heat Pump,0.2397642551801713
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,New,Water Heating,___,13.895647656214027
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Auxiliary Equipment,___,233.68162760716535
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Auxiliary Motors,___,24.65987892547304
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Space Cooling,Central,8.185693955574628
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Space Cooling,___,31.718145308544173
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Space Heating,Heat Pump,17.372366108251644
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Space Heating,___,9.87930119676729
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Water Heating,Heat Pump,0.2690611551562694
2045,Commercial Building,Discounted,FixedCosts,Transportation and Warehousing,Old,Water Heating,___,36.92010832589121
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Auxiliary Equipment,___,49.17932652487562
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Auxiliary Motors,___,4.794144888653428
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Cooling,Central,5.828054554948768
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Cooling,___,12.20114473912785
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Heating,Heat Pump,78.63689530203939
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Heating,___,10.05382967755747
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Water Heating,Heat Pump,0.24423343836494532
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Water Heating,___,15.282259895702389
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Auxiliary Equipment,___,922.7466340488977
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Auxiliary Motors,___,65.94371245048062
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Cooling,Central,12.761569386571427
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Cooling,___,268.0356127734756
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Heating,Heat Pump,17.452027301524488
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Heating,___,9.80623498847726
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Water Heating,Heat Pump,0.30933077674901716
2045,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Water Heating,___,182.82011360260003
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Auxiliary Motors,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Cooling,Central,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Cooling,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,Heat Pump,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Auxiliary Equipment,___,0.0
2045,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Auxiliary Motors,___,0.0
