"Discounted and undiscounted Energy Cost breakdown, per periods. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Tech_cat,Tech_type_1,Tech_type_2,Costs
2024,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,153.5779018227049
2024,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,333.8503873989561
2024,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,20.651527796618264
2024,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,15973.345399763453
2024,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,77731.07947869654
2024,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,49.73273906275609
2024,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,68.13032279047394
2024,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,722.1952756022259
2024,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,63.16786743265404
2024,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,34554.02485271398
2024,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,55029.19875052289
2024,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,143.32321308486698
2024,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,233.97488344270312
2024,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,511.22783867087895
2024,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,31.62385403525144
2024,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,24460.114929583673
2024,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,86538.7868636255
2024,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,55.36795493848351
2024,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,75.85016858707979
2024,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,804.0272108453976
2024,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,70.32541749124135
2024,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,38469.3408616429
2025,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Pipe,___,245.4473481841381
2025,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Substation,___,26.90980971946998
2025,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Large,17.556507043404117
2025,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Medium,17.084304084626606
2025,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Small,52.52258635548965
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Alkaline Electrolyser,___,79.0570292714564
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,218.8908164032199
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Large,30.19377874578775
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Medium,44.335075448876346
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Small,35.381663362771526
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Deep Lake Cooling,Enwave,29.205104177775482
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Enwave,25.228363267924774
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Large,30.810081655132947
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Medium,30.584296474311387
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Small,17.23874822034277
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,227.5882704726316
2025,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,___,248.17895126267672
2025,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Large,9.370213926744606
2025,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Medium,8.733817386261402
2025,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Small,8.316897665629874
2025,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Large,14.629646033051122
2025,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Medium,12.885346164700492
2025,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Small,10.423078715900676
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Pipe,___,1383.3655710004168
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Substation,___,224.27262805222944
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Large,217.19004333894878
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Medium,243.61848543769855
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Small,1041.7125604575185
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Alkaline Electrolyser,___,274.7087677696402
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,348.09676880745405
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Large,250.8224508510403
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Medium,265.90500805123173
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Small,312.2224980542149
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,184.3286869704122
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Enwave,160.28005774645047
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Large,215.21158980723598
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Medium,239.45679221638827
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Small,148.88016443806842
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,309.43687148098417
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,296.313690264129
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,279.8023669796878
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,270.36964484322107
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,261.9289445130012
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,75.27595065134952
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,83.34094476728144
2025,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,99.65303248254386
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,452.20845487017897
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,49.53108530101852
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,31.92997936179424
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,31.07118491646015
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,95.52270814534813
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,137.9531344059179
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,403.2811053094478
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,53.77554567935778
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,79.62753121644757
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,63.434140044037925
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,49.73445096459295
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,42.44241586015944
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Large,53.7806728216017
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Medium,53.38101653341202
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Small,29.13349286303354
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,419.30516218001696
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,445.16060867960294
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,16.92567741222161
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,15.776136682982916
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,15.023043023289443
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,24.686019007534803
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,21.742692859542984
2025,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,17.587870459507812
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,1586.3181430045004
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,257.1755046652411
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,249.05383902199503
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,279.35957893011806
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,1194.5414640140236
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,315.01109431272585
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,399.1657964143022
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,287.620432948985
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,304.91574131224314
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,358.0284370959229
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,211.3714165995201
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,183.79463020836357
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Large,246.78512798982905
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Medium,274.58732667736825
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Small,170.72226671855643
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,354.83413324350335
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,339.78565951057783
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,320.8519718142879
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,310.0353817699251
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,300.35635234040944
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,86.31963145055833
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,95.56783507620972
2025,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,114.27305749568093
2025,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,34750.573992984355
2025,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,93144.55661680445
2025,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,4691.119394351718
2025,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,242142.62639373203
2025,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,144343.1138831208
2025,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,18585.80310633401
2025,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,61097.17796943242
2025,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,171608.11204060537
2025,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,7732.64199786525
2025,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,277667.19766298257
2025,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,165519.58872662322
2025,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,21312.51296688383
2025,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,34476.65022490134
2025,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,68.42919591049461
2025,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,116.94962334399142
2025,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,195.1570982458204
2025,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,16.750701225368264
2025,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,15287.178812064685
2025,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,71760.92597344759
2025,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,35.74137504986837
2025,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,47.757436720000726
2025,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,406.20692523939164
2025,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,49.298900567088346
2025,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,31819.277682699216
2025,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,54372.73541001084
2025,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,107.57390677643988
2025,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,183.46768787559247
2025,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,307.7800539520323
2025,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,26.4173415838777
2025,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,24109.236926781377
2025,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,82288.92002000567
2025,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,40.98496658156131
2025,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,54.76389605210411
2025,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,465.8012522715338
2025,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,56.531506956033326
2025,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,36487.461119088926
2030,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Pipe,___,1542.418948510196
2030,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Substation,___,139.51506457353193
2030,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Large,94.8657688622841
2030,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Medium,93.96387519371682
2030,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Small,353.40657436815997
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Alkaline Electrolyser,___,485.2184474608576
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,1453.9322273516052
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Large,188.7559302285344
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Medium,276.53179498214104
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Small,208.40930104261813
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Deep Lake Cooling,Enwave,204.26159357405538
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Enwave,169.46758413579522
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,1511.7051037854558
2030,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,___,1635.026581362262
2030,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Large,42.32552302212585
2030,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Medium,34.73961973895138
2030,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Small,28.24732689193083
2030,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Large,37.59285298952238
2030,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Medium,31.215795631997004
2030,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Small,23.05959821650655
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Pipe,___,8693.226002290785
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Substation,___,1205.101954697558
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Large,1143.4845929883268
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Medium,1305.5480335694856
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Small,6829.602240112344
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Alkaline Electrolyser,___,1291.91395720096
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,2190.460964440646
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Large,1723.9636695307765
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Medium,1859.868574023828
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Small,2165.651981171859
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,1289.2017475028044
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Enwave,1040.071464075404
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,1929.1006165322335
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,1912.7360556787823
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,1300.8088975147875
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,1106.8484755632933
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,915.6063129541228
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,192.5930554220682
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,201.02480250583395
2030,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,219.51244330478335
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,3085.7544126068733
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,278.98141958861584
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,189.78790759468023
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,187.98358434633593
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,707.0231452707156
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,945.7595530106385
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,2908.728390892106
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,375.7491759572666
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,551.5221481623757
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,415.3919455255479
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,403.2472436893871
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,331.6950665483969
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,3024.3084727868063
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,3244.456021781015
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,84.67619615122699
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,69.4998819907492
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,56.51143853316595
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,73.90488260261826
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,61.36804014776569
2030,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,45.33353452927475
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,11556.342970894428
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,1602.0026972392545
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,1520.0916362952632
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,1735.530726675004
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,9078.934082782298
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,1717.4062625733538
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,2911.890035156313
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,2291.7516959997865
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,2472.4169274494798
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,2878.9102047299866
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,1713.8007856798956
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,1382.6193578688035
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,2564.4505669282935
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,2542.696332339118
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,1729.2307545335466
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,1471.389401017578
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,1217.1615664916208
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,256.02364435060167
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,267.2323902313782
2030,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,291.8089418750442
2030,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,195108.14782127517
2030,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,618618.705973579
2030,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,29591.856910958773
2030,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,859834.9711313978
2030,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,958750.1207558226
2030,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,95771.13530411743
2030,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,386253.597461167
2030,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,1237604.9992921278
2030,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,57688.8805681958
2030,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,1143021.9140909396
2030,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,1274514.8022058895
2030,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,127313.39159877691
2030,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,381586.72458446457
2030,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,118.48204163035379
2030,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,177958.88884106796
2030,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,724.9917854313728
2030,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,21.55796405058455
2030,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,78339.49015534518
2030,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,417931.6510957654
2030,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,60.78539003850484
2030,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,76980.78605301397
