"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,199.47876565470852
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,14018.860596328093
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,303.81888915357325
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,194.40620067914213
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,165.00724818367718
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,168.62976114886987
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,185.37127673121577
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,205.97044755806868
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,266.2434970054117
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,7263.576437502241
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,2544.0928287353495
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,1081734.1236682576
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,2453.552735196062
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,1384.7262704224559
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,2901.29360281134
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,1392.7237022769423
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,1000W,Standard,Electricity,221.14840596681412
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,1500W,Standard,Electricity,216.37113230424023
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,500W,Standard,Electricity,235.13289628974664
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,3444990.6590949916
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,3878156.2614213964
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,1077198.8562453673
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2030,Commercial Building,InvestmentCosts,Undiscounted,Street Lighting,Light Emitting Diode,___,High,Electricity,86410.50223182961
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,22907.769147012794
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,640.2328612560676
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,1405.507505714412
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,333.96846729719925
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,112858.8692611939
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,147.61517657850166
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,137.11958997387165
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,139.40976929322153
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,150.0238577695105
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,1002.9955062568113
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,207.64419581705664
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,18917.72822205715
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,184.5644090375704
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,233.33198822513933
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2030,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,Retrofit,,ETHOS,53.94761565578168
2030,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2030,Industrial Building,InvestmentCosts,Discounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2030,Industrial Building,InvestmentCosts,Discounted,Space Cooling,Self produced,Retrofit,,ETHOS,42.96692582271336
2030,Industrial Building,InvestmentCosts,Discounted,Space Heating,Self produced,Retrofit,,ETHOS,159020.58425239488
2030,Industrial Building,InvestmentCosts,Discounted,Water Heating,Self produced,Retrofit,,ETHOS,416096.3779522645
2030,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,Retrofit,,ETHOS,71.71528139449296
2030,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2030,Industrial Building,InvestmentCosts,Undiscounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2030,Industrial Building,InvestmentCosts,Undiscounted,Space Cooling,Self produced,Retrofit,,ETHOS,57.11809759477212
2030,Industrial Building,InvestmentCosts,Undiscounted,Space Heating,Self produced,Retrofit,,ETHOS,211394.0682743587
2030,Industrial Building,InvestmentCosts,Undiscounted,Water Heating,Self produced,Retrofit,,ETHOS,553137.8628941848
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,0.3247524026966112
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,3440.371959907226
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,45.67204322772929
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,28.49383903520127
2030,Public Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,627.8043879176247
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,42.49506811050096
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,6.528119915532388
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,43.45777206794835
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,6.2376369132733265
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,35.040328676527
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,6.674743437478487
2030,Public Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,181.63184154217683
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,0.7364323256031268
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.5851284472329344
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,0.7184339778339758
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,31.805177830591546
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,5.203147172077151
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,12.042721534966955
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,20.669076489795625
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,1591.5576496819874
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,4.739749695633197
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,11.87060694782859
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,12.228623480921662
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,12.276153679768315
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,16.845367645511207
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,26.489828588488265
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,5.189635876921482
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,72.27048917254722
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,19.172023184057185
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,6891.267930690109
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,17.927922655502343
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,26.484055250179807
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,21.80884218571299
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,17.88319242387816
2030,Public Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,1128.8949075209516
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.8810474777308863
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,0.6747562922483618
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,0.8154522168688716
2030,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,1.392442989923787
2030,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,425.3409821566566
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,11.352618543901134
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Biomass,0.12573082326774382
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,0.3716296106829723
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,11.339767272663165
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,11.359728440261453
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,13.065381141692155
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,12.16061171461382
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,2.4237561798497724
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,12.777202041107005
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,3.7990390790091713
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,10.170105385108615
2030,Public Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,228.1186937591248
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Biomass,0.5590838354139657
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,5922.839475933046
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,78.6275971691765
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,49.054124561323015
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,1080.808893705424
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,81.6735270961598
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,12.04575679763081
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,83.5237989335811
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,11.509754450196459
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,67.34586767054687
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,12.31630809096298
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,363.37160993129464
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.3037676479004
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,1.0359017561372204
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.2719036697434645
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,63.62925450915218
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,10.40938608877179
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,24.092598935077497
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,41.3504346821594
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,3184.0610134931526
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,9.482315782024731
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,23.748267489169624
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,24.46451329115827
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,24.5596019316115
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,33.70074492039194
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,52.99539760911271
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,10.382355469959107
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,137.03644328407682
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,35.37642255072735
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,13066.949701761767
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,33.08079492858166
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,50.21801812574761
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,40.24190921829682
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,32.998258226036626
2030,Public Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,2258.4606118959236
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,1.58157909338007
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,1.2112632655111342
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,1.4638282390545299
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,2.785713378723077
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,850.9347047507232
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,20.379224273356648
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Biomass,0.2257009372365145
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Wood Pellet,0.6671168553264891
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,20.356154799319135
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,20.391987335193605
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,23.45382534203712
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,21.82966268750916
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,4.350914335937791
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,22.936511517124544
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,6.819701473715651
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,18.2564804520931
2030,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,456.3729371616198
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,2.523415312814126
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,13366.317251725806
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,177.44215638033128
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,110.7024754016363
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,2439.106212561619
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,High,Electricity,57.11966673891432
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,55.259586210089466
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,High,Electricity,2970.3650546914887
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,Standard,Electricity,451.50919724622946
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,High,Electricity,130.09529350604012
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,Standard,Electricity,123.77440774382123
2030,Public Building,InvestmentCosts,Discounted,Lighting,Halogen,100W,Standard,Electricity,42.14177640019901
2030,Public Building,InvestmentCosts,Discounted,Lighting,Incandescent,100W,Standard,Electricity,43.740928274651196
2030,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,100.38387172531512
2030,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,High,Electricity,3312.5157053570592
2030,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,190.44407450979793
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,564.9533568830167
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,100.99246384988162
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Electricity,671.6367988270318
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,101.09375345367329
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,428.96639082516504
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,98.34360450875411
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Energy Star,Electricity,2225.870590770412
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,High,Electricity,4415.649951119852
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Standard,Electricity,33691.56184943198
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Energy Star,Electricity,576.0117187954426
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,High,Electricity,332.6296660754742
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Standard,Electricity,18588.141132220862
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,357.70058545949155
2030,Public Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,84.59016104717239
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,84.8250598328899
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,84.91474896373185
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,86.2954503740386
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,74.47471498693608
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,54.616526817526406
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,93.73904122258897
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,4768.352196573624
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Propane,74.9083830311342
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,65.79217103230876
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,54.219816265877
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,54.43055778167939
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,74.68974247966035
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,68.54062936497718
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,73.11518946778503
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,890.0308421091212
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,688.6806795353796
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,103905.50169322727
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,667.4802266674576
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,336.04197196279125
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,769.1112927819634
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,397.1655283043589
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1000W,Standard,Electricity,77.03730757541648
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1500W,Standard,Electricity,75.97921763996246
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,500W,Standard,Electricity,80.42632084729895
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,56804.1248544567
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,77176.99896424267
2030,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,233086.93148514762
2030,Public Building,InvestmentCosts,Discounted,Space Heating,___,___,___,District Heating,0.0
2030,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,134.60344439861237
2030,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,137.90143856841183
2030,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,129.49944263074306
2030,Public Building,InvestmentCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,101.59084959376872
2030,Public Building,InvestmentCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,31032.330989644393
2030,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Energy Star,Propane,50.757900993090374
2030,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Biomass,2.6840743044206308
2030,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,2.4754726597545416
2030,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,49.049188926868176
2030,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Kerosene,49.13552924207812
2030,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,56.513183437661084
2030,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,91.19995917405431
2030,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,High,Electricity,70.91929457597291
2030,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,97.32955876556059
2030,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,64.80492238242168
2030,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,72.19134258830914
2030,Public Building,InvestmentCosts,Discounted,Water Heating,___,___,___,District Heating,0.0
2030,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Biomass,3.3545030124837942
2030,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,17768.51842779914
2030,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,235.88279150752945
2030,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,147.16237368396907
2030,Public Building,InvestmentCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,3242.426681116272
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,High,Electricity,75.93204859095354
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,Standard,Electricity,73.45934990131654
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,High,Electricity,3948.6558053050626
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,Standard,Electricity,600.2139063813236
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,High,Electricity,172.94222308942625
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,Standard,Electricity,164.53955143119532
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Halogen,100W,Standard,Electricity,56.02118492664426
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Incandescent,100W,Standard,Electricity,58.147018020003195
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,133.44533434404195
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,High,Electricity,4403.49389024201
2030,Public Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Standard,Electricity,253.16689583703987
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,751.0209389446256
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,134.25436649378963
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,892.8406091218031
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,134.38901586336704
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,570.2466189255906
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,130.7331044191973
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Energy Star,Electricity,2958.9618340753973
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,High,Electricity,5869.945778599041
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Standard,Electricity,44787.88931226896
2030,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,Energy Star,Electricity,765.7213761497087
