"Energy consumed for building sector, and per end use"
t_periods,Fuel,Sub,EndUse,VFlow_In
2018,Synthetic Gas,Public,Auxiliary Equipment,0.3297785583787191
2018,Synthetic Gas,Public,Space Cooling,0.7310141978053706
2018,Synthetic Gas,Public,Space Heating,1.064158318636945
2018,Synthetic Gas,Public,Water Heating,1.4522712351923863
2018,Synthetic Gas,Residential,Space Heating,1.8347702219948783
2018,Synthetic Gas,Residential,Water Heating,1.2626399286951695
2019,Biomass,Industry,Industrial Processes,85.49328154615111
2019,Biomass,Residential,Space Heating,216.7970442897613
2019,Biomass,Residential,Water Heating,549.7800355092203
2019,Bio Methane,Commercial,Auxiliary Equipment,30.62172870624624
2019,Bio Methane,Commercial,Space Cooling,2.831305063706244
2019,Bio Methane,Commercial,Space Heating,346.439451478928
2019,Bio Methane,Commercial,Water Heating,242.00425704350485
2019,Bio Methane,Public,Auxiliary Equipment,3.260648655591817
2019,Bio Methane,Public,Space Cooling,15.204528757089893
2019,Bio Methane,Public,Space Heating,83.0227827994308
2019,Bio Methane,Public,Water Heating,88.09754373287024
2019,Bio Methane,Residential,Space Heating,114.08717676521552
2019,Bio Methane,Residential,Water Heating,151.34979194127038
2019,Wood Pellet,Residential,Space Heating,0.8600352156049983
2019,Wood Pellet,Residential,Water Heating,567.4092777059914
2019,Coal,Industry,Industrial Processes,98.42526409818481
2019,District Cooling,Commercial,Space Cooling,1262.1777942836388
2019,District Cooling,Public,Space Cooling,254.79164316775908
2019,District Cooling,Residential,Space Cooling,87.9491917426043
2019,District Heating,Commercial,Space Heating,3527.4260448633863
2019,District Heating,Commercial,Water Heating,618.7005958494475
2019,District Heating,Public,Space Heating,1507.1524512328554
2019,District Heating,Public,Water Heating,319.3219401604173
2019,District Heating,Residential,Space Heating,71.93873151773263
2019,District Heating,Residential,Water Heating,956.4793215918514
2019,Electricity,Commercial,Auxiliary Equipment,17511.972408065463
2019,Electricity,Commercial,Auxiliary Motors,2306.42868244382
2019,Electricity,Commercial,Lighting,30314.517447943803
2019,Electricity,Commercial,Space Cooling,2690.715827522728
2019,Electricity,Commercial,Space Heating,1947.4697443791963
2019,Electricity,Commercial,Street Lighting,502.31449691526444
2019,Electricity,Commercial,Water Heating,155.12503269500215
2019,Electricity,Industry,Industrial Processes,2674.7644695259773
2019,Electricity,Industry,Lighting,651.7889069483483
2019,Electricity,Industry,Space Cooling,367.87140617519077
2019,Electricity,Industry,Space Heating,758.1820542218559
2019,Electricity,Industry,Water Heating,1011.1101444662645
2019,Electricity,Public,Auxiliary Equipment,2047.2053641289606
2019,Electricity,Public,Auxiliary Motors,543.9189459426464
2019,Electricity,Public,Lighting,1985.310367980628
2019,Electricity,Public,Space Cooling,1242.3683205963184
2019,Electricity,Public,Space Heating,787.6642938938276
2019,Electricity,Public,Water Heating,32.00612189511136
2019,Electricity,Residential,Other Appliances,5971.858201466118
2019,Electricity,Residential,Clothe Dryer,2040.1549708667026
2019,Electricity,Residential,Clothe Washer,113.02587265247865
2019,Electricity,Residential,Dish Washer,148.0599954405195
2019,Electricity,Residential,Freezer,520.5471892964282
2019,Electricity,Residential,Lighting,2485.836149095956
2019,Electricity,Residential,Range,1902.2446667639454
2019,Electricity,Residential,Refrigerator,1602.9030088457969
2019,Electricity,Residential,Space Cooling,3313.4177908964166
2019,Electricity,Residential,Space Heating,4164.750483337338
2019,Electricity,Residential,Water Heating,723.0664476755176
2019,Heavy Fuel Oil,Commercial,Space Heating,6.3552988165275694
2019,Heavy Fuel Oil,Commercial,Water Heating,37.11612695566805
2019,Heavy Fuel Oil,Industry,Industrial Processes,42.723030011089755
2019,Heavy Fuel Oil,Industry,Space Heating,25.442433759654325
2019,Heavy Fuel Oil,Industry,Water Heating,60.87393821849049
2019,Heavy Fuel Oil,Public,Space Heating,0.003039888314845399
2019,Heavy Fuel Oil,Public,Water Heating,0.9808315487669443
2019,Hydrogen,Residential,Space Heating,0.5568210843705533
2019,Hydrogen,Residential,Water Heating,0.357245044377303
2019,Kerosene,Commercial,Space Heating,6.357642402247934
2019,Kerosene,Commercial,Water Heating,37.121395541492234
2019,Kerosene,Public,Space Heating,0.0030389306898318783
2019,Kerosene,Public,Water Heating,0.9808553895566717
2019,Kerosene,Residential,Space Heating,0.6436511054653431
2019,Kerosene,Residential,Water Heating,329.5356065402481
