regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2026,PUBTRABELCFSTAFREFA,2023,124.17454545454547,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2026,PUBTRABELCFSTAFRESL,2023,112.96018181818181,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2027,LDITRABELCSTACOM240V,2023,32.580576,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2027,LDITRABELCSTAPUB240V,2023,32.580576,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2027,LDITRABELCSTARES120V,2023,21.425727272727272,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2027,LDITRABELCSTARES240V,2023,32.580576,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2027,PASTRABELCSTACOM240V,2023,32.580576,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2027,PASTRABELCSTAPUB240V,2023,32.580576,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2027,PASTRABELCSTARES240V,2023,32.580576,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2027,PASTRABELCSTARES120V,2023,21.425727272727272,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2027,PUBTRABELCSTACOM240V,2023,32.580576,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2027,PUBTRABELCSTAPUB240V,2023,32.580576,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2027,PUBTRABELCSTARES120V,2023,21.425727272727272,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2027,PUBTRABELCSTARES240V,2023,32.580576,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2027,FRETRABELCFSTAFREFA,2023,121.30505050505052,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2027,FRETRABELCFSTAFRESL,2023,109.95575757575757,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2027,FRETRABELCSTACOM240V,2023,32.580576,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2027,PUBTRABELCFSTAFREFA,2023,121.30505050505052,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
