PUB,TRA,,,,ROA,CAR,___,FLE,23,PHEV,GAS,BELC,NEW,PUBTRAFLEROACAR___PHEVGASBELC_23,PublicTransportationFleet ServicesRoadCarsPlug Hybrid VehicleGasolineBattery Electric Vehicle2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,MOR,___,FLE,23,BEV,BELC,___,NEW,PUBTRAFLEROAMOR___BEVBELC____23,PublicTransportationFleet ServicesRoadMotorcyclesBattery Electric VehicleBattery Electric Vehicle2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,MOR,___,FLE,16,CONV,GAS,___,NEW,PUBTRAFLEROAMOR___CONVGAS____16,PublicTransportationFleet ServicesRoadMotorcyclesConventionnalGasoline2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,MOR,___,FLE,23,CONV,GAS,___,NEW,PUBTRAFLEROAMOR___CONVGAS____23,PublicTransportationFleet ServicesRoadMotorcyclesConventionnalGasoline2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,25,BEV,BELCF,___,NEW,PUBTRAFLEROATRUHETBEVBELCF____25,PublicTransportationFleet ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,25,CATE,DSL,ELC,NEW,PUBTRAFLEROATRUHETCATEDSLELC_25,PublicTransportationFleet ServicesRoadTruckHeavy TrucksCatenaryDieselElectricity2025,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,25,CATE,ELC,___,NEW,PUBTRAFLEROATRUHETCATEELC____25,PublicTransportationFleet ServicesRoadTruckHeavy TrucksCatenaryElectricity2025,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,25,CATE,NGA,ELC,NEW,PUBTRAFLEROATRUHETCATENGAELC_25,PublicTransportationFleet ServicesRoadTruckHeavy TrucksCatenaryNatural GasElectricity2025,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,25,CATE,RDSL,ELC,NEW,PUBTRAFLEROATRUHETCATERDSLELC_25,PublicTransportationFleet ServicesRoadTruckHeavy TrucksCatenaryRenewable DieselElectricity2025,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,25,CELL,HH2,___,NEW,PUBTRAFLEROATRUHETCELLHH2____25,PublicTransportationFleet ServicesRoadTruckHeavy TrucksFuel Cell VehicleHydrogen2025,PUBTRA,kunits,Mvkt
