regions,tech,group_name,act_fraction,tech_desc
TO,PUBBDGSBDNewSHFUR___HIGNGA_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___HIGNGA_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___HIGPRO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDELC_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDELC_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDHFO_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDHFO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDKER_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDKER_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDLFO_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDLFO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDNGA_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDNGA_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDPRO_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___STDPRO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFURLARSTDHH2_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFURMEDSTDHH2_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFURSMASTDHH2_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___ESRELC_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___ESRGEO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___HIGELC_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___HIGGEO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___STDELC_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___STDELC_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___STDGEO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHHEP___STDNGA_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHPLT___STDELC_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHPLT1000WSTDELC_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHPLT1500WSTDELC_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHPLT500WSTDELC_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGHSPNewSH,NZ50-BDG-9-PUBBDGHSP-TEDI-T3,-108,
TO,PUBBDGMUNNewSH,NZ50-BDG-9-PUBBDGMUN-TEDI-T3,-108,
TO,PUBBDGPSINewSH,NZ50-BDG-9-PUBBDGPSI-TEDI-T3,-108,
TO,PUBBDGSBDNewSH,NZ50-BDG-9-PUBBDGSBD-TEDI-T3,-108,
TO,PUBBDGHSPNewSH_________DHE_16,NZ50-BDG-9-PUBBDGHSP-TEDI-T3,1,
TO,PUBBDGHSPNewSHFUR___ESRNGA_23,NZ50-BDG-9-PUBBDGHSP-TEDI-T3,1,
