"Energy consumed for building sector, and per end use (TJ)"
t_periods,Fuel,Sub,EndUse,VFlow_In
2024,District Cooling,Industry,Space Cooling,3.925513234356102
2024,District Cooling,Public,Space Cooling,24.77614466837515
2024,District Cooling,Residential,Space Cooling,121.95274590435123
2024,District Heating,Commercial,Space Heating,342.4093724985476
2024,District Heating,Commercial,Water Heating,399.42006079622655
2024,District Heating,Industry,Space Heating,26.023993949160158
2024,District Heating,Industry,Water Heating,28.1989491038591
2024,District Heating,Public,Space Heating,1789.1990627127993
2024,District Heating,Public,Water Heating,119.93558411325324
2024,District Heating,Residential,Space Heating,8.525856025203884
2024,District Heating,Residential,Water Heating,1116.43291844661
2024,Electricity,Commercial,Auxiliary Equipment,20416.881653594384
2024,Electricity,Commercial,Auxiliary Motors,2298.481025779565
2024,Electricity,Commercial,Lighting,9370.82419466556
2024,Electricity,Commercial,Space Cooling,2869.418234292744
2024,Electricity,Commercial,Space Heating,4719.381259816682
2024,Electricity,Commercial,Street Lighting,512.4096525385085
2024,Electricity,Commercial,Water Heating,258.70753858550444
2024,Electricity,Industry,Industrial Processes,2548.0018492563436
2024,Electricity,Industry,Lighting,623.4687871794815
2024,Electricity,Industry,Space Cooling,192.83447378218523
2024,Electricity,Industry,Space Heating,389.51347880756674
2024,Electricity,Industry,Water Heating,1075.4096214707224
2024,Electricity,Public,Auxiliary Equipment,2341.594858159341
2024,Electricity,Public,Auxiliary Motors,530.9694295296439
2024,Electricity,Public,Lighting,548.5229851861098
2024,Electricity,Public,Space Cooling,1456.2567355002996
2024,Electricity,Public,Space Heating,804.5954931392644
2024,Electricity,Public,Water Heating,31.487364495903886
2024,Electricity,Residential,Other Appliances,3878.7169307049608
2024,Electricity,Residential,Clothe Dryer,2018.3745583254286
2024,Electricity,Residential,Clothe Washer,97.3585358669045
2024,Electricity,Residential,Dish Washer,141.60563052096302
2024,Electricity,Residential,Freezer,441.9982283931624
2024,Electricity,Residential,Lighting,719.4446243230018
2024,Electricity,Residential,Range,1298.6925385121576
2024,Electricity,Residential,Refrigerator,1486.4915615989244
2024,Electricity,Residential,Space Cooling,3748.9136765471553
2024,Electricity,Residential,Space Heating,6367.564452524212
2024,Electricity,Residential,Water Heating,949.8485168578526
2024,ETHOS,Commercial,Space Cooling,222.4649538790162
2024,ETHOS,Commercial,Space Heating,734.947709979869
2024,ETHOS,Public,Space Cooling,0.2771731991343103
2024,ETHOS,Public,Space Heating,221.06762252221338
2024,ETHOS,Residential,Space Cooling,10.166030588960764
2024,ETHOS,Residential,Space Heating,1382.2656759386575
2024,Geothermal,Commercial,Space Heating,2.8862498305890103
2024,Geothermal,Public,Space Heating,1.0012586574507645
2024,Geothermal,Residential,Space Heating,26.260974049651242
2024,Heavy Fuel Oil,Commercial,Space Heating,8.51537502761004
2024,Heavy Fuel Oil,Commercial,Water Heating,10.64218332277094
2024,Heavy Fuel Oil,Industry,Industrial Processes,33.364384984701005
2024,Heavy Fuel Oil,Industry,Space Heating,30.784836529165737
2024,Heavy Fuel Oil,Industry,Water Heating,32.708243567973405
2024,Heavy Fuel Oil,Public,Space Heating,0.3161605082203532
2024,Heavy Fuel Oil,Public,Water Heating,0.590583804616585
2024,Hydrogen,Commercial,Space Heating,7.947433615129182
2024,Hydrogen,Commercial,Water Heating,5.076692231205252
2024,Hydrogen,Industry,Industrial Processes,15.509888700064122
2024,Hydrogen,Industry,Space Heating,14.912287420161874
2024,Hydrogen,Industry,Water Heating,15.363619384968818
2024,Hydrogen,Public,Space Heating,2.9285368704148658
2024,Hydrogen,Public,Water Heating,1.976992383713273
2024,Hydrogen,Residential,Range,0.894764127247483
2024,Hydrogen,Residential,Space Heating,3.959789260046531
2024,Hydrogen,Residential,Water Heating,3.571164775329665
2024,Kerosene,Commercial,Space Heating,7.0415784409949405
2024,Kerosene,Commercial,Water Heating,12.235065244872043
2024,Kerosene,Public,Space Heating,0.1895226722719635
2024,Kerosene,Public,Water Heating,0.7167980786772575
2024,Kerosene,Residential,Space Heating,3.4908296446313187
2024,Kerosene,Residential,Water Heating,62.45633981679795
2024,Light Fuel Oil,Commercial,Space Heating,54.6154273734124
2024,Light Fuel Oil,Commercial,Water Heating,71.6452839213151
2024,Light Fuel Oil,Industry,Industrial Processes,156.30973068794043
2024,Light Fuel Oil,Industry,Space Heating,113.17361520335588
2024,Light Fuel Oil,Industry,Water Heating,142.983684046144
2024,Light Fuel Oil,Public,Space Heating,236.18309570636762
2024,Light Fuel Oil,Public,Water Heating,49.62025892014422
2024,Light Fuel Oil,Residential,Space Heating,32.409608218344935
2024,Light Fuel Oil,Residential,Water Heating,257.648729397331
2024,Mix Energy,Industry,Industrial Processes,15405.93147288613
2024,Natural Gas,Commercial,Auxiliary Equipment,90.13513826455497
2024,Natural Gas,Commercial,Space Cooling,24.04869842963114
2024,Natural Gas,Commercial,Space Heating,36190.62085892848
2024,Natural Gas,Commercial,Water Heating,4775.911193618723
2024,Natural Gas,Industry,Industrial Processes,10383.238751292896
2024,Natural Gas,Industry,Space Cooling,206.549324361786
2024,Natural Gas,Industry,Space Heating,451.263184932116
2024,Natural Gas,Industry,Water Heating,1675.1874629482168
2024,Natural Gas,Public,Auxiliary Equipment,11.630262415879615
2024,Natural Gas,Public,Space Cooling,146.80538561053362
2024,Natural Gas,Public,Space Heating,5595.6390315706785
2024,Natural Gas,Public,Water Heating,615.1998911909781
2024,Natural Gas,Residential,Clothe Dryer,44.18804399104697
2024,Natural Gas,Residential,Range,289.98709576417434
2024,Natural Gas,Residential,Space Heating,53355.518101050744
2024,Natural Gas,Residential,Water Heating,9351.10600789946
2024,Pet Coke,Industry,Industrial Processes,198.17278991046805
2024,Propane,Commercial,Auxiliary Equipment,496.0788529745499
2024,Propane,Commercial,Space Heating,1495.0939511139636
2024,Propane,Commercial,Water Heating,244.1834386603248
2024,Propane,Industry,Industrial Processes,30.857777255087434
2024,Propane,Industry,Space Heating,28.272663903493356
2024,Propane,Industry,Water Heating,30.168732331482122
2024,Propane,Public,Auxiliary Equipment,1.9828995116493022
2024,Propane,Public,Space Heating,4.418668836767418
2024,Propane,Public,Water Heating,1.6084479348851854
2024,Propane,Residential,Space Heating,333.6309012896366
2024,Propane,Residential,Water Heating,212.2621474564885
2024,Retrofit,Industry,Industrial Processes,0.025479134016330517
2024,Retrofit,Industry,Lighting,32.104120118303484
2024,Retrofit,Industry,Space Cooling,0.01619921880030318
2024,Retrofit,Industry,Space Heating,67.45969238570132
2024,Retrofit,Industry,Water Heating,177.1433577899898
2024,Synthetic Gas,Commercial,Auxiliary Equipment,3.055611309296862
2024,Synthetic Gas,Commercial,Space Cooling,1.5905583093356566
2024,Synthetic Gas,Commercial,Space Heating,9.674763328038946
2024,Synthetic Gas,Commercial,Water Heating,7.880508956535719
2024,Synthetic Gas,Public,Auxiliary Equipment,0.7071954656766726
2024,Synthetic Gas,Public,Space Cooling,1.0807789399545726
2024,Synthetic Gas,Public,Space Heating,2.905057249061001
2024,Synthetic Gas,Public,Water Heating,3.256453725513746
2024,Synthetic Gas,Residential,Range,0.9152570967083705
2024,Synthetic Gas,Residential,Space Heating,3.1472006764457348
2024,Synthetic Gas,Residential,Water Heating,2.8225926099680527
2024,Solar Energy,Commercial,Water Heating,1295.0876606832767
2024,Solar Energy,Public,Water Heating,177.08605852233867
2024,Solar Energy,Residential,Water Heating,6762.949772503436
2024,Waste Heat,Industry,Space Heating,96.36625593261236
2024,Waste Heat,Industry,Water Heating,114.24578694306786
2025,Biomass,Industry,Industrial Processes,3180.095955233979
2025,Biomass,Residential,Space Heating,224.22958925085598
2025,Biomass,Residential,Water Heating,458.06402417417246
2025,Bio Methane,Commercial,Auxiliary Equipment,4.493838106951532
2025,Bio Methane,Commercial,Space Cooling,48.31686717534358
2025,Bio Methane,Commercial,Space Heating,2104.890456634684
2025,Bio Methane,Commercial,Water Heating,1170.0400800975956
2025,Bio Methane,Industry,Industrial Processes,0.12531722161766265
2025,Bio Methane,Industry,Space Heating,0.11737566478264316
2025,Bio Methane,Industry,Water Heating,0.1229409382485802
2025,Bio Methane,Public,Auxiliary Equipment,0.8386056494533752
2025,Bio Methane,Public,Space Cooling,72.9629670623592
2025,Bio Methane,Public,Space Heating,9.501128548946795
2025,Bio Methane,Public,Water Heating,8.797459588140056
2025,Bio Methane,Residential,Range,1.5854837388368028
2025,Bio Methane,Residential,Space Heating,5.456603037262847
2025,Bio Methane,Residential,Water Heating,5.427185504204934
2025,Wood Pellet,Residential,Space Heating,32.78231664024081
2025,Wood Pellet,Residential,Water Heating,492.2822736115619
2025,Coal,Industry,Industrial Processes,78.83128216495446
2025,District Cooling,Commercial,Space Cooling,1922.057071589795
2025,District Cooling,Industry,Space Cooling,3.7696608004467924
2025,District Cooling,Public,Space Cooling,7.2234494917757734
2025,District Cooling,Residential,Space Cooling,128.86357136667365
2025,District Heating,Commercial,Space Heating,1678.7668664644707
2025,District Heating,Commercial,Water Heating,267.12937627089855
2025,District Heating,Industry,Space Heating,29.79966761523139
2025,District Heating,Industry,Water Heating,32.189834345973836
2025,District Heating,Public,Space Heating,1886.6558294407585
2025,District Heating,Public,Water Heating,39.05312797285549
2025,District Heating,Residential,Space Heating,60.86325787207152
2025,District Heating,Residential,Water Heating,1080.0612396127037
2025,Electricity,Commercial,Auxiliary Equipment,20782.902594680527
2025,Electricity,Commercial,Auxiliary Motors,2252.278009602403
2025,Electricity,Commercial,Lighting,8197.567647890692
2025,Electricity,Commercial,Space Cooling,1837.5125965238767
2025,Electricity,Commercial,Space Heating,4836.64946857614
2025,Electricity,Commercial,Street Lighting,488.75262922521205
2025,Electricity,Commercial,Water Heating,212.0576695062962
2025,Electricity,Industry,Industrial Processes,2546.791929043612
2025,Electricity,Industry,Lighting,620.8172353530985
2025,Electricity,Industry,Space Cooling,193.45863292289454
2025,Electricity,Industry,Space Heating,526.5814561320119
2025,Electricity,Industry,Water Heating,1310.274979562294
2025,Electricity,Public,Auxiliary Equipment,2359.1326077898416
2025,Electricity,Public,Auxiliary Motors,532.2611844411007
2025,Electricity,Public,Lighting,541.2453139307041
2025,Electricity,Public,Space Cooling,1585.357716160735
2025,Electricity,Public,Space Heating,796.7443569061063
2025,Electricity,Public,Water Heating,82.34508447328865
2025,Electricity,Residential,Other Appliances,3909.8923415311224
2025,Electricity,Residential,Clothe Dryer,2032.0731347541578
2025,Electricity,Residential,Clothe Washer,97.14047361179999
2025,Electricity,Residential,Dish Washer,141.19847491673724
2025,Electricity,Residential,Freezer,434.0640867468219
2025,Electricity,Residential,Lighting,711.1098837897201
2025,Electricity,Residential,Range,1322.9606093318177
2025,Electricity,Residential,Refrigerator,1408.270581671142
2025,Electricity,Residential,Space Cooling,3891.3691226261385
2025,Electricity,Residential,Space Heating,5853.457633535221
2025,Electricity,Residential,Water Heating,1009.2044949430978
2025,ETHOS,Commercial,Space Cooling,3.9060460236910686
2025,ETHOS,Commercial,Space Heating,1130.6519175895642
2025,ETHOS,Public,Space Cooling,0.45253891032862853
2025,ETHOS,Public,Space Heating,348.9924491854301
2025,ETHOS,Residential,Space Cooling,105.0006168009553
2025,ETHOS,Residential,Space Heating,2565.673878406007
2025,Geothermal,Commercial,Space Heating,4.460693522786414
2025,Geothermal,Public,Space Heating,1.508696059887385
2025,Geothermal,Residential,Space Heating,39.03616980987381
2025,Heavy Fuel Oil,Commercial,Space Heating,9.68952924259645
2025,Heavy Fuel Oil,Commercial,Water Heating,6.038014188797423
2025,Heavy Fuel Oil,Industry,Industrial Processes,35.30844097000046
2025,Heavy Fuel Oil,Industry,Space Heating,33.228436970799336
2025,Heavy Fuel Oil,Industry,Water Heating,34.79455706156515
2025,Heavy Fuel Oil,Public,Space Heating,0.368080081800935
2025,Heavy Fuel Oil,Public,Water Heating,0.4773000348308084
2025,Hydrogen,Commercial,Space Heating,5.046126622843862
2025,Hydrogen,Commercial,Water Heating,3.006387714609189
2025,Hydrogen,Industry,Industrial Processes,4.818242889049556
2025,Hydrogen,Industry,Space Heating,4.776242928208011
2025,Hydrogen,Industry,Water Heating,4.8079656153027015
2025,Hydrogen,Public,Space Heating,1.6949784671506145
2025,Hydrogen,Public,Water Heating,1.0428676680139128
2025,Hydrogen,Residential,Range,0.42963918592553213
2025,Hydrogen,Residential,Space Heating,1.6341860792609775
2025,Hydrogen,Residential,Water Heating,1.436369493856157
2025,Kerosene,Commercial,Space Heating,8.389823133848616
2025,Kerosene,Commercial,Water Heating,7.447110114092835
2025,Kerosene,Public,Space Heating,0.23539784169126185
2025,Kerosene,Public,Water Heating,0.6277786363028739
2025,Kerosene,Residential,Space Heating,3.119561442582556
2025,Kerosene,Residential,Water Heating,60.40928049760912
2025,Light Fuel Oil,Commercial,Space Heating,83.55887003003025
2025,Light Fuel Oil,Commercial,Water Heating,20.797770489628558
2025,Light Fuel Oil,Industry,Industrial Processes,161.85806529297358
2025,Light Fuel Oil,Industry,Space Heating,126.54681690824535
2025,Light Fuel Oil,Industry,Water Heating,151.67840421266996
2025,Light Fuel Oil,Public,Space Heating,267.61628158331746
2025,Light Fuel Oil,Public,Water Heating,24.663729331948886
2025,Light Fuel Oil,Residential,Space Heating,81.96034155348936
2025,Light Fuel Oil,Residential,Water Heating,197.6323447425687
2025,Mix Energy,Industry,Industrial Processes,15423.76030237792
2025,Natural Gas,Commercial,Auxiliary Equipment,14.60138920791064
2025,Natural Gas,Commercial,Space Cooling,45.204779228579696
2025,Natural Gas,Commercial,Space Heating,29373.656685348968
2025,Natural Gas,Commercial,Water Heating,3197.2013655634178
2025,Natural Gas,Industry,Industrial Processes,9193.043536004738
2025,Natural Gas,Industry,Space Cooling,206.43214956188856
2025,Natural Gas,Industry,Space Heating,640.6762751877991
2025,Natural Gas,Industry,Water Heating,2237.224257488688
2025,Natural Gas,Public,Auxiliary Equipment,3.6813924444613595
2025,Natural Gas,Public,Space Cooling,51.94570493612204
2025,Natural Gas,Public,Space Heating,6203.883072174649
2025,Natural Gas,Public,Water Heating,968.1870769292399
2025,Natural Gas,Residential,Clothe Dryer,27.380129479399443
2025,Natural Gas,Residential,Range,365.71281899447536
2025,Natural Gas,Residential,Space Heating,53762.646869730765
2025,Natural Gas,Residential,Water Heating,6693.9684714888845
2025,Pet Coke,Industry,Industrial Processes,190.41683636862612
2025,Propane,Commercial,Auxiliary Equipment,13.427900785844342
2025,Propane,Commercial,Space Heating,1562.5350879824825
2025,Propane,Commercial,Water Heating,269.5036121269604
2025,Propane,Industry,Industrial Processes,32.47069921258764
2025,Propane,Industry,Space Heating,30.50519430863148
2025,Propane,Industry,Water Heating,31.977043509769484
2025,Propane,Public,Auxiliary Equipment,0.8592571154327495
2025,Propane,Public,Space Heating,2.226051536133066
2025,Propane,Public,Water Heating,0.7301877728074572
2025,Propane,Residential,Space Heating,354.25401286383607
2025,Propane,Residential,Water Heating,171.94248514488538
2025,Retrofit,Industry,Industrial Processes,0.02961692785233188
2025,Retrofit,Industry,Lighting,35.5145656345874
2025,Retrofit,Industry,Space Cooling,0.018236373203380545
2025,Retrofit,Industry,Space Heating,74.53439070536945
2025,Retrofit,Industry,Water Heating,195.23624456249067
2025,Synthetic Gas,Commercial,Auxiliary Equipment,1.5026447953626207
2025,Synthetic Gas,Commercial,Space Cooling,1.4917831473635725
2025,Synthetic Gas,Commercial,Space Heating,9.28258420587491
2025,Synthetic Gas,Commercial,Water Heating,7.050950469145872
2025,Synthetic Gas,Public,Auxiliary Equipment,0.3689947296227768
2025,Synthetic Gas,Public,Space Cooling,1.9929128857538643
2025,Synthetic Gas,Public,Space Heating,2.89341349472411
2025,Synthetic Gas,Public,Water Heating,2.9480125871129403
2025,Synthetic Gas,Residential,Range,0.9077454101073809
2025,Synthetic Gas,Residential,Space Heating,2.7056408575533992
2025,Synthetic Gas,Residential,Water Heating,2.6060343670026698
2025,Solar Energy,Commercial,Water Heating,1490.840951449564
2025,Solar Energy,Public,Water Heating,228.9792095863085
2025,Solar Energy,Residential,Water Heating,10236.933720835588
2025,Waste Heat,Industry,Space Heating,108.43047268276261
2025,Waste Heat,Industry,Water Heating,123.45748964515388
2030,Biomass,Industry,Industrial Processes,7712.38165419489
2030,Biomass,Residential,Space Heating,227.63595174746857
2030,Biomass,Residential,Water Heating,214.7955946614407
2030,Bio Methane,Commercial,Auxiliary Equipment,2.556720749410151
2030,Bio Methane,Commercial,Space Cooling,59.3268252138806
2030,Bio Methane,Commercial,Space Heating,3512.9376126038264
2030,Bio Methane,Commercial,Water Heating,1523.246271725576
2030,Bio Methane,Industry,Industrial Processes,0.13092604268654018
2030,Bio Methane,Industry,Space Heating,0.13001399874720942
2030,Bio Methane,Industry,Water Heating,0.1307683643236975
2030,Bio Methane,Public,Auxiliary Equipment,0.27297153429024607
2030,Bio Methane,Public,Space Cooling,76.91142692092589
2030,Bio Methane,Public,Space Heating,1365.492850275333
2030,Bio Methane,Public,Water Heating,286.87850016559537
2030,Bio Methane,Residential,Range,4.2400652875143
2030,Bio Methane,Residential,Space Heating,11.82054910239477
2030,Bio Methane,Residential,Water Heating,7.496595719176572
2030,Wood Pellet,Residential,Space Heating,136.7248271837088
2030,Wood Pellet,Residential,Water Heating,204.0936780681818
2030,Coal,Industry,Industrial Processes,51.40542727622265
2030,District Cooling,Commercial,Space Cooling,1701.4946688747377
2030,District Cooling,Industry,Space Cooling,1.6884544346945625
2030,District Cooling,Public,Space Cooling,5.585260852045064
2030,District Cooling,Residential,Space Cooling,128.75299502653766
2030,District Heating,Commercial,Space Heating,1208.7295764516741
2030,District Heating,Commercial,Water Heating,19.929823302954468
2030,District Heating,Industry,Space Heating,68.24494267660214
2030,District Heating,Industry,Water Heating,83.95831728688125
2030,District Heating,Public,Space Heating,1970.2249036938197
2030,District Heating,Public,Water Heating,80.62969341324674
2030,District Heating,Residential,Space Heating,1014.3438571895439
2030,District Heating,Residential,Water Heating,66.86016583571056
2030,Electricity,Commercial,Auxiliary Equipment,18985.64681018869
2030,Electricity,Commercial,Auxiliary Motors,2291.405569289406
2030,Electricity,Commercial,Lighting,8235.007388658163
2030,Electricity,Commercial,Space Cooling,1641.5767140414396
2030,Electricity,Commercial,Space Heating,4034.2731503853506
2030,Electricity,Commercial,Street Lighting,468.97649553988083
2030,Electricity,Commercial,Water Heating,17.62909625433618
2030,Electricity,Industry,Industrial Processes,2380.2121483348237
2030,Electricity,Industry,Lighting,602.9029879530332
2030,Electricity,Industry,Space Cooling,193.3027106986629
2030,Electricity,Industry,Space Heating,477.4505388914294
2030,Electricity,Industry,Water Heating,1222.3487912498522
2030,Electricity,Public,Auxiliary Equipment,2400.4722907617725
2030,Electricity,Public,Auxiliary Motors,542.7036957216193
2030,Electricity,Public,Lighting,541.9674075190953
2030,Electricity,Public,Space Cooling,1738.8661100491765
2030,Electricity,Public,Space Heating,415.3384901540818
2030,Electricity,Public,Water Heating,6.87326218697411
2030,Electricity,Residential,Other Appliances,4065.629755719739
2030,Electricity,Residential,Clothe Dryer,2102.431087390662
2030,Electricity,Residential,Clothe Washer,98.10807060519063
2030,Electricity,Residential,Dish Washer,141.81705168554393
2030,Electricity,Residential,Freezer,397.59490477282804
2030,Electricity,Residential,Lighting,712.0129446337417
2030,Electricity,Residential,Range,1061.3900418773987
2030,Electricity,Residential,Refrigerator,1307.8793113510073
2030,Electricity,Residential,Space Cooling,4194.609465197581
2030,Electricity,Residential,Space Heating,5086.951159427334
2030,Electricity,Residential,Water Heating,8.097157239321625
2030,ETHOS,Commercial,Space Cooling,929.1935325881918
2030,ETHOS,Commercial,Space Heating,6216.009431540148
2030,ETHOS,Public,Space Cooling,1.1329875004622625
2030,ETHOS,Public,Space Heating,975.8384565312639
2030,ETHOS,Residential,Space Cooling,485.3309836299239
2030,ETHOS,Residential,Space Heating,11180.014243689604
2030,Geothermal,Commercial,Space Heating,6.763473656612246
2030,Geothermal,Public,Space Heating,2.2598638589868556
2030,Geothermal,Residential,Space Heating,103.21217311750355
2030,Heavy Fuel Oil,Commercial,Space Heating,7.887406775290527
2030,Heavy Fuel Oil,Commercial,Water Heating,3.575945437686909
2030,Heavy Fuel Oil,Industry,Industrial Processes,22.842889008085333
2030,Heavy Fuel Oil,Industry,Space Heating,21.907940200881
2030,Heavy Fuel Oil,Industry,Water Heating,22.642545530283943
2030,Heavy Fuel Oil,Public,Space Heating,0.5126545443279295
2030,Heavy Fuel Oil,Public,Water Heating,0.42666747354443874
2030,Hydrogen,Commercial,Space Heating,6.977740834343809
2030,Hydrogen,Commercial,Water Heating,4.0442516163104445
2030,Hydrogen,Industry,Industrial Processes,32.299363510141085
2030,Hydrogen,Industry,Space Heating,30.787098409815833
2030,Hydrogen,Industry,Water Heating,31.986013281902622
2030,Hydrogen,Public,Space Heating,2.533526508451694
2030,Hydrogen,Public,Water Heating,1.5069196449636335
2030,Hydrogen,Residential,Range,0.6213658042404498
2030,Hydrogen,Residential,Space Heating,2.141281833391835
2030,Hydrogen,Residential,Water Heating,1.7420293664190885
2030,Kerosene,Commercial,Space Heating,7.1039175474893295
2030,Kerosene,Commercial,Water Heating,4.377301488180587
2030,Kerosene,Public,Space Heating,0.28016379116360246
2030,Kerosene,Public,Water Heating,0.4622530204117689
2030,Kerosene,Residential,Space Heating,10.44823120883341
2030,Kerosene,Residential,Water Heating,30.769871043616327
2030,Light Fuel Oil,Commercial,Space Heating,65.53629688605855
2030,Light Fuel Oil,Commercial,Water Heating,8.01034772370102
2030,Light Fuel Oil,Industry,Industrial Processes,102.3632731821112
2030,Light Fuel Oil,Industry,Space Heating,86.19176393966572
2030,Light Fuel Oil,Industry,Water Heating,98.47081650372347
2030,Light Fuel Oil,Public,Space Heating,187.0983911593624
2030,Light Fuel Oil,Public,Water Heating,13.962906967709042
2030,Light Fuel Oil,Residential,Space Heating,164.51668091707768
2030,Light Fuel Oil,Residential,Water Heating,16.748788262595735
2030,Mix Energy,Industry,Industrial Processes,15512.919016638956
2030,Natural Gas,Commercial,Auxiliary Equipment,3342.247663228068
2030,Natural Gas,Commercial,Space Cooling,3.950218051621926
2030,Natural Gas,Commercial,Space Heating,20558.785926650213
2030,Natural Gas,Commercial,Water Heating,2378.2149590653653
2030,Natural Gas,Industry,Industrial Processes,5066.139980550487
2030,Natural Gas,Industry,Space Cooling,209.49116851187893
2030,Natural Gas,Industry,Space Heating,593.7041787578767
2030,Natural Gas,Industry,Water Heating,2142.979117497039
2030,Natural Gas,Public,Auxiliary Equipment,9.06128561365218
2030,Natural Gas,Public,Space Cooling,3.035331090943067
2030,Natural Gas,Public,Space Heating,4136.406008047183
2030,Natural Gas,Public,Water Heating,326.6117541327082
2030,Natural Gas,Residential,Range,609.2687769076718
2030,Natural Gas,Residential,Space Heating,38694.79018596206
2030,Natural Gas,Residential,Water Heating,18.900043294070553
2030,Pet Coke,Industry,Industrial Processes,124.1820764959515
2030,Propane,Commercial,Auxiliary Equipment,12.05399183257278
2030,Propane,Commercial,Space Heating,1275.2161252730486
2030,Propane,Commercial,Water Heating,9.564271673742347
2030,Propane,Industry,Industrial Processes,20.961279835959225
2030,Propane,Industry,Space Heating,20.165215162572288
2030,Propane,Industry,Water Heating,20.79131882077969
2030,Propane,Public,Auxiliary Equipment,1.3960947908048622
2030,Propane,Public,Space Heating,3.126098895908372
2030,Propane,Public,Water Heating,1.010700751165306
2030,Propane,Residential,Space Heating,338.25559481733956
2030,Propane,Residential,Water Heating,3.04524249260387
2030,Retrofit,Industry,Industrial Processes,0.038657140300492415
2030,Retrofit,Industry,Lighting,57.223281734528804
2030,Retrofit,Industry,Space Cooling,0.024579607342169622
2030,Retrofit,Industry,Space Heating,120.05946218843226
2030,Retrofit,Industry,Water Heating,314.45883217687594
2030,Synthetic Gas,Commercial,Auxiliary Equipment,0.40526154588616736
2030,Synthetic Gas,Commercial,Space Cooling,1.2961664110215847
2030,Synthetic Gas,Commercial,Space Heating,10.576585286323178
2030,Synthetic Gas,Commercial,Water Heating,7.044405458872029
2030,Synthetic Gas,Public,Auxiliary Equipment,0.10378392648654342
2030,Synthetic Gas,Public,Space Cooling,0.8875094915110595
2030,Synthetic Gas,Public,Space Heating,4.127510603560497
2030,Synthetic Gas,Public,Water Heating,3.2766221602103958
2030,Synthetic Gas,Residential,Range,1.2556143227399021
2030,Synthetic Gas,Residential,Space Heating,3.2040046627274847
2030,Synthetic Gas,Residential,Water Heating,1.997416260418423
2030,Solar Energy,Commercial,Water Heating,2484.9366429601823
2030,Solar Energy,Public,Water Heating,588.2981159665004
2030,Solar Energy,Residential,Water Heating,19358.17812447034
2030,Waste Heat,Industry,Space Heating,165.66189875424448
2030,Waste Heat,Industry,Water Heating,207.82645866075697
2035,Biomass,Industry,Industrial Processes,10072.625567258616
2035,Biomass,Residential,Space Heating,16.459729227094687
2035,Biomass,Residential,Water Heating,206.98893153620872
2035,Bio Methane,Commercial,Space Cooling,0.28676833039918437
2035,Bio Methane,Commercial,Space Heating,5085.893140619469
2035,Bio Methane,Commercial,Water Heating,1120.2513196135126
2035,Bio Methane,Industry,Industrial Processes,0.0354071452770877
2035,Bio Methane,Industry,Space Heating,0.03515286696621226
2035,Bio Methane,Industry,Water Heating,0.03537993181552114
2035,Bio Methane,Public,Space Cooling,1.7653210684072467
2035,Bio Methane,Public,Space Heating,1301.7743480007234
2035,Bio Methane,Public,Water Heating,4.812243927533131
2035,Bio Methane,Residential,Range,1.8660782578368464
2035,Bio Methane,Residential,Space Heating,6.084913739194924
2035,Bio Methane,Residential,Water Heating,3.8744614396339108
2035,Wood Pellet,Residential,Space Heating,136.69535216660014
2035,Wood Pellet,Residential,Water Heating,35.57025078161924
2035,Coal,Industry,Industrial Processes,24.192040392525048
2035,District Cooling,Commercial,Space Cooling,1646.3790631931013
2035,District Cooling,Industry,Space Cooling,2.230321903624716
2035,District Cooling,Public,Space Cooling,3.2705140443935905
2035,District Cooling,Residential,Space Cooling,138.64345536045553
2035,District Heating,Commercial,Space Heating,781.8838080767515
2035,District Heating,Commercial,Water Heating,66.6749443517766
2035,District Heating,Industry,Space Heating,135.25289399348134
2035,District Heating,Industry,Water Heating,239.73800519023257
2035,District Heating,Public,Space Heating,1382.616981278254
2035,District Heating,Public,Water Heating,4.633640949421138
2035,District Heating,Residential,Space Heating,227.3087353168212
2035,District Heating,Residential,Water Heating,177.75013853138202
2035,Electricity,Commercial,Auxiliary Equipment,18151.777001056573
2035,Electricity,Commercial,Auxiliary Motors,2328.52599199223
2035,Electricity,Commercial,Lighting,8131.684774931878
2035,Electricity,Commercial,Space Cooling,1540.6490385292354
2035,Electricity,Commercial,Space Heating,4833.55695946032
2035,Electricity,Commercial,Street Lighting,476.13097296154643
2035,Electricity,Commercial,Water Heating,70.43508724776008
2035,Electricity,Industry,Industrial Processes,4024.9349472290596
2035,Electricity,Industry,Lighting,571.4940965697783
2035,Electricity,Industry,Space Cooling,192.0810304379648
2035,Electricity,Industry,Space Heating,414.79533706641814
2035,Electricity,Industry,Water Heating,1235.5020703325717
2035,Electricity,Public,Auxiliary Equipment,2300.5253809062992
2035,Electricity,Public,Auxiliary Motors,551.921640882163
2035,Electricity,Public,Lighting,534.7023051911956
2035,Electricity,Public,Space Cooling,1865.6798251864536
2035,Electricity,Public,Space Heating,930.7952198743567
2035,Electricity,Public,Water Heating,3.1329318612313304
2035,Electricity,Residential,Other Appliances,4213.106181579284
2035,Electricity,Residential,Clothe Dryer,2156.629722684063
2035,Electricity,Residential,Clothe Washer,99.21510371736399
2035,Electricity,Residential,Dish Washer,146.96184923085715
2035,Electricity,Residential,Freezer,351.6923577686079
2035,Electricity,Residential,Lighting,726.8239356602618
2035,Electricity,Residential,Range,752.6141980818342
2035,Electricity,Residential,Refrigerator,1310.658494488111
2035,Electricity,Residential,Space Cooling,4507.301570875557
