regions,tech,group_name,act_fraction,tech_desc
TO,COMBDGEDSOldWHSYS___STDLFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldAE______STDBMA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldAE______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldAE______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldAE______STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldAE______STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldAE______STDPRO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldAM______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIFLC___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIFLC___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIFLU___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIFLUT5STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIFLUT8STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIHAL___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIHAL100WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIINC___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLIINC100WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLILED___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldLILED___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSC______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSC______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSCCE___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSCCE___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSCWA___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSCWD___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDHFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDHFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDKER_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDKER_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDLFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDLFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFUR___STDPRO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFURLARSTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFURMEDSTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHFURSMASTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHHEP___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHHEP___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHHEP___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHPLT___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHPLT1000WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHPLT1500WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSHPLT500WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldSLLED___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWH______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
