"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2024,Commercial,New,Water Heating,With Tank,___,Electricity,Standard,TJ,1.0178918489392221
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1.976016694363693
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,High,TJ,1.9693777996149298
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.0019328038880357
2024,Commercial,New,Water Heating,___,___,District Heating,___,TJ,3.2011588407828393
2024,Commercial,New,Water Heating,___,___,Electricity,Standard,TJ,0.3832929755127292
2024,Commercial,New,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.3684083381256687
2024,Commercial,New,Water Heating,___,___,Kerosene,Standard,TJ,0.370319617600458
2024,Commercial,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.3764053246824192
2024,Commercial,New,Water Heating,___,___,Natural Gas,Standard,TJ,1.012796970699775
2024,Commercial,New,Water Heating,___,___,Propane,Standard,TJ,0.37845293901032645
2024,Commercial,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,19562.330784404392
2024,Commercial,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,83.9949398062725
2024,Commercial,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,938.8465105981918
2024,Commercial,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,2228.801476910625
2024,Commercial,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,3624.352000754167
2024,Commercial,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,39.28117540465501
2024,Commercial,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,1082.2513090874315
2024,Commercial,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,6636.467114397188
2024,Commercial,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,4.745398908349619
2024,Commercial,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,9.886615749647188
2024,Commercial,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,5083.370233300099
2024,Commercial,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,7009.677962505689
2024,Commercial,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,4.411939996312836
2024,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,2.6862386960618223
2024,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,101.72083096159668
2024,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,50.46166695141746
2024,Commercial,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.106757827960357
2024,Commercial,Old,Space Cooling,Central,___,Electricity,High,TJ,1.8751786662936252
2024,Commercial,Old,Space Cooling,Central,___,Electricity,Standard,TJ,2.242512190332256
2024,Commercial,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,4.428700768853375
2024,Commercial,Old,Space Cooling,Central,___,Natural Gas,High,TJ,4.279078342877314
2024,Commercial,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,4.69484709983361
2024,Commercial,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,3.5302983161831363
2024,Commercial,Old,Space Cooling,Wall,___,Electricity,High,TJ,3.2117440077857635
2024,Commercial,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,3.9432777149749323
2024,Commercial,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.936685392361263
2024,Commercial,Old,Space Cooling,Window,___,Electricity,High,TJ,3.4908483577394023
2024,Commercial,Old,Space Cooling,Window,___,Electricity,Standard,TJ,467.8958449055958
2024,Commercial,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,208.95622765889118
2024,Commercial,Old,Space Cooling,___,___,District Cooling,___,TJ,1911.2638171698627
2024,Commercial,Old,Space Cooling,___,___,Electricity,Standard,TJ,8704.056214419146
2024,Commercial,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,49.38292249790805
2024,Commercial,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.2820832101037332
2024,Commercial,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.281396083217604
2024,Commercial,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.2795948269560892
2024,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,29.638734625123647
2024,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,1.123756985780692
2024,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,4.673421853890168
2024,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,5.161441204401018
2024,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,3.8964581521517814
2024,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,60.306717581247376
2024,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,239.7992742880257
2024,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,7117.892157698875
2024,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,23554.849862378975
2024,Commercial,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,9.05257243254175
2024,Commercial,Old,Space Heating,Furnace,___,Propane,High,TJ,23.33978415751816
2024,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,371.6027786371065
2024,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,7.83640736665091
2024,Commercial,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,117.70776884664906
2024,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1236.5523116867787
2024,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.43092057728769756
2024,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.32505126324981654
2024,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.4620047767024514
2024,Commercial,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,5.463859002511561
2024,Commercial,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,25.553310289969325
2024,Commercial,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,34.2751571098055
2024,Commercial,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,13.238972446123544
2024,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,2217.51126004891
2024,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.1363878177529403
2024,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.1371453884454535
2024,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,9.566803887955613
2024,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,1579.331173827235
2024,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,21.208542535942563
2024,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1483.750646303086
2024,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.9021146925031595
2024,Commercial,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.762878950048526
2024,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.8709084440599478
2024,Commercial,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,1.2804605517232366
2024,Commercial,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,1299.2879870828967
2024,Commercial,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.9973893723897737
2024,Commercial,Old,Water Heating,System,___,Kerosene,Standard,TJ,1.1378782645190073
2024,Commercial,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,2.6043845824273752
2024,Commercial,Old,Water Heating,System,___,Propane,Energy Star,TJ,11.00110256435751
2024,Commercial,Old,Water Heating,With Tank,___,Electricity,High,TJ,4.288008210718255
2024,Commercial,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,9.088219250993633
2024,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,40.82329016540401
2024,Commercial,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,42.262306346124916
2024,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,11.918104119312787
2024,Commercial,Old,Water Heating,___,___,District Heating,___,TJ,1105.602693771795
2024,Commercial,Old,Water Heating,___,___,Electricity,Standard,TJ,199.269861612424
2024,Commercial,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,7.275500580422491
2024,Commercial,Old,Water Heating,___,___,Kerosene,Standard,TJ,8.569579870616877
2024,Commercial,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,40.14175903925108
2024,Commercial,Old,Water Heating,___,___,Natural Gas,Standard,TJ,3216.3873961673676
2024,Commercial,Old,Water Heating,___,___,Propane,Standard,TJ,58.22026340021412
2024,Industry,,Industrial Processes,Self produced,,Mix Energy,,TJ,30811.886000662354
2024,Industry,,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.01625722098034145
2024,Industry,,Lighting,Self produced,,Mix Energy,,TJ,623.7412934674629
2024,Industry,,Lighting,Self produced,Retrofit,ETHOS,,TJ,31.831613830322105
2024,Industry,,Space Cooling,District Cooling,,District Cooling,,TJ,3.5612939168279585
2024,Industry,,Space Cooling,Self produced,,Mix Energy,,TJ,1416.83789609707
2024,Industry,,Space Cooling,Self produced,Retrofit,ETHOS,,TJ,0.008777483229139602
2024,Industry,,Space Heating,District Heating,,District Heating,,TJ,30.018095075748995
2024,Industry,,Space Heating,Self produced,,Mix Energy,,TJ,1543.3475987942588
2024,Industry,,Space Heating,Self produced,Retrofit,ETHOS,,TJ,0.009285448499918546
2024,Industry,,Water Heating,District Heating,,District Heating,,TJ,32.51182283212968
2024,Industry,,Water Heating,Self produced,,Mix Energy,,TJ,4084.4762243299533
2024,Industry,,Water Heating,Self produced,Retrofit,ETHOS,,TJ,0.009812473579771297
2024,Public,New,Auxiliary Equipment,___,___,Electricity,Standard,TJ,7.694906386567985
2024,Public,New,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,0.8625917004682967
2024,Public,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.3554985348371195
2024,Public,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,2.08850218650229
2024,Public,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.8492595709671714
2024,Public,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.6000326049759557
2024,Public,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,1.0569538252841137
2024,Public,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1.3747928145557093
2024,Public,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.31332801638585633
2024,Public,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,0.4883317417741617
2024,Public,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.19415833866822113
2024,Public,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.11443011849218991
2024,Public,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.19249448220921248
2024,Public,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,0.4663873513725936
2024,Public,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,0.4287759633341164
2024,Public,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.3870852425737037
2024,Public,New,Space Cooling,Central,___,Electricity,High,TJ,0.35093146877900583
2024,Public,New,Space Cooling,Central,___,Electricity,Standard,TJ,0.3818000889630794
2024,Public,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.39792413510852975
2024,Public,New,Space Cooling,Central,___,Natural Gas,High,TJ,0.3879088107890272
2024,Public,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.4087105687110156
2024,Public,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,0.6817920659972727
2024,Public,New,Space Cooling,Wall,___,Electricity,High,TJ,0.5985014019509834
2024,Public,New,Space Cooling,Wall,___,Electricity,Standard,TJ,0.8212537392699287
2024,Public,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,0.9841228958138329
2024,Public,New,Space Cooling,Window,___,Electricity,High,TJ,0.5629887388450395
2024,Public,New,Space Cooling,Window,___,Electricity,Standard,TJ,2.47279888637809
2024,Public,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.09296918812616212
2024,Public,New,Space Cooling,___,___,District Cooling,___,TJ,10.206377819913365
2024,Public,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.059054168270393746
2024,Public,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.058914525272028985
2024,Public,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.05854736038409313
2024,Public,New,Space Heating,Furnace,___,Electricity,Standard,TJ,1.841521641195734
2024,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.08333298582866427
2024,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.08098983266862647
2024,Public,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.09816683567501171
2024,Public,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.594400283405488
2024,Public,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.897828483378242
2024,Public,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,3.047241421387641
2024,Public,New,Space Heating,Furnace,___,Natural Gas,High,TJ,6.181806928389852
2024,Public,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2.746369886473061
2024,Public,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.2369701524427741
2024,Public,New,Space Heating,Furnace,___,Propane,High,TJ,0.2380498576035634
2024,Public,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.23535013711864036
2024,Public,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.3577060073654188
2024,Public,New,Space Heating,Heat Pump,___,Electricity,High,TJ,1.8969669254612667
2024,Public,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.6676690369364742
2024,Public,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.07821890648144722
2024,Public,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.059639796972183065
2024,Public,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.08348746942921098
2024,Public,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,0.9659548563719103
2024,Public,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,2.4076065826273627
2024,Public,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,3.5811030566203654
2024,Public,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.0987941871483797
2024,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.028222444093448516
2024,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.028354711850484316
2024,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.28716804590600514
2024,Public,New,Space Heating,___,___,District Heating,___,TJ,4.701844185623372
2024,Public,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.0715568108190839
2024,Public,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.06409891279552436
2024,Public,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.0699342717876588
2024,Public,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.06761344421501798
2024,Public,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,1.0117129598928798
2024,Public,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.06361590784256743
2024,Public,New,Water Heating,System,___,Kerosene,Standard,TJ,0.07304017354639002
2024,Public,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.1690050497497697
2024,Public,New,Water Heating,System,___,Propane,Energy Star,TJ,0.1261100753841073
2024,Public,New,Water Heating,With Tank,___,Electricity,High,TJ,0.14833399809640294
2024,Public,New,Water Heating,With Tank,___,Electricity,Standard,TJ,0.18819088691857455
2024,Public,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.5368110005629492
2024,Public,New,Water Heating,With Tank,___,Natural Gas,High,TJ,0.5379930697428954
2024,Public,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.5236115910688923
2024,Public,New,Water Heating,___,___,District Heating,___,TJ,1.1660368996357349
2024,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2334.7109700479105
2024,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,9.809146669005296
2024,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.39397517485919387
2024,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,528.0841807340441
2024,Public,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,223.1773907811425
2024,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,5.676351935913365
2024,Public,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,295.0321808424647
2024,Public,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,519.6466283725085
2024,Public,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.9194682356752981
2024,Public,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,4.218469046697799
2024,Public,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,311.3084134081049
2024,Public,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.8377696886218644
2024,Public,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.4535202377241092
2024,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.8524251919851602
2024,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,186.0725691852944
2024,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,5.8380946018836415
2024,Public,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.0816611636521816
2024,Public,Old,Space Cooling,Central,___,Electricity,High,TJ,2.218755703428107
2024,Public,Old,Space Cooling,Central,___,Electricity,Standard,TJ,1.8277013874755983
2024,Public,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,2.117279235170641
2024,Public,Old,Space Cooling,Central,___,Natural Gas,High,TJ,2.0462555190174108
2024,Public,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,2.185589916914601
2024,Public,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,14.781772049169117
2024,Public,Old,Space Cooling,Wall,___,Electricity,High,TJ,137.3544310855726
2024,Public,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,795.0775405309578
2024,Public,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.493006127630376
2024,Public,Old,Space Cooling,Window,___,Electricity,High,TJ,2.5906264403054786
2024,Public,Old,Space Cooling,Window,___,Electricity,Standard,TJ,572.7816186500768
2024,Public,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.09310670609488074
2024,Public,Old,Space Cooling,___,___,District Cooling,___,TJ,496.6812482216743
2024,Public,Old,Space Cooling,___,___,Electricity,Standard,TJ,3033.9045561003622
2024,Public,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,49.49179404293001
2024,Public,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.1098073584170568
2024,Public,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.10952868430980552
2024,Public,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.10879761267175801
2024,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,243.34508699457163
2024,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.07895070810655587
2024,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.08483766314642767
2024,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.10111531716817347
2024,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,12.452741699941901
2024,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,176.77034454736184
2024,Public,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,21.142015320756798
2024,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,3258.6295226646225
2024,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2697.5109361898726
2024,Public,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.6605941145540059
2024,Public,Old,Space Heating,Furnace,___,Propane,High,TJ,0.668200300088089
2024,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.6559869028613711
2024,Public,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,4.875197021487571
2024,Public,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,194.97048244397152
2024,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1.9525690630887595
2024,Public,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.1945279609945472
2024,Public,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.14673224055935727
2024,Public,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.21236151351820423
2024,Public,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,2.4426710753315612
2024,Public,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,11.110443619587196
2024,Public,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,24.29167253666742
2024,Public,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,4.549051631821098
2024,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,500.0505079336235
2024,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.05120348095668598
2024,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.051481294091268934
2024,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,1.0370710301147725
2024,Public,Old,Space Heating,___,___,District Heating,___,TJ,1519.1859733422577
2024,Public,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.322026351321202
2024,Public,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.27366127073684887
2024,Public,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.31121761128695147
2024,Public,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.34110184569616997
2024,Public,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,186.39780684155036
2024,Public,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.07485063869694372
2024,Public,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.09017600392977919
2024,Public,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.508109604046903
2024,Public,Old,Water Heating,System,___,Propane,Energy Star,TJ,0.6165878189428113
2024,Public,Old,Water Heating,With Tank,___,Electricity,High,TJ,1.2596618914602165
2024,Public,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,2.1733588995234805
2024,Public,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,8.99718039425655
2024,Public,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,15.699219897345042
2024,Public,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,4.021335284006937
2024,Public,Old,Water Heating,___,___,District Heating,___,TJ,457.79807204479425
2024,Public,Old,Water Heating,___,___,Electricity,Standard,TJ,79.32022282642511
2024,Public,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.355941885447951
2024,Public,Old,Water Heating,___,___,Kerosene,Standard,TJ,0.4471909317806284
2024,Public,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,62.03150771576562
2024,Public,Old,Water Heating,___,___,Natural Gas,Standard,TJ,415.7688104503463
2024,Residential,New,Other Appliances,Other,___,Electricity,Standard,TJ,79.2479751544413
2024,Residential,New,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.1458410902492411
2024,Residential,New,Clothe Dryer,___,___,Electricity,High,TJ,0.08174365621514852
2024,Residential,New,Clothe Dryer,___,___,Electricity,Standard,TJ,40.34309220459836
2024,Residential,New,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,3.5903775815642085
2024,Residential,New,Clothe Washer,___,Combined,Electricity,High,TJ,0.01948332217106563
2024,Residential,New,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.11088642164206425
2024,Residential,New,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0006152314694635057
2024,Residential,New,Clothe Washer,___,Front,Electricity,High,TJ,0.00036809072425160314
2024,Residential,New,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0006054234750252967
2024,Residential,New,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0007306144914582775
2024,Residential,New,Clothe Washer,___,Top,Electricity,High,TJ,0.00048083827577541946
2024,Residential,New,Clothe Washer,___,Top,Electricity,Standard,TJ,0.0011666663022847144
2024,Residential,New,Dish Washer,___,___,Electricity,Energy Star,TJ,0.02843919608159824
2024,Residential,New,Dish Washer,___,___,Electricity,High,TJ,0.02072253157478748
2024,Residential,New,Dish Washer,___,___,Electricity,Standard,TJ,2.714769725116402
2024,Residential,New,Freezer,___,Chest,Electricity,Energy Star,TJ,0.05932123367043996
2024,Residential,New,Freezer,___,Chest,Electricity,High,TJ,0.06366469130625195
2024,Residential,New,Freezer,___,Chest,Electricity,Standard,TJ,0.09128275750903683
2024,Residential,New,Freezer,___,Standing,Electricity,Energy Star,TJ,0.02414946892797428
2024,Residential,New,Freezer,___,Standing,Electricity,High,TJ,0.023093850636688434
2024,Residential,New,Freezer,___,Standing,Electricity,Standard,TJ,0.026581177913333597
2024,Residential,New,Freezer,___,___,Electricity,Standard,TJ,0.0017796950713765817
2024,Residential,New,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.21267254212506248
2024,Residential,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.3158475789639402
2024,Residential,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.9001416089308041
2024,Residential,New,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,0.6098214223052285
2024,Residential,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,1.845949828117905
2024,Residential,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,24.579094762829143
2024,Residential,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.3884705800576181
2024,Residential,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,0.7396977859322853
2024,Residential,New,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,0.00032529939015152104
2024,Residential,New,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.1228119846073349
2024,Residential,New,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.14844415837102917
2024,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.1925870693697315
2024,Residential,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,0.0003308256252807111
2024,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,0.5609194893591969
2024,Residential,New,Range,___,___,Electricity,High,TJ,0.009715825836032877
2024,Residential,New,Range,___,___,Electricity,Standard,TJ,0.0304619620026558
2024,Residential,New,Range,___,___,Natural Gas,High,TJ,0.16897639204742115
2024,Residential,New,Range,___,___,Natural Gas,Standard,TJ,32.47485790737481
