"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2025,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,5.63747071481433
2025,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,208.2710330317911
2025,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.04771728622095625
2025,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.04607127484734016
2025,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.7177895431614617
2025,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,17.509544417123372
2025,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,21.250268022180528
2025,Residential,Range,___,___,Electricity,High,TJ,0.0426691532405488
2025,Residential,Range,___,___,Electricity,Standard,TJ,1249.3129210656853
2025,Residential,Range,___,___,Natural Gas,High,TJ,151.04286068974724
2025,Residential,Range,___,___,Natural Gas,Standard,TJ,212.1470841340229
2025,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.14935757737889171
2025,Residential,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.14904432711055535
2025,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.1600286351036247
2025,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.4904824871550142
2025,Residential,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.399355250193434
2025,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,45.41554672376789
2025,Residential,Refrigerator,___,___,Electricity,Standard,TJ,1126.4887868937717
2025,Residential,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.384270309922276
2025,Residential,Space Cooling,Central,___,Electricity,High,TJ,1.1556600784384703
2025,Residential,Space Cooling,Central,___,Electricity,Standard,TJ,7107.31825956263
2025,Residential,Space Cooling,Room,___,Electricity,Standard,TJ,385.282797486982
2025,Residential,Space Cooling,Wall,___,Electricity,Energy Star,TJ,4.571793813210202
2025,Residential,Space Cooling,Wall,___,Electricity,High,TJ,3.4706355518944716
2025,Residential,Space Cooling,Wall,___,Electricity,Standard,TJ,6.964770981357702
2025,Residential,Space Cooling,Window,___,Electricity,Energy Star,TJ,1190.073967966004
2025,Residential,Space Cooling,Window,___,Electricity,High,TJ,3.353287232670692
2025,Residential,Space Cooling,Window,___,Electricity,Standard,TJ,2572.3114365492934
2025,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,67.79941683149723
2025,Residential,Space Cooling,___,___,District Cooling,___,TJ,205.63249824929835
2025,Residential,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.062404122908657225
2025,Residential,Space Heating,Fireplace,___,Propane,High,TJ,1.639887735013126
2025,Residential,Space Heating,Fireplace,___,Propane,Standard,TJ,1.525461358300978
2025,Residential,Space Heating,Furnace,___,Biomass,Standard,TJ,160.7823076950475
2025,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.8933583041207482
2025,Residential,Space Heating,Furnace,___,Electricity,Standard,TJ,8.632372981650546
2025,Residential,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.9700433441891319
2025,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.1289817804558633
2025,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,1.915540303922549
2025,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,14.225365984089608
2025,Residential,Space Heating,Furnace,___,Natural Gas,High,TJ,39706.462957267206
2025,Residential,Space Heating,Furnace,___,Natural Gas,Medium,TJ,9170.187098462984
2025,Residential,Space Heating,Furnace,___,Natural Gas,Standard,TJ,6.219723049848647
2025,Residential,Space Heating,Furnace,___,Propane,Energy Star,TJ,9.898138950611802
2025,Residential,Space Heating,Furnace,___,Propane,High,TJ,294.6932319292843
2025,Residential,Space Heating,Furnace,___,Propane,Standard,TJ,6.387924226683549
2025,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,13.117406749285859
2025,Residential,Space Heating,Heat Pump,___,Electricity,High,TJ,2560.556576927603
2025,Residential,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2627.6056202268624
2025,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.2800292939984637
2025,Residential,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.21344946581478652
2025,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.30748887172350214
2025,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,4.682853951273554
2025,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,54.019416736887486
2025,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,138.11159228415275
2025,Residential,Space Heating,Plinthe,500W,Electricity,Standard,TJ,25.972334134689618
2025,Residential,Space Heating,Plinthe,___,Electricity,Standard,TJ,3522.913568391198
2025,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,15.482318561225327
2025,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,2.9559477547801114
2025,Residential,Space Heating,Stove,___,Biomass,High,TJ,7.822559082926453
2025,Residential,Space Heating,Stove,___,Biomass,Standard,TJ,2.1174449601958933
2025,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,346.4871474163194
2025,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.16061719716672326
2025,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.1615574506418137
2025,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,227.53814064777413
2025,Residential,Space Heating,___,___,District Heating,___,TJ,1.1691588054831417
2025,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.8106450171761042
2025,Residential,Water Heating,Heat Pump,___,Electricity,High,TJ,1.351950472730041
2025,Residential,Water Heating,Heat Pump,___,Electricity,Standard,TJ,1.6704037443891069
2025,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.7020465856304496
2025,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,11615.115180658751
2025,Residential,Water Heating,System,___,Biomass,Standard,TJ,1.619273728695322
2025,Residential,Water Heating,System,___,Wood Pellet,Standard,TJ,1.576559855301001
2025,Residential,Water Heating,System,___,Kerosene,Standard,TJ,2.668295107758347
2025,Residential,Water Heating,System,___,Light Fuel Oil,Standard,TJ,3.405942031028353
2025,Residential,Water Heating,System,___,Propane,Standard,TJ,2.67540906395957
2025,Residential,Water Heating,With Tank,___,Electricity,High,TJ,7.448636247822859
2025,Residential,Water Heating,With Tank,___,Electricity,Standard,TJ,917.7754355098596
2025,Residential,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,7.147486928887055
2025,Residential,Water Heating,With Tank,___,Natural Gas,High,TJ,12.863281342888182
2025,Residential,Water Heating,With Tank,___,Natural Gas,Standard,TJ,4.7703637665348255
2025,Residential,Water Heating,___,___,Biomass,Standard,TJ,211.70709024034244
2025,Residential,Water Heating,___,___,Wood Pellet,Standard,TJ,239.58003201442278
2025,Residential,Water Heating,___,___,District Heating,___,TJ,1451.6360567350016
2025,Residential,Water Heating,___,___,Electricity,Standard,TJ,890.3764016669088
2025,Residential,Water Heating,___,___,Kerosene,Standard,TJ,44.692470248433416
2025,Residential,Water Heating,___,___,Light Fuel Oil,Standard,TJ,209.40733127718272
2025,Residential,Water Heating,___,___,Natural Gas,Standard,TJ,3207.654802462692
2025,Residential,Water Heating,___,___,Propane,Standard,TJ,90.04892478803949
2030,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,TJ,21016.076642310854
2030,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,95.96052572292923
2030,Commercial,Auxiliary Equipment,___,___,Propane,Standard,TJ,54.022911870512665
2030,Commercial,Auxiliary Motors,___,___,Electricity,Standard,TJ,2291.405570338223
2030,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm.y,3.346612086611192
2030,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,2.073243689875897
2030,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,7808.984574476965
2030,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,12114.974181988153
2030,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,9.149915838383373
2030,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,10.96384870516794
2030,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.16064594750856093
2030,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.12587762189326493
2030,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,2.780893864371977
2030,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,4328.1486899667325
2030,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,30.377289507675233
2030,Commercial,Space Cooling,Central,___,Electricity,Energy Star,TJ,5.325799591857905
2030,Commercial,Space Cooling,Central,___,Electricity,High,TJ,5.214131751785912
2030,Commercial,Space Cooling,Central,___,Electricity,Standard,TJ,4.959920025054374
2030,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.9226218529613638
2030,Commercial,Space Cooling,Central,___,Natural Gas,High,TJ,0.958629463427427
2030,Commercial,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.8812188406077058
2030,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,TJ,5.316775517790098
2030,Commercial,Space Cooling,Wall,___,Electricity,High,TJ,5.069746179501926
2030,Commercial,Space Cooling,Wall,___,Electricity,Standard,TJ,5.92772980778501
2030,Commercial,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.276511432548707
2030,Commercial,Space Cooling,Window,___,Electricity,High,TJ,4.093769059724642
2030,Commercial,Space Cooling,Window,___,Electricity,Standard,TJ,8.962584541538781
2030,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,941.927452674017
2030,Commercial,Space Cooling,___,___,District Cooling,___,TJ,7221.711756951506
2030,Commercial,Space Cooling,___,___,Electricity,Standard,TJ,2736.135761005858
2030,Commercial,Space Cooling,___,___,Natural Gas,Standard,TJ,144.74409822699604
2030,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.4890228613754799
2030,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.4881113853403464
2030,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.4857204328069388
2030,Commercial,Space Heating,Furnace,___,Electricity,Standard,TJ,3.752276901144909
2030,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,2.84598040970391
2030,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,4.273968674675584
2030,Commercial,Space Heating,Furnace,___,Kerosene,Standard,TJ,6.5993590503634465
2030,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,11.20280049268005
2030,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,44.69465830659766
2030,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,498.16784093020726
2030,Commercial,Space Heating,Furnace,___,Natural Gas,High,TJ,22215.5988933225
2030,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,TJ,3493.3978545033156
2030,Commercial,Space Heating,Furnace,___,Propane,Energy Star,TJ,40.4964870665041
2030,Commercial,Space Heating,Furnace,___,Propane,High,TJ,309.17116369827016
2030,Commercial,Space Heating,Furnace,___,Propane,Standard,TJ,567.1753793038351
2030,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,36.503221574989574
2030,Commercial,Space Heating,Heat Pump,___,Electricity,High,TJ,6514.225361483253
2030,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1312.5714824947324
2030,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,1.7164606192208898
2030,Commercial,Space Heating,Heat Pump,___,Geothermal,High,TJ,1.2667328635477355
2030,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,2.0299783948241505
2030,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,16.838573957063264
2030,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,2.617939973233364
2030,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,2.690091381313229
2030,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,TJ,2.416870359184113
2030,Commercial,Space Heating,Plinthe,___,Electricity,Standard,TJ,3.717711379741605
2030,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.5646226555622345
2030,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.5683436510575689
2030,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,2279.0028034166453
2030,Commercial,Space Heating,___,___,District Heating,___,TJ,919.2439820503662
2030,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,1539.123920851652
2030,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,6.712919605861387
2030,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.1643440889487044
2030,Commercial,Water Heating,Heat Pump,___,Electricity,High,TJ,1.0681354590414844
2030,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,TJ,1.144203309980334
2030,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,2.765684944808103
2030,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,2501.053450208921
2030,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.862950163882058
2030,Commercial,Water Heating,System,___,Kerosene,Standard,TJ,1.037628649024052
2030,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.8146994750772296
2030,Commercial,Water Heating,System,___,Propane,Energy Star,TJ,14.676710489477767
2030,Commercial,Water Heating,With Tank,___,Electricity,High,TJ,1.3942427612303387
2030,Commercial,Water Heating,With Tank,___,Electricity,Standard,TJ,1.473481339166628
2030,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1199.8183064763716
2030,Commercial,Water Heating,With Tank,___,Natural Gas,High,TJ,2311.286243293766
2030,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,TJ,11.544033628142756
2030,Commercial,Water Heating,___,___,District Heating,___,TJ,152.6924575052355
2030,Commercial,Water Heating,___,___,Electricity,Standard,TJ,1.1166295499923549
2030,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,1.160978980604785
2030,Commercial,Water Heating,___,___,Kerosene,Standard,TJ,1.4614406141422593
2030,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,TJ,2.360852789075084
2030,Commercial,Water Heating,___,___,Natural Gas,Standard,TJ,19.10312787308799
2030,Commercial,Water Heating,___,___,Propane,Standard,TJ,26.06465348403716
2030,Industry,Industrial Processes,Self produced,,Mix Energy,,TJ,31025.868336814303
2030,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.02653576505485699
2030,Industry,Lighting,Self produced,,Mix Energy,,TJ,602.8721966311018
2030,Industry,Lighting,Self produced,Retrofit,ETHOS,,TJ,57.254073056460065
2030,Industry,Space Cooling,District Cooling,,District Cooling,,TJ,3.448815369607517
2030,Industry,Space Cooling,Self produced,,Mix Energy,,TJ,1426.8113203695652
2030,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,TJ,0.01345042668515922
2030,Industry,Space Heating,District Heating,,District Heating,,TJ,68.54540688876122
2030,Industry,Space Heating,Self produced,,Mix Energy,,TJ,1515.7421410726154
2030,Industry,Space Heating,Self produced,Retrofit,ETHOS,,TJ,0.015501220444504298
2030,Industry,Water Heating,District Heating,,District Heating,,TJ,81.94053259596117
2030,Industry,Water Heating,Self produced,,Mix Energy,,TJ,4063.63559898318
2030,Industry,Water Heating,Self produced,Retrofit,ETHOS,,TJ,0.0168439912255236
2030,Public,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2404.2723035229474
2030,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,2.712592450942683
2030,Public,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.3201705710287712
2030,Public,Auxiliary Motors,___,___,Electricity,Standard,TJ,542.7036961492092
2030,Public,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.7654806657795808
2030,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.5628669866874998
2030,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,584.3023882620728
2030,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,614.2281403502545
2030,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.8222694037750324
2030,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,3.236713771817381
2030,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.05640775084671398
2030,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.042550107547188826
2030,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.8892477817134772
2030,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,384.23225688227944
2030,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,6.447569973580319
2030,Public,Space Cooling,Central,___,Electricity,Energy Star,TJ,8.312413248155881
2030,Public,Space Cooling,Central,___,Electricity,High,TJ,8.978104654125225
2030,Public,Space Cooling,Central,___,Electricity,Standard,TJ,6.8220385551503595
2030,Public,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.48966058863442974
2030,Public,Space Cooling,Central,___,Natural Gas,High,TJ,0.516001570318863
2030,Public,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.46140501083535573
2030,Public,Space Cooling,Wall,___,Electricity,Energy Star,TJ,52.60726378614284
2030,Public,Space Cooling,Wall,___,Electricity,High,TJ,334.70999177506326
2030,Public,Space Cooling,Wall,___,Electricity,Standard,TJ,1633.572507522486
2030,Public,Space Cooling,Window,___,Electricity,Energy Star,TJ,18.33419720575633
2030,Public,Space Cooling,Window,___,Electricity,High,TJ,8.369072131855521
2030,Public,Space Cooling,Window,___,Electricity,Standard,TJ,985.2104973881492
2030,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.7663777611276433
2030,Public,Space Cooling,___,___,District Cooling,___,TJ,4.535660438995598
2030,Public,Space Cooling,___,___,Electricity,Standard,TJ,1788.0017831025061
2030,Public,Space Cooling,___,___,Natural Gas,Standard,TJ,188.55869327701166
2030,Public,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.1933714936625936
2030,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.19303014627850626
2030,Public,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.19213195197641147
2030,Public,Space Heating,Furnace,___,Electricity,Standard,TJ,1.9785554933306602
2030,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.13285771193907958
2030,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.13195393656212623
2030,Public,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.19448222580975472
2030,Public,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,29.072201680622484
2030,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,108.7104876637828
2030,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,14.674516198912993
2030,Public,Space Heating,Furnace,___,Natural Gas,High,TJ,3656.1785191775734
2030,Public,Space Heating,Furnace,___,Natural Gas,Standard,TJ,54.1310092308814
2030,Public,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.5323873001427374
2030,Public,Space Heating,Furnace,___,Propane,High,TJ,0.5694510719578486
2030,Public,Space Heating,Furnace,___,Propane,Standard,TJ,0.5112683825860687
2030,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,16.647242008749902
2030,Public,Space Heating,Heat Pump,___,Electricity,High,TJ,2402.111751877104
2030,Public,Space Heating,Heat Pump,___,Electricity,Standard,TJ,5.003596321057061
2030,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.7376814716208007
2030,Public,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.5470396223303393
2030,Public,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.8617703059083309
2030,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,7.2733518104275285
2030,Public,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,1.1981555852161776
2030,Public,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,1.2406600410667512
2030,Public,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.0918280200538684
2030,Public,Space Heating,Plinthe,___,Electricity,Standard,TJ,1.0924311963305207
2030,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.21043987240182663
2030,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.21176598823040457
2030,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,512.0157778091137
2030,Public,Space Heating,___,___,District Heating,___,TJ,2314.8781399221602
2030,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.4604545360849562
2030,Public,Water Heating,Heat Pump,___,Electricity,High,TJ,0.41981884261591684
2030,Public,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.4518574328965676
2030,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.804757852012986
2030,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,594.9662658095372
2030,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.10149665130586394
2030,Public,Water Heating,System,___,Kerosene,Standard,TJ,0.14206648862331236
2030,Public,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.9661220376034763
2030,Public,Water Heating,System,___,Propane,Energy Star,TJ,0.3139456747716528
2030,Public,Water Heating,With Tank,___,Electricity,High,TJ,0.5708297885760951
2030,Public,Water Heating,With Tank,___,Electricity,Standard,TJ,0.6082518252989483
2030,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,16.23885807575805
2030,Public,Water Heating,With Tank,___,Natural Gas,High,TJ,26.919012107959773
2030,Public,Water Heating,With Tank,___,Natural Gas,Standard,TJ,3.2288713979883377
2030,Public,Water Heating,___,___,District Heating,___,TJ,602.9540830208132
2030,Public,Water Heating,___,___,Electricity,Standard,TJ,0.5478578665110646
2030,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.08299659584474092
2030,Public,Water Heating,___,___,Kerosene,Standard,TJ,0.1274636527901419
2030,Public,Water Heating,___,___,Light Fuel Oil,Standard,TJ,14.193973581688477
2030,Public,Water Heating,___,___,Natural Gas,Standard,TJ,6.432714557580221
2030,Residential,Other Appliances,Other,___,Electricity,Standard,TJ,4065.6297557197395
2030,Residential,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.7376858803296389
2030,Residential,Clothe Dryer,___,___,Electricity,High,TJ,0.40586476231125046
2030,Residential,Clothe Dryer,___,___,Electricity,Standard,TJ,2101.140947362408
2030,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,109.83976929157284
2030,Residential,Clothe Washer,___,Combined,Electricity,High,TJ,0.12850382327778287
2030,Residential,Clothe Washer,___,Combined,Electricity,Standard,TJ,34.46696663049584
2030,Residential,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0036052214034202027
2030,Residential,Clothe Washer,___,Front,Electricity,High,TJ,0.0024613868103534192
2030,Residential,Clothe Washer,___,Front,Electricity,Standard,TJ,0.003509731775840622
2030,Residential,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.003945361237945243
2030,Residential,Clothe Washer,___,Top,Electricity,High,TJ,0.0030476465482871364
2030,Residential,Clothe Washer,___,Top,Electricity,Standard,TJ,0.006217025550240358
2030,Residential,Clothe Washer,___,___,Electricity,Standard,TJ,25.847809953421155
2030,Residential,Dish Washer,___,___,Electricity,Energy Star,TJ,0.16014579914805777
2030,Residential,Dish Washer,___,___,Electricity,High,TJ,0.11609552810688593
2030,Residential,Dish Washer,___,___,Electricity,Standard,TJ,141.54079479820206
2030,Residential,Freezer,___,Chest,Electricity,Energy Star,TJ,0.6857155699848476
2030,Residential,Freezer,___,Chest,Electricity,High,TJ,0.8107081184419402
2030,Residential,Freezer,___,Chest,Electricity,Standard,TJ,106.477356110669
2030,Residential,Freezer,___,Standing,Electricity,Energy Star,TJ,0.16657683151939456
2030,Residential,Freezer,___,Standing,Electricity,High,TJ,0.1575348047404261
2030,Residential,Freezer,___,Standing,Electricity,Standard,TJ,0.18895277267772664
2030,Residential,Freezer,___,___,Electricity,Standard,TJ,240.60987421322315
2030,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.11733609022296844
2030,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.20099843508431547
2030,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.41253000081066726
2030,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,0.8764202003246366
2030,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,365.1022336556527
2030,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1648.3544569360408
2030,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.7213810645138434
2030,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.1698079377778154
2030,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.03511771889027669
2030,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.03179311653747084
2030,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.5887941971689774
2030,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.5785499293400025
2030,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,5.8257672427757905
2030,Residential,Range,___,___,Electricity,High,TJ,0.05978232005940654
2030,Residential,Range,___,___,Electricity,Standard,TJ,1060.7600935214743
2030,Residential,Range,___,___,Natural Gas,High,TJ,243.3147493588906
2030,Residential,Range,___,___,Natural Gas,Standard,TJ,372.6412389842246
2030,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.21458144871473894
2030,Residential,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.21416889410578838
2030,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.23075682923042376
2030,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.7504295074379989
2030,Residential,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.6071109369431801
2030,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,112.3727444938579
2030,Residential,Refrigerator,___,___,Electricity,Standard,TJ,1125.3243714046043
2030,Residential,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.0380354054191328
2030,Residential,Space Cooling,Central,___,Electricity,High,TJ,1.7029145711657383
2030,Residential,Space Cooling,Central,___,Electricity,Standard,TJ,4554.993872529658
2030,Residential,Space Cooling,Room,___,Electricity,Standard,TJ,35.866564519879
2030,Residential,Space Cooling,Wall,___,Electricity,Energy Star,TJ,6.97171216513996
2030,Residential,Space Cooling,Wall,___,Electricity,High,TJ,5.209222071942579
2030,Residential,Space Cooling,Wall,___,Electricity,Standard,TJ,10.855117728216905
2030,Residential,Space Cooling,Window,___,Electricity,Energy Star,TJ,1917.0806886411915
2030,Residential,Space Cooling,Window,___,Electricity,High,TJ,4.74302486227913
2030,Residential,Space Cooling,Window,___,Electricity,Standard,TJ,4486.90129433571
