regions,periods,tech,group_name,min_share_g,tech_desc
TO,2027,PUBBDGSGAIMP,NZ40-ENE-POPT-PUBBDG,4.08E-04,
TO,2027,RESBDGSGAIMP,NZ40-ENE-POPT-RESBDG,5.48E-05,
TO,2027,PASTRASMTNIMP,NZ40-ENE-POPT-PASTRA,9.18E-06,
TO,2028,FRETRAAGAIMP,NZ40-ENE-POPT-FRETRA,8.99E-06,
TO,2028,FRETRAATFIMP,NZ40-ENE-POPT-FRETRA,0.004082367,
TO,2028,FRETRABDSLIMP,NZ40-ENE-POPT-FRETRA,0.000860924,
TO,2028,PASTRABDSLIMP,NZ40-ENE-POPT-PASTRA,2.17E-06,
TO,2028,PUBTRABDSLIMP,NZ40-ENE-POPT-PUBTRA,0.002826912,
TO,2028,RESBDGBMAIMP,NZ40-ENE-POPT-RESBDG,0.005822893,
TO,2028,COMBDGBMTNIMP,NZ40-ENE-POPT-COMBDG,5.08E-06,
TO,2028,PASTRABMTNIMP,NZ40-ENE-POPT-PASTRA,1.12E-06,
TO,2028,PUBBDGBMTNIMP,NZ40-ENE-POPT-PUBBDG,1.51E-05,
TO,2028,RESBDGBMTNIMP,NZ40-ENE-POPT-RESBDG,3.48E-06,
TO,2028,RESBDGBWPIMP,NZ40-ENE-POPT-RESBDG,0.004481023,
TO,2028,FRETRACETHIMP,NZ40-ENE-POPT-FRETRA,1.48E-05,
TO,2028,PASTRACETHIMP,NZ40-ENE-POPT-PASTRA,4.32E-05,
TO,2028,PUBTRACETHIMP,NZ40-ENE-POPT-PUBTRA,6.02E-04,
TO,2028,INDBDGCOAIMP,NZ40-ENE-POPT-INDBDG,0.003128224,
TO,2028,FRETRADSLIMP,NZ40-ENE-POPT-FRETRA,0.345477189,
TO,2028,PASTRADSLIMP,NZ40-ENE-POPT-PASTRA,0.048848727,
TO,2028,PUBTRADSLIMP,NZ40-ENE-POPT-PUBTRA,0.277184799,
TO,2028,COMBDGELCIMP28,NZ40-ENE-POPT-COMBDG,0.36402569,
TO,2028,INDBDGELCIMP28,NZ40-ENE-POPT-INDBDG,0.173651844,
TO,2028,PASTRAELCIMP28,NZ40-ENE-POPT-PASTRA,0.020176736,
TO,2028,PUBBDGELCIMP28,NZ40-ENE-POPT-PUBBDG,0.270782614,
TO,2028,RESBDGELCIMP28,NZ40-ENE-POPT-RESBDG,0.153239284,
TO,2028,FRETRAETHIMP,NZ40-ENE-POPT-FRETRA,0.013039129,
TO,2028,PASTRAETHIMP,NZ40-ENE-POPT-PASTRA,6.80E-05,
TO,2028,PUBTRAETHIMP,NZ40-ENE-POPT-PUBTRA,0.013679224,
TO,2028,COMBDGETHOSIMP,NZ40-ENE-POPT-COMBDG,3.03E-05,
TO,2028,RESBDGETHOSIMP,NZ40-ENE-POPT-RESBDG,1.50E-06,
TO,2028,FRETRAFTDSLIMP,NZ40-ENE-POPT-FRETRA,9.81E-05,
TO,2028,PUBTRAFTDSLIMP,NZ40-ENE-POPT-PUBTRA,1.59E-03,
TO,2028,FRETRAGASIMP,NZ40-ENE-POPT-FRETRA,0.311798192,
TO,2028,PASTRAGASIMP,NZ40-ENE-POPT-PASTRA,0.620628129,
TO,2028,PUBTRAGASIMP,NZ40-ENE-POPT-PUBTRA,0.334113479,
TO,2028,COMBDGHFOIMP,NZ40-ENE-POPT-COMBDG,1.65E-04,
TO,2028,INDBDGHFOIMP,NZ40-ENE-POPT-INDBDG,0.004101225,
TO,2028,PUBBDGHFOIMP,NZ40-ENE-POPT-PUBBDG,4.35E-05,
TO,2028,RESBDGHH2IMP,NZ40-ENE-POPT-RESBDG,5.89E-06,
TO,2028,COMBDGKERIMP,NZ40-ENE-POPT-COMBDG,1.66E-04,
TO,2028,PUBBDGKERIMP,NZ40-ENE-POPT-PUBBDG,4.35E-05,
TO,2028,RESBDGKERIMP,NZ40-ENE-POPT-RESBDG,0.000542018,
TO,2028,COMBDGLFOIMP,NZ40-ENE-POPT-COMBDG,0.001103534,
TO,2028,INDBDGLFOIMP,NZ40-ENE-POPT-INDBDG,0.017467513,
TO,2028,PUBBDGLFOIMP,NZ40-ENE-POPT-PUBBDG,0.01519704,
TO,2028,RESBDGLFOIMP,NZ40-ENE-POPT-RESBDG,0.002386216,
TO,2028,COMBDGNGAIMP,NZ40-ENE-POPT-COMBDG,0.314770667,
TO,2028,INDBDGNGAIMP,NZ40-ENE-POPT-INDBDG,0.487609124,
TO,2028,PASTRANGAIMP,NZ40-ENE-POPT-PASTRA,0.006384366,
TO,2028,PUBBDGNGAIMP,NZ40-ENE-POPT-PUBBDG,0.413535101,
TO,2028,RESBDGNGAIMP,NZ40-ENE-POPT-RESBDG,0.528975778,
TO,2028,INDBDGPCOKIMP,NZ40-ENE-POPT-INDBDG,0.007557186,
TO,2028,COMBDGPROIMP,NZ40-ENE-POPT-COMBDG,0.01955833,
TO,2028,FRETRAPROIMP,NZ40-ENE-POPT-FRETRA,0.020288153,
TO,2028,INDBDGPROIMP,NZ40-ENE-POPT-INDBDG,0.003767676,
TO,2028,PASTRAPROIMP,NZ40-ENE-POPT-PASTRA,0.00382099,
TO,2028,PUBBDGPROIMP,NZ40-ENE-POPT-PUBBDG,2.28E-06,
TO,2028,RESBDGPROIMP,NZ40-ENE-POPT-RESBDG,0.004490823,
TO,2028,FRETRARDSLIMP,NZ40-ENE-POPT-FRETRA,2.48E-06,
TO,2028,PASTRARDSLIMP,NZ40-ENE-POPT-PASTRA,9.48E-06,
TO,2028,COMBDGSGAIMP,NZ40-ENE-POPT-COMBDG,1.75E-04,
TO,2028,PASTRASGAIMP,NZ40-ENE-POPT-PASTRA,8.56E-06,
TO,2028,PUBBDGSGAIMP,NZ40-ENE-POPT-PUBBDG,3.81E-04,
TO,2028,RESBDGSGAIMP,NZ40-ENE-POPT-RESBDG,5.11E-05,
TO,2028,PASTRASMTNIMP,NZ40-ENE-POPT-PASTRA,8.56E-06,
TO,2029,FRETRAAGAIMP,NZ40-ENE-POPT-FRETRA,8.35E-06,
TO,2029,FRETRAATFIMP,NZ40-ENE-POPT-FRETRA,0.003790769,
TO,2029,FRETRABDSLIMP,NZ40-ENE-POPT-FRETRA,0.00079943,
TO,2029,PASTRABDSLIMP,NZ40-ENE-POPT-PASTRA,2.01E-06,
TO,2029,PUBTRABDSLIMP,NZ40-ENE-POPT-PUBTRA,0.00262499,
TO,2029,RESBDGBMAIMP,NZ40-ENE-POPT-RESBDG,0.005406972,
TO,2029,COMBDGBMTNIMP,NZ40-ENE-POPT-COMBDG,4.72E-06,
TO,2029,PASTRABMTNIMP,NZ40-ENE-POPT-PASTRA,1.04E-06,
TO,2029,PUBBDGBMTNIMP,NZ40-ENE-POPT-PUBBDG,1.40E-05,
TO,2029,RESBDGBMTNIMP,NZ40-ENE-POPT-RESBDG,3.23E-06,
TO,2029,RESBDGBWPIMP,NZ40-ENE-POPT-RESBDG,0.004160949,
TO,2029,FRETRACETHIMP,NZ40-ENE-POPT-FRETRA,1.38E-05,
TO,2029,PASTRACETHIMP,NZ40-ENE-POPT-PASTRA,4.01E-05,
TO,2029,PUBTRACETHIMP,NZ40-ENE-POPT-PUBTRA,5.59E-04,
TO,2029,INDBDGCOAIMP,NZ40-ENE-POPT-INDBDG,0.002904779,
TO,2029,FRETRADSLIMP,NZ40-ENE-POPT-FRETRA,0.320800247,
TO,2029,PASTRADSLIMP,NZ40-ENE-POPT-PASTRA,0.045359533,
TO,2029,PUBTRADSLIMP,NZ40-ENE-POPT-PUBTRA,0.257385885,
TO,2029,COMBDGELCIMP29,NZ40-ENE-POPT-COMBDG,0.338023855,
TO,2029,INDBDGELCIMP29,NZ40-ENE-POPT-INDBDG,0.161248141,
TO,2029,PASTRAELCIMP29,NZ40-ENE-POPT-PASTRA,0.018735541,
TO,2029,PUBBDGELCIMP29,NZ40-ENE-POPT-PUBBDG,0.251440999,
TO,2029,RESBDGELCIMP29,NZ40-ENE-POPT-RESBDG,0.142293621,
TO,2029,FRETRAETHIMP,NZ40-ENE-POPT-FRETRA,0.012107762,
TO,2029,PASTRAETHIMP,NZ40-ENE-POPT-PASTRA,6.31E-05,
TO,2029,PUBTRAETHIMP,NZ40-ENE-POPT-PUBTRA,0.012702136,
TO,2029,COMBDGETHOSIMP,NZ40-ENE-POPT-COMBDG,2.81E-05,
TO,2029,RESBDGETHOSIMP,NZ40-ENE-POPT-RESBDG,1.40E-06,
TO,2029,FRETRAFTDSLIMP,NZ40-ENE-POPT-FRETRA,9.11E-05,
TO,2029,PUBTRAFTDSLIMP,NZ40-ENE-POPT-PUBTRA,1.48E-03,
TO,2029,FRETRAGASIMP,NZ40-ENE-POPT-FRETRA,0.289526893,
TO,2029,PASTRAGASIMP,NZ40-ENE-POPT-PASTRA,0.576297548,
TO,2029,PUBTRAGASIMP,NZ40-ENE-POPT-PUBTRA,0.31024823,
TO,2029,COMBDGHFOIMP,NZ40-ENE-POPT-COMBDG,1.53E-04,
TO,2029,INDBDGHFOIMP,NZ40-ENE-POPT-INDBDG,0.00380828,
TO,2029,PUBBDGHFOIMP,NZ40-ENE-POPT-PUBBDG,4.04E-05,
TO,2029,RESBDGHH2IMP,NZ40-ENE-POPT-RESBDG,5.46E-06,
TO,2029,COMBDGKERIMP,NZ40-ENE-POPT-COMBDG,1.55E-04,
TO,2029,PUBBDGKERIMP,NZ40-ENE-POPT-PUBBDG,4.04E-05,
TO,2029,RESBDGKERIMP,NZ40-ENE-POPT-RESBDG,0.000503302,
TO,2029,COMBDGLFOIMP,NZ40-ENE-POPT-COMBDG,0.00102471,
TO,2029,INDBDGLFOIMP,NZ40-ENE-POPT-INDBDG,0.016219833,
TO,2029,PUBBDGLFOIMP,NZ40-ENE-POPT-PUBBDG,0.014111537,
TO,2029,RESBDGLFOIMP,NZ40-ENE-POPT-RESBDG,0.002215772,
TO,2029,COMBDGNGAIMP,NZ40-ENE-POPT-COMBDG,0.292287048,
TO,2029,INDBDGNGAIMP,NZ40-ENE-POPT-INDBDG,0.452779901,
TO,2029,PASTRANGAIMP,NZ40-ENE-POPT-PASTRA,0.00592834,
TO,2029,PUBBDGNGAIMP,NZ40-ENE-POPT-PUBBDG,0.38399688,
TO,2029,RESBDGNGAIMP,NZ40-ENE-POPT-RESBDG,0.491191794,
TO,2029,INDBDGPCOKIMP,NZ40-ENE-POPT-INDBDG,0.007017387,
TO,2029,COMBDGPROIMP,NZ40-ENE-POPT-COMBDG,0.018161306,
TO,2029,FRETRAPROIMP,NZ40-ENE-POPT-FRETRA,0.018838999,
TO,2029,INDBDGPROIMP,NZ40-ENE-POPT-INDBDG,0.003498556,
TO,2029,PASTRAPROIMP,NZ40-ENE-POPT-PASTRA,0.003548063,
TO,2029,PUBBDGPROIMP,NZ40-ENE-POPT-PUBBDG,2.11E-06,
TO,2029,RESBDGPROIMP,NZ40-ENE-POPT-RESBDG,0.00417005,
TO,2029,FRETRARDSLIMP,NZ40-ENE-POPT-FRETRA,2.30E-06,
TO,2029,PASTRARDSLIMP,NZ40-ENE-POPT-PASTRA,8.80E-06,
TO,2029,COMBDGSGAIMP,NZ40-ENE-POPT-COMBDG,1.62E-04,
TO,2029,PASTRASGAIMP,NZ40-ENE-POPT-PASTRA,7.95E-06,
TO,2029,PUBBDGSGAIMP,NZ40-ENE-POPT-PUBBDG,3.54E-04,
TO,2029,RESBDGSGAIMP,NZ40-ENE-POPT-RESBDG,4.75E-05,
TO,2029,PASTRASMTNIMP,NZ40-ENE-POPT-PASTRA,7.95E-06,
TO,2030,FRETRAAGAIMP,NZ40-ENE-POPT-FRETRA,7.71E-06,
TO,2030,FRETRAATFIMP,NZ40-ENE-POPT-FRETRA,0.003499171,
TO,2030,FRETRABDSLIMP,NZ40-ENE-POPT-FRETRA,0.000737935,
TO,2030,PASTRABDSLIMP,NZ40-ENE-POPT-PASTRA,1.86E-06,
TO,2030,PUBTRABDSLIMP,NZ40-ENE-POPT-PUBTRA,0.002423068,
TO,2030,RESBDGBMAIMP,NZ40-ENE-POPT-RESBDG,0.004991051,
TO,2030,COMBDGBMTNIMP,NZ40-ENE-POPT-COMBDG,4.36E-06,
TO,2030,PASTRABMTNIMP,NZ40-ENE-POPT-PASTRA,9.60E-07,
TO,2030,PUBBDGBMTNIMP,NZ40-ENE-POPT-PUBBDG,1.30E-05,
TO,2030,RESBDGBMTNIMP,NZ40-ENE-POPT-RESBDG,2.98E-06,
TO,2030,RESBDGBWPIMP,NZ40-ENE-POPT-RESBDG,0.003840876,
TO,2030,FRETRACETHIMP,NZ40-ENE-POPT-FRETRA,1.27E-05,
TO,2030,PASTRACETHIMP,NZ40-ENE-POPT-PASTRA,3.70E-05,
TO,2030,PUBTRACETHIMP,NZ40-ENE-POPT-PUBTRA,5.16E-04,
TO,2030,INDBDGCOAIMP,NZ40-ENE-POPT-INDBDG,0.002681335,
TO,2030,FRETRADSLIMP,NZ40-ENE-POPT-FRETRA,0.296123305,
TO,2030,PASTRADSLIMP,NZ40-ENE-POPT-PASTRA,0.041870338,
TO,2030,PUBTRADSLIMP,NZ40-ENE-POPT-PUBTRA,0.237586971,
TO,2030,COMBDGELCIMP30,NZ40-ENE-POPT-COMBDG,0.31202202,
TO,2030,INDBDGELCIMP30,NZ40-ENE-POPT-INDBDG,0.148844438,
TO,2030,PASTRAELCIMP30,NZ40-ENE-POPT-PASTRA,0.017294345,
TO,2030,PUBBDGELCIMP30,NZ40-ENE-POPT-PUBBDG,0.232099384,
TO,2030,RESBDGELCIMP30,NZ40-ENE-POPT-RESBDG,0.131347958,
TO,2030,FRETRAETHIMP,NZ40-ENE-POPT-FRETRA,0.011176396,
TO,2030,PASTRAETHIMP,NZ40-ENE-POPT-PASTRA,5.83E-05,
TO,2030,PUBTRAETHIMP,NZ40-ENE-POPT-PUBTRA,0.011725049,
TO,2030,COMBDGETHOSIMP,NZ40-ENE-POPT-COMBDG,2.60E-05,
TO,2030,RESBDGETHOSIMP,NZ40-ENE-POPT-RESBDG,1.29E-06,
TO,2030,FRETRAFTDSLIMP,NZ40-ENE-POPT-FRETRA,8.41E-05,
TO,2030,PUBTRAFTDSLIMP,NZ40-ENE-POPT-PUBTRA,1.37E-03,
TO,2030,FRETRAGASIMP,NZ40-ENE-POPT-FRETRA,0.267255593,
TO,2030,PASTRAGASIMP,NZ40-ENE-POPT-PASTRA,0.531966967,
TO,2030,PUBTRAGASIMP,NZ40-ENE-POPT-PUBTRA,0.286382982,
TO,2030,COMBDGHFOIMP,NZ40-ENE-POPT-COMBDG,1.41E-04,
TO,2030,INDBDGHFOIMP,NZ40-ENE-POPT-INDBDG,0.003515335,
TO,2030,PUBBDGHFOIMP,NZ40-ENE-POPT-PUBBDG,3.73E-05,
TO,2030,RESBDGHH2IMP,NZ40-ENE-POPT-RESBDG,5.04E-06,
TO,2030,COMBDGKERIMP,NZ40-ENE-POPT-COMBDG,1.43E-04,
TO,2030,PUBBDGKERIMP,NZ40-ENE-POPT-PUBBDG,3.73E-05,
TO,2030,RESBDGKERIMP,NZ40-ENE-POPT-RESBDG,0.000464587,
TO,2030,COMBDGLFOIMP,NZ40-ENE-POPT-COMBDG,0.000945886,
TO,2030,INDBDGLFOIMP,NZ40-ENE-POPT-INDBDG,0.014972154,
TO,2030,PUBBDGLFOIMP,NZ40-ENE-POPT-PUBBDG,0.013026034,
TO,2030,RESBDGLFOIMP,NZ40-ENE-POPT-RESBDG,0.002045328,
TO,2030,COMBDGNGAIMP,NZ40-ENE-POPT-COMBDG,0.269803429,
TO,2030,INDBDGNGAIMP,NZ40-ENE-POPT-INDBDG,0.417950678,
TO,2030,PASTRANGAIMP,NZ40-ENE-POPT-PASTRA,0.005472314,
TO,2030,PUBBDGNGAIMP,NZ40-ENE-POPT-PUBBDG,0.354458658,
TO,2030,RESBDGNGAIMP,NZ40-ENE-POPT-RESBDG,0.45340781,
TO,2030,INDBDGPCOKIMP,NZ40-ENE-POPT-INDBDG,0.006477588,
TO,2030,COMBDGPROIMP,NZ40-ENE-POPT-COMBDG,0.016764283,
TO,2030,FRETRAPROIMP,NZ40-ENE-POPT-FRETRA,0.017389845,
TO,2030,INDBDGPROIMP,NZ40-ENE-POPT-INDBDG,0.003229436,
TO,2030,PASTRAPROIMP,NZ40-ENE-POPT-PASTRA,0.003275135,
TO,2030,PUBBDGPROIMP,NZ40-ENE-POPT-PUBBDG,1.95E-06,
TO,2030,RESBDGPROIMP,NZ40-ENE-POPT-RESBDG,0.003849277,
TO,2030,FRETRARDSLIMP,NZ40-ENE-POPT-FRETRA,2.13E-06,
TO,2030,PASTRARDSLIMP,NZ40-ENE-POPT-PASTRA,8.12E-06,
TO,2030,COMBDGSGAIMP,NZ40-ENE-POPT-COMBDG,1.50E-04,
TO,2030,PASTRASGAIMP,NZ40-ENE-POPT-PASTRA,7.34E-06,
TO,2030,PUBBDGSGAIMP,NZ40-ENE-POPT-PUBBDG,3.26E-04,
TO,2030,RESBDGSGAIMP,NZ40-ENE-POPT-RESBDG,4.38E-05,
TO,2030,PASTRASMTNIMP,NZ40-ENE-POPT-PASTRA,7.34E-06,
TO,2031,FRETRAAGAIMP,NZ40-ENE-POPT-FRETRA,7.07E-06,
TO,2031,FRETRAATFIMP,NZ40-ENE-POPT-FRETRA,0.003207574,
TO,2031,FRETRABDSLIMP,NZ40-ENE-POPT-FRETRA,0.00067644,
TO,2031,PASTRABDSLIMP,NZ40-ENE-POPT-PASTRA,1.70E-06,
TO,2031,PUBTRABDSLIMP,NZ40-ENE-POPT-PUBTRA,0.002221145,
TO,2031,RESBDGBMAIMP,NZ40-ENE-POPT-RESBDG,0.00457513,
TO,2031,COMBDGBMTNIMP,NZ40-ENE-POPT-COMBDG,3.99E-06,
TO,2031,PASTRABMTNIMP,NZ40-ENE-POPT-PASTRA,8.80E-07,
TO,2031,PUBBDGBMTNIMP,NZ40-ENE-POPT-PUBBDG,1.19E-05,
TO,2031,RESBDGBMTNIMP,NZ40-ENE-POPT-RESBDG,2.73E-06,
TO,2031,RESBDGBWPIMP,NZ40-ENE-POPT-RESBDG,0.003520803,
TO,2031,FRETRACETHIMP,NZ40-ENE-POPT-FRETRA,1.17E-05,
TO,2031,PASTRACETHIMP,NZ40-ENE-POPT-PASTRA,3.39E-05,
TO,2031,PUBTRACETHIMP,NZ40-ENE-POPT-PUBTRA,4.73E-04,
TO,2031,INDBDGCOAIMP,NZ40-ENE-POPT-INDBDG,0.00245789,
TO,2031,FRETRADSLIMP,NZ40-ENE-POPT-FRETRA,0.271446362,
TO,2031,PASTRADSLIMP,NZ40-ENE-POPT-PASTRA,0.038381143,
TO,2031,PUBTRADSLIMP,NZ40-ENE-POPT-PUBTRA,0.217788056,
TO,2031,COMBDGELCIMP31,NZ40-ENE-POPT-COMBDG,0.286020185,
TO,2031,INDBDGELCIMP31,NZ40-ENE-POPT-INDBDG,0.136440735,
TO,2031,PASTRAELCIMP31,NZ40-ENE-POPT-PASTRA,0.01585315,
TO,2031,PUBBDGELCIMP31,NZ40-ENE-POPT-PUBBDG,0.212757768,
TO,2031,RESBDGELCIMP31,NZ40-ENE-POPT-RESBDG,0.120402295,
TO,2031,FRETRAETHIMP,NZ40-ENE-POPT-FRETRA,0.01024503,
TO,2031,PASTRAETHIMP,NZ40-ENE-POPT-PASTRA,5.34E-05,
TO,2031,PUBTRAETHIMP,NZ40-ENE-POPT-PUBTRA,0.010747962,
TO,2031,COMBDGETHOSIMP,NZ40-ENE-POPT-COMBDG,2.38E-05,
TO,2031,RESBDGETHOSIMP,NZ40-ENE-POPT-RESBDG,1.18E-06,
TO,2031,FRETRAFTDSLIMP,NZ40-ENE-POPT-FRETRA,7.71E-05,
TO,2031,PUBTRAFTDSLIMP,NZ40-ENE-POPT-PUBTRA,1.25E-03,
TO,2031,FRETRAGASIMP,NZ40-ENE-POPT-FRETRA,0.244984294,
TO,2031,PASTRAGASIMP,NZ40-ENE-POPT-PASTRA,0.487636387,
TO,2031,PUBTRAGASIMP,NZ40-ENE-POPT-PUBTRA,0.262517733,
TO,2031,COMBDGHFOIMP,NZ40-ENE-POPT-COMBDG,1.30E-04,
TO,2031,INDBDGHFOIMP,NZ40-ENE-POPT-INDBDG,0.003222391,
TO,2031,PUBBDGHFOIMP,NZ40-ENE-POPT-PUBBDG,3.42E-05,
TO,2031,RESBDGHH2IMP,NZ40-ENE-POPT-RESBDG,4.62E-06,
TO,2031,COMBDGKERIMP,NZ40-ENE-POPT-COMBDG,1.31E-04,
TO,2031,PUBBDGKERIMP,NZ40-ENE-POPT-PUBBDG,3.42E-05,
TO,2031,RESBDGKERIMP,NZ40-ENE-POPT-RESBDG,0.000425871,
TO,2031,COMBDGLFOIMP,NZ40-ENE-POPT-COMBDG,0.000867062,
TO,2031,INDBDGLFOIMP,NZ40-ENE-POPT-INDBDG,0.013724474,
TO,2031,PUBBDGLFOIMP,NZ40-ENE-POPT-PUBBDG,0.011940531,
TO,2031,RESBDGLFOIMP,NZ40-ENE-POPT-RESBDG,0.001874884,
TO,2031,COMBDGNGAIMP,NZ40-ENE-POPT-COMBDG,0.24731981,
TO,2031,INDBDGNGAIMP,NZ40-ENE-POPT-INDBDG,0.383121454,
TO,2031,PASTRANGAIMP,NZ40-ENE-POPT-PASTRA,0.005016288,
TO,2031,PUBBDGNGAIMP,NZ40-ENE-POPT-PUBBDG,0.324920437,
TO,2031,RESBDGNGAIMP,NZ40-ENE-POPT-RESBDG,0.415623826,
TO,2031,INDBDGPCOKIMP,NZ40-ENE-POPT-INDBDG,0.005937789,
TO,2031,COMBDGPROIMP,NZ40-ENE-POPT-COMBDG,0.015367259,
TO,2031,FRETRAPROIMP,NZ40-ENE-POPT-FRETRA,0.015940691,
TO,2031,INDBDGPROIMP,NZ40-ENE-POPT-INDBDG,0.002960317,
TO,2031,PASTRAPROIMP,NZ40-ENE-POPT-PASTRA,0.003002207,
TO,2031,PUBBDGPROIMP,NZ40-ENE-POPT-PUBBDG,1.79E-06,
TO,2031,RESBDGPROIMP,NZ40-ENE-POPT-RESBDG,0.003528504,
TO,2031,FRETRARDSLIMP,NZ40-ENE-POPT-FRETRA,1.95E-06,
TO,2031,PASTRARDSLIMP,NZ40-ENE-POPT-PASTRA,7.45E-06,
TO,2031,COMBDGSGAIMP,NZ40-ENE-POPT-COMBDG,1.37E-04,
TO,2031,PASTRASGAIMP,NZ40-ENE-POPT-PASTRA,6.73E-06,
TO,2031,PUBBDGSGAIMP,NZ40-ENE-POPT-PUBBDG,2.99E-04,
TO,2031,RESBDGSGAIMP,NZ40-ENE-POPT-RESBDG,4.02E-05,
TO,2031,PASTRASMTNIMP,NZ40-ENE-POPT-PASTRA,6.73E-06,
TO,2032,FRETRAAGAIMP,NZ40-ENE-POPT-FRETRA,6.42E-06,
TO,2032,FRETRAATFIMP,NZ40-ENE-POPT-FRETRA,0.002915976,
TO,2032,FRETRABDSLIMP,NZ40-ENE-POPT-FRETRA,0.000614946,
TO,2032,PASTRABDSLIMP,NZ40-ENE-POPT-PASTRA,1.55E-06,
TO,2032,PUBTRABDSLIMP,NZ40-ENE-POPT-PUBTRA,0.002019223,
TO,2032,RESBDGBMAIMP,NZ40-ENE-POPT-RESBDG,0.004159209,
TO,2032,COMBDGBMTNIMP,NZ40-ENE-POPT-COMBDG,3.63E-06,
TO,2032,PASTRABMTNIMP,NZ40-ENE-POPT-PASTRA,8.00E-07,
TO,2032,PUBBDGBMTNIMP,NZ40-ENE-POPT-PUBBDG,1.08E-05,
TO,2032,RESBDGBMTNIMP,NZ40-ENE-POPT-RESBDG,2.48E-06,
TO,2032,RESBDGBWPIMP,NZ40-ENE-POPT-RESBDG,0.00320073,
TO,2032,FRETRACETHIMP,NZ40-ENE-POPT-FRETRA,1.06E-05,
TO,2032,PASTRACETHIMP,NZ40-ENE-POPT-PASTRA,3.09E-05,
TO,2032,PUBTRACETHIMP,NZ40-ENE-POPT-PUBTRA,4.30E-04,
TO,2032,INDBDGCOAIMP,NZ40-ENE-POPT-INDBDG,0.002234445,
TO,2032,FRETRADSLIMP,NZ40-ENE-POPT-FRETRA,0.24676942,
TO,2032,PASTRADSLIMP,NZ40-ENE-POPT-PASTRA,0.034891948,
TO,2032,PUBTRADSLIMP,NZ40-ENE-POPT-PUBTRA,0.197989142,
TO,2032,COMBDGELCIMP32,NZ40-ENE-POPT-COMBDG,0.26001835,
TO,2032,INDBDGELCIMP32,NZ40-ENE-POPT-INDBDG,0.124037031,
TO,2032,PASTRAELCIMP32,NZ40-ENE-POPT-PASTRA,0.014411954,
TO,2032,PUBBDGELCIMP32,NZ40-ENE-POPT-PUBBDG,0.193416153,
TO,2032,RESBDGELCIMP32,NZ40-ENE-POPT-RESBDG,0.109456631,
TO,2032,FRETRAETHIMP,NZ40-ENE-POPT-FRETRA,0.009313663,
TO,2032,PASTRAETHIMP,NZ40-ENE-POPT-PASTRA,4.85E-05,
TO,2032,PUBTRAETHIMP,NZ40-ENE-POPT-PUBTRA,0.009770874,
TO,2032,COMBDGETHOSIMP,NZ40-ENE-POPT-COMBDG,2.16E-05,
TO,2032,RESBDGETHOSIMP,NZ40-ENE-POPT-RESBDG,1.07E-06,
TO,2032,FRETRAFTDSLIMP,NZ40-ENE-POPT-FRETRA,7.01E-05,
TO,2032,PUBTRAFTDSLIMP,NZ40-ENE-POPT-PUBTRA,1.14E-03,
TO,2032,FRETRAGASIMP,NZ40-ENE-POPT-FRETRA,0.222712994,
TO,2032,PASTRAGASIMP,NZ40-ENE-POPT-PASTRA,0.443305806,
TO,2032,PUBTRAGASIMP,NZ40-ENE-POPT-PUBTRA,0.238652485,
TO,2032,COMBDGHFOIMP,NZ40-ENE-POPT-COMBDG,1.18E-04,
TO,2032,INDBDGHFOIMP,NZ40-ENE-POPT-INDBDG,0.002929446,
TO,2032,PUBBDGHFOIMP,NZ40-ENE-POPT-PUBBDG,3.11E-05,
TO,2032,RESBDGHH2IMP,NZ40-ENE-POPT-RESBDG,4.20E-06,
TO,2032,COMBDGKERIMP,NZ40-ENE-POPT-COMBDG,1.19E-04,
TO,2032,PUBBDGKERIMP,NZ40-ENE-POPT-PUBBDG,3.11E-05,
TO,2032,RESBDGKERIMP,NZ40-ENE-POPT-RESBDG,0.000387156,
TO,2032,COMBDGLFOIMP,NZ40-ENE-POPT-COMBDG,0.000788238,
TO,2032,INDBDGLFOIMP,NZ40-ENE-POPT-INDBDG,0.012476795,
TO,2032,PUBBDGLFOIMP,NZ40-ENE-POPT-PUBBDG,0.010855028,
TO,2032,RESBDGLFOIMP,NZ40-ENE-POPT-RESBDG,0.00170444,
TO,2032,COMBDGNGAIMP,NZ40-ENE-POPT-COMBDG,0.224836191,
TO,2032,INDBDGNGAIMP,NZ40-ENE-POPT-INDBDG,0.348292231,
TO,2032,PASTRANGAIMP,NZ40-ENE-POPT-PASTRA,0.004560262,
TO,2032,PUBBDGNGAIMP,NZ40-ENE-POPT-PUBBDG,0.295382215,
TO,2032,RESBDGNGAIMP,NZ40-ENE-POPT-RESBDG,0.377839841,
TO,2032,INDBDGPCOKIMP,NZ40-ENE-POPT-INDBDG,0.00539799,
TO,2032,COMBDGPROIMP,NZ40-ENE-POPT-COMBDG,0.013970236,
TO,2032,FRETRAPROIMP,NZ40-ENE-POPT-FRETRA,0.014491538,
TO,2032,INDBDGPROIMP,NZ40-ENE-POPT-INDBDG,0.002691197,
TO,2032,PASTRAPROIMP,NZ40-ENE-POPT-PASTRA,0.002729279,
TO,2032,PUBBDGPROIMP,NZ40-ENE-POPT-PUBBDG,1.63E-06,
TO,2032,RESBDGPROIMP,NZ40-ENE-POPT-RESBDG,0.003207731,
TO,2032,FRETRARDSLIMP,NZ40-ENE-POPT-FRETRA,1.77E-06,
