regions,periods,tech,maxact,maxact_units,maxact_notes
TO,2023,SLDWASELCIMP25,0.0,,
TO,2023,SLDWASELCIMP26,0.0,,
TO,2023,SLDWASELCIMP27,0.0,,
TO,2023,SLDWASELCIMP28,0.0,,
TO,2023,SLDWASELCIMP29,0.0,,
TO,2023,SLDWASELCIMP30,0.0,,
TO,2023,SLDWASELCIMP31,0.0,,
TO,2023,SLDWASELCIMP32,0.0,,
TO,2023,SLDWASELCIMP33,0.0,,
TO,2023,SLDWASELCIMP34,0.0,,
TO,2023,SLDWASELCIMP35,0.0,,
TO,2023,SLDWASELCIMP36,0.0,,
TO,2023,SLDWASELCIMP37,0.0,,
TO,2023,SLDWASELCIMP38,0.0,,
TO,2023,SLDWASELCIMP39,0.0,,
TO,2023,SLDWASELCIMP40,0.0,,
TO,2023,SLDWASELCIMP41,0.0,,
TO,2023,SLDWASELCIMP42,0.0,,
TO,2023,SLDWASELCIMP43,0.0,,
TO,2023,SLDWASELCIMP44,0.0,,
TO,2023,SLDWASELCIMP45,0.0,,
TO,2023,SLDWASELCIMP46,0.0,,
TO,2023,SLDWASELCIMP47,0.0,,
TO,2023,SLDWASELCIMP48,0.0,,
TO,2023,SLDWASELCIMP49,0.0,,
TO,2023,SLDWASELCIMP50,0.0,,
TO,2024,PASTRAELCIMP16,0.0,,
TO,2024,PASTRAELCIMP17,0.0,,
TO,2024,PASTRAELCIMP18,0.0,,
TO,2024,PASTRAELCIMP19,0.0,,
TO,2024,PASTRAELCIMP20,0.0,,
TO,2024,PASTRAELCIMP21,0.0,,
TO,2024,PASTRAELCIMP22,0.0,,
TO,2024,PASTRAELCIMP23,0.0,,
TO,2024,PASTRAELCIMP24,10000000000.0,,
TO,2024,PASTRAELCIMP25,0.0,,
TO,2024,PASTRAELCIMP26,0.0,,
TO,2024,PASTRAELCIMP27,0.0,,
TO,2024,PASTRAELCIMP28,0.0,,
TO,2024,PASTRAELCIMP29,0.0,,
TO,2024,PASTRAELCIMP30,0.0,,
TO,2024,PASTRAELCIMP31,0.0,,
TO,2024,PASTRAELCIMP32,0.0,,
TO,2024,PASTRAELCIMP33,0.0,,
TO,2024,PASTRAELCIMP34,0.0,,
TO,2024,PASTRAELCIMP35,0.0,,
TO,2024,PASTRAELCIMP36,0.0,,
TO,2024,PASTRAELCIMP37,0.0,,
TO,2024,PASTRAELCIMP38,0.0,,
TO,2024,PASTRAELCIMP39,0.0,,
TO,2024,PASTRAELCIMP40,0.0,,
TO,2024,PASTRAELCIMP41,0.0,,
TO,2024,PASTRAELCIMP42,0.0,,
TO,2024,PASTRAELCIMP43,0.0,,
TO,2024,PASTRAELCIMP44,0.0,,
TO,2024,PASTRAELCIMP45,0.0,,
TO,2024,PASTRAELCIMP46,0.0,,
TO,2024,PASTRAELCIMP47,0.0,,
TO,2024,PASTRAELCIMP48,0.0,,
TO,2024,PASTRAELCIMP49,0.0,,
TO,2024,PASTRAELCIMP50,0.0,,
TO,2024,FRETRAELCIMP16,0.0,,
TO,2024,FRETRAELCIMP17,0.0,,
TO,2024,FRETRAELCIMP18,0.0,,
TO,2024,FRETRAELCIMP19,0.0,,
TO,2024,FRETRAELCIMP20,0.0,,
TO,2024,FRETRAELCIMP21,0.0,,
TO,2024,FRETRAELCIMP22,0.0,,
TO,2024,FRETRAELCIMP23,0.0,,
TO,2024,FRETRAELCIMP24,10000000000.0,,
TO,2024,FRETRAELCIMP25,0.0,,
TO,2024,FRETRAELCIMP26,0.0,,
TO,2024,FRETRAELCIMP27,0.0,,
TO,2024,FRETRAELCIMP28,0.0,,
TO,2024,FRETRAELCIMP29,0.0,,
TO,2024,FRETRAELCIMP30,0.0,,
TO,2024,FRETRAELCIMP31,0.0,,
TO,2024,FRETRAELCIMP32,0.0,,
TO,2024,FRETRAELCIMP33,0.0,,
TO,2024,FRETRAELCIMP34,0.0,,
TO,2024,FRETRAELCIMP35,0.0,,
TO,2024,FRETRAELCIMP36,0.0,,
TO,2024,FRETRAELCIMP37,0.0,,
TO,2024,FRETRAELCIMP38,0.0,,
TO,2024,FRETRAELCIMP39,0.0,,
TO,2024,FRETRAELCIMP40,0.0,,
TO,2024,FRETRAELCIMP41,0.0,,
TO,2024,FRETRAELCIMP42,0.0,,
TO,2024,FRETRAELCIMP43,0.0,,
TO,2024,FRETRAELCIMP44,0.0,,
TO,2024,FRETRAELCIMP45,0.0,,
TO,2024,FRETRAELCIMP46,0.0,,
TO,2024,FRETRAELCIMP47,0.0,,
TO,2024,FRETRAELCIMP48,0.0,,
TO,2024,FRETRAELCIMP49,0.0,,
TO,2024,FRETRAELCIMP50,0.0,,
TO,2024,LDITRAELCIMP16,0.0,,
TO,2024,LDITRAELCIMP17,0.0,,
TO,2024,LDITRAELCIMP18,0.0,,
TO,2024,LDITRAELCIMP19,0.0,,
TO,2024,LDITRAELCIMP20,0.0,,
TO,2024,LDITRAELCIMP21,0.0,,
TO,2024,LDITRAELCIMP22,0.0,,
TO,2024,LDITRAELCIMP23,0.0,,
TO,2024,LDITRAELCIMP24,10000000000.0,,
TO,2024,LDITRAELCIMP25,0.0,,
TO,2024,LDITRAELCIMP26,0.0,,
TO,2024,LDITRAELCIMP27,0.0,,
TO,2024,LDITRAELCIMP28,0.0,,
TO,2024,LDITRAELCIMP29,0.0,,
TO,2024,LDITRAELCIMP30,0.0,,
TO,2024,LDITRAELCIMP31,0.0,,
TO,2024,LDITRAELCIMP32,0.0,,
TO,2024,LDITRAELCIMP33,0.0,,
TO,2024,LDITRAELCIMP34,0.0,,
TO,2024,LDITRAELCIMP35,0.0,,
TO,2024,LDITRAELCIMP36,0.0,,
TO,2024,LDITRAELCIMP37,0.0,,
TO,2024,LDITRAELCIMP38,0.0,,
TO,2024,LDITRAELCIMP39,0.0,,
TO,2024,LDITRAELCIMP40,0.0,,
TO,2024,LDITRAELCIMP41,0.0,,
TO,2024,LDITRAELCIMP42,0.0,,
TO,2024,LDITRAELCIMP43,0.0,,
TO,2024,LDITRAELCIMP44,0.0,,
TO,2024,LDITRAELCIMP45,0.0,,
TO,2024,LDITRAELCIMP46,0.0,,
TO,2024,LDITRAELCIMP47,0.0,,
TO,2024,LDITRAELCIMP48,0.0,,
TO,2024,LDITRAELCIMP49,0.0,,
TO,2024,LDITRAELCIMP50,0.0,,
TO,2024,PUBTRAELCIMP16,0.0,,
TO,2024,PUBTRAELCIMP17,0.0,,
TO,2024,PUBTRAELCIMP18,0.0,,
TO,2024,PUBTRAELCIMP19,0.0,,
TO,2024,PUBTRAELCIMP20,0.0,,
TO,2024,PUBTRAELCIMP21,0.0,,
TO,2024,PUBTRAELCIMP22,0.0,,
TO,2024,PUBTRAELCIMP23,0.0,,
TO,2024,PUBTRAELCIMP24,10000000000.0,,
TO,2024,PUBTRAELCIMP25,0.0,,
TO,2024,PUBTRAELCIMP26,0.0,,
TO,2024,PUBTRAELCIMP27,0.0,,
TO,2024,PUBTRAELCIMP28,0.0,,
TO,2024,PUBTRAELCIMP29,0.0,,
TO,2024,PUBTRAELCIMP30,0.0,,
TO,2024,PUBTRAELCIMP31,0.0,,
TO,2024,PUBTRAELCIMP32,0.0,,
TO,2024,PUBTRAELCIMP33,0.0,,
TO,2024,PUBTRAELCIMP34,0.0,,
TO,2024,PUBTRAELCIMP35,0.0,,
TO,2024,PUBTRAELCIMP36,0.0,,
TO,2024,PUBTRAELCIMP37,0.0,,
TO,2024,PUBTRAELCIMP38,0.0,,
TO,2024,PUBTRAELCIMP39,0.0,,
TO,2024,PUBTRAELCIMP40,0.0,,
TO,2024,PUBTRAELCIMP41,0.0,,
TO,2024,PUBTRAELCIMP42,0.0,,
TO,2024,PUBTRAELCIMP43,0.0,,
TO,2024,PUBTRAELCIMP44,0.0,,
TO,2024,PUBTRAELCIMP45,0.0,,
TO,2024,PUBTRAELCIMP46,0.0,,
TO,2024,PUBTRAELCIMP47,0.0,,
TO,2024,PUBTRAELCIMP48,0.0,,
TO,2024,PUBTRAELCIMP49,0.0,,
TO,2024,PUBTRAELCIMP50,0.0,,
TO,2024,RESBDGELCIMP16,0.0,,
TO,2024,RESBDGELCIMP17,0.0,,
TO,2024,RESBDGELCIMP18,0.0,,
TO,2024,RESBDGELCIMP19,0.0,,
TO,2024,RESBDGELCIMP20,0.0,,
TO,2024,RESBDGELCIMP21,0.0,,
TO,2024,RESBDGELCIMP22,0.0,,
TO,2024,RESBDGELCIMP23,0.0,,
TO,2024,RESBDGELCIMP24,10000000000.0,,
TO,2024,RESBDGELCIMP25,0.0,,
TO,2024,RESBDGELCIMP26,0.0,,
TO,2024,RESBDGELCIMP27,0.0,,
TO,2024,RESBDGELCIMP28,0.0,,
TO,2024,RESBDGELCIMP29,0.0,,
TO,2024,RESBDGELCIMP30,0.0,,
TO,2024,RESBDGELCIMP31,0.0,,
TO,2024,RESBDGELCIMP32,0.0,,
TO,2024,RESBDGELCIMP33,0.0,,
TO,2024,RESBDGELCIMP34,0.0,,
TO,2024,RESBDGELCIMP35,0.0,,
TO,2024,RESBDGELCIMP36,0.0,,
TO,2024,RESBDGELCIMP37,0.0,,
TO,2024,RESBDGELCIMP38,0.0,,
TO,2024,RESBDGELCIMP39,0.0,,
TO,2024,RESBDGELCIMP40,0.0,,
TO,2024,RESBDGELCIMP41,0.0,,
TO,2024,RESBDGELCIMP42,0.0,,
TO,2024,RESBDGELCIMP43,0.0,,
TO,2024,RESBDGELCIMP44,0.0,,
TO,2024,RESBDGELCIMP45,0.0,,
TO,2024,RESBDGELCIMP46,0.0,,
TO,2024,RESBDGELCIMP47,0.0,,
TO,2024,RESBDGELCIMP48,0.0,,
TO,2024,RESBDGELCIMP49,0.0,,
TO,2024,RESBDGELCIMP50,0.0,,
TO,2024,COMBDGELCIMP16,0.0,,
TO,2024,COMBDGELCIMP17,0.0,,
TO,2024,COMBDGELCIMP18,0.0,,
TO,2024,COMBDGELCIMP19,0.0,,
TO,2024,COMBDGELCIMP20,0.0,,
TO,2024,COMBDGELCIMP21,0.0,,
TO,2024,COMBDGELCIMP22,0.0,,
TO,2024,COMBDGELCIMP23,0.0,,
TO,2024,COMBDGELCIMP24,10000000000.0,,
TO,2024,COMBDGELCIMP25,0.0,,
TO,2024,COMBDGELCIMP26,0.0,,
TO,2024,COMBDGELCIMP27,0.0,,
TO,2024,COMBDGELCIMP28,0.0,,
TO,2024,COMBDGELCIMP29,0.0,,
TO,2024,COMBDGELCIMP30,0.0,,
TO,2024,COMBDGELCIMP31,0.0,,
TO,2024,COMBDGELCIMP32,0.0,,
TO,2024,COMBDGELCIMP33,0.0,,
TO,2024,COMBDGELCIMP34,0.0,,
TO,2024,COMBDGELCIMP35,0.0,,
TO,2024,COMBDGELCIMP36,0.0,,
TO,2024,COMBDGELCIMP37,0.0,,
TO,2024,COMBDGELCIMP38,0.0,,
TO,2024,COMBDGELCIMP39,0.0,,
TO,2024,COMBDGELCIMP40,0.0,,
TO,2024,COMBDGELCIMP41,0.0,,
TO,2024,COMBDGELCIMP42,0.0,,
TO,2024,COMBDGELCIMP43,0.0,,
TO,2024,COMBDGELCIMP44,0.0,,
TO,2024,COMBDGELCIMP45,0.0,,
TO,2024,COMBDGELCIMP46,0.0,,
TO,2024,COMBDGELCIMP47,0.0,,
TO,2024,COMBDGELCIMP48,0.0,,
TO,2024,COMBDGELCIMP49,0.0,,
TO,2024,COMBDGELCIMP50,0.0,,
TO,2024,PUBBDGELCIMP16,0.0,,
TO,2024,PUBBDGELCIMP17,0.0,,
TO,2024,PUBBDGELCIMP18,0.0,,
TO,2024,PUBBDGELCIMP19,0.0,,
TO,2024,PUBBDGELCIMP20,0.0,,
TO,2024,PUBBDGELCIMP21,0.0,,
TO,2024,PUBBDGELCIMP22,0.0,,
TO,2024,PUBBDGELCIMP23,0.0,,
TO,2024,PUBBDGELCIMP24,10000000000.0,,
TO,2024,PUBBDGELCIMP25,0.0,,
TO,2024,PUBBDGELCIMP26,0.0,,
TO,2024,PUBBDGELCIMP27,0.0,,
TO,2024,PUBBDGELCIMP28,0.0,,
TO,2024,PUBBDGELCIMP29,0.0,,
TO,2024,PUBBDGELCIMP30,0.0,,
TO,2024,PUBBDGELCIMP31,0.0,,
TO,2024,PUBBDGELCIMP32,0.0,,
TO,2024,PUBBDGELCIMP33,0.0,,
TO,2024,PUBBDGELCIMP34,0.0,,
TO,2024,PUBBDGELCIMP35,0.0,,
TO,2024,PUBBDGELCIMP36,0.0,,
TO,2024,PUBBDGELCIMP37,0.0,,
TO,2024,PUBBDGELCIMP38,0.0,,
TO,2024,PUBBDGELCIMP39,0.0,,
TO,2024,PUBBDGELCIMP40,0.0,,
TO,2024,PUBBDGELCIMP41,0.0,,
TO,2024,PUBBDGELCIMP42,0.0,,
TO,2024,PUBBDGELCIMP43,0.0,,
TO,2024,PUBBDGELCIMP44,0.0,,
TO,2024,PUBBDGELCIMP45,0.0,,
TO,2024,PUBBDGELCIMP46,0.0,,
TO,2024,PUBBDGELCIMP47,0.0,,
TO,2024,PUBBDGELCIMP48,0.0,,
TO,2024,PUBBDGELCIMP49,0.0,,
TO,2024,PUBBDGELCIMP50,0.0,,
TO,2024,INDBDGELCIMP16,0.0,,
TO,2024,INDBDGELCIMP17,0.0,,
TO,2024,INDBDGELCIMP18,0.0,,
TO,2024,INDBDGELCIMP19,0.0,,
TO,2024,INDBDGELCIMP20,0.0,,
TO,2024,INDBDGELCIMP21,0.0,,
TO,2024,INDBDGELCIMP22,0.0,,
TO,2024,INDBDGELCIMP23,0.0,,
TO,2024,INDBDGELCIMP24,10000000000.0,,
TO,2024,INDBDGELCIMP25,0.0,,
TO,2024,INDBDGELCIMP26,0.0,,
TO,2024,INDBDGELCIMP27,0.0,,
TO,2024,INDBDGELCIMP28,0.0,,
TO,2024,INDBDGELCIMP29,0.0,,
TO,2024,INDBDGELCIMP30,0.0,,
TO,2024,INDBDGELCIMP31,0.0,,
TO,2024,INDBDGELCIMP32,0.0,,
TO,2024,INDBDGELCIMP33,0.0,,
TO,2024,INDBDGELCIMP34,0.0,,
TO,2024,INDBDGELCIMP35,0.0,,
TO,2024,INDBDGELCIMP36,0.0,,
TO,2024,INDBDGELCIMP37,0.0,,
TO,2024,INDBDGELCIMP38,0.0,,
TO,2024,INDBDGELCIMP39,0.0,,
TO,2024,INDBDGELCIMP40,0.0,,
TO,2024,INDBDGELCIMP41,0.0,,
TO,2024,INDBDGELCIMP42,0.0,,
TO,2024,INDBDGELCIMP43,0.0,,
TO,2024,INDBDGELCIMP44,0.0,,
TO,2024,INDBDGELCIMP45,0.0,,
TO,2024,INDBDGELCIMP46,0.0,,
TO,2024,INDBDGELCIMP47,0.0,,
TO,2024,INDBDGELCIMP48,0.0,,
TO,2024,INDBDGELCIMP49,0.0,,
TO,2024,INDBDGELCIMP50,0.0,,
TO,2024,WATWASELCIMP16,0.0,,
TO,2024,WATWASELCIMP17,0.0,,
TO,2024,WATWASELCIMP18,0.0,,
TO,2024,WATWASELCIMP19,0.0,,
TO,2024,WATWASELCIMP20,0.0,,
TO,2024,WATWASELCIMP21,0.0,,
TO,2024,WATWASELCIMP22,0.0,,
TO,2024,WATWASELCIMP23,0.0,,
TO,2024,WATWASELCIMP24,10000000000.0,,
TO,2024,WATWASELCIMP25,0.0,,
TO,2024,WATWASELCIMP26,0.0,,
TO,2024,WATWASELCIMP27,0.0,,
TO,2024,WATWASELCIMP28,0.0,,
TO,2024,WATWASELCIMP29,0.0,,
TO,2024,WATWASELCIMP30,0.0,,
TO,2024,WATWASELCIMP31,0.0,,
TO,2024,WATWASELCIMP32,0.0,,
TO,2024,WATWASELCIMP33,0.0,,
TO,2024,WATWASELCIMP34,0.0,,
TO,2024,WATWASELCIMP35,0.0,,
TO,2024,WATWASELCIMP36,0.0,,
TO,2024,WATWASELCIMP37,0.0,,
TO,2024,WATWASELCIMP38,0.0,,
TO,2024,WATWASELCIMP39,0.0,,
TO,2024,WATWASELCIMP40,0.0,,
TO,2024,WATWASELCIMP41,0.0,,
TO,2024,WATWASELCIMP42,0.0,,
TO,2024,WATWASELCIMP43,0.0,,
TO,2024,WATWASELCIMP44,0.0,,
TO,2024,WATWASELCIMP45,0.0,,
TO,2024,WATWASELCIMP46,0.0,,
TO,2024,WATWASELCIMP47,0.0,,
TO,2024,WATWASELCIMP48,0.0,,
TO,2024,WATWASELCIMP49,0.0,,
TO,2024,WATWASELCIMP50,0.0,,
TO,2024,SLDWASELCIMP16,0.0,,
TO,2024,SLDWASELCIMP17,0.0,,
TO,2024,SLDWASELCIMP18,0.0,,
TO,2024,SLDWASELCIMP19,0.0,,
TO,2024,SLDWASELCIMP20,0.0,,
TO,2024,SLDWASELCIMP21,0.0,,
TO,2024,SLDWASELCIMP22,0.0,,
TO,2024,SLDWASELCIMP23,0.0,,
TO,2024,SLDWASELCIMP24,10000000000.0,,
TO,2024,SLDWASELCIMP25,0.0,,
TO,2024,SLDWASELCIMP26,0.0,,
TO,2024,SLDWASELCIMP27,0.0,,
TO,2024,SLDWASELCIMP28,0.0,,
TO,2024,SLDWASELCIMP29,0.0,,
TO,2024,SLDWASELCIMP30,0.0,,
TO,2024,SLDWASELCIMP31,0.0,,
TO,2024,SLDWASELCIMP32,0.0,,
TO,2024,SLDWASELCIMP33,0.0,,
TO,2024,SLDWASELCIMP34,0.0,,
TO,2024,SLDWASELCIMP35,0.0,,
TO,2024,SLDWASELCIMP36,0.0,,
TO,2024,SLDWASELCIMP37,0.0,,
TO,2024,SLDWASELCIMP38,0.0,,
TO,2024,SLDWASELCIMP39,0.0,,
TO,2024,SLDWASELCIMP40,0.0,,
TO,2024,SLDWASELCIMP41,0.0,,
TO,2024,SLDWASELCIMP42,0.0,,
TO,2024,SLDWASELCIMP43,0.0,,
TO,2024,SLDWASELCIMP44,0.0,,
TO,2024,SLDWASELCIMP45,0.0,,
TO,2024,SLDWASELCIMP46,0.0,,
TO,2024,SLDWASELCIMP47,0.0,,
TO,2024,SLDWASELCIMP48,0.0,,
TO,2024,SLDWASELCIMP49,0.0,,
TO,2024,SLDWASELCIMP50,0.0,,
TO,2025,PASTRAELCIMP16,0.0,,
TO,2025,PASTRAELCIMP17,0.0,,
TO,2025,PASTRAELCIMP18,0.0,,
TO,2025,PASTRAELCIMP19,0.0,,
TO,2025,PASTRAELCIMP20,0.0,,
TO,2025,PASTRAELCIMP21,0.0,,
TO,2025,PASTRAELCIMP22,0.0,,
TO,2025,PASTRAELCIMP23,0.0,,
TO,2025,PASTRAELCIMP24,0.0,,
TO,2025,PASTRAELCIMP25,10000000000.0,,
TO,2025,PASTRAELCIMP26,0.0,,
TO,2025,PASTRAELCIMP27,0.0,,
TO,2025,PASTRAELCIMP28,0.0,,
TO,2025,PASTRAELCIMP29,0.0,,
TO,2025,PASTRAELCIMP30,0.0,,
TO,2025,PASTRAELCIMP31,0.0,,
TO,2025,PASTRAELCIMP32,0.0,,
TO,2025,PASTRAELCIMP33,0.0,,
TO,2025,PASTRAELCIMP34,0.0,,
TO,2025,PASTRAELCIMP35,0.0,,
TO,2025,PASTRAELCIMP36,0.0,,
TO,2025,PASTRAELCIMP37,0.0,,
TO,2025,PASTRAELCIMP38,0.0,,
TO,2025,PASTRAELCIMP39,0.0,,
TO,2025,PASTRAELCIMP40,0.0,,
TO,2025,PASTRAELCIMP41,0.0,,
TO,2025,PASTRAELCIMP42,0.0,,
TO,2025,PASTRAELCIMP43,0.0,,
TO,2025,PASTRAELCIMP44,0.0,,
TO,2025,PASTRAELCIMP45,0.0,,
TO,2025,PASTRAELCIMP46,0.0,,
TO,2025,PASTRAELCIMP47,0.0,,
TO,2025,PASTRAELCIMP48,0.0,,
TO,2025,PASTRAELCIMP49,0.0,,
TO,2025,PASTRAELCIMP50,0.0,,
TO,2025,FRETRAELCIMP16,0.0,,
TO,2025,FRETRAELCIMP17,0.0,,
TO,2025,FRETRAELCIMP18,0.0,,
TO,2025,FRETRAELCIMP19,0.0,,
TO,2025,FRETRAELCIMP20,0.0,,
TO,2025,FRETRAELCIMP21,0.0,,
TO,2025,FRETRAELCIMP22,0.0,,
TO,2025,FRETRAELCIMP23,0.0,,
TO,2025,FRETRAELCIMP24,0.0,,
TO,2025,FRETRAELCIMP25,10000000000.0,,
TO,2025,FRETRAELCIMP26,0.0,,
TO,2025,FRETRAELCIMP27,0.0,,
TO,2025,FRETRAELCIMP28,0.0,,
TO,2025,FRETRAELCIMP29,0.0,,
TO,2025,FRETRAELCIMP30,0.0,,
TO,2025,FRETRAELCIMP31,0.0,,
TO,2025,FRETRAELCIMP32,0.0,,
TO,2025,FRETRAELCIMP33,0.0,,
TO,2025,FRETRAELCIMP34,0.0,,
TO,2025,FRETRAELCIMP35,0.0,,
TO,2025,FRETRAELCIMP36,0.0,,
TO,2025,FRETRAELCIMP37,0.0,,
TO,2025,FRETRAELCIMP38,0.0,,
TO,2025,FRETRAELCIMP39,0.0,,
TO,2025,FRETRAELCIMP40,0.0,,
TO,2025,FRETRAELCIMP41,0.0,,
TO,2025,FRETRAELCIMP42,0.0,,
TO,2025,FRETRAELCIMP43,0.0,,
TO,2025,FRETRAELCIMP44,0.0,,
TO,2025,FRETRAELCIMP45,0.0,,
TO,2025,FRETRAELCIMP46,0.0,,
TO,2025,FRETRAELCIMP47,0.0,,
TO,2025,FRETRAELCIMP48,0.0,,
TO,2025,FRETRAELCIMP49,0.0,,
TO,2025,FRETRAELCIMP50,0.0,,
TO,2025,LDITRAELCIMP16,0.0,,
TO,2025,LDITRAELCIMP17,0.0,,
TO,2025,LDITRAELCIMP18,0.0,,
TO,2025,LDITRAELCIMP19,0.0,,
TO,2025,LDITRAELCIMP20,0.0,,
TO,2025,LDITRAELCIMP21,0.0,,
TO,2025,LDITRAELCIMP22,0.0,,
TO,2025,LDITRAELCIMP23,0.0,,
TO,2025,LDITRAELCIMP24,0.0,,
TO,2025,LDITRAELCIMP25,10000000000.0,,
TO,2025,LDITRAELCIMP26,0.0,,
TO,2025,LDITRAELCIMP27,0.0,,
TO,2025,LDITRAELCIMP28,0.0,,
TO,2025,LDITRAELCIMP29,0.0,,
TO,2025,LDITRAELCIMP30,0.0,,
TO,2025,LDITRAELCIMP31,0.0,,
TO,2025,LDITRAELCIMP32,0.0,,
TO,2025,LDITRAELCIMP33,0.0,,
TO,2025,LDITRAELCIMP34,0.0,,
TO,2025,LDITRAELCIMP35,0.0,,
TO,2025,LDITRAELCIMP36,0.0,,
TO,2025,LDITRAELCIMP37,0.0,,
TO,2025,LDITRAELCIMP38,0.0,,
TO,2025,LDITRAELCIMP39,0.0,,
TO,2025,LDITRAELCIMP40,0.0,,
TO,2025,LDITRAELCIMP41,0.0,,
TO,2025,LDITRAELCIMP42,0.0,,
TO,2025,LDITRAELCIMP43,0.0,,
TO,2025,LDITRAELCIMP44,0.0,,
TO,2025,LDITRAELCIMP45,0.0,,
TO,2025,LDITRAELCIMP46,0.0,,
TO,2025,LDITRAELCIMP47,0.0,,
TO,2025,LDITRAELCIMP48,0.0,,
TO,2025,LDITRAELCIMP49,0.0,,
TO,2025,LDITRAELCIMP50,0.0,,
TO,2025,PUBTRAELCIMP16,0.0,,
TO,2025,PUBTRAELCIMP17,0.0,,
TO,2025,PUBTRAELCIMP18,0.0,,
TO,2025,PUBTRAELCIMP19,0.0,,
TO,2025,PUBTRAELCIMP20,0.0,,
TO,2025,PUBTRAELCIMP21,0.0,,
TO,2025,PUBTRAELCIMP22,0.0,,
TO,2025,PUBTRAELCIMP23,0.0,,
TO,2025,PUBTRAELCIMP24,0.0,,
TO,2025,PUBTRAELCIMP25,10000000000.0,,
TO,2025,PUBTRAELCIMP26,0.0,,
TO,2025,PUBTRAELCIMP27,0.0,,
TO,2025,PUBTRAELCIMP28,0.0,,
TO,2025,PUBTRAELCIMP29,0.0,,
TO,2025,PUBTRAELCIMP30,0.0,,
TO,2025,PUBTRAELCIMP31,0.0,,
TO,2025,PUBTRAELCIMP32,0.0,,
TO,2025,PUBTRAELCIMP33,0.0,,
TO,2025,PUBTRAELCIMP34,0.0,,
TO,2025,PUBTRAELCIMP35,0.0,,
TO,2025,PUBTRAELCIMP36,0.0,,
TO,2025,PUBTRAELCIMP37,0.0,,
TO,2025,PUBTRAELCIMP38,0.0,,
TO,2025,PUBTRAELCIMP39,0.0,,
TO,2025,PUBTRAELCIMP40,0.0,,
TO,2025,PUBTRAELCIMP41,0.0,,
TO,2025,PUBTRAELCIMP42,0.0,,
TO,2025,PUBTRAELCIMP43,0.0,,
TO,2025,PUBTRAELCIMP44,0.0,,
TO,2025,PUBTRAELCIMP45,0.0,,
TO,2025,PUBTRAELCIMP46,0.0,,
TO,2025,PUBTRAELCIMP47,0.0,,
TO,2025,PUBTRAELCIMP48,0.0,,
TO,2025,PUBTRAELCIMP49,0.0,,
TO,2025,PUBTRAELCIMP50,0.0,,
TO,2025,RESBDGELCIMP16,0.0,,
TO,2025,RESBDGELCIMP17,0.0,,
TO,2025,RESBDGELCIMP18,0.0,,
TO,2025,RESBDGELCIMP19,0.0,,
TO,2025,RESBDGELCIMP20,0.0,,
TO,2025,RESBDGELCIMP21,0.0,,
TO,2025,RESBDGELCIMP22,0.0,,
TO,2025,RESBDGELCIMP23,0.0,,
TO,2025,RESBDGELCIMP24,0.0,,
TO,2025,RESBDGELCIMP25,10000000000.0,,
TO,2025,RESBDGELCIMP26,0.0,,
TO,2025,RESBDGELCIMP27,0.0,,
TO,2025,RESBDGELCIMP28,0.0,,
TO,2025,RESBDGELCIMP29,0.0,,
TO,2025,RESBDGELCIMP30,0.0,,
TO,2025,RESBDGELCIMP31,0.0,,
TO,2025,RESBDGELCIMP32,0.0,,
TO,2025,RESBDGELCIMP33,0.0,,
TO,2025,RESBDGELCIMP34,0.0,,
TO,2025,RESBDGELCIMP35,0.0,,
TO,2025,RESBDGELCIMP36,0.0,,
TO,2025,RESBDGELCIMP37,0.0,,
TO,2025,RESBDGELCIMP38,0.0,,
TO,2025,RESBDGELCIMP39,0.0,,
TO,2025,RESBDGELCIMP40,0.0,,
TO,2025,RESBDGELCIMP41,0.0,,
TO,2025,RESBDGELCIMP42,0.0,,
TO,2025,RESBDGELCIMP43,0.0,,
TO,2025,RESBDGELCIMP44,0.0,,
TO,2025,RESBDGELCIMP45,0.0,,
TO,2025,RESBDGELCIMP46,0.0,,
TO,2025,RESBDGELCIMP47,0.0,,
TO,2025,RESBDGELCIMP48,0.0,,
TO,2025,RESBDGELCIMP49,0.0,,
TO,2025,RESBDGELCIMP50,0.0,,
TO,2025,COMBDGELCIMP16,0.0,,
TO,2025,COMBDGELCIMP17,0.0,,
TO,2025,COMBDGELCIMP18,0.0,,
TO,2025,COMBDGELCIMP19,0.0,,
TO,2025,COMBDGELCIMP20,0.0,,
TO,2025,COMBDGELCIMP21,0.0,,
TO,2025,COMBDGELCIMP22,0.0,,
TO,2025,COMBDGELCIMP23,0.0,,
TO,2025,COMBDGELCIMP24,0.0,,
TO,2025,COMBDGELCIMP25,10000000000.0,,
TO,2025,COMBDGELCIMP26,0.0,,
TO,2025,COMBDGELCIMP27,0.0,,
TO,2025,COMBDGELCIMP28,0.0,,
TO,2025,COMBDGELCIMP29,0.0,,
TO,2025,COMBDGELCIMP30,0.0,,
TO,2025,COMBDGELCIMP31,0.0,,
TO,2025,COMBDGELCIMP32,0.0,,
TO,2025,COMBDGELCIMP33,0.0,,
TO,2025,COMBDGELCIMP34,0.0,,
TO,2025,COMBDGELCIMP35,0.0,,
TO,2025,COMBDGELCIMP36,0.0,,
TO,2025,COMBDGELCIMP37,0.0,,
TO,2025,COMBDGELCIMP38,0.0,,
TO,2025,COMBDGELCIMP39,0.0,,
TO,2025,COMBDGELCIMP40,0.0,,
TO,2025,COMBDGELCIMP41,0.0,,
