regions,emis_comm,input_comm,tech,vintage,output_comm,emis_act,emis_act_units,emis_act_notes
TO,CO2e,IMPELC,RESBDGELCIMP35,2015,RESBDGELC,17.515945272569944,t/TJ,ResidentialBuildingElectricityImport35
TO,CO2e,IMPELC,RESBDGELCIMP36,2015,RESBDGELC,17.80805867095863,t/TJ,ResidentialBuildingElectricityImport36
TO,CO2e,IMPELC,RESBDGELCIMP37,2015,RESBDGELC,19.05403646397603,t/TJ,ResidentialBuildingElectricityImport37
TO,CO2e,IMPELC,RESBDGELCIMP38,2015,RESBDGELC,18.950371467577313,t/TJ,ResidentialBuildingElectricityImport38
TO,CO2e,IMPELC,RESBDGELCIMP39,2015,RESBDGELC,19.934363188284507,t/TJ,ResidentialBuildingElectricityImport39
TO,CO2e,IMPELC,RESBDGELCIMP40,2015,RESBDGELC,19.31115065051789,t/TJ,ResidentialBuildingElectricityImport40
TO,CO2e,IMPELC,RESBDGELCIMP41,2015,RESBDGELC,19.025322494599894,t/TJ,ResidentialBuildingElectricityImport41
TO,CO2e,IMPELC,RESBDGELCIMP42,2015,RESBDGELC,18.86568766798815,t/TJ,ResidentialBuildingElectricityImport42
TO,CO2e,IMPELC,RESBDGELCIMP43,2015,RESBDGELC,18.68286646876729,t/TJ,ResidentialBuildingElectricityImport43
TO,CO2e,IMPELC,RESBDGELCIMP44,2015,RESBDGELC,18.529547060312588,t/TJ,ResidentialBuildingElectricityImport44
TO,CO2e,IMPELC,RESBDGELCIMP45,2015,RESBDGELC,18.419520861811616,t/TJ,ResidentialBuildingElectricityImport45
TO,CO2e,IMPELC,RESBDGELCIMP46,2015,RESBDGELC,18.32030108609374,t/TJ,ResidentialBuildingElectricityImport46
TO,CO2e,IMPELC,RESBDGELCIMP47,2015,RESBDGELC,18.282301139800644,t/TJ,ResidentialBuildingElectricityImport47
TO,CO2e,IMPELC,RESBDGELCIMP48,2015,RESBDGELC,18.231340763399924,t/TJ,ResidentialBuildingElectricityImport48
TO,CO2e,IMPELC,RESBDGELCIMP49,2015,RESBDGELC,18.14494693923579,t/TJ,ResidentialBuildingElectricityImport49
TO,CO2e,IMPELC,RESBDGELCIMP50,2015,RESBDGELC,18.076306826542304,t/TJ,ResidentialBuildingElectricityImport50
TO,CO2e,IMPNGA,COMBDGNGAIMP,2015,COMBDGNGA,0.7353153941634564,t/TJ,CommercialBuildingNatural GasImport
TO,CO2e,IMPBMTN,COMBDGBMTNIMP,2015,COMBDGBMTN,0.7353153941634564,t/TJ,CommercialBuildingBio MethaneImport
TO,CO2e,IMPSGA,COMBDGSGAIMP,2015,COMBDGSGA,0.7353153941634564,t/TJ,CommercialBuildingSynthetic GasImport
TO,CO2e,IMPELC,COMBDGELCIMP16,2015,COMBDGELC,10.508030550505026,t/TJ,CommercialBuildingElectricityImport16
TO,CO2e,IMPELC,COMBDGELCIMP17,2015,COMBDGELC,10.548562783397431,t/TJ,CommercialBuildingElectricityImport17
TO,CO2e,IMPELC,COMBDGELCIMP18,2015,COMBDGELC,10.58665583764178,t/TJ,CommercialBuildingElectricityImport18
TO,CO2e,IMPELC,COMBDGELCIMP19,2015,COMBDGELC,10.62395538571719,t/TJ,CommercialBuildingElectricityImport19
TO,CO2e,IMPELC,COMBDGELCIMP20,2015,COMBDGELC,10.660398694946394,t/TJ,CommercialBuildingElectricityImport20
