regions,input_comm,tech,vintage,output_comm,efficiency,eff_notes
TO,EXPCETH,LDITRACETHEXP,2015,LDITRACETH,1,Long DistanceTransportCellulosic EthanolExport
TO,EXPHH2,LDITRAHH2EXP,2015,LDITRAHH2,1,Long DistanceTransportHydrogenExport
TO,IMPBDSL,PUBTRABDSLIMP,2015,PUBTRABDSL,1,PublicTransportBio DieselImport
TO,IMPRDSL,PUBTRARDSLIMP,2015,PUBTRARDSL,1,PublicTransportRenewable DieselImport
TO,IMPDSL,PUBTRADSLIMP,2015,PUBTRADSL,1,PublicTransportDieselImport
TO,IMPFTDSL,PUBTRAFTDSLIMP,2015,PUBTRAFTDSL,1,PublicTransportFT DieselImport
TO,IMPETH,PUBTRAETHIMP,2015,PUBTRAETH,1,PublicTransportEthanolImport
TO,IMPCETH,PUBTRACETHIMP,2015,PUBTRACETH,1,PublicTransportCellulosic EthanolImport
TO,IMPGAS,PUBTRAGASIMP,2015,PUBTRAGAS,1,PublicTransportGasolineImport
TO,IMPHH2,PUBTRAHH2IMP,2015,PUBTRAHH2,1,PublicTransportHydrogenImport
TO,IMPHFO,PUBTRAHFOIMP,2015,PUBTRAHFO,1,PublicTransportHeavy Fuel OilImport
TO,IMPKER,PUBTRAKERIMP,2015,PUBTRAKER,1,PublicTransportKeroseneImport
TO,IMPLFO,PUBTRALFOIMP,2015,PUBTRALFO,1,PublicTransportLight Fuel OilImport
TO,IMPNGA,PUBTRANGAIMP,2015,PUBTRANGA,1,PublicTransportNatural GasImport
TO,IMPBMTN,PUBTRABMTNIMP,2015,PUBTRABMTN,1,PublicTransportBio MethaneImport
TO,IMPSGA,PUBTRASGAIMP,2015,PUBTRASGA,1,PublicTransportSynthetic GasImport
TO,IMPSMTN,PUBTRASMTNIMP,2015,PUBTRASMTN,1,PublicTransportSynthetic MethaneImport
TO,IMPPRO,PUBTRAPROIMP,2015,PUBTRAPRO,1,PublicTransportPropaneImport
TO,IMPELC,PUBTRAELCIMP16,2015,PUBTRAELC,1,PublicTransportElectricityImport16
TO,IMPELC,PUBTRAELCIMP17,2015,PUBTRAELC,1,PublicTransportElectricityImport17
TO,IMPELC,PUBTRAELCIMP18,2015,PUBTRAELC,1,PublicTransportElectricityImport18
TO,IMPELC,PUBTRAELCIMP19,2015,PUBTRAELC,1,PublicTransportElectricityImport19
TO,IMPELC,PUBTRAELCIMP20,2015,PUBTRAELC,1,PublicTransportElectricityImport20
TO,IMPELC,PUBTRAELCIMP21,2015,PUBTRAELC,1,PublicTransportElectricityImport21
TO,IMPELC,PUBTRAELCIMP22,2015,PUBTRAELC,1,PublicTransportElectricityImport22
TO,IMPELC,PUBTRAELCIMP23,2015,PUBTRAELC,1,PublicTransportElectricityImport23
TO,IMPELC,PUBTRAELCIMP24,2015,PUBTRAELC,1,PublicTransportElectricityImport24
TO,IMPELC,PUBTRAELCIMP25,2015,PUBTRAELC,1,PublicTransportElectricityImport25
TO,IMPELC,PUBTRAELCIMP26,2015,PUBTRAELC,1,PublicTransportElectricityImport26
TO,IMPELC,PUBTRAELCIMP27,2015,PUBTRAELC,1,PublicTransportElectricityImport27
TO,IMPELC,PUBTRAELCIMP28,2015,PUBTRAELC,1,PublicTransportElectricityImport28
TO,IMPELC,PUBTRAELCIMP29,2015,PUBTRAELC,1,PublicTransportElectricityImport29
TO,IMPELC,PUBTRAELCIMP30,2015,PUBTRAELC,1,PublicTransportElectricityImport30
TO,IMPELC,PUBTRAELCIMP31,2015,PUBTRAELC,1,PublicTransportElectricityImport31
TO,IMPELC,PUBTRAELCIMP32,2015,PUBTRAELC,1,PublicTransportElectricityImport32
TO,IMPELC,PUBTRAELCIMP33,2015,PUBTRAELC,1,PublicTransportElectricityImport33
TO,IMPELC,PUBTRAELCIMP34,2015,PUBTRAELC,1,PublicTransportElectricityImport34
TO,IMPELC,PUBTRAELCIMP35,2015,PUBTRAELC,1,PublicTransportElectricityImport35
TO,IMPELC,PUBTRAELCIMP36,2015,PUBTRAELC,1,PublicTransportElectricityImport36
TO,IMPELC,PUBTRAELCIMP37,2015,PUBTRAELC,1,PublicTransportElectricityImport37
TO,IMPELC,PUBTRAELCIMP38,2015,PUBTRAELC,1,PublicTransportElectricityImport38
TO,IMPELC,PUBTRAELCIMP39,2015,PUBTRAELC,1,PublicTransportElectricityImport39
TO,IMPELC,PUBTRAELCIMP40,2015,PUBTRAELC,1,PublicTransportElectricityImport40
TO,IMPELC,PUBTRAELCIMP41,2015,PUBTRAELC,1,PublicTransportElectricityImport41
TO,IMPELC,PUBTRAELCIMP42,2015,PUBTRAELC,1,PublicTransportElectricityImport42
TO,IMPELC,PUBTRAELCIMP43,2015,PUBTRAELC,1,PublicTransportElectricityImport43
TO,IMPELC,PUBTRAELCIMP44,2015,PUBTRAELC,1,PublicTransportElectricityImport44
TO,IMPELC,PUBTRAELCIMP45,2015,PUBTRAELC,1,PublicTransportElectricityImport45
TO,IMPELC,PUBTRAELCIMP46,2015,PUBTRAELC,1,PublicTransportElectricityImport46
TO,IMPELC,PUBTRAELCIMP47,2015,PUBTRAELC,1,PublicTransportElectricityImport47
TO,IMPELC,PUBTRAELCIMP48,2015,PUBTRAELC,1,PublicTransportElectricityImport48
TO,IMPELC,PUBTRAELCIMP49,2015,PUBTRAELC,1,PublicTransportElectricityImport49
TO,IMPELC,PUBTRAELCIMP50,2015,PUBTRAELC,1,PublicTransportElectricityImport50
TO,EXPBMTN,PUBTRABMTNEXP,2015,PUBTRABMTN,1,PublicTransportBio MethaneExport
TO,EXPCETH,PUBTRACETHEXP,2015,PUBTRACETH,1,PublicTransportCellulosic EthanolExport
TO,EXPHH2,PUBTRAHH2EXP,2015,PUBTRAHH2,1,PublicTransportHydrogenExport
TO,IMPNGA,RESBDGNGAIMP,2015,RESBDGNGA,1,ResidentialBuildingNatural GasImport
TO,IMPLFO,RESBDGLFOIMP,2015,RESBDGLFO,1,ResidentialBuildingLight Fuel OilImport
TO,IMPPRO,RESBDGPROIMP,2015,RESBDGPRO,1,ResidentialBuildingPropaneImport
TO,IMPBMA,RESBDGBMAIMP,2015,RESBDGBMA,1,ResidentialBuildingBiomassImport
TO,IMPHH2,RESBDGHH2IMP,2015,RESBDGHH2,1,ResidentialBuildingHydrogenImport
TO,IMPKER,RESBDGKERIMP,2015,RESBDGKER,1,ResidentialBuildingKeroseneImport
TO,IMPBWP,RESBDGBWPIMP,2015,RESBDGBWP,1,ResidentialBuildingWood PelletImport
TO,IMPBMTN,RESBDGBMTNIMP,2015,RESBDGBMTN,1,ResidentialBuildingBio MethaneImport
TO,IMPSGA,RESBDGSGAIMP,2015,RESBDGSGA,1,ResidentialBuildingSynthetic GasImport
TO,IMPGEO,RESBDGGEOIMP,2015,RESBDGGEO,1,ResidentialBuildingGeothermal EnergyImport
TO,IMPSOL,RESBDGSOLIMP,2015,RESBDGSOL,1,ResidentialBuildingSolarImport
TO,IMPSMTN,RESBDGSMTNIMP,2015,RESBDGSMTN,1,ResidentialBuildingSynthetic MethaneImport
