regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2035,PUBTRAELCIMP44,2015,56.72401927047488,k$/TJ,PublicTransportElectricityImport44
TO,2035,PUBTRAELCIMP45,2015,56.72401927047488,k$/TJ,PublicTransportElectricityImport45
TO,2035,PUBTRAELCIMP46,2015,56.72401927047488,k$/TJ,PublicTransportElectricityImport46
TO,2035,PUBTRAELCIMP47,2015,56.72401927047488,k$/TJ,PublicTransportElectricityImport47
TO,2035,PUBTRAELCIMP48,2015,56.72401927047488,k$/TJ,PublicTransportElectricityImport48
TO,2035,PUBTRAELCIMP49,2015,56.72401927047488,k$/TJ,PublicTransportElectricityImport49
TO,2035,PUBTRAELCIMP50,2015,56.72401927047488,k$/TJ,PublicTransportElectricityImport50
TO,2035,PUBTRABMTNEXP,2015,0.0,k$/TJ,PublicTransportBio MethaneExport
TO,2035,PUBTRACETHEXP,2015,0.0,k$/TJ,PublicTransportCellulosic EthanolExport
TO,2035,PUBTRAHH2EXP,2015,0.0,k$/TJ,PublicTransportHydrogenExport
TO,2035,RESBDGNGAIMP,2015,4.263652382790191,k$/TJ,ResidentialBuildingNatural GasImport
TO,2035,RESBDGLFOIMP,2015,26.588402243629858,k$/TJ,ResidentialBuildingLight Fuel OilImport
TO,2035,RESBDGPROIMP,2015,11.752326264375519,k$/TJ,ResidentialBuildingPropaneImport
TO,2035,RESBDGBMAIMP,2015,4.420395774873021,k$/TJ,ResidentialBuildingBiomassImport
TO,2035,RESBDGHH2IMP,2015,85.96826077767786,k$/TJ,ResidentialBuildingHydrogenImport
TO,2035,RESBDGKERIMP,2015,26.588402243629858,k$/TJ,ResidentialBuildingKeroseneImport
TO,2035,RESBDGBWPIMP,2015,4.420395774873021,k$/TJ,ResidentialBuildingWood PelletImport
TO,2035,RESBDGBMTNIMP,2015,16.7,k$/TJ,ResidentialBuildingBio MethaneImport
TO,2035,RESBDGSGAIMP,2015,16.7,k$/TJ,ResidentialBuildingSynthetic GasImport
TO,2035,RESBDGGEOIMP,2015,0.0,k$/TJ,ResidentialBuildingGeothermal EnergyImport
TO,2035,RESBDGSOLIMP,2015,0.0,k$/TJ,ResidentialBuildingSolarImport
TO,2035,RESBDGSMTNIMP,2015,16.7,k$/TJ,ResidentialBuildingSynthetic MethaneImport
TO,2035,RESBDGELCIMP16,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport16
TO,2035,RESBDGELCIMP17,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport17
TO,2035,RESBDGELCIMP18,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport18
TO,2035,RESBDGELCIMP19,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport19
TO,2035,RESBDGELCIMP20,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport20
TO,2035,RESBDGELCIMP21,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport21
TO,2035,RESBDGELCIMP22,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport22
TO,2035,RESBDGELCIMP23,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport23
TO,2035,RESBDGELCIMP24,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport24
TO,2035,RESBDGELCIMP25,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport25
TO,2035,RESBDGELCIMP26,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport26
TO,2035,RESBDGELCIMP27,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport27
TO,2035,RESBDGELCIMP28,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport28
TO,2035,RESBDGELCIMP29,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport29
TO,2035,RESBDGELCIMP30,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport30
TO,2035,RESBDGELCIMP31,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport31
TO,2035,RESBDGELCIMP32,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport32
TO,2035,RESBDGELCIMP33,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport33
TO,2035,RESBDGELCIMP34,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport34
TO,2035,RESBDGELCIMP35,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport35
TO,2035,RESBDGELCIMP36,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport36
TO,2035,RESBDGELCIMP37,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport37
TO,2035,RESBDGELCIMP38,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport38
TO,2035,RESBDGELCIMP39,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport39
TO,2035,RESBDGELCIMP40,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport40
TO,2035,RESBDGELCIMP41,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport41
TO,2035,RESBDGELCIMP42,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport42
TO,2035,RESBDGELCIMP43,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport43
TO,2035,RESBDGELCIMP44,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport44
TO,2035,RESBDGELCIMP45,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport45
TO,2035,RESBDGELCIMP46,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport46
TO,2035,RESBDGELCIMP47,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport47
TO,2035,RESBDGELCIMP48,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport48
TO,2035,RESBDGELCIMP49,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport49
TO,2035,RESBDGELCIMP50,2015,56.72401927047488,k$/TJ,ResidentialBuildingElectricityImport50
TO,2035,RESBDGETHOSIMP,2015,0.0,k$/TJ,ResidentialBuildingDummyImport
TO,2035,RESBDGBMTNEXP,2015,0.0,k$/TJ,ResidentialBuildingBio MethaneExport
TO,2035,RESBDGHH2EXP,2015,0.0,k$/TJ,ResidentialBuildingHydrogenExport
TO,2035,COMBDGNGAIMP,2015,4.263652382790191,k$/TJ,CommercialBuildingNatural GasImport
TO,2035,COMBDGLFOIMP,2015,26.588402243629858,k$/TJ,CommercialBuildingLight Fuel OilImport
TO,2035,COMBDGHFOIMP,2015,26.588402243629858,k$/TJ,CommercialBuildingHeavy Fuel OilImport
TO,2035,COMBDGPROIMP,2015,11.752326264375519,k$/TJ,CommercialBuildingPropaneImport
TO,2035,COMBDGBMAIMP,2015,4.420395774873021,k$/TJ,CommercialBuildingBiomassImport
TO,2035,COMBDGHH2IMP,2015,85.96826077767786,k$/TJ,CommercialBuildingHydrogenImport
TO,2035,COMBDGSOLIMP,2015,0.0,k$/TJ,CommercialBuildingSolarImport
TO,2035,COMBDGKERIMP,2015,26.588402243629858,k$/TJ,CommercialBuildingKeroseneImport
TO,2035,COMBDGBWPIMP,2015,4.420395774873021,k$/TJ,CommercialBuildingWood PelletImport
TO,2035,COMBDGGEOIMP,2015,0.0,k$/TJ,CommercialBuildingGeothermal EnergyImport
TO,2035,COMBDGBMTNIMP,2015,16.7,k$/TJ,CommercialBuildingBio MethaneImport
TO,2035,COMBDGSGAIMP,2015,16.7,k$/TJ,CommercialBuildingSynthetic GasImport
TO,2035,COMBDGELCIMP16,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport16
TO,2035,COMBDGELCIMP17,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport17
TO,2035,COMBDGELCIMP18,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport18
TO,2035,COMBDGELCIMP19,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport19
TO,2035,COMBDGELCIMP20,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport20
TO,2035,COMBDGELCIMP21,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport21
TO,2035,COMBDGELCIMP22,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport22
TO,2035,COMBDGELCIMP23,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport23
TO,2035,COMBDGELCIMP24,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport24
TO,2035,COMBDGELCIMP25,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport25
TO,2035,COMBDGELCIMP26,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport26
TO,2035,COMBDGELCIMP27,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport27
TO,2035,COMBDGELCIMP28,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport28
TO,2035,COMBDGELCIMP29,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport29
TO,2035,COMBDGELCIMP30,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport30
TO,2035,COMBDGELCIMP31,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport31
TO,2035,COMBDGELCIMP32,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport32
TO,2035,COMBDGELCIMP33,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport33
TO,2035,COMBDGELCIMP34,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport34
TO,2035,COMBDGELCIMP35,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport35
TO,2035,COMBDGELCIMP36,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport36
TO,2035,COMBDGELCIMP37,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport37
TO,2035,COMBDGELCIMP38,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport38
TO,2035,COMBDGELCIMP39,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport39
TO,2035,COMBDGELCIMP40,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport40
TO,2035,COMBDGELCIMP41,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport41
TO,2035,COMBDGELCIMP42,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport42
TO,2035,COMBDGELCIMP43,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport43
TO,2035,COMBDGELCIMP44,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport44
TO,2035,COMBDGELCIMP45,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport45
TO,2035,COMBDGELCIMP46,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport46
TO,2035,COMBDGELCIMP47,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport47
TO,2035,COMBDGELCIMP48,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport48
TO,2035,COMBDGELCIMP49,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport49
TO,2035,COMBDGELCIMP50,2015,56.72401927047488,k$/TJ,CommercialBuildingElectricityImport50
TO,2035,COMBDGETHOSIMP,2015,0.0,k$/TJ,CommercialBuildingDummyImport
TO,2035,COMBDGHH2EXP,2015,0.0,k$/TJ,CommercialBuildingHydrogenExport
TO,2035,COMBDGBMTNEXP,2015,0.0,k$/TJ,CommercialBuildingBio MethaneExport
TO,2035,PUBBDGNGAIMP,2015,4.263652382790191,k$/TJ,PublicBuildingNatural GasImport
TO,2035,PUBBDGLFOIMP,2015,26.588402243629858,k$/TJ,PublicBuildingLight Fuel OilImport
TO,2035,PUBBDGHFOIMP,2015,26.588402243629858,k$/TJ,PublicBuildingHeavy Fuel OilImport
TO,2035,PUBBDGPROIMP,2015,11.752326264375519,k$/TJ,PublicBuildingPropaneImport
TO,2035,PUBBDGBMAIMP,2015,4.420395774873021,k$/TJ,PublicBuildingBiomassImport
TO,2035,PUBBDGHH2IMP,2015,85.96826077767786,k$/TJ,PublicBuildingHydrogenImport
TO,2035,PUBBDGSOLIMP,2015,0.0,k$/TJ,PublicBuildingSolarImport
TO,2035,PUBBDGKERIMP,2015,26.588402243629858,k$/TJ,PublicBuildingKeroseneImport
TO,2035,PUBBDGBWPIMP,2015,4.420395774873021,k$/TJ,PublicBuildingWood PelletImport
TO,2035,PUBBDGGEOIMP,2015,0.0,k$/TJ,PublicBuildingGeothermal EnergyImport
TO,2035,PUBBDGBMTNIMP,2015,16.7,k$/TJ,PublicBuildingBio MethaneImport
TO,2035,PUBBDGSGAIMP,2015,16.7,k$/TJ,PublicBuildingSynthetic GasImport
TO,2035,PUBBDGELCIMP16,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport16
TO,2035,PUBBDGELCIMP17,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport17
TO,2035,PUBBDGELCIMP18,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport18
TO,2035,PUBBDGELCIMP19,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport19
TO,2035,PUBBDGELCIMP20,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport20
TO,2035,PUBBDGELCIMP21,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport21
TO,2035,PUBBDGELCIMP22,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport22
TO,2035,PUBBDGELCIMP23,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport23
TO,2035,PUBBDGELCIMP24,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport24
TO,2035,PUBBDGELCIMP25,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport25
TO,2035,PUBBDGELCIMP26,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport26
TO,2035,PUBBDGELCIMP27,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport27
TO,2035,PUBBDGELCIMP28,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport28
TO,2035,PUBBDGELCIMP29,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport29
TO,2035,PUBBDGELCIMP30,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport30
TO,2035,PUBBDGELCIMP31,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport31
TO,2035,PUBBDGELCIMP32,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport32
TO,2035,PUBBDGELCIMP33,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport33
TO,2035,PUBBDGELCIMP34,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport34
TO,2035,PUBBDGELCIMP35,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport35
TO,2035,PUBBDGELCIMP36,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport36
TO,2035,PUBBDGELCIMP37,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport37
TO,2035,PUBBDGELCIMP38,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport38
TO,2035,PUBBDGELCIMP39,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport39
TO,2035,PUBBDGELCIMP40,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport40
TO,2035,PUBBDGELCIMP41,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport41
TO,2035,PUBBDGELCIMP42,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport42
TO,2035,PUBBDGELCIMP43,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport43
TO,2035,PUBBDGELCIMP44,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport44
TO,2035,PUBBDGELCIMP45,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport45
TO,2035,PUBBDGELCIMP46,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport46
TO,2035,PUBBDGELCIMP47,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport47
TO,2035,PUBBDGELCIMP48,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport48
TO,2035,PUBBDGELCIMP49,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport49
TO,2035,PUBBDGELCIMP50,2015,56.72401927047488,k$/TJ,PublicBuildingElectricityImport50
TO,2035,PUBBDGETHOSIMP,2015,0.0,k$/TJ,PublicBuildingDummyImport
TO,2035,PUBBDGHH2EXP,2015,0.0,k$/TJ,PublicBuildingHydrogenExport
TO,2035,PUBBDGBMTNEXP,2015,0.0,k$/TJ,PublicBuildingBio MethaneExport
TO,2035,INDBDGNGAIMP,2015,4.263652382790191,k$/TJ,IndustrialBuildingNatural GasImport
TO,2035,INDBDGBMTNIMP,2015,16.7,k$/TJ,IndustrialBuildingBio MethaneImport
TO,2035,INDBDGHH2IMP,2015,85.96826077767786,k$/TJ,IndustrialBuildingHydrogenImport
TO,2035,INDBDGLFOIMP,2015,26.588402243629858,k$/TJ,IndustrialBuildingLight Fuel OilImport
TO,2035,INDBDGHFOIMP,2015,26.588402243629858,k$/TJ,IndustrialBuildingHeavy Fuel OilImport
TO,2035,INDBDGPCOKIMP,2015,2.2808081755107015,k$/TJ,IndustrialBuildingPetcokeImport
TO,2035,INDBDGPROIMP,2015,11.752326264375519,k$/TJ,IndustrialBuildingPropaneImport
TO,2035,INDBDGCOAIMP,2015,2.2808081755107015,k$/TJ,IndustrialBuildingCoalImport
TO,2035,INDBDGCOKIMP,2015,5.6358230500185735,k$/TJ,IndustrialBuildingCokeImport
TO,2035,INDBDGBMAIMP,2015,4.420395774873021,k$/TJ,IndustrialBuildingBiomassImport
TO,2035,INDBDGELCIMP16,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport16
TO,2035,INDBDGELCIMP17,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport17
TO,2035,INDBDGELCIMP18,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport18
TO,2035,INDBDGELCIMP19,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport19
TO,2035,INDBDGELCIMP20,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport20
TO,2035,INDBDGELCIMP21,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport21
TO,2035,INDBDGELCIMP22,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport22
TO,2035,INDBDGELCIMP23,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport23
TO,2035,INDBDGELCIMP24,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport24
TO,2035,INDBDGELCIMP25,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport25
TO,2035,INDBDGELCIMP26,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport26
TO,2035,INDBDGELCIMP27,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport27
TO,2035,INDBDGELCIMP28,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport28
TO,2035,INDBDGELCIMP29,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport29
TO,2035,INDBDGELCIMP30,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport30
TO,2035,INDBDGELCIMP31,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport31
TO,2035,INDBDGELCIMP32,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport32
TO,2035,INDBDGELCIMP33,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport33
TO,2035,INDBDGELCIMP34,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport34
TO,2035,INDBDGELCIMP35,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport35
TO,2035,INDBDGELCIMP36,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport36
TO,2035,INDBDGELCIMP37,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport37
TO,2035,INDBDGELCIMP38,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport38
TO,2035,INDBDGELCIMP39,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport39
TO,2035,INDBDGELCIMP40,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport40
TO,2035,INDBDGELCIMP41,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport41
TO,2035,INDBDGELCIMP42,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport42
TO,2035,INDBDGELCIMP43,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport43
TO,2035,INDBDGELCIMP44,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport44
TO,2035,INDBDGELCIMP45,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport45
TO,2035,INDBDGELCIMP46,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport46
TO,2035,INDBDGELCIMP47,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport47
TO,2035,INDBDGELCIMP48,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport48
TO,2035,INDBDGELCIMP49,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport49
TO,2035,INDBDGELCIMP50,2015,56.72401927047488,k$/TJ,IndustrialBuildingElectricityImport50
TO,2035,INDBDGHH2EXP,2015,0.0,k$/TJ,IndustrialBuildingHydrogenExport
TO,2035,INDBDGBMTNEXP,2015,0.0,k$/TJ,IndustrialBuildingBio MethaneExport
TO,2035,WATWASBMTNIMP,2015,10000000000.0,k$/TJ,WaterWasteBio MethaneImport
TO,2035,WATWASNGAIMP,2015,4.263652382790191,k$/TJ,WaterWasteNatural GasImport
TO,2035,WATWASHH2IMP,2015,10000000000.0,k$/TJ,WaterWasteHydrogenImport
TO,2035,WATWASCETHIMP,2015,10000000000.0,k$/TJ,WaterWasteCellulosic EthanolImport
TO,2035,WATWASFWIMP,2015,0.0,k$/TJ,WaterWasteWaterImport
TO,2035,WATWASETHOSIMP,2015,0.0,k$/TJ,WaterWasteDummyImport
TO,2035,WATWASELCIMP16,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport16
TO,2035,WATWASELCIMP17,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport17
TO,2035,WATWASELCIMP18,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport18
TO,2035,WATWASELCIMP19,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport19
TO,2035,WATWASELCIMP20,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport20
TO,2035,WATWASELCIMP21,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport21
TO,2035,WATWASELCIMP22,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport22
TO,2035,WATWASELCIMP23,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport23
TO,2035,WATWASELCIMP24,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport24
TO,2035,WATWASELCIMP25,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport25
TO,2035,WATWASELCIMP26,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport26
TO,2035,WATWASELCIMP27,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport27
TO,2035,WATWASELCIMP28,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport28
TO,2035,WATWASELCIMP29,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport29
TO,2035,WATWASELCIMP30,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport30
TO,2035,WATWASELCIMP31,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport31
TO,2035,WATWASELCIMP32,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport32
TO,2035,WATWASELCIMP33,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport33
TO,2035,WATWASELCIMP34,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport34
TO,2035,WATWASELCIMP35,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport35
TO,2035,WATWASELCIMP36,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport36
TO,2035,WATWASELCIMP37,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport37
TO,2035,WATWASELCIMP38,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport38
TO,2035,WATWASELCIMP39,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport39
TO,2035,WATWASELCIMP40,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport40
TO,2035,WATWASELCIMP41,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport41
TO,2035,WATWASELCIMP42,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport42
TO,2035,WATWASELCIMP43,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport43
TO,2035,WATWASELCIMP44,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport44
TO,2035,WATWASELCIMP45,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport45
TO,2035,WATWASELCIMP46,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport46
TO,2035,WATWASELCIMP47,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport47
TO,2035,WATWASELCIMP48,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport48
TO,2035,WATWASELCIMP49,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport49
TO,2035,WATWASELCIMP50,2015,56.72401927047488,k$/TJ,WaterWasteElectricityImport50
TO,2035,WATWASBMTNEXP,2015,1.0,k$/TJ,WaterWasteBio MethaneExport
TO,2035,WATWASHH2EXP,2015,1.0,k$/TJ,WaterWasteHydrogenExport
TO,2035,WATWASCETHEXP,2015,1.0,k$/TJ,WaterWasteCellulosic EthanolExport
TO,2035,SLDWASNGAIMP,2015,4.263652382790191,k$/TJ,SolidWasteNatural GasImport
TO,2035,SLDWASBMTNIMP,2015,10000000000.0,k$/TJ,SolidWasteBio MethaneImport
TO,2035,SLDWASHH2IMP,2015,10000000000.0,k$/TJ,SolidWasteHydrogenImport
TO,2035,SLDWASCETHIMP,2015,10000000000.0,k$/TJ,SolidWasteCellulosic EthanolImport
TO,2035,SLDWASETHOSIMP,2015,0.0,k$/TJ,SolidWasteDummyImport
TO,2035,SLDWASELCIMP16,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport16
TO,2035,SLDWASELCIMP17,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport17
TO,2035,SLDWASELCIMP18,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport18
TO,2035,SLDWASELCIMP19,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport19
TO,2035,SLDWASELCIMP20,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport20
TO,2035,SLDWASELCIMP21,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport21
TO,2035,SLDWASELCIMP22,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport22
TO,2035,SLDWASELCIMP23,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport23
TO,2035,SLDWASELCIMP24,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport24
TO,2035,SLDWASELCIMP25,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport25
TO,2035,SLDWASELCIMP26,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport26
TO,2035,SLDWASELCIMP27,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport27
TO,2035,SLDWASELCIMP28,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport28
TO,2035,SLDWASELCIMP29,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport29
TO,2035,SLDWASELCIMP30,2015,56.72401927047488,k$/TJ,SolidWasteElectricityImport30
