COM,BDG,EDS,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGEDSOldLIINC___STDELC_EX,CommercialBuildingEducational ServicesOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,HLC,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGHLCOldLIINC___STDELC_EX,CommercialBuildingHealth Care and Social AssistanceOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,AER,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGAEROldLIINC___STDELC_EX,"CommercialBuildingArts, Entertainment and RecreationOldLightingIncandescentStandard EfficiencyElectricity",COMBDG,Mlm,Mlm.y
COM,BDG,AFS,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGAFSOldLIINC___STDELC_EX,CommercialBuildingAccommodation and Food ServicesOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,OTS,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGOTSOldLIINC___STDELC_EX,CommercialBuildingOther ServicesOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,WST,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGWSTOldLILED___STDELC_EX,CommercialBuildingWholesale TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,RTT,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGRTTOldLILED___STDELC_EX,CommercialBuildingRetail TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,TAW,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGTAWOldLILED___STDELC_EX,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,ICI,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGICIOldLILED___STDELC_EX,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,OFF,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGOFFOldLILED___STDELC_EX,CommercialBuildingOfficesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,EDS,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGEDSOldLILED___STDELC_EX,CommercialBuildingEducational ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,HLC,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGHLCOldLILED___STDELC_EX,CommercialBuildingHealth Care and Social AssistanceOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,AER,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGAEROldLILED___STDELC_EX,"CommercialBuildingArts, Entertainment and RecreationOldLightingLight Emitting DiodeStandard EfficiencyElectricity",COMBDG,Mlm,Mlm.y
COM,BDG,AFS,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGAFSOldLILED___STDELC_EX,CommercialBuildingAccommodation and Food ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,OTS,,,Old,,LI,LED,___,STD,ELC,,EX,COMBDGOTSOldLILED___STDELC_EX,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,WST,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGWSTOldSC______STDNGA_EX,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,RTT,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGRTTOldSC______STDNGA_EX,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,TAW,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGTAWOldSC______STDNGA_EX,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,ICI,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGICIOldSC______STDNGA_EX,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,OFF,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGOFFOldSC______STDNGA_EX,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,EDS,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGEDSOldSC______STDNGA_EX,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,HLC,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGHLCOldSC______STDNGA_EX,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,AER,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGAEROldSC______STDNGA_EX,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyNatural Gas",COMBDG,MW,TJ
COM,BDG,AFS,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGAFSOldSC______STDNGA_EX,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,OTS,,,Old,,SC,___,___,STD,NGA,,EX,COMBDGOTSOldSC______STDNGA_EX,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyNatural Gas,COMBDG,MW,TJ
COM,BDG,WST,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGWSTOldSC______STDELC_EX,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,RTT,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGRTTOldSC______STDELC_EX,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,TAW,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGTAWOldSC______STDELC_EX,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,ICI,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGICIOldSC______STDELC_EX,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,OFF,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGOFFOldSC______STDELC_EX,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,EDS,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGEDSOldSC______STDELC_EX,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,HLC,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGHLCOldSC______STDELC_EX,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
