regions,periods,tech,group_name,min_share_g,tech_desc
TO,2034,COMBDGPROIMP,NZ40-ENE-1-COMBDG,0.0111762,
TO,2034,FRETRAPROIMP,NZ40-ENE-1-FRETRA,0.0115932,
TO,2034,INDBDGPROIMP,NZ40-ENE-1-INDBDG,0.0021530,
TO,2034,PASTRAPROIMP,NZ40-ENE-1-PASTRA,0.0021834,
TO,2034,PUBBDGPROIMP,NZ40-ENE-1-PUBBDG,0.0000013,
TO,2034,RESBDGPROIMP,NZ40-ENE-1-RESBDG,0.0025662,
TO,2034,FRETRARDSLIMP,NZ40-ENE-1-FRETRA,0.0000014,
TO,2034,PASTRARDSLIMP,NZ40-ENE-1-PASTRA,0.0000054,
TO,2034,COMBDGSGAIMP,NZ40-ENE-1-COMBDG,0.0000999,
TO,2034,PASTRASGAIMP,NZ40-ENE-1-PASTRA,0.0000049,
TO,2034,PUBBDGSGAIMP,NZ40-ENE-1-PUBBDG,0.0002176,
TO,2034,RESBDGSGAIMP,NZ40-ENE-1-RESBDG,0.0000292,
TO,2034,PASTRASMTNIMP,NZ40-ENE-1-PASTRA,0.0000049,
TO,2035,FRETRAAGAIMP,NZ40-ENE-1-FRETRA,0.0000045,
TO,2035,FRETRAATFIMP,NZ40-ENE-1-FRETRA,0.0020412,
TO,2035,FRETRABDSLIMP,NZ40-ENE-1-FRETRA,0.0004305,
TO,2035,PASTRABDSLIMP,NZ40-ENE-1-PASTRA,0.0000011,
TO,2035,PUBTRABDSLIMP,NZ40-ENE-1-PUBTRA,0.0014135,
TO,2035,RESBDGBMAIMP,NZ40-ENE-1-RESBDG,0.0029114,
TO,2035,COMBDGBMTNIMP,NZ40-ENE-1-COMBDG,0.0000025,
TO,2035,PASTRABMTNIMP,NZ40-ENE-1-PASTRA,0.0000006,
TO,2035,PUBBDGBMTNIMP,NZ40-ENE-1-PUBBDG,0.0000076,
TO,2035,RESBDGBMTNIMP,NZ40-ENE-1-RESBDG,0.0000017,
TO,2035,RESBDGBWPIMP,NZ40-ENE-1-RESBDG,0.0022405,
TO,2035,FRETRACETHIMP,NZ40-ENE-1-FRETRA,0.0000074,
TO,2035,PASTRACETHIMP,NZ40-ENE-1-PASTRA,0.0000216,
TO,2035,PUBTRACETHIMP,NZ40-ENE-1-PUBTRA,0.0003012,
TO,2035,INDBDGCOAIMP,NZ40-ENE-1-INDBDG,0.0015641,
TO,2035,FRETRADSLIMP,NZ40-ENE-1-FRETRA,0.1727386,
TO,2035,PASTRADSLIMP,NZ40-ENE-1-PASTRA,0.0244244,
TO,2035,PUBTRADSLIMP,NZ40-ENE-1-PUBTRA,0.1385924,
TO,2035,COMBDGELCIMP35,NZ40-ENE-1-COMBDG,0.1820128,
TO,2035,INDBDGELCIMP35,NZ40-ENE-1-INDBDG,0.0868259,
TO,2035,PASTRAELCIMP35,NZ40-ENE-1-PASTRA,0.0100884,
TO,2035,PUBBDGELCIMP35,NZ40-ENE-1-PUBBDG,0.1353913,
TO,2035,RESBDGELCIMP35,NZ40-ENE-1-RESBDG,0.0766196,
TO,2035,FRETRAETHIMP,NZ40-ENE-1-FRETRA,0.0065196,
TO,2035,PASTRAETHIMP,NZ40-ENE-1-PASTRA,0.0000340,
TO,2035,PUBTRAETHIMP,NZ40-ENE-1-PUBTRA,0.0068396,
TO,2035,COMBDGETHOSIMP,NZ40-ENE-1-COMBDG,0.0000151,
TO,2035,RESBDGETHOSIMP,NZ40-ENE-1-RESBDG,0.0000008,
TO,2035,FRETRAFTDSLIMP,NZ40-ENE-1-FRETRA,0.0000491,
TO,2035,PUBTRAFTDSLIMP,NZ40-ENE-1-PUBTRA,0.0007966,
TO,2035,FRETRAGASIMP,NZ40-ENE-1-FRETRA,0.1558991,
TO,2035,PASTRAGASIMP,NZ40-ENE-1-PASTRA,0.3103141,
TO,2035,PUBTRAGASIMP,NZ40-ENE-1-PUBTRA,0.1670567,
TO,2035,COMBDGHFOIMP,NZ40-ENE-1-COMBDG,0.0000825,
TO,2035,INDBDGHFOIMP,NZ40-ENE-1-INDBDG,0.0020506,
TO,2035,PUBBDGHFOIMP,NZ40-ENE-1-PUBBDG,0.0000217,
TO,2035,RESBDGHH2IMP,NZ40-ENE-1-RESBDG,0.0000029,
TO,2035,COMBDGKERIMP,NZ40-ENE-1-COMBDG,0.0000832,
TO,2035,PUBBDGKERIMP,NZ40-ENE-1-PUBBDG,0.0000217,
TO,2035,RESBDGKERIMP,NZ40-ENE-1-RESBDG,0.0002710,
TO,2035,COMBDGLFOIMP,NZ40-ENE-1-COMBDG,0.0005518,
TO,2035,INDBDGLFOIMP,NZ40-ENE-1-INDBDG,0.0087338,
TO,2035,PUBBDGLFOIMP,NZ40-ENE-1-PUBBDG,0.0075985,
TO,2035,RESBDGLFOIMP,NZ40-ENE-1-RESBDG,0.0011931,
TO,2035,COMBDGNGAIMP,NZ40-ENE-1-COMBDG,0.1573853,
TO,2035,INDBDGNGAIMP,NZ40-ENE-1-INDBDG,0.2438046,
TO,2035,PASTRANGAIMP,NZ40-ENE-1-PASTRA,0.0031922,
TO,2035,PUBBDGNGAIMP,NZ40-ENE-1-PUBBDG,0.2067676,
TO,2035,RESBDGNGAIMP,NZ40-ENE-1-RESBDG,0.2644879,
TO,2035,INDBDGPCOKIMP,NZ40-ENE-1-INDBDG,0.0037786,
TO,2035,COMBDGPROIMP,NZ40-ENE-1-COMBDG,0.0097792,
TO,2035,FRETRAPROIMP,NZ40-ENE-1-FRETRA,0.0101441,
TO,2035,INDBDGPROIMP,NZ40-ENE-1-INDBDG,0.0018838,
TO,2035,PASTRAPROIMP,NZ40-ENE-1-PASTRA,0.0019105,
TO,2035,PUBBDGPROIMP,NZ40-ENE-1-PUBBDG,0.0000011,
TO,2035,RESBDGPROIMP,NZ40-ENE-1-RESBDG,0.0022454,
TO,2035,FRETRARDSLIMP,NZ40-ENE-1-FRETRA,0.0000012,
TO,2035,PASTRARDSLIMP,NZ40-ENE-1-PASTRA,0.0000047,
TO,2035,COMBDGSGAIMP,NZ40-ENE-1-COMBDG,0.0000874,
TO,2035,PASTRASGAIMP,NZ40-ENE-1-PASTRA,0.0000043,
TO,2035,PUBBDGSGAIMP,NZ40-ENE-1-PUBBDG,0.0001904,
TO,2035,RESBDGSGAIMP,NZ40-ENE-1-RESBDG,0.0000256,
TO,2035,PASTRASMTNIMP,NZ40-ENE-1-PASTRA,0.0000043,
TO,2036,FRETRAAGAIMP,NZ40-ENE-1-FRETRA,0.0000039,
TO,2036,FRETRAATFIMP,NZ40-ENE-1-FRETRA,0.0017496,
TO,2036,FRETRABDSLIMP,NZ40-ENE-1-FRETRA,0.0003690,
TO,2036,PASTRABDSLIMP,NZ40-ENE-1-PASTRA,0.0000009,
TO,2036,PUBTRABDSLIMP,NZ40-ENE-1-PUBTRA,0.0012115,
TO,2036,RESBDGBMAIMP,NZ40-ENE-1-RESBDG,0.0024955,
TO,2036,COMBDGBMTNIMP,NZ40-ENE-1-COMBDG,0.0000022,
TO,2036,PASTRABMTNIMP,NZ40-ENE-1-PASTRA,0.0000005,
TO,2036,PUBBDGBMTNIMP,NZ40-ENE-1-PUBBDG,0.0000065,
TO,2036,RESBDGBMTNIMP,NZ40-ENE-1-RESBDG,0.0000015,
TO,2036,RESBDGBWPIMP,NZ40-ENE-1-RESBDG,0.0019204,
TO,2036,FRETRACETHIMP,NZ40-ENE-1-FRETRA,0.0000064,
TO,2036,PASTRACETHIMP,NZ40-ENE-1-PASTRA,0.0000185,
TO,2036,PUBTRACETHIMP,NZ40-ENE-1-PUBTRA,0.0002582,
TO,2036,INDBDGCOAIMP,NZ40-ENE-1-INDBDG,0.0013407,
TO,2036,FRETRADSLIMP,NZ40-ENE-1-FRETRA,0.1480617,
TO,2036,PASTRADSLIMP,NZ40-ENE-1-PASTRA,0.0209352,
TO,2036,PUBTRADSLIMP,NZ40-ENE-1-PUBTRA,0.1187935,
TO,2036,COMBDGELCIMP36,NZ40-ENE-1-COMBDG,0.1560110,
TO,2036,INDBDGELCIMP36,NZ40-ENE-1-INDBDG,0.0744222,
TO,2036,PASTRAELCIMP36,NZ40-ENE-1-PASTRA,0.0086472,
TO,2036,PUBBDGELCIMP36,NZ40-ENE-1-PUBBDG,0.1160497,
TO,2036,RESBDGELCIMP36,NZ40-ENE-1-RESBDG,0.0656740,
TO,2036,FRETRAETHIMP,NZ40-ENE-1-FRETRA,0.0055882,
TO,2036,PASTRAETHIMP,NZ40-ENE-1-PASTRA,0.0000291,
TO,2036,PUBTRAETHIMP,NZ40-ENE-1-PUBTRA,0.0058625,
TO,2036,COMBDGETHOSIMP,NZ40-ENE-1-COMBDG,0.0000130,
TO,2036,RESBDGETHOSIMP,NZ40-ENE-1-RESBDG,0.0000006,
TO,2036,FRETRAFTDSLIMP,NZ40-ENE-1-FRETRA,0.0000420,
TO,2036,PUBTRAFTDSLIMP,NZ40-ENE-1-PUBTRA,0.0006828,
TO,2036,FRETRAGASIMP,NZ40-ENE-1-FRETRA,0.1336278,
TO,2036,PASTRAGASIMP,NZ40-ENE-1-PASTRA,0.2659835,
TO,2036,PUBTRAGASIMP,NZ40-ENE-1-PUBTRA,0.1431915,
TO,2036,COMBDGHFOIMP,NZ40-ENE-1-COMBDG,0.0000707,
TO,2036,INDBDGHFOIMP,NZ40-ENE-1-INDBDG,0.0017577,
TO,2036,PUBBDGHFOIMP,NZ40-ENE-1-PUBBDG,0.0000186,
TO,2036,RESBDGHH2IMP,NZ40-ENE-1-RESBDG,0.0000025,
TO,2036,COMBDGKERIMP,NZ40-ENE-1-COMBDG,0.0000713,
TO,2036,PUBBDGKERIMP,NZ40-ENE-1-PUBBDG,0.0000186,
TO,2036,RESBDGKERIMP,NZ40-ENE-1-RESBDG,0.0002323,
TO,2036,COMBDGLFOIMP,NZ40-ENE-1-COMBDG,0.0004729,
TO,2036,INDBDGLFOIMP,NZ40-ENE-1-INDBDG,0.0074861,
TO,2036,PUBBDGLFOIMP,NZ40-ENE-1-PUBBDG,0.0065130,
TO,2036,RESBDGLFOIMP,NZ40-ENE-1-RESBDG,0.0010227,
TO,2036,COMBDGNGAIMP,NZ40-ENE-1-COMBDG,0.1349017,
TO,2036,INDBDGNGAIMP,NZ40-ENE-1-INDBDG,0.2089753,
TO,2036,PASTRANGAIMP,NZ40-ENE-1-PASTRA,0.0027362,
TO,2036,PUBBDGNGAIMP,NZ40-ENE-1-PUBBDG,0.1772293,
TO,2036,RESBDGNGAIMP,NZ40-ENE-1-RESBDG,0.2267039,
TO,2036,INDBDGPCOKIMP,NZ40-ENE-1-INDBDG,0.0032388,
TO,2036,COMBDGPROIMP,NZ40-ENE-1-COMBDG,0.0083821,
TO,2036,FRETRAPROIMP,NZ40-ENE-1-FRETRA,0.0086949,
TO,2036,INDBDGPROIMP,NZ40-ENE-1-INDBDG,0.0016147,
TO,2036,PASTRAPROIMP,NZ40-ENE-1-PASTRA,0.0016376,
TO,2036,PUBBDGPROIMP,NZ40-ENE-1-PUBBDG,0.0000010,
TO,2036,RESBDGPROIMP,NZ40-ENE-1-RESBDG,0.0019246,
TO,2036,FRETRARDSLIMP,NZ40-ENE-1-FRETRA,0.0000011,
TO,2036,PASTRARDSLIMP,NZ40-ENE-1-PASTRA,0.0000041,
TO,2036,COMBDGSGAIMP,NZ40-ENE-1-COMBDG,0.0000750,
TO,2036,PASTRASGAIMP,NZ40-ENE-1-PASTRA,0.0000037,
TO,2036,PUBBDGSGAIMP,NZ40-ENE-1-PUBBDG,0.0001632,
TO,2036,RESBDGSGAIMP,NZ40-ENE-1-RESBDG,0.0000219,
TO,2036,PASTRASMTNIMP,NZ40-ENE-1-PASTRA,0.0000037,
TO,2037,FRETRAAGAIMP,NZ40-ENE-1-FRETRA,0.0000032,
TO,2037,FRETRAATFIMP,NZ40-ENE-1-FRETRA,0.0014580,
TO,2037,FRETRABDSLIMP,NZ40-ENE-1-FRETRA,0.0003075,
TO,2037,PASTRABDSLIMP,NZ40-ENE-1-PASTRA,0.0000008,
TO,2037,PUBTRABDSLIMP,NZ40-ENE-1-PUBTRA,0.0010096,
TO,2037,RESBDGBMAIMP,NZ40-ENE-1-RESBDG,0.0020796,
TO,2037,COMBDGBMTNIMP,NZ40-ENE-1-COMBDG,0.0000018,
TO,2037,PASTRABMTNIMP,NZ40-ENE-1-PASTRA,0.0000004,
TO,2037,PUBBDGBMTNIMP,NZ40-ENE-1-PUBBDG,0.0000054,
TO,2037,RESBDGBMTNIMP,NZ40-ENE-1-RESBDG,0.0000012,
TO,2037,RESBDGBWPIMP,NZ40-ENE-1-RESBDG,0.0016004,
TO,2037,FRETRACETHIMP,NZ40-ENE-1-FRETRA,0.0000053,
TO,2037,PASTRACETHIMP,NZ40-ENE-1-PASTRA,0.0000154,
TO,2037,PUBTRACETHIMP,NZ40-ENE-1-PUBTRA,0.0002152,
TO,2037,INDBDGCOAIMP,NZ40-ENE-1-INDBDG,0.0011172,
TO,2037,FRETRADSLIMP,NZ40-ENE-1-FRETRA,0.1233847,
TO,2037,PASTRADSLIMP,NZ40-ENE-1-PASTRA,0.0174460,
TO,2037,PUBTRADSLIMP,NZ40-ENE-1-PUBTRA,0.0989946,
TO,2037,COMBDGELCIMP37,NZ40-ENE-1-COMBDG,0.1300092,
TO,2037,INDBDGELCIMP37,NZ40-ENE-1-INDBDG,0.0620185,
TO,2037,PASTRAELCIMP37,NZ40-ENE-1-PASTRA,0.0072060,
TO,2037,PUBBDGELCIMP37,NZ40-ENE-1-PUBBDG,0.0967081,
TO,2037,RESBDGELCIMP37,NZ40-ENE-1-RESBDG,0.0547283,
TO,2037,FRETRAETHIMP,NZ40-ENE-1-FRETRA,0.0046568,
TO,2037,PASTRAETHIMP,NZ40-ENE-1-PASTRA,0.0000243,
TO,2037,PUBTRAETHIMP,NZ40-ENE-1-PUBTRA,0.0048854,
TO,2037,COMBDGETHOSIMP,NZ40-ENE-1-COMBDG,0.0000108,
TO,2037,RESBDGETHOSIMP,NZ40-ENE-1-RESBDG,0.0000005,
TO,2037,FRETRAFTDSLIMP,NZ40-ENE-1-FRETRA,0.0000350,
TO,2037,PUBTRAFTDSLIMP,NZ40-ENE-1-PUBTRA,0.0005690,
TO,2037,FRETRAGASIMP,NZ40-ENE-1-FRETRA,0.1113565,
TO,2037,PASTRAGASIMP,NZ40-ENE-1-PASTRA,0.2216529,
TO,2037,PUBTRAGASIMP,NZ40-ENE-1-PUBTRA,0.1193262,
TO,2037,COMBDGHFOIMP,NZ40-ENE-1-COMBDG,0.0000589,
TO,2037,INDBDGHFOIMP,NZ40-ENE-1-INDBDG,0.0014647,
TO,2037,PUBBDGHFOIMP,NZ40-ENE-1-PUBBDG,0.0000155,
TO,2037,RESBDGHH2IMP,NZ40-ENE-1-RESBDG,0.0000021,
TO,2037,COMBDGKERIMP,NZ40-ENE-1-COMBDG,0.0000594,
TO,2037,PUBBDGKERIMP,NZ40-ENE-1-PUBBDG,0.0000155,
TO,2037,RESBDGKERIMP,NZ40-ENE-1-RESBDG,0.0001936,
TO,2037,COMBDGLFOIMP,NZ40-ENE-1-COMBDG,0.0003941,
TO,2037,INDBDGLFOIMP,NZ40-ENE-1-INDBDG,0.0062384,
TO,2037,PUBBDGLFOIMP,NZ40-ENE-1-PUBBDG,0.0054275,
TO,2037,RESBDGLFOIMP,NZ40-ENE-1-RESBDG,0.0008522,
TO,2037,COMBDGNGAIMP,NZ40-ENE-1-COMBDG,0.1124181,
TO,2037,INDBDGNGAIMP,NZ40-ENE-1-INDBDG,0.1741461,
TO,2037,PASTRANGAIMP,NZ40-ENE-1-PASTRA,0.0022801,
TO,2037,PUBBDGNGAIMP,NZ40-ENE-1-PUBBDG,0.1476911,
TO,2037,RESBDGNGAIMP,NZ40-ENE-1-RESBDG,0.1889199,
TO,2037,INDBDGPCOKIMP,NZ40-ENE-1-INDBDG,0.0026990,
TO,2037,COMBDGPROIMP,NZ40-ENE-1-COMBDG,0.0069851,
TO,2037,FRETRAPROIMP,NZ40-ENE-1-FRETRA,0.0072458,
TO,2037,INDBDGPROIMP,NZ40-ENE-1-INDBDG,0.0013456,
TO,2037,PASTRAPROIMP,NZ40-ENE-1-PASTRA,0.0013646,
TO,2037,PUBBDGPROIMP,NZ40-ENE-1-PUBBDG,0.0000008,
TO,2037,RESBDGPROIMP,NZ40-ENE-1-RESBDG,0.0016039,
TO,2037,FRETRARDSLIMP,NZ40-ENE-1-FRETRA,0.0000009,
TO,2037,PASTRARDSLIMP,NZ40-ENE-1-PASTRA,0.0000034,
TO,2037,COMBDGSGAIMP,NZ40-ENE-1-COMBDG,0.0000625,
TO,2037,PASTRASGAIMP,NZ40-ENE-1-PASTRA,0.0000031,
TO,2037,PUBBDGSGAIMP,NZ40-ENE-1-PUBBDG,0.0001360,
TO,2037,RESBDGSGAIMP,NZ40-ENE-1-RESBDG,0.0000183,
TO,2037,PASTRASMTNIMP,NZ40-ENE-1-PASTRA,0.0000031,
TO,2038,FRETRAAGAIMP,NZ40-ENE-1-FRETRA,0.0000026,
TO,2038,FRETRAATFIMP,NZ40-ENE-1-FRETRA,0.0011664,
TO,2038,FRETRABDSLIMP,NZ40-ENE-1-FRETRA,0.0002460,
TO,2038,PASTRABDSLIMP,NZ40-ENE-1-PASTRA,0.0000006,
TO,2038,PUBTRABDSLIMP,NZ40-ENE-1-PUBTRA,0.0008077,
TO,2038,RESBDGBMAIMP,NZ40-ENE-1-RESBDG,0.0016637,
TO,2038,COMBDGBMTNIMP,NZ40-ENE-1-COMBDG,0.0000015,
TO,2038,PASTRABMTNIMP,NZ40-ENE-1-PASTRA,0.0000003,
TO,2038,PUBBDGBMTNIMP,NZ40-ENE-1-PUBBDG,0.0000043,
TO,2038,RESBDGBMTNIMP,NZ40-ENE-1-RESBDG,0.0000010,
TO,2038,RESBDGBWPIMP,NZ40-ENE-1-RESBDG,0.0012803,
TO,2038,FRETRACETHIMP,NZ40-ENE-1-FRETRA,0.0000042,
TO,2038,PASTRACETHIMP,NZ40-ENE-1-PASTRA,0.0000123,
TO,2038,PUBTRACETHIMP,NZ40-ENE-1-PUBTRA,0.0001721,
TO,2038,INDBDGCOAIMP,NZ40-ENE-1-INDBDG,0.0008938,
TO,2038,FRETRADSLIMP,NZ40-ENE-1-FRETRA,0.0987078,
TO,2038,PASTRADSLIMP,NZ40-ENE-1-PASTRA,0.0139568,
TO,2038,PUBTRADSLIMP,NZ40-ENE-1-PUBTRA,0.0791957,
TO,2038,COMBDGELCIMP38,NZ40-ENE-1-COMBDG,0.1040073,
TO,2038,INDBDGELCIMP38,NZ40-ENE-1-INDBDG,0.0496148,
TO,2038,PASTRAELCIMP38,NZ40-ENE-1-PASTRA,0.0057648,
TO,2038,PUBBDGELCIMP38,NZ40-ENE-1-PUBBDG,0.0773665,
TO,2038,RESBDGELCIMP38,NZ40-ENE-1-RESBDG,0.0437827,
TO,2038,FRETRAETHIMP,NZ40-ENE-1-FRETRA,0.0037255,
TO,2038,PASTRAETHIMP,NZ40-ENE-1-PASTRA,0.0000194,
TO,2038,PUBTRAETHIMP,NZ40-ENE-1-PUBTRA,0.0039083,
TO,2038,COMBDGETHOSIMP,NZ40-ENE-1-COMBDG,0.0000087,
TO,2038,RESBDGETHOSIMP,NZ40-ENE-1-RESBDG,0.0000004,
TO,2038,FRETRAFTDSLIMP,NZ40-ENE-1-FRETRA,0.0000280,
TO,2038,PUBTRAFTDSLIMP,NZ40-ENE-1-PUBTRA,0.0004552,
TO,2038,FRETRAGASIMP,NZ40-ENE-1-FRETRA,0.0890852,
TO,2038,PASTRAGASIMP,NZ40-ENE-1-PASTRA,0.1773223,
TO,2038,PUBTRAGASIMP,NZ40-ENE-1-PUBTRA,0.0954610,
TO,2038,COMBDGHFOIMP,NZ40-ENE-1-COMBDG,0.0000472,
TO,2038,INDBDGHFOIMP,NZ40-ENE-1-INDBDG,0.0011718,
TO,2038,PUBBDGHFOIMP,NZ40-ENE-1-PUBBDG,0.0000124,
TO,2038,RESBDGHH2IMP,NZ40-ENE-1-RESBDG,0.0000017,
TO,2038,COMBDGKERIMP,NZ40-ENE-1-COMBDG,0.0000476,
TO,2038,PUBBDGKERIMP,NZ40-ENE-1-PUBBDG,0.0000124,
TO,2038,RESBDGKERIMP,NZ40-ENE-1-RESBDG,0.0001549,
TO,2038,COMBDGLFOIMP,NZ40-ENE-1-COMBDG,0.0003153,
TO,2038,INDBDGLFOIMP,NZ40-ENE-1-INDBDG,0.0049907,
TO,2038,PUBBDGLFOIMP,NZ40-ENE-1-PUBBDG,0.0043420,
TO,2038,RESBDGLFOIMP,NZ40-ENE-1-RESBDG,0.0006818,
TO,2038,COMBDGNGAIMP,NZ40-ENE-1-COMBDG,0.0899345,
TO,2038,INDBDGNGAIMP,NZ40-ENE-1-INDBDG,0.1393169,
TO,2038,PASTRANGAIMP,NZ40-ENE-1-PASTRA,0.0018241,
TO,2038,PUBBDGNGAIMP,NZ40-ENE-1-PUBBDG,0.1181529,
TO,2038,RESBDGNGAIMP,NZ40-ENE-1-RESBDG,0.1511359,
TO,2038,INDBDGPCOKIMP,NZ40-ENE-1-INDBDG,0.0021592,
TO,2038,COMBDGPROIMP,NZ40-ENE-1-COMBDG,0.0055881,
TO,2038,FRETRAPROIMP,NZ40-ENE-1-FRETRA,0.0057966,
TO,2038,INDBDGPROIMP,NZ40-ENE-1-INDBDG,0.0010765,
TO,2038,PASTRAPROIMP,NZ40-ENE-1-PASTRA,0.0010917,
TO,2038,PUBBDGPROIMP,NZ40-ENE-1-PUBBDG,0.0000007,
TO,2038,RESBDGPROIMP,NZ40-ENE-1-RESBDG,0.0012831,
TO,2038,FRETRARDSLIMP,NZ40-ENE-1-FRETRA,0.0000007,
TO,2038,PASTRARDSLIMP,NZ40-ENE-1-PASTRA,0.0000027,
TO,2038,COMBDGSGAIMP,NZ40-ENE-1-COMBDG,0.0000500,
TO,2038,PASTRASGAIMP,NZ40-ENE-1-PASTRA,0.0000024,
TO,2038,PUBBDGSGAIMP,NZ40-ENE-1-PUBBDG,0.0001088,
TO,2038,RESBDGSGAIMP,NZ40-ENE-1-RESBDG,0.0000146,
TO,2038,PASTRASMTNIMP,NZ40-ENE-1-PASTRA,0.0000024,
TO,2039,FRETRAAGAIMP,NZ40-ENE-1-FRETRA,0.0000019,
TO,2039,FRETRAATFIMP,NZ40-ENE-1-FRETRA,0.0008748,
TO,2039,FRETRABDSLIMP,NZ40-ENE-1-FRETRA,0.0001845,
TO,2039,PASTRABDSLIMP,NZ40-ENE-1-PASTRA,0.0000005,
TO,2039,PUBTRABDSLIMP,NZ40-ENE-1-PUBTRA,0.0006058,
TO,2039,RESBDGBMAIMP,NZ40-ENE-1-RESBDG,0.0012478,
TO,2039,COMBDGBMTNIMP,NZ40-ENE-1-COMBDG,0.0000011,
TO,2039,PASTRABMTNIMP,NZ40-ENE-1-PASTRA,0.0000002,
TO,2039,PUBBDGBMTNIMP,NZ40-ENE-1-PUBBDG,0.0000032,
TO,2039,RESBDGBMTNIMP,NZ40-ENE-1-RESBDG,0.0000007,
TO,2039,RESBDGBWPIMP,NZ40-ENE-1-RESBDG,0.0009602,
TO,2039,FRETRACETHIMP,NZ40-ENE-1-FRETRA,0.0000032,
TO,2039,PASTRACETHIMP,NZ40-ENE-1-PASTRA,0.0000093,
TO,2039,PUBTRACETHIMP,NZ40-ENE-1-PUBTRA,0.0001291,
TO,2039,INDBDGCOAIMP,NZ40-ENE-1-INDBDG,0.0006703,
TO,2039,FRETRADSLIMP,NZ40-ENE-1-FRETRA,0.0740308,
TO,2039,PASTRADSLIMP,NZ40-ENE-1-PASTRA,0.0104676,
TO,2039,PUBTRADSLIMP,NZ40-ENE-1-PUBTRA,0.0593967,
TO,2039,COMBDGELCIMP39,NZ40-ENE-1-COMBDG,0.0780055,
TO,2039,INDBDGELCIMP39,NZ40-ENE-1-INDBDG,0.0372111,
TO,2039,PASTRAELCIMP39,NZ40-ENE-1-PASTRA,0.0043236,
TO,2039,PUBBDGELCIMP39,NZ40-ENE-1-PUBBDG,0.0580248,
TO,2039,RESBDGELCIMP39,NZ40-ENE-1-RESBDG,0.0328370,
TO,2039,FRETRAETHIMP,NZ40-ENE-1-FRETRA,0.0027941,
TO,2039,PASTRAETHIMP,NZ40-ENE-1-PASTRA,0.0000146,
TO,2039,PUBTRAETHIMP,NZ40-ENE-1-PUBTRA,0.0029313,
TO,2039,COMBDGETHOSIMP,NZ40-ENE-1-COMBDG,0.0000065,
TO,2039,RESBDGETHOSIMP,NZ40-ENE-1-RESBDG,0.0000003,
TO,2039,FRETRAFTDSLIMP,NZ40-ENE-1-FRETRA,0.0000210,
TO,2039,PUBTRAFTDSLIMP,NZ40-ENE-1-PUBTRA,0.0003414,
TO,2039,FRETRAGASIMP,NZ40-ENE-1-FRETRA,0.0668139,
TO,2039,PASTRAGASIMP,NZ40-ENE-1-PASTRA,0.1329917,
TO,2039,PUBTRAGASIMP,NZ40-ENE-1-PUBTRA,0.0715957,
TO,2039,COMBDGHFOIMP,NZ40-ENE-1-COMBDG,0.0000354,
TO,2039,INDBDGHFOIMP,NZ40-ENE-1-INDBDG,0.0008788,
TO,2039,PUBBDGHFOIMP,NZ40-ENE-1-PUBBDG,0.0000093,
TO,2039,RESBDGHH2IMP,NZ40-ENE-1-RESBDG,0.0000013,
TO,2039,COMBDGKERIMP,NZ40-ENE-1-COMBDG,0.0000357,
TO,2039,PUBBDGKERIMP,NZ40-ENE-1-PUBBDG,0.0000093,
TO,2039,RESBDGKERIMP,NZ40-ENE-1-RESBDG,0.0001161,
TO,2039,COMBDGLFOIMP,NZ40-ENE-1-COMBDG,0.0002365,
TO,2039,INDBDGLFOIMP,NZ40-ENE-1-INDBDG,0.0037430,
TO,2039,PUBBDGLFOIMP,NZ40-ENE-1-PUBBDG,0.0032565,
TO,2039,RESBDGLFOIMP,NZ40-ENE-1-RESBDG,0.0005113,
TO,2039,COMBDGNGAIMP,NZ40-ENE-1-COMBDG,0.0674509,
TO,2039,INDBDGNGAIMP,NZ40-ENE-1-INDBDG,0.1044877,
TO,2039,PASTRANGAIMP,NZ40-ENE-1-PASTRA,0.0013681,
TO,2039,PUBBDGNGAIMP,NZ40-ENE-1-PUBBDG,0.0886147,
TO,2039,RESBDGNGAIMP,NZ40-ENE-1-RESBDG,0.1133520,
TO,2039,INDBDGPCOKIMP,NZ40-ENE-1-INDBDG,0.0016194,
TO,2039,COMBDGPROIMP,NZ40-ENE-1-COMBDG,0.0041911,
TO,2039,FRETRAPROIMP,NZ40-ENE-1-FRETRA,0.0043475,
TO,2039,INDBDGPROIMP,NZ40-ENE-1-INDBDG,0.0008074,
TO,2039,PASTRAPROIMP,NZ40-ENE-1-PASTRA,0.0008188,
TO,2039,PUBBDGPROIMP,NZ40-ENE-1-PUBBDG,0.0000005,
TO,2039,RESBDGPROIMP,NZ40-ENE-1-RESBDG,0.0009623,
TO,2039,FRETRARDSLIMP,NZ40-ENE-1-FRETRA,0.0000005,
TO,2039,PASTRARDSLIMP,NZ40-ENE-1-PASTRA,0.0000020,
TO,2039,COMBDGSGAIMP,NZ40-ENE-1-COMBDG,0.0000375,
TO,2039,PASTRASGAIMP,NZ40-ENE-1-PASTRA,0.0000018,
TO,2039,PUBBDGSGAIMP,NZ40-ENE-1-PUBBDG,0.0000816,
TO,2039,RESBDGSGAIMP,NZ40-ENE-1-RESBDG,0.0000110,
TO,2039,PASTRASMTNIMP,NZ40-ENE-1-PASTRA,0.0000018,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
