regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2021,SLDWASGRBDRADI_EX,2015,7.011,k$/Tja,SolidWasteGreen BinDisco RoadAnaerobic Digester
TO,2021,SLDWASGRBDRADIMNGA_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDisco RoadAnaerobic Digester
TO,2021,SLDWASGRBDRUSE_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDisco RoadExport of energy
TO,2021,SLDWASGRBDRFLR_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDisco RoadFlaring
TO,2021,SLDWASGRBDFTTE_EX,2015,2.5,k$/kta,SolidWasteGreen BinDufferinTons to Energy
TO,2021,SLDWASGRBDFADI_EX,2015,7.011,k$/Tja,SolidWasteGreen BinDufferinAnaerobic Digester
TO,2021,SLDWASGRBDFADIMNGA_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDufferinAnaerobic Digester
TO,2021,SLDWASGRBDFUSE_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDufferinExport of energy
TO,2021,SLDWASGRBDFFLR_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDufferinFlaring
TO,2021,SLDWASGRBCPGEN_EX,2015,2.0,k$/kta,SolidWasteGreen BinCompostBiogas generation
TO,2021,SLDWASGRBCPLEK_EX,2015,0.0,k$/kta,SolidWasteGreen BinCompostLeaking
TO,2022,SLDWASLDFGLAGG_EX,2015,0.0,k$/kta,SolidWasteLandfillGreen LaneAggregate demand
TO,2022,SLDWASLDFGLGEN_EX,2015,0.0,k$/kta,SolidWasteLandfillGreen LaneBiogas generation
TO,2022,SLDWASLDFGLCAP_EX,2015,0.4810004810004811,k$/Tja,SolidWasteLandfillGreen LaneBiogas capture
TO,2022,SLDWASLDFGLFLR_EX,2015,0.0,k$/Tja,SolidWasteLandfillGreen LaneFlaring
TO,2022,SLDWASLDFBWGEN_EX,2015,0.0,k$/kta,SolidWasteHistorical LF wasteBrock WestBiogas generation
TO,2022,SLDWASLDFBWLEK_EX,2015,0.0,k$/kta,SolidWasteLandfillBrock WestLeaking
TO,2022,SLDWASLDFKVGEN_EX,2015,0.0,k$/kta,SolidWasteHistorical LF wasteKeele ValleyBiogas generation
TO,2022,SLDWASLDFKVCAP_EX,2015,0.8293111741387603,k$/Tja,SolidWasteLandfillKeele ValleyBiogas capture
TO,2022,SLDWASLDFKVFLR_EX,2015,0.0,k$/Tja,SolidWasteLandfillKeele ValleyFlaring
TO,2022,SLDWASLDFBRGEN_EX,2015,0.0,k$/kta,SolidWasteHistorical LF wasteBeare RdBiogas generation
TO,2022,SLDWASLDFBRCAP_EX,2015,0.555000555000555,k$/Tja,SolidWasteLandfillBeare RdBiogas capture
TO,2022,SLDWASLDFBRFLR_EX,2015,0.0,k$/Tja,SolidWasteLandfillBeare RdFlaring
TO,2022,SLDWASLDFTKGEN_EX,2015,0.0,k$/kta,SolidWasteHistorical LF wasteThackerayBiogas generation
TO,2022,SLDWASLDFTKLEK_EX,2015,0.0,k$/Tja,SolidWasteLandfillThackerayLeaking
TO,2022,SLDWASLDFAHGEN_EX,2015,0.0,k$/kta,SolidWasteHistorical LF wasteMI - Arbor HillsBiogas generation
TO,2022,SLDWASLDFAHCAP_EX,2015,0.555000555000555,k$/Tja,SolidWasteLandfillMI - Arbor HillsBiogas capture
TO,2022,SLDWASLDFAHFLR_EX,2015,0.0,k$/Tja,SolidWasteLandfillMI - Arbor HillsFlaring
TO,2022,SLDWASLDFCFGEN_EX,2015,0.0,k$/kta,SolidWasteHistorical LF wasteMI - Carleton farmsBiogas generation
TO,2022,SLDWASLDFCFCAP_EX,2015,0.6012506012506014,k$/Tja,SolidWasteLandfillMI - Carleton farmsBiogas capture
TO,2022,SLDWASLDFCFFLR_EX,2015,0.0,k$/Tja,SolidWasteLandfillMI - Carleton farmsFlaring
TO,2022,SLDWASGRBDRTTE_EX,2015,2.5,k$/Tja,SolidWasteGreen BinDisco RoadTons to Energy
TO,2022,SLDWASGRBDRADI_EX,2015,7.011,k$/Tja,SolidWasteGreen BinDisco RoadAnaerobic Digester
TO,2022,SLDWASGRBDRADIMNGA_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDisco RoadAnaerobic Digester
TO,2022,SLDWASGRBDRUSE_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDisco RoadExport of energy
TO,2022,SLDWASGRBDRFLR_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDisco RoadFlaring
TO,2022,SLDWASGRBDFTTE_EX,2015,2.5,k$/kta,SolidWasteGreen BinDufferinTons to Energy
TO,2022,SLDWASGRBDFADI_EX,2015,7.011,k$/Tja,SolidWasteGreen BinDufferinAnaerobic Digester
TO,2022,SLDWASGRBDFADIMNGA_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDufferinAnaerobic Digester
TO,2022,SLDWASGRBDFUSE_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDufferinExport of energy
TO,2022,SLDWASGRBDFFLR_EX,2015,0.0,k$/Tja,SolidWasteGreen BinDufferinFlaring
TO,2022,SLDWASGRBCPGEN_EX,2015,2.0,k$/kta,SolidWasteGreen BinCompostBiogas generation
TO,2022,SLDWASGRBCPLEK_EX,2015,0.0,k$/kta,SolidWasteGreen BinCompostLeaking
