regions,periods,tech,output_comm,to_split,to_split_notes
TO,2030,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2031,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2032,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2033,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2034,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2035,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2036,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2037,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2038,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2039,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2040,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2041,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2042,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2043,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2044,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2045,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2046,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2047,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2048,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2049,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2050,RESBDGSDEOldCWA___CBSTDELC_23,EUERESBDGSDEOldCWA,0.55,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,2016,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2017,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2018,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2019,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2020,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2021,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2022,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2023,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2024,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2025,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2026,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2027,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2028,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2029,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2030,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2031,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2032,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2033,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2034,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2035,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2036,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2037,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2038,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2039,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2040,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2041,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2042,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2043,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2044,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2045,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2046,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2047,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2048,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2049,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2050,RESBDGSDEOldFRZ___CHHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,2016,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2017,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2018,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2019,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2020,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2021,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2022,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2023,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2024,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2025,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2026,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2027,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2028,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2029,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2030,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2031,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2032,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2033,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2034,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2035,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2036,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2037,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2038,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2039,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2040,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2041,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2042,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2043,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2044,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2045,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2046,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2047,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2048,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2049,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2050,RESBDGSDEOldFRZ___CHESRELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,2016,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2017,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2018,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2019,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2020,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2021,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2022,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2023,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2024,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2025,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2026,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2027,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2028,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2029,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2030,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2031,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2032,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2033,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2034,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2035,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2036,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2037,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2038,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2039,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2040,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2041,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2042,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2043,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2044,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2045,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2046,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2047,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2048,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2049,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2050,RESBDGSDEOldFRZ___CHSTDELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,2016,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2017,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2018,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2019,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2020,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2021,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2022,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2023,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2024,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2025,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2026,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2027,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2028,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2029,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2030,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2031,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2032,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2033,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2034,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2035,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2036,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2037,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2038,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2039,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2040,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2041,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2042,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2043,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,2044,RESBDGSDEOldFRZ___STGHIGELC_23,EUERESBDGSDEOldFRZ,1,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
