regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2045,PASTRAROABUSURBWTBCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2045,PASTRAROABUSURBWTBCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2045,PASTRAROABUSURBWTBCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2045,PASTRAROABUSURBWTBCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2045,PASTRAROABUSURBWTBCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2045,PASTRAROABUSURBWTBCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2046,PASTRAROABUSURBWTBCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2047,PASTRAROABUSURBWTBCONVDSL____23,2047,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2047,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2048,PASTRAROABUSURBWTBCONVDSL____23,2048,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2047,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2048,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2049,PASTRAROABUSURBWTBCONVDSL____23,2049,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2047,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2048,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2049,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2050,PASTRAROABUSURBWTBCONVDSL____23,2050,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2023
TO,2023,PASTRAROABUSURBWTBBEVBELC____23,2023,0.58376877,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2024,PASTRAROABUSURBWTBBEVBELC____23,2023,0.561316125,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2024,PASTRAROABUSURBWTBBEVBELC____23,2024,0.561316125,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2025,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2025,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2025,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2026,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2026,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2026,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2026,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2027,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2027,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2027,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2027,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2027,PASTRAROABUSURBWTBBEVBELC____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2028,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2028,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2028,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2028,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2028,PASTRAROABUSURBWTBBEVBELC____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2028,PASTRAROABUSURBWTBBEVBELC____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2029,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2029,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2029,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2029,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2029,PASTRAROABUSURBWTBBEVBELC____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2029,PASTRAROABUSURBWTBBEVBELC____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2029,PASTRAROABUSURBWTBBEVBELC____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2030,PASTRAROABUSURBWTBBEVBELC____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2031,PASTRAROABUSURBWTBBEVBELC____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2032,PASTRAROABUSURBWTBBEVBELC____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2033,PASTRAROABUSURBWTBBEVBELC____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2033,PASTRAROABUSURBWTBBEVBELC____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2033,PASTRAROABUSURBWTBBEVBELC____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2033,PASTRAROABUSURBWTBBEVBELC____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2033,PASTRAROABUSURBWTBBEVBELC____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
TO,2033,PASTRAROABUSURBWTBBEVBELC____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraBattery Electric VehicleBattery Electric Vehicle2023
