"Discounted and undiscounted Energy Cost breakdown, per periods. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Tech_cat,Tech_type_1,Tech_type_2,Costs
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,6160.968402694968
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Large,2986.584524109538
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Medium,3142.904446960476
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Small,1030.3668662202665
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,15.63224992782747
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Enwave,59.66443843718824
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Large,95.09026345752166
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Medium,63.256077360710094
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Small,41.509297680557026
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,5514.9821325598705
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,5975.990052422888
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,2775.240381675608
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,1957.8717417815342
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,697.9399910263694
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,63.1599776553238
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,66.83782318795392
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,72.2828647156488
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,16626.805883952853
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,1187.9083677930794
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,8.350784077607434
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,753.394674386453
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,3156.103035781328
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,3634.581650863892
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,12803.727025359847
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,410.3595011818787
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,381.9888875135685
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,98.38800470040194
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,6.276343127896407
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,23.945608805415105
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Large,36.20871297740983
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Medium,21.320942015283716
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Small,11.187251842715906
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,13245.819244817529
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,13850.465778409003
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,228.82780729739164
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,155.7185982252637
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,54.563977258154615
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,31.588013364437558
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,26.592718965564906
2045,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,19.455555287169933
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,76588.91362669026
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,8193.818045914439
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,80.1022348029817
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,8330.116464184439
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,48536.510666613394
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,7031.736612338461
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,12759.886288101445
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,6185.468976073895
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,6509.220748485234
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,2133.976866728781
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,32.375710841011454
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,123.5700948521231
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Large,196.93997266612132
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Medium,131.00868262868292
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Small,85.96926386948782
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,11421.994123779832
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,12376.78049028565
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,5747.757394249577
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,4054.917856889447
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,1445.492711424953
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,130.80965201646413
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,138.4267809666847
2045,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,149.7039221863971
2045,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,2.928436123805065
2045,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,18286.257570959744
2045,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,130.69510871710094
2045,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,11.154587911894602
2045,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,7032.853666937587
2045,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,392.8531184900416
2045,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,7.415777620137487
2045,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,46338.736833314244
2045,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,330.87994916983195
2045,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,23.102094353242684
2045,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,14565.634362241975
2045,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,813.6320124067281
2045,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,120V,106586.61403930059
2045,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,35.454319859588566
2045,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,23.48201402080462
2045,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,269.1090156230484
2045,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,25.65169722143964
2045,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,8.218849045121981
2045,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,25.65169722143964
2045,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,120V,209471.45203002554
2045,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,62.9796937029315
2045,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,17.821157561797282
2045,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,189.97143005958645
2045,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,50.41505864368999
2045,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,22.840018215623658
2045,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,50.41505864368999
2045,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,120V,269660.57234341506
2045,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,89.69824467693442
2045,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,59.352372988261024
2045,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,679.6335683445035
2045,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,64.89793691882242
2045,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,20.79341348337166
2045,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,64.89793691882242
2045,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,120V,433833.0817177143
2045,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,130.43626871342866
2045,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,36.909123557816585
2045,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,393.446888071689
2045,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,104.41384754060059
2045,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,47.30360816686574
2045,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,104.41384754060059
2050,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Pipe,___,715.1307787092205
2050,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Substation,___,67.52745666312646
2050,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Large,1.3625387505359192
2050,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Medium,1.235514699142719
2050,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Small,144.5058026632863
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Alkaline Electrolyser,___,551.1065250841742
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,1355.9461225731188
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Large,54.328928774997536
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Medium,5.011476771856217
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Small,2.665999606567994
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Deep Lake Cooling,Enwave,1.1206377779209586
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Enwave,1.4067287242310815
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Large,11.906265768374608
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Medium,3.0523611640932913
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Small,1.7047291103054552
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,1.4441989158453097
2050,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,___,2093.517448807867
2050,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Large,10.678164437870812
2050,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Medium,4.610972058981517
2050,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Small,4.094952360547421
2050,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Large,5.655762326705936
2050,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Medium,4.766878317571372
2050,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Small,3.4868404950048504
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Pipe,___,4030.547917294572
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Substation,___,430.9683734472945
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Large,15.127044924564482
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Medium,15.81118062394475
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Small,2572.1158217810935
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Alkaline Electrolyser,___,1230.6216610947645
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,1551.8151277937325
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Large,997.4151870223661
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Medium,61.60213145382421
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Small,23.590451992576465
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,7.072931119033747
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Enwave,9.992448309519823
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Large,82.69930751786582
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Medium,24.040336484771316
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Small,17.140863909317062
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,1.4301357819014455
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,2288.977008985393
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,328.1767198162478
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,146.91143520567178
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,132.73341746311058
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,28.47454024588776
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,30.167514799253738
2050,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,32.618930839112295
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,1953.6695613352902
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,184.4786164500699
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,3.7223268279216666
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,3.3753091492639133
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,394.77616752722565
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,1505.570834265552
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,3704.316392678789
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,148.4214882196024
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,13.690879931341007
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,7.283258443000914
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,3.0614762798467217
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,3.8430496510677656
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Large,32.52679050232842
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Medium,8.338761627984352
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Small,4.65715848384728
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,3.945414665962313
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,5719.29140463313
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,29.17173397410673
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,12.596738985363366
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,11.187022038625678
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,15.451007050453192
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,13.022660118807575
2050,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,9.52571801288969
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,9677.162521927106
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,1034.735494339302
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,36.319347943582436
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,37.961926691138665
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,6175.533288115131
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,2954.666725662345
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,3725.837653786043
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,2394.7485713388014
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,147.90392026300935
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,56.63960398990021
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,16.98178643444297
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,23.991414633295356
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Large,198.55728196835292
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Medium,57.71975622636996
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Small,41.15443587829527
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,3.433691069767306
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,5495.729855948357
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,787.9374017482156
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,352.7276846690185
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,318.68690789402734
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,68.36607809926986
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,72.43083312379426
2050,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,78.31657171649995
2050,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,0.15022789736806136
2050,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,11764.192586800873
2050,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,48.46196185874675
2050,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,0.549925158940247
2050,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,4521.843396488354
2050,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,143.9382528407204
2050,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,0.4104083883525893
2050,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,32138.660025237696
2050,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,132.39349023253638
2050,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,1.3203453344709186
2050,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,10856.740657705124
2050,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,345.5892088232149
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,120V,30297.08378046428
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,15.58769744828974
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,13.251062534561125
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,6969.345433735198
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,13.196669408104512
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,4.1118166460083945
2050,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,13.196669408104512
2050,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,120V,58410.56462048207
2050,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,30.05194215012002
2050,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,12.26213122681304
2050,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,6449.2208115808735
2050,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,25.442214730061252
2050,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,11.208966915269816
2050,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,25.442214730061252
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,120V,82768.76361824953
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,42.58411320373337
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,36.20064790925317
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,19039.5916966341
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,36.0520510390472
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,11.23309366938144
2050,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,36.0520510390472
2050,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,120V,140241.11322545516
2050,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,72.15334844138727
2050,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,29.440820251237014
2050,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,15484.28630898262
2050,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,61.08560223390998
2050,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,26.912220563495755
2050,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,61.08560223390998
