"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2025,Residential,New,Water Heating,System,___,Wood Pellet,Standard,TJ,1.3719415291284276
2025,Residential,New,Water Heating,System,___,Kerosene,Standard,TJ,0.10822582619268925
2025,Residential,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,3.911754101752576
2025,Residential,New,Water Heating,System,___,Propane,Standard,TJ,0.7254141367602662
2025,Residential,New,Water Heating,With Tank,___,Electricity,High,TJ,3.4570665383288435
2025,Residential,New,Water Heating,With Tank,___,Electricity,Standard,TJ,184.14292900509594
2025,Residential,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,2.983863075547721
2025,Residential,New,Water Heating,With Tank,___,Natural Gas,High,TJ,297.93750654043976
2025,Residential,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,1.820904598929937
2025,Residential,New,Water Heating,___,___,Biomass,Standard,TJ,0.04523521214398341
2025,Residential,New,Water Heating,___,___,Wood Pellet,Standard,TJ,0.045239705224851975
2025,Residential,New,Water Heating,___,___,District Heating,___,TJ,60.756532323738405
2025,Residential,New,Water Heating,___,___,Electricity,Standard,TJ,0.047505997388087216
2025,Residential,New,Water Heating,___,___,Kerosene,Standard,TJ,0.022135428853140505
2025,Residential,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.04520526090881772
2025,Residential,New,Water Heating,___,___,Natural Gas,Standard,TJ,0.1577667005319431
2025,Residential,New,Water Heating,___,___,Propane,Standard,TJ,0.04215059014846331
2025,Residential,Old,Other Appliances,Other,___,Electricity,Standard,TJ,3791.066160730073
2025,Residential,Old,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.2896725083781493
2025,Residential,Old,Clothe Dryer,___,___,Electricity,High,TJ,0.16074263969126873
2025,Residential,Old,Clothe Dryer,___,___,Electricity,Standard,TJ,1976.1111945537743
2025,Residential,Old,Clothe Dryer,___,___,Natural Gas,Standard,TJ,24.64046422111174
2025,Residential,Old,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,43.572357617834484
2025,Residential,Old,Clothe Washer,___,Combined,Electricity,High,TJ,0.04329316947831029
2025,Residential,Old,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.19697516976989746
2025,Residential,Old,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.001563024088536342
2025,Residential,Old,Clothe Washer,___,Front,Electricity,High,TJ,0.0008649918722998355
2025,Residential,Old,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0015265872524359496
2025,Residential,Old,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0018244529607930743
2025,Residential,Old,Clothe Washer,___,Top,Electricity,High,TJ,0.0013482000446887693
2025,Residential,Old,Clothe Washer,___,Top,Electricity,Standard,TJ,0.0027947755986101907
2025,Residential,Old,Clothe Washer,___,___,Electricity,Standard,TJ,74.09584518030233
2025,Residential,Old,Dish Washer,___,___,Electricity,Energy Star,TJ,0.04755994340736394
2025,Residential,Old,Dish Washer,___,___,Electricity,High,TJ,0.037140316607541426
2025,Residential,Old,Dish Washer,___,___,Electricity,Standard,TJ,132.1556174806256
2025,Residential,Old,Freezer,___,Chest,Electricity,Energy Star,TJ,0.1627663994562781
2025,Residential,Old,Freezer,___,Chest,Electricity,High,TJ,0.17305568518213071
2025,Residential,Old,Freezer,___,Chest,Electricity,Standard,TJ,0.23299332541039144
2025,Residential,Old,Freezer,___,Standing,Electricity,Energy Star,TJ,0.0683549268659624
2025,Residential,Old,Freezer,___,Standing,Electricity,High,TJ,0.06525604820231733
2025,Residential,Old,Freezer,___,Standing,Electricity,Standard,TJ,0.07554956617080057
2025,Residential,Old,Freezer,___,___,Electricity,Standard,TJ,320.75078892834415
2025,Residential,Old,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.2674650666471643
2025,Residential,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.44691208425145534
2025,Residential,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,2.4043228323288925
2025,Residential,Old,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,2.2021731117000387
2025,Residential,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,5.931108373059005
2025,Residential,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1666.2363229888153
2025,Residential,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.3369482091037923
2025,Residential,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.959738658531775
2025,Residential,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,209.41161376775906
2025,Residential,Old,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.03204692431104989
2025,Residential,Old,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.03238548090851842
2025,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.5108686983851306
2025,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,17.18997723266632
2025,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,18.980052574498377
2025,Residential,Old,Range,___,___,Electricity,High,TJ,0.0192115899083707
2025,Residential,Old,Range,___,___,Electricity,Standard,TJ,587.4296852326235
2025,Residential,Old,Range,___,___,Natural Gas,High,TJ,0.30955831728801686
2025,Residential,Old,Range,___,___,Natural Gas,Standard,TJ,975.779943300353
2025,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.09047278948085387
2025,Residential,Old,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.09047278966163502
2025,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.09763087946879377
2025,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.3027237797593315
2025,Residential,Old,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.25134501354876126
2025,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,119.14025952290692
2025,Residential,Old,Refrigerator,___,___,Electricity,Standard,TJ,1040.0122736398516
2025,Residential,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.7528823515319011
2025,Residential,Old,Space Cooling,Central,___,Electricity,High,TJ,0.6129248661445796
2025,Residential,Old,Space Cooling,Central,___,Electricity,Standard,TJ,7106.305189922174
2025,Residential,Old,Space Cooling,Room,___,Electricity,Standard,TJ,399.6787485207472
2025,Residential,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,2.3129391490086695
2025,Residential,Old,Space Cooling,Wall,___,Electricity,High,TJ,1.9000191665912558
2025,Residential,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,2.834271305434463
2025,Residential,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.429997836766308
2025,Residential,Old,Space Cooling,Window,___,Electricity,High,TJ,2.1375004946729965
2025,Residential,Old,Space Cooling,Window,___,Electricity,Standard,TJ,3629.21008475596
2025,Residential,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,4.343248431611809
2025,Residential,Old,Space Cooling,___,___,District Cooling,___,TJ,88.16412165725612
2025,Residential,Old,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.031442662522387234
2025,Residential,Old,Space Heating,Fireplace,___,Propane,High,TJ,0.950430580358105
2025,Residential,Old,Space Heating,Fireplace,___,Propane,Standard,TJ,0.8320190386477688
2025,Residential,Old,Space Heating,Furnace,___,Biomass,Standard,TJ,160.57831875367364
2025,Residential,Old,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.8018028304216998
2025,Residential,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,2.4501180771539675
2025,Residential,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.20512953808771536
2025,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.9466537868974263
2025,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,2.677862987824381
2025,Residential,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,10.91435907065261
2025,Residential,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,40127.722463173515
2025,Residential,Old,Space Heating,Furnace,___,Natural Gas,Medium,TJ,9393.651796996852
2025,Residential,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,4.564231966948941
2025,Residential,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,5.840402023083527
2025,Residential,Old,Space Heating,Furnace,___,Propane,High,TJ,472.09884132976987
2025,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,3.628091608244605
2025,Residential,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,4.708139392905282
2025,Residential,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,3.795784103753987
2025,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2625.8942423649346
2025,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.11359313476946062
2025,Residential,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.08784272679761328
2025,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.12101221798936454
2025,Residential,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,2.1506219231485213
2025,Residential,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,5.289963363062733
2025,Residential,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,5.58144032618249
2025,Residential,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,4.642659155343748
2025,Residential,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,151.13793716594463
2025,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,1.4355601788655152
2025,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,1.3045870758442184
2025,Residential,Old,Space Heating,Stove,___,Biomass,High,TJ,0.816543357452761
2025,Residential,Old,Space Heating,Stove,___,Biomass,Standard,TJ,0.7336426140119746
2025,Residential,Old,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,5091.5079302527565
2025,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.06841226233453875
2025,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.06873197472576342
2025,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.2693211687303103
2025,Residential,Old,Space Heating,___,___,District Heating,___,TJ,0.41462077927326946
2025,Residential,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.3403353204022173
2025,Residential,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.963868232626738
2025,Residential,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,1.222956108109246
2025,Residential,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.4077220172271417
2025,Residential,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,7.741155556592767
2025,Residential,Old,Water Heating,System,___,Biomass,Standard,TJ,2.1907201058408217
2025,Residential,Old,Water Heating,System,___,Wood Pellet,Standard,TJ,2.132124261135884
2025,Residential,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.13584617446573866
2025,Residential,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,5.565233937339222
2025,Residential,Old,Water Heating,System,___,Propane,Standard,TJ,1.0291158954452893
2025,Residential,Old,Water Heating,With Tank,___,Electricity,High,TJ,6.270628413991713
2025,Residential,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,4189.950093348781
2025,Residential,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,5.386100013816325
2025,Residential,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,8231.693972075673
2025,Residential,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,3.2839369523929727
2025,Residential,Old,Water Heating,___,___,Biomass,Standard,TJ,282.32444973775915
2025,Residential,Old,Water Heating,___,___,Wood Pellet,Standard,TJ,298.0421279534814
2025,Residential,Old,Water Heating,___,___,District Heating,___,TJ,966.5513379115848
2025,Residential,Old,Water Heating,___,___,Electricity,Standard,TJ,888.4714501421655
2025,Residential,Old,Water Heating,___,___,Kerosene,Standard,TJ,0.2911773226999363
2025,Residential,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,245.6692188401798
2025,Residential,Old,Water Heating,___,___,Natural Gas,Standard,TJ,3218.3429418091036
2025,Residential,Old,Water Heating,___,___,Propane,Standard,TJ,2.4994535349258324
2030,Commercial,New,Auxiliary Equipment,___,___,Electricity,Standard,TJ,524.1324906070967
2030,Commercial,New,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,61.03616033462401
2030,Commercial,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,93.6184213324242
2030,Commercial,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,72.72931259571904
2030,Commercial,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,444.22102552593657
2030,Commercial,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,3.3066317376710432
2030,Commercial,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,11.299197711498536
2030,Commercial,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,23.126640490833477
2030,Commercial,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,3.383337269438918
2030,Commercial,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,5.496477953512496
2030,Commercial,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,272.0081892421857
2030,Commercial,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.6116117497301252
2030,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,2.4319101409458233
2030,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,3.855503015836343
2030,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.53181475189204
2030,Commercial,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.8518639026595005
2030,Commercial,New,Space Cooling,Central,___,Electricity,High,TJ,1.5912738637103627
2030,Commercial,New,Space Cooling,Central,___,Electricity,Standard,TJ,2.020342145078229
2030,Commercial,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,8.16614438190271
2030,Commercial,New,Space Cooling,Central,___,Natural Gas,High,TJ,7.6292272581971
2030,Commercial,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,8.765267299545805
2030,Commercial,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,2.273149395886862
2030,Commercial,New,Space Cooling,Wall,___,Electricity,High,TJ,2.081851332030125
2030,Commercial,New,Space Cooling,Wall,___,Electricity,Standard,TJ,2.442441854277683
2030,Commercial,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,3.1265876031668327
2030,Commercial,New,Space Cooling,Window,___,Electricity,High,TJ,2.334784743283665
2030,Commercial,New,Space Cooling,Window,___,Electricity,Standard,TJ,3.8205284653273592
2030,Commercial,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,44.96692625588633
2030,Commercial,New,Space Cooling,___,___,District Cooling,___,TJ,269.56969094534736
2030,Commercial,New,Space Cooling,___,___,Electricity,Standard,TJ,0.32178743716065594
2030,Commercial,New,Space Cooling,___,___,Natural Gas,Standard,TJ,0.6309636788380769
2030,Commercial,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.1568125556646362
2030,Commercial,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.15662010452165245
2030,Commercial,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.15611280041866799
2030,Commercial,New,Space Heating,Furnace,___,Electricity,Standard,TJ,40.26742130097774
2030,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,1.3609846370977265
2030,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,1.6439423309258796
2030,Commercial,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.5860404735153762
2030,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,4.843863908630517
2030,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,4.971439583154928
2030,Commercial,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,64.3642894516979
2030,Commercial,New,Space Heating,Furnace,___,Natural Gas,High,TJ,584.8889380548629
2030,Commercial,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,93.13794249839061
2030,Commercial,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,4.265047259434404
2030,Commercial,New,Space Heating,Furnace,___,Propane,High,TJ,4.27857046004464
2030,Commercial,New,Space Heating,Furnace,___,Propane,Standard,TJ,4.54179066698338
2030,Commercial,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,5.622790441154284
2030,Commercial,New,Space Heating,Heat Pump,___,Electricity,High,TJ,4.659064315164976
2030,Commercial,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,5.66416471553311
2030,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.32534327157714815
2030,Commercial,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.24923336364641982
2030,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.33675968172682635
2030,Commercial,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,4.4545359688295605
2030,Commercial,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,51.09539628495866
2030,Commercial,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,240.7242046638823
2030,Commercial,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,18.096328353108554
2030,Commercial,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.5202305741833246
2030,Commercial,New,Space Heating,___,___,District Heating,___,TJ,6.835464479607338
2030,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,48.15914968748889
2030,Commercial,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.946159057590663
2030,Commercial,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.790238976233095
2030,Commercial,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.9107457373479063
2030,Commercial,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.9299144638624782
2030,Commercial,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,9.247231398858995
2030,Commercial,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,1.5632236059322302
2030,Commercial,New,Water Heating,System,___,Kerosene,Standard,TJ,0.39024306849914076
2030,Commercial,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,4.515779161186636
2030,Commercial,New,Water Heating,System,___,Propane,Energy Star,TJ,27.370923729666025
2030,Commercial,New,Water Heating,With Tank,___,Electricity,High,TJ,4.843304540453201
2030,Commercial,New,Water Heating,With Tank,___,Electricity,Standard,TJ,21.168881254733712
2030,Commercial,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,19.381264795149605
2030,Commercial,New,Water Heating,With Tank,___,Natural Gas,High,TJ,24.92680159816588
2030,Commercial,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,15.888055439993382
2030,Commercial,New,Water Heating,___,___,District Heating,___,TJ,72.8961015724592
2030,Commercial,New,Water Heating,___,___,Electricity,Standard,TJ,0.211136239625971
2030,Commercial,New,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.19141541531347112
2030,Commercial,New,Water Heating,___,___,Kerosene,Standard,TJ,0.13325972975670108
2030,Commercial,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.20222430225096646
2030,Commercial,New,Water Heating,___,___,Natural Gas,Standard,TJ,0.5018865035648022
2030,Commercial,New,Water Heating,___,___,Propane,Standard,TJ,0.20309879803210018
2030,Commercial,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,18537.7801088848
2030,Commercial,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1852.2788677537894
2030,Commercial,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,195.11325615521514
2030,Commercial,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,2228.801476591932
2030,Commercial,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,22479.811846691748
2030,Commercial,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,5.911735764667118
2030,Commercial,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,21.888737847390487
2030,Commercial,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,48.55937513076293
2030,Commercial,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,5.967413475289452
2030,Commercial,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,10.464611106921001
2030,Commercial,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,1051.4058118470139
2030,Commercial,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,1.2007967393834704
2030,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,4.122605234830282
2030,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,6.865072637727352
2030,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,13.11447811004113
2030,Commercial,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,3.3489602257105964
2030,Commercial,Old,Space Cooling,Central,___,Electricity,High,TJ,2.853193948587453
2030,Commercial,Old,Space Cooling,Central,___,Electricity,Standard,TJ,3.6700277376348924
2030,Commercial,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,16.64959471228784
2030,Commercial,Old,Space Cooling,Central,___,Natural Gas,High,TJ,15.389655860500083
2030,Commercial,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,18.020941009629084
2030,Commercial,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,4.225741602505167
2030,Commercial,Old,Space Cooling,Wall,___,Electricity,High,TJ,3.8628166370929753
2030,Commercial,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,4.542612899427087
2030,Commercial,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.813923512472489
2030,Commercial,Old,Space Cooling,Window,___,Electricity,High,TJ,4.352084204734046
2030,Commercial,Old,Space Cooling,Window,___,Electricity,Standard,TJ,7.032975577158915
2030,Commercial,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,2868.2724688921007
2030,Commercial,Old,Space Cooling,___,___,District Cooling,___,TJ,3332.50272529902
2030,Commercial,Old,Space Cooling,___,___,Electricity,Standard,TJ,4996.717858056246
2030,Commercial,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,139.80750319052106
2030,Commercial,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.21529436859800077
2030,Commercial,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.2150054407409569
2030,Commercial,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.21424444434954448
2030,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,106.2130874594234
2030,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,1.5976223442123756
2030,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,3.806394418435283
2030,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,1.0897757762308249
2030,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,7.248227385255614
2030,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,53.85891431431853
2030,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,176.03340100232887
2030,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,8710.341064839065
2030,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,18498.95703170651
2030,Commercial,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,8.135618892267464
2030,Commercial,Old,Space Heating,Furnace,___,Propane,High,TJ,8.128920891759131
2030,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,112.50258386338953
2030,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,10.418149825207554
2030,Commercial,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,8.482425159377813
2030,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1269.4023057298339
2030,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.5241709386060773
2030,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.4014509191293417
2030,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.5456491943104007
2030,Commercial,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,7.332681346682758
2030,Commercial,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,119.40961025014688
2030,Commercial,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,5497.325469254896
2030,Commercial,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,36.16246673503366
2030,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,1854.5996908676934
2030,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,40.03535182722295
2030,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,1498.2606192589733
2030,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,6.698569451432488
2030,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.8849475933655757
2030,Commercial,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,1.538581500907248
2030,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,1.8056772457883365
2030,Commercial,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,1.746141414441737
2030,Commercial,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,19.27863838715311
2030,Commercial,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,2.2316329268568165
2030,Commercial,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.500788884350824
2030,Commercial,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,7.854764568612748
2030,Commercial,Old,Water Heating,System,___,Propane,Energy Star,TJ,1157.7736702939367
2030,Commercial,Old,Water Heating,With Tank,___,Electricity,High,TJ,11.275197352122253
2030,Commercial,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,65.01320503870552
2030,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,67.5755573132558
2030,Commercial,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,328.42888612297804
2030,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,41.63520593044415
2030,Commercial,Old,Water Heating,___,___,District Heating,___,TJ,3861.633686661445
2030,Commercial,Old,Water Heating,___,___,Electricity,Standard,TJ,42.672011568605654
2030,Commercial,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,5.117784714491714
2030,Commercial,Old,Water Heating,___,___,Kerosene,Standard,TJ,0.5843446570393854
2030,Commercial,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,32.342459054671664
2030,Commercial,Old,Water Heating,___,___,Natural Gas,Standard,TJ,385.6838348517363
2030,Commercial,Old,Water Heating,___,___,Propane,Standard,TJ,26.11506794161196
2030,Industry,,Industrial Processes,Self produced,,Mix Energy,,TJ,31025.889591601128
2030,Industry,,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.018033511903939224
2030,Industry,,Lighting,Self produced,,Mix Energy,,TJ,637.23296268234
2030,Industry,,Lighting,Self produced,Retrofit,ETHOS,,TJ,22.893307005221995
